date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11591,13105,12265,9910,6179,100
1/1/2022,548081,378796,388838,407109,653243,310885
1/10/2021,19754,20139,19161,16106,12068,199
1/11/2021,20985,21246,20387,17088,13940,231
1/12/2021,22953,23227,22395,18780,18790,310
1/13/2021,24948,25346,24616,20456,24352,370
1/14/2021,26873,27466,26898,22371,30392,405
1/15/2021,29061,29465,29030,24168,35312,457
1/16/2021,30416,30649,30308,25345,38504,485
1/17/2021,31376,31545,31263,26314,41647,508
1/18/2021,32420,32483,32419,27446,46884,534
1/19/2021,33691,33695,33743,28754,53206,595
1/2/2021,13109,14482,13517,10992,6947,119
1/2/2022,548423,378956,388997,407247,653363,311223
1/20/2021,34972,34973,35373,30301,60253,631
1/21/2021,36444,36464,37238,32184,68512,676
1/22/2021,39302,39101,40189,35223,76486,760
1/23/2021,41894,41157,42681,37713,81359,828
1/24/2021,43156,42331,43960,39122,86497,866
1/25/2021,44459,43490,45393,40720,94043,909
1/26/2021,46120,44948,47128,42623,104987,958
1/27/2021,47590,46264,48637,44290,115419,990
1/28/2021,48801,47347,49865,45715,126321,1018
1/29/2021,50830,49009,51593,47549,137114,1080
1/3/2021,13840,15059,14030,11434,7194,134
1/3/2022,549167,379312,389335,407605,653674,312350
1/30/2021,52561,50416,53188,49126,142159,1135
1/31/2021,53175,50962,53828,49811,145826,1159
1/4/2021,14866,15990,14987,12239,8088,142
1/4/2022,549967,379677,389648,407928,653981,313372
1/5/2021,15811,16835,15853,13053,8881,158
1/5/2022,550789,380072,389971,408274,654331,314548
1/6/2021,16976,17799,16820,13989,9649,166
1/6/2022,551572,380435,390324,408562,654610,315642
1/7/2021,17884,18611,17646,14779,10416,176
1/7/2022,552298,380759,390662,408851,654821,317106
1/8/2021,18695,19286,18308,15347,10916,180
1/8/2022,552745,380954,390837,409002,654924,318182
1/9/2021,19381,19832,18852,15806,11739,195
1/9/2022,552830,381021,390904,409050,654956,318392
10/1/2021,492984,349521,362644,383630,623781,215019
10/10/2021,498559,352475,365035,385432,626225,217760
10/11/2021,499378,352899,365382,385724,626646,218152
10/12/2021,499785,353099,365568,385862,626840,218380
10/13/2021,500384,353419,365850,386081,627192,218662
10/14/2021,501077,353762,366165,386323,627537,218941
10/15/2021,501950,354211,366559,386600,627820,219282
10/16/2021,502564,354455,366776,386777,627968,219528
10/17/2021,502991,354636,366907,386867,628063,219682
10/18/2021,503702,355019,367230,387130,628438,219974
10/19/2021,504322,355378,367473,387353,628749,220263
10/2/2021,493636,349840,362923,383824,623981,215363
10/20/2021,504971,355734,367718,387583,629055,220606
10/21/2021,505594,356085,368007,387790,629344,220864
10/22/2021,506331,356537,368391,388102,629777,221223
10/23/2021,506785,356793,368646,388259,629986,221456
10/24/2021,507086,356968,368790,388391,630156,221588
10/25/2021,507795,357372,369115,388706,630663,221892
10/26/2021,508465,357737,369440,388966,631177,222167
10/27/2021,509164,358101,369811,389270,631705,222461
10/28/2021,509814,358462,370108,389551,632186,222708
10/29/2021,510497,358913,370513,389863,632612,223026
10/3/2021,493960,349993,363033,383922,624096,215517
10/30/2021,510881,359135,370705,390044,632783,223203
10/31/2021,511117,359262,370807,390137,632921,223275
10/4/2021,494779,350395,363374,384166,624546,215887
10/5/2021,495556,350832,363716,384411,624979,216250
10/6/2021,496345,351242,364058,384641,625334,216643
10/7/2021,496915,351590,364332,384871,625619,216941
10/8/2021,497623,351968,364636,385117,625888,217321
10/9/2021,498212,352291,364881,385307,626069,217615
11/1/2021,511776,359590,371110,390394,633325,223510
11/10/2021,517532,362614,373819,392507,636416,239440
11/11/2021,518212,362951,374131,392760,636810,242598
11/12/2021,518955,363377,374488,393044,637176,245320
