date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4282,4526,3826,3584,2497,26
1/1/2022,146070,92407,90143,107444,213517,92734
1/10/2021,6550,6531,5718,5554,5197,53
1/11/2021,6860,6810,5988,5836,5602,63
1/12/2021,7189,7075,6255,6102,6148,71
1/13/2021,7407,7311,6501,6350,6620,78
1/14/2021,7708,7621,6824,6648,7066,82
1/15/2021,8320,8204,7410,7214,8411,90
1/16/2021,8558,8402,7593,7384,8698,92
1/17/2021,8640,8460,7640,7441,8836,96
1/18/2021,8980,8766,7961,7732,10416,101
1/19/2021,9348,9054,8288,8062,12101,111
1/2/2021,4453,4649,3933,3701,2635,27
1/2/2022,146160,92470,90203,107491,213561,92921
1/20/2021,9841,9599,8806,8548,14265,122
1/21/2021,10239,10047,9302,9032,17405,130
1/22/2021,10929,10737,10047,9783,20492,139
1/23/2021,11204,10975,10241,9984,22280,144
1/24/2021,11345,11106,10351,10094,22612,147
1/25/2021,12062,11751,11097,10860,25915,162
1/26/2021,12770,12335,11752,11515,28992,170
1/27/2021,13492,12929,12411,12244,32216,179
1/28/2021,14331,13569,13094,12979,35591,190
1/29/2021,15248,14298,13830,13743,38716,205
1/3/2021,4541,4740,4007,3759,2693,28
1/3/2022,146373,92568,90305,107578,213665,93254
1/30/2021,15893,14731,14185,14142,41442,211
1/31/2021,16065,14842,14302,14279,42206,214
1/4/2021,4879,5061,4279,4041,2976,35
1/4/2022,146624,92702,90397,107673,213756,93731
1/5/2021,5210,5391,4546,4337,3311,37
1/5/2022,146874,92833,90519,107772,213837,94221
1/6/2021,5628,5729,4970,4710,3662,43
1/6/2022,147130,92944,90630,107884,213941,94612
1/7/2021,5927,5972,5178,5000,4106,47
1/7/2022,147342,93083,90751,107998,214016,95163
1/8/2021,6200,6264,5462,5290,4380,50
1/8/2022,147521,93223,90879,108093,214071,95590
1/9/2021,6453,6435,5631,5474,5120,53
1/9/2022,147593,93274,90921,108126,214100,95726
10/1/2021,131110,83743,83210,100179,203005,56905
10/10/2021,132524,84499,83731,100644,203554,57614
10/11/2021,132720,84616,83805,100708,203634,57724
10/12/2021,132843,84674,83838,100733,203678,57780
10/13/2021,132988,84757,83897,100783,203738,57864
10/14/2021,133193,84859,83961,100846,203822,57952
10/15/2021,133426,84965,84075,100919,203891,58045
10/16/2021,133536,85027,84110,100962,203926,58084
10/17/2021,133621,85063,84136,100975,203946,58124
10/18/2021,133805,85171,84204,101036,204010,58189
10/19/2021,133940,85250,84278,101096,204089,58262
10/2/2021,131215,83798,83259,100212,203040,56977
10/20/2021,134091,85315,84347,101157,204145,58337
10/21/2021,134241,85398,84441,101215,204195,58410
10/22/2021,134430,85507,84516,101296,204338,58488
10/23/2021,134537,85558,84554,101345,204430,58544
