date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,288,384,439,499,363,7
1/1/2022,8792,6772,9267,18056,44782,3942
1/10/2021,435,553,648,749,845,11
1/11/2021,452,567,679,786,944,11
1/12/2021,472,590,708,834,1109,11
1/13/2021,490,621,747,881,1279,12
1/14/2021,524,650,797,949,1483,13
1/15/2021,550,694,834,1017,1718,13
1/16/2021,561,711,850,1056,1989,14
1/17/2021,562,714,850,1058,2014,14
1/18/2021,580,734,878,1094,2251,14
1/19/2021,598,753,910,1149,2440,15
1/2/2021,294,394,448,510,376,7
1/2/2022,8805,6778,9272,18071,44790,3949
1/20/2021,631,782,935,1216,2717,15
1/21/2021,648,807,962,1258,2898,15
1/22/2021,676,830,990,1305,3144,15
1/23/2021,689,840,999,1323,3750,15
1/24/2021,689,846,1008,1329,4277,15
1/25/2021,695,853,1019,1350,4539,16
1/26/2021,710,861,1027,1376,4899,16
1/27/2021,734,880,1054,1426,5317,16
1/28/2021,752,904,1086,1473,5849,16
1/29/2021,767,913,1100,1502,6233,16
1/3/2021,296,395,457,517,383,7
1/3/2022,8821,6787,9288,18102,44831,3967
1/30/2021,772,918,1112,1521,6536,16
1/31/2021,775,919,1119,1533,7011,16
1/4/2021,314,424,489,562,450,8
1/4/2022,8844,6797,9304,18128,44855,3982
1/5/2021,329,447,511,590,494,8
1/5/2022,8869,6810,9315,18153,44889,3993
1/6/2021,367,481,551,653,568,9
1/6/2022,8882,6819,9326,18178,44916,4010
1/7/2021,393,509,595,688,685,11
1/7/2022,8897,6838,9342,18202,44936,4055
1/8/2021,424,542,634,730,794,11
1/8/2022,8919,6848,9352,18214,44950,4073
1/9/2021,430,551,643,743,812,11
1/9/2022,8922,6852,9352,18217,44953,4075
10/1/2021,7445,6008,8300,16511,41345,2871
10/10/2021,7572,6071,8375,16606,41462,2915
10/11/2021,7584,6082,8385,16622,41479,2920
10/12/2021,7605,6093,8398,16634,41498,2924
10/13/2021,7616,6104,8409,16642,41521,2929
10/14/2021,7631,6107,8424,16654,41548,2937
10/15/2021,7663,6126,8441,16664,41571,2952
10/16/2021,7678,6136,8452,16666,41576,2960
10/17/2021,7686,6137,8454,16670,41580,2963
10/18/2021,7716,6145,8469,16684,41596,2964
10/19/2021,7733,6159,8477,16699,41620,2977
10/2/2021,7454,6019,8308,16520,41361,2872
10/20/2021,7742,6168,8487,16706,41638,2979
10/21/2021,7764,6175,8496,16717,41653,2982
10/22/2021,7783,6194,8522,16729,41700,2990
10/23/2021,7792,6199,8528,16736,41748,2993
10/24/2021,7795,6201,8529,16742,41762,2998
10/25/2021,7808,6207,8542,16765,41848,2998
10/26/2021,7824,6214,8550,16777,41910,3002
10/27/2021,7834,6220,8566,16797,41986,3007
10/28/2021,7849,6225,8575,16823,42056,3012
10/29/2021,7866,6233,8584,16854,42108,3020
10/3/2021,7460,6021,8308,16520,41364,2874
10/30/2021,7874,6236,8594,16865,42135,3023
10/31/2021,7880,6237,8602,16869,42144,3023
10/4/2021,7478,6025,8321,16536,41380,2878
10/5/2021,7497,6036,8328,16550,41401,2885
10/6/2021,7520,6046,8331,16568,41418,2887
10/7/2021,7542,6053,8343,16582,41433,2889
10/8/2021,7561,6064,8359,16599,41453,2910
10/9/2021,7571,6070,8367,16605,41460,2914
11/1/2021,7884,6240,8607,16887,42198,3031
11/10/2021,7984,6303,8683,17016,42640,3185
11/11/2021,8008,6319,8705,17037,42717,3207
11/12/2021,8032,6334,8726,17073,42754,3233
11/13/2021,8045,6339,8733,17088,42777,3249
11/14/2021,8052,6343,8737,17093,42800,3255
11/15/2021,8072,6347,8757,17112,42871,3267
11/16/2021,8095,6357,8774,17124,42920,3283
11/17/2021,8120,6372,8789,17154,42978,3296
11/18/2021,8150,6389,8802,17182,43040,3313
11/19/2021,8180,6411,8829,17214,43102,3360
11/2/2021,7894,6245,8618,16901,42246,3032
11/20/2021,8192,6415,8836,17231,43131,3396
11/21/2021,8204,6425,8843,17248,43160,3415
11/22/2021,8234,6436,8853,17274,43214,3425
11/23/2021,8257,6439,8874,17305,43253,3444
11/24/2021,8269,6448,8884,17323,43277,3458
11/25/2021,8269,6449,8884,17323,43277,3458
11/26/2021,8293,6457,8895,17344,43304,3475
11/27/2021,8298,6467,8907,17359,43324,3484
11/28/2021,8307,6473,8911,17372,43341,3492
11/29/2021,8336,6495,8923,17396,43390,3500
11/3/2021,7912,6250,8622,16914,42292,3035
11/30/2021,8361,6507,8934,17417,43445,3512
11/4/2021,7922,6261,8630,16927,42367,3043
11/5/2021,7935,6268,8641,16939,42429,3057
11/6/2021,7942,6277,8650,16953,42454,3123
11/7/2021,7945,6278,8653,16958,42463,3140
11/8/2021,7957,6292,8661,16969,42539,3150
11/9/2021,7976,6297,8673,16995,42590,3162
12/1/2020,,,,,1,
12/1/2021,8393,6523,8952,17441,43505,3525
12/10/2020,,,,,1,
12/10/2021,8528,6613,9067,17673,43992,3650
12/11/2020,,,,,1,
12/11/2021,8538,6626,9075,17692,44038,3657
12/12/2020,,,,1,1,
12/12/2021,8545,6630,9081,17694,44074,3672
12/13/2020,,,,1,1,
12/13/2021,8558,6637,9094,17712,44128,3676
12/14/2020,,,,1,1,
12/14/2021,8567,6642,9100,17723,44184,3682
12/15/2020,,,,1,1,
12/15/2021,8576,6645,9107,17748,44251,3690
12/16/2020,,,1,2,1,
12/16/2021,8587,6649,9116,17764,44304,3709
12/17/2020,,,1,2,1,
12/17/2021,8599,6656,9131,17791,44359,3731
12/18/2020,,1,1,3,1,
12/18/2021,8607,6658,9139,17804,44379,3744
12/19/2020,,1,1,3,1,
12/19/2021,8613,6666,9146,17812,44395,3751
12/2/2020,,,,,1,
12/2/2021,8409,6539,8968,17474,43558,3538
12/20/2020,,1,1,3,1,
12/20/2021,8639,6672,9169,17848,44466,3758
12/21/2020,1,1,5,7,4,
12/21/2021,8660,6683,9178,17882,44530,3781
12/22/2020,5,12,24,24,14,
12/22/2021,8673,6697,9190,17911,44575,3797
12/23/2020,32,53,77,79,48,
12/23/2021,8686,6709,9204,17929,44618,3823
12/24/2020,64,88,106,101,64,
12/24/2021,8692,6711,9209,17938,44632,3825
12/25/2020,64,88,106,101,64,
12/25/2021,8692,6711,9209,17938,44632,3825
12/26/2020,92,129,140,144,82,1
12/26/2021,8698,6715,9215,17946,44639,3833
12/27/2020,97,139,154,154,103,2
12/27/2021,8715,6724,9228,17979,44673,3854
12/28/2020,140,197,213,219,145,3
12/28/2021,8727,6740,9240,17999,44715,3878
12/29/2020,198,269,309,313,204,4
12/29/2021,8750,6753,9251,18023,44755,3890
12/3/2020,,,,,1,
12/3/2021,8429,6551,8988,17507,43618,3561
12/30/2020,242,330,376,411,270,6
12/30/2021,8776,6766,9258,18043,44771,3918
12/31/2020,285,381,429,487,322,6
12/31/2021,8791,6770,9267,18052,44781,3941
12/4/2020,,,,,1,
12/4/2021,8442,6554,8996,17530,43641,3569
12/5/2020,,,,,1,
