date,La Paz_cume,La Paz
2020-12-21,10,
2020-12-22,29,19
2020-12-23,42,13
2020-12-28,45,3
2020-12-29,47,2
2020-12-30,64,17
2020-12-31,69,5
2021-01-04,72,3
2021-01-05,74,2
2021-01-06,105,31
2021-01-07,161,56
2021-01-09,162,1
2021-01-11,166,4
2021-01-12,175,9
2021-01-13,335,160
2021-01-14,342,7
2021-01-15,348,6
2021-01-16,351,3
2021-01-17,353,2
2021-01-18,365,12
2021-01-19,390,25
2021-01-20,467,77
2021-01-21,485,18
2021-01-22,490,5
2021-01-23,495,5
2021-01-24,496,1
2021-01-25,528,32
2021-01-26,554,26
2021-01-27,927,373
2021-01-28,1347,420
2021-01-29,1372,25
2021-01-30,1382,10
2021-01-31,1391,9
2021-02-01,1418,27
2021-02-02,1448,30
2021-02-03,1917,469
2021-02-04,2068,151
2021-02-05,2110,42
2021-02-06,2114,4
2021-02-07,2119,5
2021-02-08,2157,38
2021-02-09,2203,46
2021-02-10,2556,353
2021-02-11,2748,192
2021-02-12,2778,30
2021-02-13,2788,10
2021-02-14,2802,14
2021-02-15,2815,13
2021-02-16,2828,13
2021-02-17,2919,91
2021-02-18,3216,297
2021-02-19,3227,11
2021-02-20,3234,7
2021-02-21,3244,10
2021-02-22,3272,28
2021-02-23,3309,37
2021-02-24,3631,322
2021-02-25,4067,436
2021-02-26,4100,33
2021-02-27,4114,14
2021-02-28,4126,12
2021-03-01,4185,59
2021-03-02,4250,65
2021-03-03,4747,497
2021-03-04,5256,509
2021-03-05,5300,44
2021-03-06,5314,14
2021-03-07,5324,10
2021-03-08,5378,54
2021-03-09,5459,81
2021-03-10,5880,421
2021-03-11,6253,373
2021-03-12,6316,63
2021-03-13,6345,29
2021-03-14,6355,10
2021-03-15,6410,55
2021-03-16,6463,53
2021-03-17,6797,334
2021-03-18,7134,337
2021-03-19,7170,36
2021-03-20,7181,11
2021-03-21,7193,12
2021-03-22,7245,52
2021-03-23,7298,53
