date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-03,2,1
2020-12-17,11,9
2020-12-18,18,7
2020-12-19,22,4
2020-12-20,24,2
2020-12-21,27,3
2020-12-22,74,47
2020-12-23,100,26
2020-12-24,125,25
2020-12-26,132,7
2020-12-28,175,43
2020-12-29,237,62
2020-12-30,318,81
2020-12-31,383,65
2021-01-01,419,36
2021-01-02,422,3
2021-01-03,428,6
2021-01-04,496,68
2021-01-05,573,77
2021-01-06,698,125
2021-01-07,869,171
2021-01-08,1036,167
2021-01-09,1045,9
2021-01-10,1050,5
2021-01-11,1152,102
2021-01-12,1293,141
2021-01-13,1514,221
2021-01-14,1743,229
2021-01-15,1964,221
2021-01-16,1982,18
2021-01-17,1991,9
2021-01-18,2019,28
2021-01-19,2132,113
2021-01-20,2570,438
2021-01-21,2982,412
2021-01-22,3544,562
2021-01-23,3573,29
2021-01-24,3581,8
2021-01-25,3707,126
2021-01-26,4150,443
2021-01-27,4365,215
2021-01-28,4885,520
2021-01-29,5365,480
2021-01-30,5453,88
2021-01-31,5504,51
2021-02-01,5704,200
2021-02-02,6389,685
2021-02-03,6636,247
2021-02-04,7237,601
2021-02-05,7967,730
2021-02-06,8006,39
2021-02-07,8020,14
2021-02-08,8205,185
2021-02-09,8775,570
2021-02-10,9460,685
2021-02-11,10111,651
2021-02-12,10763,652
2021-02-13,11246,483
2021-02-14,11682,436
2021-02-15,11797,115
2021-02-16,11909,112
2021-02-17,11967,58
2021-02-18,12030,63
2021-02-19,12153,123
2021-02-20,12197,44
2021-02-21,12216,19
2021-02-22,12294,78
2021-02-23,12943,649
2021-02-24,13799,856
2021-02-25,14592,793
2021-02-26,15468,876
2021-02-27,15628,160
2021-02-28,15716,88
2021-03-01,16023,307
2021-03-02,17039,1016
2021-03-03,17864,825
2021-03-04,18737,873
2021-03-05,19595,858
2021-03-06,19750,155
2021-03-07,19824,74
2021-03-08,20085,261
2021-03-09,20822,737
2021-03-10,21683,861
2021-03-11,22499,816
2021-03-12,23266,767
2021-03-13,23817,551
2021-03-14,24251,434
2021-03-15,24522,271
2021-03-16,25324,802
2021-03-17,26162,838
2021-03-18,26933,771
2021-03-19,27896,963
2021-03-20,28033,137
2021-03-21,28169,136
2021-03-22,28454,285
2021-03-23,29286,832
2021-03-24,30129,843
2021-03-25,30916,787
2021-03-26,31809,893
2021-03-27,31974,165
2021-03-28,32057,83
2021-03-29,32365,308
2021-03-30,33379,1014
2021-03-31,34347,968
2021-04-01,35403,1056
2021-04-02,36246,843
2021-04-03,36377,131
2021-04-04,36449,72
2021-04-05,37166,717
2021-04-06,38019,853
2021-04-07,38950,931
2021-04-08,39871,921
2021-04-09,40749,878
2021-04-10,41395,646
2021-04-11,41480,85
2021-04-12,41955,475
2021-04-13,42882,927
2021-04-14,43878,996
2021-04-15,44839,961
2021-04-16,45913,1074
2021-04-17,46089,176
2021-04-18,46202,113
2021-04-19,46524,322
2021-04-20,47404,880
2021-04-21,48270,866
2021-04-22,49138,868
2021-04-23,50024,886
2021-04-24,50474,450
2021-04-25,50545,71
2021-04-26,51203,658
2021-04-27,52063,860
2021-04-28,52793,730
2021-04-29,53537,744
2021-04-30,54198,661
2021-05-01,54331,133
2021-05-02,54395,64
2021-05-03,54935,540
2021-05-04,55573,638
2021-05-05,56344,771
2021-05-06,56984,640
2021-05-07,57689,705
2021-05-08,57788,99
2021-05-09,57830,42
2021-05-10,58281,451
