date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,11,5,22,15,16,
1/1/2022,747,565,715,1388,4972,757
1/10/2021,28,19,44,37,34,
1/10/2022,763,569,724,1407,5014,768
1/11/2021,28,19,44,38,37,
1/11/2022,764,570,724,1410,5014,769
1/12/2021,28,19,46,39,43,
1/12/2022,765,571,725,1412,5021,771
1/13/2021,56,47,83,82,66,
1/13/2022,765,571,725,1412,5021,776
1/14/2021,57,47,83,83,70,1
1/14/2022,766,572,726,1414,5024,777
1/15/2021,59,48,83,83,73,1
1/15/2022,766,573,726,1414,5024,778
1/16/2021,59,49,83,84,74,1
1/16/2022,766,573,726,1415,5024,778
1/17/2021,59,49,83,84,76,1
1/17/2022,768,573,727,1416,5024,778
1/18/2021,60,50,83,87,83,1
1/18/2022,769,574,727,1417,5025,779
1/19/2021,60,50,83,87,88,1
1/19/2022,769,574,727,1419,5027,781
1/2/2021,11,5,22,15,16,
1/2/2022,747,565,715,1388,4973,759
1/20/2021,67,54,90,109,104,1
1/20/2022,770,574,727,1422,5027,781
1/21/2021,67,54,91,113,111,1
1/21/2022,772,575,727,1423,5033,787
1/22/2021,67,57,91,113,111,1
1/22/2022,772,575,727,1423,5033,787
1/23/2021,68,58,91,113,114,1
1/23/2022,772,575,727,1423,5035,787
1/24/2021,68,58,91,114,114,1
1/24/2022,774,575,727,1423,5036,787
1/25/2021,69,60,92,116,137,1
1/25/2022,774,576,727,1423,5036,788
1/26/2021,71,60,92,118,158,1
1/26/2022,774,578,728,1424,5036,799
1/27/2021,72,60,95,120,519,1
1/27/2022,775,578,728,1424,5036,801
1/28/2021,75,63,98,126,907,1
1/28/2022,775,580,728,1424,5036,801
1/29/2021,76,63,99,127,927,1
1/3/2021,11,5,22,15,16,
1/3/2022,750,566,716,1390,4979,759
1/30/2021,77,65,99,127,932,1
1/31/2021,77,65,99,128,940,1
1/4/2021,11,7,22,16,16,
1/4/2022,750,566,716,1391,4983,761
1/5/2021,11,7,22,16,18,
1/5/2022,753,566,716,1393,4987,764
1/6/2021,17,11,30,26,21,
