date,Greenlee_cume,Greenlee
2020-12-18,2,
2020-12-21,16,14
2020-12-22,42,26
2020-12-23,49,7
2020-12-24,53,4
2020-12-26,54,1
2020-12-28,56,2
2020-12-29,64,8
2020-12-30,85,21
2020-12-31,115,30
2021-01-01,117,2
2021-01-04,118,1
2021-01-05,142,24
2021-01-06,157,15
2021-01-07,195,38
2021-01-08,211,16
2021-01-09,212,1
2021-01-12,251,39
2021-01-13,292,41
2021-01-14,355,63
2021-01-15,370,15
2021-01-16,371,1
2021-01-18,396,25
2021-01-19,433,37
2021-01-20,465,32
2021-01-21,713,248
2021-01-22,901,188
2021-01-23,1256,355
2021-01-24,1264,8
2021-01-25,1309,45
2021-01-26,1313,4
2021-01-27,1393,80
2021-01-28,1648,255
2021-01-29,1782,134
2021-01-30,1784,2
2021-02-01,1811,27
2021-02-02,1880,69
2021-02-03,1913,33
2021-02-04,1999,86
2021-02-05,2155,156
2021-02-06,2158,3
2021-02-08,2176,18
2021-02-09,2214,38
2021-02-10,2314,100
2021-02-11,2457,143
2021-02-12,2650,193
2021-02-13,2655,5
2021-02-15,2692,37
2021-02-16,2772,80
2021-02-17,2919,147
2021-02-18,3176,257
2021-02-19,3182,6
2021-02-20,3184,2
2021-02-22,3244,60
2021-02-23,3552,308
2021-02-24,3710,158
2021-02-25,3837,127
2021-02-26,3990,153
2021-02-28,4005,15
2021-03-01,4034,29
2021-03-02,4187,153
2021-03-03,4238,51
2021-03-04,4279,41
2021-03-05,4420,141
2021-03-06,4421,1
2021-03-07,4422,1
2021-03-08,4462,40
2021-03-09,4534,72
2021-03-10,4616,82
2021-03-11,4681,65
2021-03-12,4796,115
2021-03-13,4802,6
2021-03-15,4912,110
2021-03-16,4937,25
2021-03-17,4992,55
2021-03-18,5017,25
2021-03-19,5055,38
2021-03-20,5056,1
2021-03-22,5062,6
2021-03-23,5077,15
2021-03-24,5087,10
2021-03-25,5128,41
2021-03-26,5178,50
2021-03-27,5182,4
2021-03-28,5191,9
2021-03-29,5201,10
2021-03-30,5255,54
2021-03-31,5264,9
2021-04-01,5325,61
2021-04-02,5351,26
2021-04-03,5352,1
2021-04-05,5368,16
2021-04-06,5393,25
2021-04-07,5410,17
2021-04-08,5466,56
2021-04-09,5505,39
2021-04-10,5508,3
2021-04-11,5509,1
2021-04-12,5553,44
2021-04-13,5568,15
2021-04-14,5584,16
2021-04-15,5610,26
2021-04-16,5643,33
2021-04-17,5644,1
2021-04-19,5647,3
2021-04-20,5665,18
2021-04-21,5672,7
2021-04-22,5703,31
2021-04-23,5706,3
2021-04-24,5709,3
2021-04-26,5714,5
2021-04-27,5746,32
2021-04-28,5754,8
2021-04-29,5763,9
2021-04-30,5784,21
2021-05-01,5787,3
2021-05-03,5788,1
2021-05-04,5806,18
2021-05-05,5815,9
2021-05-06,5830,15
2021-05-07,5834,4
2021-05-08,5836,2
2021-05-10,5852,16
2021-05-11,5853,1
2021-05-12,5870,17
2021-05-13,5889,19
2021-05-14,5895,6
2021-05-16,5898,3
2021-05-17,5900,2
2021-05-18,5913,13
2021-05-19,5918,5
2021-05-20,5943,25
2021-05-21,5974,31
2021-05-22,5987,13
2021-05-23,5988,1
2021-05-24,5990,2
2021-05-25,6007,17
2021-05-26,6010,3
2021-05-27,6021,11
2021-05-28,6032,11
2021-05-29,6034,2
2021-06-01,6051,17
2021-06-02,6053,2
2021-06-03,6066,13
2021-06-04,6071,5
2021-06-05,6072,1
2021-06-07,6075,3
2021-06-08,6081,6
2021-06-09,6084,3
2021-06-10,6091,7
2021-06-11,6094,3
2021-06-12,6101,7
2021-06-14,6103,2
2021-06-15,6116,13
2021-06-16,6119,3
2021-06-17,6138,19
2021-06-18,6143,5
2021-06-19,6147,4
2021-06-20,6148,1
2021-06-21,6151,3
2021-06-22,6160,9
2021-06-24,6163,3
2021-06-25,6170,7
2021-06-26,6172,2
2021-06-28,6174,2
2021-06-29,6186,12
2021-06-30,6187,1
2021-07-01,6201,14
2021-07-02,6206,5
2021-07-06,6209,3
2021-07-07,6215,6
2021-07-08,6224,9
2021-07-09,6227,3
2021-07-11,6229,2
2021-07-12,6239,10
2021-07-13,6241,2
2021-07-14,6244,3
2021-07-15,6252,8
2021-07-16,6253,1
2021-07-19,6256,3
2021-07-20,6271,15
2021-07-21,6274,3
2021-07-22,6285,11
2021-07-23,6303,18
2021-07-24,6306,3
2021-07-25,6309,3
2021-07-26,6317,8
2021-07-27,6323,6
2021-07-28,6331,8
2021-07-29,6356,25
2021-07-30,6364,8
2021-07-31,6367,3
2021-08-01,6368,1
2021-08-02,6375,7
2021-08-03,6388,13
2021-08-04,6404,16
2021-08-05,6420,16
2021-08-06,6430,10
2021-08-07,6435,5
2021-08-08,6437,2
2021-08-09,6452,15
2021-08-10,6467,15
2021-08-11,6473,6
2021-08-12,6519,46
2021-08-13,6540,21
2021-08-14,6545,5
2021-08-15,6546,1
2021-08-16,6564,18
2021-08-17,6603,39
2021-08-18,6621,18
2021-08-19,6657,36
2021-08-20,6706,49
2021-08-21,6805,99
2021-08-22,6806,1
2021-08-23,6832,26
2021-08-24,6851,19
2021-08-25,6871,20
2021-08-26,6919,48
2021-08-27,6950,31
2021-08-28,6961,11
2021-08-30,6999,38
2021-08-31,7027,28
2021-09-01,7047,20
2021-09-02,7065,18
2021-09-03,7091,26
2021-09-04,7093,2
2021-09-07,7110,17
2021-09-08,7130,20
2021-09-09,7175,45
2021-09-10,7208,33
2021-09-11,7273,65
2021-09-12,7274,1
2021-09-13,7285,11
2021-09-14,7314,29
