date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,341,328,283,290,230,3
1/1/2022,14606,10061,9497,12362,25154,12256
1/10/2021,459,467,394,404,667,5
1/10/2022,14799,10189,9630,12477,25261,12625
1/11/2021,471,482,418,423,865,5
1/11/2022,14826,10203,9639,12488,25267,12651
1/12/2021,478,490,426,433,1083,6
1/12/2022,14854,10217,9652,12508,25279,12702
1/13/2021,498,525,450,460,1399,6
1/13/2022,14895,10250,9678,12536,25302,12882
1/14/2021,503,533,464,471,1652,6
1/14/2022,14927,10284,9700,12566,25318,12978
1/15/2021,508,540,474,482,2078,6
1/15/2022,14939,10291,9705,12567,25323,13013
1/16/2021,524,545,483,494,2439,6
1/16/2022,14944,10295,9712,12574,25327,13024
1/17/2021,527,546,486,495,2454,6
1/17/2022,14954,10307,9721,12590,25338,13057
1/18/2021,530,551,493,504,2631,6
1/18/2022,14969,10320,9733,12600,25346,13084
1/19/2021,549,563,510,521,2852,6
1/19/2022,14991,10329,9741,12605,25357,13117
1/2/2021,342,331,287,293,232,3
1/2/2022,14612,10068,9500,12369,25155,12274
1/20/2021,561,578,526,544,3233,7
1/20/2022,15007,10345,9748,12619,25368,13171
1/21/2021,568,593,538,567,3613,7
1/21/2022,15044,10366,9767,12631,25384,13258
1/22/2021,583,600,546,576,3780,7
1/22/2022,15056,10373,9771,12633,25387,13274
1/23/2021,608,635,583,611,4139,7
1/23/2022,15068,10374,9773,12633,25391,13282
1/24/2021,618,640,589,632,4213,7
1/24/2022,15083,10381,9778,12643,25396,13309
1/25/2021,644,664,631,682,4405,7
1/25/2022,15101,10388,9783,12647,25400,13328
1/26/2021,668,708,680,742,4626,8
1/26/2022,15118,10399,9791,12656,25407,13356
1/27/2021,695,745,725,790,5015,8
1/27/2022,15139,10408,9800,12669,25419,13395
1/28/2021,749,786,778,871,5650,8
1/28/2022,15164,10436,9818,12686,25426,13485
1/29/2021,792,833,845,947,6039,8
1/29/2022,15180,10442,9822,12688,25428,13503
1/3/2021,353,345,299,308,257,3
1/3/2022,14638,10082,9515,12387,25170,12298
1/30/2021,794,838,847,952,6056,8
1/30/2022,15187,10443,9823,12688,25429,13506
1/31/2021,799,841,850,960,6085,8
1/4/2021,359,354,304,310,278,3
1/4/2022,14657,10101,9530,12399,25188,12334
1/5/2021,379,381,318,325,290,3
1/5/2022,14682,10108,9542,12411,25201,12380
1/6/2021,401,398,338,350,308,3
1/6/2022,14709,10125,9552,12427,25217,12443
1/7/2021,408,405,347,360,339,3
1/7/2022,14763,10158,9597,12458,25245,12544
1/8/2021,438,438,375,384,369,4
1/8/2022,14774,10172,9606,12462,25251,12577
1/9/2021,453,462,394,402,664,5
1/9/2022,14782,10178,9613,12467,25254,12585
10/1/2021,12721,8648,8232,11102,23475,5962
10/10/2021,12873,8733,8329,11158,23533,6040
10/11/2021,12889,8742,8339,11163,23542,6050
10/12/2021,12911,8748,8345,11169,23546,6062
10/13/2021,12932,8771,8352,11173,23550,6074
10/14/2021,12963,8792,8369,11190,23560,6084
10/15/2021,12983,8807,8381,11205,23570,6091
10/16/2021,13019,8839,8398,11214,23574,6717
10/17/2021,13027,8842,8404,11215,23577,6722
10/18/2021,13047,8865,8418,11224,23586,6734
10/19/2021,13062,8873,8430,11236,23593,6740
10/2/2021,12729,8648,8236,11105,23476,5968
10/20/2021,13070,8886,8436,11243,23600,6744
10/21/2021,13081,8899,8444,11257,23609,6751
10/22/2021,13113,8929,8462,11270,23632,6770
10/23/2021,13124,8930,8462,11274,23641,6775
10/24/2021,13129,8932,8465,11279,23652,6776
10/25/2021,13149,8942,8476,11287,23679,6780
10/26/2021,13163,8962,8489,11297,23704,6787
10/27/2021,13179,8980,8502,11308,23725,6789
10/28/2021,13203,8996,8518,11317,23763,6797
10/29/2021,13226,9013,8536,11333,23807,6835
10/3/2021,12734,8650,8238,11106,23477,5969
10/30/2021,13233,9018,8541,11338,23818,6840
10/31/2021,13239,9020,8542,11340,23822,6840
10/4/2021,12755,8654,8254,11110,23484,5977
10/5/2021,12788,8668,8265,11118,23488,5987
10/6/2021,12809,8686,8285,11127,23501,5993
10/7/2021,12835,8703,8300,11140,23511,6010
10/8/2021,12853,8722,8320,11153,23529,6032
10/9/2021,12869,8729,8325,11157,23531,6040
11/1/2021,13261,9033,8550,11353,23854,6849
11/10/2021,13465,9170,8682,11469,24063,7276
11/11/2021,13488,9194,8703,11483,24099,7380
11/12/2021,13532,9235,8738,11515,24148,7640
11/13/2021,13571,9275,8768,11530,24165,8286
11/14/2021,13587,9282,8780,11540,24168,8358
11/15/2021,13605,9305,8792,11554,24187,8460
11/16/2021,13631,9324,8803,11573,24211,8616
11/17/2021,13656,9341,8824,11589,24235,8939
11/18/2021,13681,9355,8840,11612,24271,9020
11/19/2021,13712,9383,8874,11637,24307,9143
11/2/2021,13287,9048,8562,11363,23877,6860
11/20/2021,13721,9405,8888,11646,24317,9504
11/21/2021,13727,9418,8903,11649,24323,9525
11/22/2021,13750,9433,8915,11671,24336,9582
11/23/2021,13773,9454,8931,11686,24369,9643
11/24/2021,13806,9475,8944,11704,24398,9720
11/25/2021,13806,9475,8944,11704,24398,9720
11/26/2021,13821,9480,8956,11723,24407,9774
11/27/2021,13837,9504,8965,11734,24418,9857
11/28/2021,13850,9514,8969,11745,24427,9878
11/29/2021,13882,9539,8985,11767,24456,10000
11/3/2021,13301,9067,8573,11374,23897,6868
11/30/2021,13915,9568,8995,11795,24484,10083
11/4/2021,13333,9084,8590,11392,23946,6913
11/5/2021,13382,9105,8621,11416,23979,7076
11/6/2021,13391,9110,8629,11425,23984,7111
11/7/2021,13403,9112,8631,11427,23991,7123
11/8/2021,13423,9131,8643,11444,24013,7148
11/9/2021,13440,9150,8664,11459,24040,7207
12/1/2020,,1,,1,2,
12/1/2021,13957,9597,9031,11833,24516,10172
12/10/2020,,1,,1,2,
12/10/2021,14196,9765,9224,12014,24787,11104
12/11/2020,,1,,1,2,
12/11/2021,14210,9783,9232,12024,24805,11208
12/12/2020,,1,,1,2,
12/12/2021,14221,9797,9241,12030,24812,11219
12/13/2020,,1,,1,2,
12/13/2021,14246,9817,9261,12052,24838,11295
12/14/2020,,1,,1,2,
12/14/2021,14277,9833,9275,12070,24851,11342
12/15/2020,,1,,2,2,
12/15/2021,14308,9850,9291,12100,24879,11397
12/16/2020,,1,1,2,2,
12/16/2021,14345,9877,9307,12141,24912,11469
12/17/2020,,1,5,6,5,
12/17/2021,14393,9914,9340,12173,24962,11612
12/18/2020,1,3,6,10,5,
12/18/2021,14404,9919,9343,12183,24971,11647
12/19/2020,1,5,8,11,6,
12/19/2021,14418,9926,9351,12193,24977,11655
12/2/2020,,1,,1,2,
12/2/2021,13989,9627,9060,11861,24562,10311
12/20/2020,1,5,9,11,6,
12/20/2021,14438,9944,9374,12212,25005,11815
12/21/2020,3,7,10,15,8,
12/21/2021,14463,9956,9383,12226,25028,11841
12/22/2020,70,86,60,64,22,
12/22/2021,14485,9973,9399,12247,25049,12012
12/23/2020,177,185,151,157,47,1
12/23/2021,14506,9994,9411,12271,25077,12058
12/24/2020,207,212,178,172,57,1
12/24/2021,14514,9999,9421,12278,25088,12070
12/25/2020,207,212,178,172,57,1
12/25/2021,14514,9999,9421,12278,25088,12070
12/26/2020,209,217,180,183,58,1
12/26/2021,14524,10001,9424,12284,25090,12079
12/27/2020,209,217,180,183,58,1
12/27/2021,14541,10012,9431,12293,25101,12106
12/28/2020,225,232,201,202,71,1
12/28/2021,14553,10021,9444,12320,25108,12139
12/29/2020,241,251,215,221,78,1
12/29/2021,14571,10036,9457,12336,25129,12177
12/3/2020,,1,,1,2,
12/3/2021,14041,9655,9099,11894,24615,10467
12/30/2020,285,288,252,255,136,1
12/30/2021,14594,10052,9485,12356,25152,12236
12/31/2020,339,323,280,288,210,3
12/31/2021,14601,10059,9494,12360,25154,12256
12/4/2020,,1,,1,2,
12/4/2021,14055,9671,9112,11903,24620,10568
12/5/2020,,1,,1,2,
12/5/2021,14066,9679,9116,11908,24627,10581
12/6/2020,,1,,1,2,
12/6/2021,14083,9692,9131,11922,24641,10621
12/7/2020,,1,,1,2,
12/7/2021,14106,9704,9151,11942,24662,10663
12/8/2020,,1,,1,2,
12/8/2021,14122,9718,9169,11955,24683,10816
12/9/2020,,1,,1,2,
12/9/2021,14147,9742,9190,11979,24729,10928
2/1/2021,811,860,864,981,6257,8
2/10/2021,1075,1098,1112,1287,8211,14
2/11/2021,1187,1213,1247,1446,9255,17
2/12/2021,1258,1272,1313,1524,9939,21
2/13/2021,1282,1288,1336,1556,10127,22
2/14/2021,1282,1289,1336,1557,10139,22
2/15/2021,1285,1300,1350,1571,10298,22
2/16/2021,1295,1308,1359,1597,10541,24
2/17/2021,1302,1315,1374,1622,10721,24
2/18/2021,1307,1328,1391,1646,10915,24
2/19/2021,1312,1333,1403,1661,11099,24
2/2/2021,820,872,876,999,6403,9
2/20/2021,1317,1339,1412,1668,11114,24
2/21/2021,1319,1339,1414,1673,11123,24
2/22/2021,1320,1345,1420,1682,11163,24
2/23/2021,1323,1346,1421,1685,11212,24
2/24/2021,1356,1369,1450,1710,11445,24
2/25/2021,1396,1391,1500,1805,12207,25
2/26/2021,1437,1423,1536,1890,12677,27
2/27/2021,1494,1478,1598,1977,12995,29
2/28/2021,1497,1480,1600,1980,13026,29
2/3/2021,846,901,901,1031,6680,10
2/4/2021,868,918,918,1058,6947,11
2/5/2021,903,956,976,1099,7142,12
2/6/2021,906,959,982,1112,7225,12
2/7/2021,907,962,983,1114,7243,12
2/8/2021,918,971,994,1129,7358,12
2/9/2021,952,1005,1039,1183,7663,13
3/1/2021,1500,1487,1613,2023,13275,32
3/10/2021,1754,1757,1969,3860,16098,47
3/11/2021,1807,1805,2041,4081,16407,49
3/12/2021,1846,1840,2068,4251,16600,51
3/13/2021,1869,1863,2092,4384,16762,52
3/14/2021,1871,1865,2093,4393,16779,52
3/15/2021,1928,1907,2134,4686,17023,54
3/16/2021,1989,1961,2219,4887,17226,62
3/17/2021,2034,2012,2281,5095,17480,71
3/18/2021,2173,2093,2449,5403,17869,80
3/19/2021,2245,2156,2569,5657,18138,91
3/2/2021,1507,1500,1628,2063,13521,32
3/20/2021,2303,2210,2773,5981,18385,93
3/21/2021,2307,2217,2789,5989,18396,93
3/22/2021,2337,2262,2889,6161,18530,96
3/23/2021,2376,2293,2959,6239,18602,104
3/24/2021,2457,2363,3050,6405,18746,122
3/25/2021,2795,2629,3325,6676,19000,163
3/26/2021,2997,2737,3477,6846,19171,190
3/27/2021,3131,2871,3617,6915,19215,202
3/28/2021,3136,2878,3619,6919,19222,205
3/29/2021,3196,2914,3667,7021,19293,216
3/3/2021,1542,1541,1678,2186,14048,36
3/30/2021,3303,2984,3723,7078,19350,239
3/31/2021,3454,3095,3917,7178,19470,258
3/4/2021,1599,1602,1756,2690,14686,38
3/5/2021,1631,1632,1795,2911,15065,42
3/6/2021,1643,1645,1826,3166,15532,42
3/7/2021,1646,1649,1834,3185,15553,43
3/8/2021,1657,1661,1846,3312,15720,43
3/9/2021,1712,1726,1934,3666,15918,45
4/1/2021,3648,3282,4079,7360,19651,288
4/10/2021,5068,4264,4947,8217,20521,537
4/11/2021,5094,4272,4955,8232,20531,548
4/12/2021,5200,4354,5020,8306,20624,567
4/13/2021,5265,4395,5068,8348,20688,582
4/14/2021,5361,4478,5115,8397,20733,592
4/15/2021,5521,4656,5250,8495,20831,602
4/16/2021,5620,4738,5327,8571,20902,613
4/17/2021,5664,4775,5353,8601,20928,620
4/18/2021,5672,4778,5357,8604,20931,626
4/19/2021,5743,4809,5413,8656,20971,635
4/2/2021,3840,3409,4215,7461,19771,316
4/20/2021,5791,4846,5447,8699,21027,642
4/21/2021,5902,4917,5498,8762,21079,661
4/22/2021,6011,5008,5572,8835,21133,683
4/23/2021,6113,5069,5641,8877,21168,698
4/24/2021,6158,5093,5664,8897,21190,717
4/25/2021,6162,5099,5669,8900,21194,721
4/26/2021,6204,5131,5713,8935,21239,738
4/27/2021,6244,5157,5742,8972,21269,749
4/28/2021,6318,5199,5810,9011,21318,761
4/29/2021,6421,5274,5878,9063,21393,774
4/3/2021,3956,3496,4279,7506,19815,334
4/30/2021,6487,5310,5913,9105,21450,786
4/4/2021,3965,3499,4282,7513,19818,343
4/5/2021,4024,3549,4339,7580,19888,358
4/6/2021,4199,3632,4409,7665,20007,391
4/7/2021,4478,3885,4592,7840,20158,427
4/8/2021,4723,4056,4743,8013,20346,465
4/9/2021,4928,4173,4879,8125,20453,511
5/1/2021,6514,5332,5926,9120,21465,799
5/10/2021,6809,5544,6128,9317,21661,1060
5/11/2021,6839,5558,6148,9326,21681,1093
5/12/2021,6872,5579,6170,9356,21712,1137
5/13/2021,6955,5625,6206,9384,21765,1226
5/14/2021,6993,5654,6227,9420,21791,1327
5/15/2021,7013,5661,6246,9431,21802,1464
5/16/2021,7027,5674,6252,9433,21804,1478
5/17/2021,7078,5711,6275,9455,21836,1556
5/18/2021,7142,5750,6300,9483,21864,1627
5/19/2021,7236,5806,6351,9533,21922,1733
5/2/2021,6518,5336,5928,9121,21472,804
5/20/2021,7308,5854,6391,9573,21963,1889
5/21/2021,7364,5898,6427,9605,21984,1985
5/22/2021,7438,5943,6471,9620,21996,2043
5/23/2021,7453,5949,6475,9622,22000,2051
5/24/2021,7503,5972,6497,9646,22015,2110
5/25/2021,7539,5997,6515,9662,22034,2164
5/26/2021,7577,6024,6535,9685,22061,2249
5/27/2021,7646,6056,6569,9713,22089,2343
5/28/2021,7723,6088,6611,9744,22104,2404
5/29/2021,7739,6097,6618,9750,22104,2415
5/3/2021,6538,5360,5948,9146,21496,810
5/30/2021,7746,6105,6621,9755,22108,2428
5/31/2021,7754,6108,6624,9756,22109,2445
5/4/2021,6577,5391,5974,9171,21516,815
5/5/2021,6624,5418,6010,9215,21546,864
5/6/2021,6689,5478,6050,9261,21607,927
5/7/2021,6747,5506,6092,9281,21637,978
5/8/2021,6778,5520,6107,9297,21646,1020
5/9/2021,6785,5525,6113,9297,21650,1024
6/1/2021,7787,6137,6638,9778,22125,2478
6/10/2021,8069,6314,6774,9906,22253,2877
6/11/2021,8089,6326,6787,9916,22268,2924
6/12/2021,8104,6335,6792,9919,22274,2955
6/13/2021,8114,6338,6793,9922,22276,2956
6/14/2021,8132,6350,6808,9931,22278,2982
6/15/2021,8157,6364,6817,9938,22289,3022
6/16/2021,8187,6379,6827,9946,22299,3055
6/17/2021,8222,6401,6846,9968,22311,3098
6/18/2021,8270,6426,6868,9984,22330,3124
6/19/2021,8301,6454,6882,9987,22332,3148
6/2/2021,7843,6167,6664,9810,22147,2547
6/20/2021,8304,6455,6884,9989,22333,3148
6/21/2021,8327,6466,6890,9993,22345,3169
6/22/2021,8341,6477,6894,10004,22349,3189
6/23/2021,8374,6493,6907,10015,22364,3238
6/24/2021,8414,6509,6923,10032,22376,3274
6/25/2021,8461,6527,6944,10047,22380,3322
6/26/2021,8476,6534,6945,10049,22382,3343
6/27/2021,8487,6538,6949,10051,22385,3345
6/28/2021,8506,6546,6958,10059,22392,3381
6/29/2021,8527,6556,6962,10066,22405,3414
6/3/2021,7889,6204,6688,9843,22174,2629
6/30/2021,8918,6743,6992,10085,22415,3461
6/4/2021,7934,6227,6702,9856,22195,2691
6/5/2021,7951,6234,6710,9859,22198,2705
6/6/2021,7956,6238,6712,9860,22198,2710
