date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,179,181,162,195,246,4
1/1/2022,4266,3078,2908,3353,5392,2609
1/10/2021,274,297,303,315,536,5
1/10/2022,4313,3094,2922,3367,5407,2729
1/11/2021,281,309,311,329,584,5
1/11/2022,4314,3097,2922,3367,5410,2751
1/12/2021,291,316,325,357,650,7
1/12/2022,4321,3100,2924,3370,5412,2768
1/13/2021,301,326,336,375,748,7
1/13/2022,4331,3107,2931,3372,5416,2797
1/14/2021,317,359,362,421,873,7
1/14/2022,4343,3115,2932,3374,5416,2842
1/15/2021,426,474,470,546,1006,22
1/15/2022,4344,3117,2937,3375,5416,2844
1/16/2021,429,474,471,546,1061,22
1/16/2022,4344,3117,2937,3375,5416,2844
1/17/2021,430,474,471,546,1063,22
1/17/2022,4351,3120,2938,3377,5416,2849
1/18/2021,443,479,485,560,1142,22
1/18/2022,4358,3120,2938,3380,5417,2865
1/19/2021,450,494,493,580,1194,23
1/19/2022,4362,3122,2939,3380,5417,2874
1/2/2021,180,181,162,196,247,4
1/2/2022,4266,3078,2910,3353,5392,2610
1/20/2021,474,504,510,599,1276,23
1/20/2022,4373,3125,2941,3381,5421,2901
1/21/2021,489,512,519,622,1412,24
1/21/2022,4387,3127,2941,3382,5421,2922
1/22/2021,557,568,554,663,1478,28
1/22/2022,4388,3127,2941,3383,5421,2924
1/23/2021,563,579,564,670,1687,28
1/23/2022,4390,3127,2941,3383,5421,2925
1/24/2021,564,579,566,670,1687,28
1/24/2022,4399,3132,2941,3384,5422,2947
1/25/2021,577,590,581,688,1733,29
1/25/2022,4403,3134,2942,3385,5423,2956
1/26/2021,586,596,585,701,1805,29
1/26/2022,4406,3134,2943,3386,5424,2967
1/27/2021,612,610,608,719,1916,31
1/27/2022,4416,3137,2946,3387,5427,2973
1/28/2021,637,638,646,748,2001,31
1/28/2022,4421,3139,2948,3389,5428,3001
1/29/2021,682,670,664,782,2222,38
1/29/2022,4425,3142,2949,3389,5428,3009
1/3/2021,180,181,162,196,247,4
1/3/2022,4272,3081,2911,3354,5394,2621
1/30/2021,717,694,686,791,2228,41
1/30/2022,4426,3142,2950,3389,5428,3010
1/31/2021,717,694,686,792,2228,41
1/4/2021,199,215,196,215,284,4
1/4/2022,4273,3083,2911,3356,5395,2635
1/5/2021,211,229,212,230,339,4
