date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4352,4470,3714,3500,2254,26
1/10/2021,6639,6447,5589,5428,4792,61
1/11/2021,6953,6724,5860,5715,5177,71
1/12/2021,7285,6980,6126,5974,5696,80
1/13/2021,7500,7220,6369,6221,6145,89
1/14/2021,7804,7531,6685,6515,6570,94
1/15/2021,8430,8106,7263,7080,7881,102
1/16/2021,8670,8300,7448,7245,8157,105
1/17/2021,8753,8359,7494,7303,8290,108
1/18/2021,9099,8667,7814,7593,9861,114
1/19/2021,9470,8953,8141,7915,11538,124
1/2/2021,4525,4594,3815,3615,2369,27
1/20/2021,9965,9502,8650,8397,13677,136
1/21/2021,10368,9943,9144,8882,16790,145
1/22/2021,11067,10628,9899,9624,19845,158
1/23/2021,11345,10862,10093,9823,21647,163
1/24/2021,11488,10994,10202,9928,21970,166
1/25/2021,12211,11634,10948,10681,25229,181
1/26/2021,12924,12212,11611,11326,28266,190
1/27/2021,13651,12807,12277,12054,31444,198
1/28/2021,14493,13449,12947,12780,34779,212
1/29/2021,15415,14176,13678,13529,37869,233
1/3/2021,4612,4687,3885,3671,2419,29
1/30/2021,16071,14607,14031,13928,40600,239
1/31/2021,16239,14719,14148,14062,41347,244
1/4/2021,4954,5000,4148,3953,2673,38
1/5/2021,5291,5321,4415,4238,2988,41
1/6/2021,5710,5659,4837,4607,3321,48
1/7/2021,6013,5892,5050,4884,3733,53
1/8/2021,6288,6174,5337,5163,3990,56
1/9/2021,6541,6348,5504,5352,4719,61
10/1/2021,130269,83308,82694,99936,198813,58430
10/10/2021,131670,84039,83207,100381,199330,59142
10/11/2021,131864,84151,83281,100445,199408,59257
10/12/2021,131979,84203,83313,100464,199446,59312
10/13/2021,132119,84284,83369,100512,199506,59390
10/14/2021,132328,84385,83440,100571,199587,59481
10/15/2021,132559,84492,83550,100641,199654,59578
10/16/2021,132670,84549,83587,100680,199688,59617
10/17/2021,132749,84586,83612,100694,199703,59656
10/18/2021,132936,84692,83678,100759,199757,59722
10/19/2021,133062,84772,83749,100818,199829,59798
10/2/2021,130370,83365,82742,99968,198849,58502
10/20/2021,133211,84832,83815,100868,199882,59871
10/21/2021,133345,84893,83899,100910,199923,59936
10/22/2021,133487,84977,83955,100972,200012,59997
10/23/2021,133584,85016,83990,101009,200078,60046
10/24/2021,133632,85039,84005,101031,200117,60087
10/25/2021,133703,85064,84025,101059,200161,60116
10/3/2021,130448,83401,82767,99982,198875,58541
10/4/2021,130669,83503,82848,100033,198959,58634
10/5/2021,130870,83596,82906,100102,199044,58713
10/6/2021,131086,83722,82978,100161,199112,58806
10/7/2021,131228,83816,83032,100226,199164,58891
10/8/2021,131490,83929,83123,100294,199235,59007
10/9/2021,131594,83992,83177,100349,199282,59098
12/1/2020,13,8,11,8,18,
12/10/2020,16,12,17,13,26,
12/11/2020,16,14,20,15,28,
12/12/2020,16,14,20,17,29,
12/13/2020,17,14,20,18,29,
12/14/2020,17,17,23,18,30,
12/15/2020,20,22,27,24,37,
12/16/2020,23,24,29,25,38,
12/17/2020,269,334,339,281,124,
12/18/2020,584,696,635,548,243,1
12/19/2020,790,902,780,652,306,1
12/2/2020,14,8,13,8,18,
12/20/2020,792,904,783,656,312,1
12/21/2020,1204,1280,1066,937,442,3
12/22/2020,1600,1670,1403,1223,576,5
12/23/2020,2103,2153,1789,1536,751,6
12/24/2020,2361,2434,1987,1752,842,8
12/25/2020,2362,2435,1987,1754,845,8
12/26/2020,2565,2642,2138,1906,917,9
12/27/2020,2612,2686,2168,1938,933,9
