date,Arizona_cume,Arizona
10/25/2021,213,
10/24/2021,232,19
10/23/2021,253,21
10/22/2021,261,8
10/21/2021,265,4
10/20/2021,267,2
10/19/2021,286,19
10/18/2021,297,11
10/17/2021,316,19
10/16/2021,337,21
10/15/2021,353,16
10/14/2021,365,12
10/13/2021,373,8
10/12/2021,396,23
10/11/2021,481,85
10/10/2021,1114,633
10/9/2021,4367,3253
10/8/2021,8086,3719
10/7/2021,10658,2572
10/6/2021,11728,1070
10/5/2021,17297,5569
10/4/2021,25137,7840
10/3/2021,35009,9872
10/2/2021,38887,3878
10/1/2021,39032,145
9/30/2021,45586,6554
9/29/2021,48257,2671
9/28/2021,57760,9503
9/27/2021,71078,13318
9/26/2021,86218,15140
9/25/2021,94279,8061
9/24/2021,96694,2415
9/23/2021,104415,7721
9/22/2021,107664,3249
9/21/2021,116599,8935
9/20/2021,125849,9250
9/19/2021,138074,12225
9/18/2021,150953,12879
9/17/2021,163152,12199
9/16/2021,171147,7995
9/15/2021,174458,3311
9/14/2021,190436,15978
9/13/2021,213847,23411
9/12/2021,239389,25542
9/11/2021,264365,24976
9/10/2021,289832,25467
9/9/2021,305719,15887
9/8/2021,315131,9412
9/7/2021,334349,19218
9/6/2021,361771,27422
9/5/2021,394258,32487
9/4/2021,429759,35501
9/3/2021,468311,38552
9/2/2021,497212,28901
9/1/2021,513532,16320
8/31/2021,543674,30142
8/30/2021,580982,37308
8/29/2021,621357,40375
8/28/2021,661849,40492
8/27/2021,702244,40395
8/26/2021,728725,26481
8/25/2021,740509,11784
8/24/2021,774245,33736
8/23/2021,813899,39654
8/22/2021,858480,44581
8/21/2021,906036,47556
8/20/2021,950918,44882
8/19/2021,990140,39222
8/18/2021,1006653,16513
8/17/2021,1046185,39532
8/16/2021,1091060,44875
8/15/2021,1142806,51746
8/14/2021,1195271,52465
8/13/2021,1257904,62633
8/12/2021,1304461,46557
8/11/2021,1322022,17561
8/10/2021,1354164,32142
8/9/2021,1399512,45348
8/8/2021,1447478,47966
8/7/2021,1493453,45975
8/6/2021,1537206,43753
8/5/2021,1573040,35834
8/4/2021,1588384,15344
8/3/2021,1617672,29288
8/2/2021,1662687,45015
8/1/2021,1720572,57885
7/31/2021,1781900,61328
7/30/2021,1849814,67914
7/29/2021,1902079,52265
7/28/2021,1928384,26305
7/27/2021,1979262,50878
7/26/2021,2031219,51957
7/25/2021,2090919,59700
7/24/2021,2150410,59491
7/23/2021,2211001,60591
7/22/2021,2257184,46183
7/21/2021,2283588,26404
7/20/2021,2335913,52325
7/19/2021,2393916,58003
7/18/2021,2463010,69094
7/17/2021,2535571,72561
7/16/2021,2610227,74656
7/15/2021,2663511,53284
7/14/2021,2692641,29130
7/13/2021,2741912,49271
7/12/2021,2798197,56285
7/11/2021,2862543,64346
7/10/2021,2928150,65607
7/9/2021,2989933,61783
7/8/2021,3038105,48172
7/7/2021,3070227,32122
7/6/2021,3115330,45103
7/5/2021,3165575,50245
7/4/2021,3230578,65003
7/3/2021,3303749,73171
7/2/2021,3375893,72144
7/1/2021,3430144,54251
6/30/2021,3469061,38917
6/29/2021,3532012,62951
6/28/2021,3600909,68897
6/27/2021,3679893,78984
6/26/2021,3760169,80276
6/25/2021,3830654,70485
6/24/2021,3881008,50354
6/23/2021,3902343,21335
6/22/2021,3962000,59657
6/21/2021,4029319,67319
6/20/2021,4105772,76453
6/19/2021,4183740,77968
6/18/2021,4255553,71813
6/17/2021,4305425,49872
6/16/2021,4336723,31298
6/15/2021,4390060,53337
