date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,112,94,56,63,50,1
1/10/2021,268,209,158,156,182,5
1/11/2021,285,229,184,173,198,5
1/12/2021,304,245,207,200,243,6
1/13/2021,313,254,213,209,411,6
1/14/2021,324,265,222,220,573,6
1/15/2021,340,279,232,229,739,7
1/16/2021,346,281,232,229,744,7
1/17/2021,347,282,232,231,748,7
1/18/2021,349,287,234,236,754,7
1/19/2021,354,296,236,241,797,7
1/2/2021,112,94,56,64,51,2
1/20/2021,374,311,257,261,1125,9
1/21/2021,390,332,275,278,1441,9
1/22/2021,421,363,313,305,1856,10
1/23/2021,427,368,314,307,1864,10
1/24/2021,427,370,314,309,1866,10
1/25/2021,443,380,331,327,1892,10
1/26/2021,467,397,348,349,2190,12
1/27/2021,487,417,363,373,2256,14
1/28/2021,511,443,404,448,2546,14
1/29/2021,566,507,496,522,2713,15
1/3/2021,114,96,56,65,52,2
1/30/2021,588,522,509,542,2723,15
1/31/2021,600,529,514,555,2732,15
1/4/2021,134,111,66,78,58,2
1/5/2021,161,121,84,90,68,2
1/6/2021,192,153,107,112,77,3
1/7/2021,216,172,124,126,162,4
1/8/2021,265,206,155,154,181,4
1/9/2021,268,207,157,155,182,4
10/1/2021,10205,6377,6407,6261,9589,6369
10/10/2021,10249,6402,6420,6278,9607,6437
10/11/2021,10252,6409,6426,6281,9611,6439
10/12/2021,10263,6410,6428,6282,9613,6473
10/13/2021,10268,6415,6432,6286,9614,6477
10/14/2021,10276,6424,6437,6291,9619,6488
10/15/2021,10295,6430,6444,6294,9622,6494
10/16/2021,10304,6431,6444,6294,9623,6501
10/17/2021,10309,6432,6444,6294,9623,6504
10/18/2021,10317,6438,6448,6297,9628,6507
10/19/2021,10338,6447,6455,6302,9633,6519
10/2/2021,10207,6378,6408,6263,9590,6371
10/20/2021,10342,6448,6458,6303,9634,6527
10/21/2021,10353,6450,6461,6305,9636,6532
10/22/2021,10361,6456,6465,6308,9640,6541
10/23/2021,10365,6461,6472,6311,9642,6547
10/24/2021,10366,6464,6474,6312,9643,6551
10/25/2021,10368,6467,6477,6312,9644,6554
10/3/2021,10211,6378,6408,6263,9592,6371
10/4/2021,10215,6381,6413,6264,9594,6375
10/5/2021,10227,6385,6416,6267,9602,6396
10/6/2021,10231,6393,6417,6269,9605,6401
10/7/2021,10240,6399,6418,6273,9606,6421
10/8/2021,10242,6402,6418,6274,9607,6430
10/9/2021,10247,6402,6419,6275,9607,6433
12/1/2020,,,1,,,
12/10/2020,,,1,,,
12/11/2020,,,1,,,
12/12/2020,,,1,,,
12/13/2020,,,1,,,
12/14/2020,,,1,,,
12/15/2020,,,1,,,
12/16/2020,,,1,,,
12/17/2020,5,,2,2,,
