date,pcr_tests,pcr_pos_test,pcr_positivity,pcr_tests_APACHE,pcr_pos_test_APACHE,pcr_positivity_APACHE,pcr_tests_YUMA,pcr_pos_test_YUMA,pcr_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_test_YAVAPAI,pcr_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_test_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_test_PINAL,pcr_positivity_PINAL,pcr_tests_PIMA,pcr_pos_test_PIMA,pcr_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_test_NAVAJO,pcr_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_test_MOHAVE,pcr_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_test_LA_PAZ,pcr_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_test_GREENLEE,pcr_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_test_GRAHAM,pcr_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_test_GILA,pcr_positivity_GILA,pcr_tests_COCONINO,pcr_pos_test_COCONINO,pcr_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_test_COCHISE,pcr_positivity_COCHISE
2021-10-15 00:00:00,28842,2477,0.0858817002981763,205.0,28.0,0.1365853658536586,597.0,25.0,0.0418760469011725,770.0,55.0,0.0714285714285714,83.0,11.0,0.1325301204819277,2324.0,232.0,0.0998278829604131,3842.0,309.0,0.0804268610098907,412.0,66.0,0.1601941747572816,529.0,77.0,0.1455576559546314,17316.0,1461.0,0.0843728343728344,45.0,1.0,0.0222222222222222,9.0,1.0,0.1111111111111111,66.0,8.0,0.1212121212121212,242.0,13.0,0.0537190082644628,973.0,94.0,0.0966084275436794,496.0,51.0,0.1028225806451613
2021-10-14 00:00:00,32174,2586,0.0803754584447069,205.0,23.0,0.1121951219512195,468.0,31.0,0.0662393162393162,655.0,73.0,0.1114503816793893,95.0,6.0,0.0631578947368421,2782.0,226.0,0.0812365204888569,4310.0,303.0,0.0703016241299304,468.0,70.0,0.1495726495726496,637.0,77.0,0.1208791208791209,19275.0,1564.0,0.0811413748378729,46.0,8.0,0.1739130434782609,10.0,1.0,0.1,102.0,15.0,0.1470588235294118,409.0,20.0,0.0488997555012225,1022.0,69.0,0.0675146771037182,535.0,45.0,0.0841121495327103
2021-10-13 00:00:00,29275,2641,0.0902134927412468,226.0,39.0,0.1725663716814159,370.0,23.0,0.0621621621621622,575.0,73.0,0.1269565217391305,113.0,5.0,0.0442477876106195,1743.0,205.0,0.1176133103843947,4105.0,303.0,0.0738124238733252,400.0,50.0,0.125,670.0,84.0,0.1253731343283582,18168.0,1648.0,0.0907089387934831,51.0,2.0,0.0392156862745098,15.0,3.0,0.2,52.0,10.0,0.1923076923076923,292.0,13.0,0.0445205479452055,1034.0,78.0,0.0754352030947776,571.0,58.0,0.1015761821366025
2021-10-12 00:00:00,31766,2665,0.083894730214695,217.0,23.0,0.1059907834101383,359.0,24.0,0.0668523676880223,659.0,65.0,0.0986342943854325,122.0,19.0,0.1557377049180328,1682.0,230.0,0.1367419738406659,4739.0,306.0,0.0645705845115003,561.0,63.0,0.1122994652406417,1193.0,100.0,0.0838222967309304,18815.0,1607.0,0.0854105766675525,264.0,5.0,0.0189393939393939,12.0,2.0,0.1666666666666667,112.0,9.0,0.0803571428571429,262.0,20.0,0.0763358778625954,917.0,75.0,0.0817884405670665,453.0,67.0,0.1479028697571744
2021-10-11 00:00:00,34285,3049,0.0889310193962374,253.0,36.0,0.1422924901185771,527.0,26.0,0.0493358633776091,654.0,90.0,0.1376146788990826,125.0,9.0,0.072,2740.0,289.0,0.1054744525547445,4772.0,312.0,0.0653813914501257,467.0,66.0,0.1413276231263384,637.0,114.0,0.1789638932496076,20482.0,1862.0,0.0909090909090909,323.0,2.0,0.0061919504643963,4.0,0.0,0.0,61.0,13.0,0.2131147540983607,419.0,24.0,0.0572792362768497,1209.0,79.0,0.065343258891646,730.0,82.0,0.1123287671232877
2021-10-10 00:00:00,14374,1754,0.1220258800612217,87.0,15.0,0.1724137931034483,209.0,16.0,0.076555023923445,312.0,51.0,0.1634615384615385,40.0,4.0,0.1,908.0,162.0,0.1784140969162996,1683.0,181.0,0.1075460487225193,137.0,19.0,0.1386861313868613,308.0,68.0,0.2207792207792208,9915.0,1162.0,0.1171961674230963,19.0,3.0,0.1578947368421053,1.0,0.0,0.0,13.0,5.0,0.3846153846153847,115.0,8.0,0.0695652173913044,153.0,15.0,0.0980392156862745,153.0,17.0,0.1111111111111111
2021-10-09 00:00:00,16753,1946,0.1161583000059691,74.0,20.0,0.2702702702702703,250.0,21.0,0.084,289.0,44.0,0.1522491349480969,36.0,2.0,0.0555555555555556,1073.0,161.0,0.1500465983224604,2114.0,214.0,0.1012298959318827,154.0,16.0,0.1038961038961039,295.0,56.0,0.1898305084745763,11474.0,1328.0,0.1157399337632909,5.0,0.0,0.0,4.0,0.0,0.0,19.0,2.0,0.1052631578947368,45.0,6.0,0.1333333333333333,395.0,35.0,0.0886075949367089,151.0,14.0,0.0927152317880795
2021-10-08 00:00:00,29787,2728,0.0915835767281029,161.0,9.0,0.0559006211180124,541.0,41.0,0.0757855822550832,577.0,50.0,0.0866551126516465,116.0,6.0,0.0517241379310345,1827.0,262.0,0.1434044882320745,4309.0,284.0,0.0659085634718032,378.0,45.0,0.1190476190476191,653.0,83.0,0.1271056661562022,18366.0,1716.0,0.0934335184580203,38.0,5.0,0.1315789473684211,5.0,0.0,0.0,50.0,6.0,0.12,302.0,25.0,0.0827814569536424,1024.0,67.0,0.0654296875,589.0,88.0,0.1494057724957555
2021-10-07 00:00:00,33532,2749,0.0819813909101754,194.0,32.0,0.1649484536082474,501.0,30.0,0.0598802395209581,638.0,59.0,0.0924764890282132,135.0,5.0,0.037037037037037,1796.0,232.0,0.1291759465478842,5113.0,329.0,0.064345785253276,471.0,78.0,0.1656050955414013,676.0,80.0,0.1183431952662722,20726.0,1707.0,0.0823603203705491,40.0,2.0,0.05,6.0,0.0,0.0,97.0,5.0,0.0515463917525773,414.0,11.0,0.0265700483091787,1049.0,69.0,0.0657769304099142,750.0,57.0,0.076
2021-10-06 00:00:00,31486,2861,0.0908657816172267,194.0,35.0,0.1804123711340206,470.0,38.0,0.0808510638297872,577.0,78.0,0.1351819757365685,134.0,6.0,0.0447761194029851,1875.0,220.0,0.1173333333333333,5523.0,361.0,0.0653630273402137,428.0,56.0,0.1308411214953271,644.0,85.0,0.1319875776397516,18683.0,1758.0,0.0940962372210031,33.0,3.0,0.0909090909090909,6.0,0.0,0.0,78.0,8.0,0.1025641025641026,282.0,26.0,0.0921985815602837,1204.0,80.0,0.0664451827242525,588.0,71.0,0.1207482993197279
2021-10-05 00:00:00,35300,2872,0.0813597733711048,153.0,18.0,0.1176470588235294,403.0,32.0,0.0794044665012407,826.0,79.0,0.0956416464891041,152.0,9.0,0.0592105263157895,2205.0,235.0,0.1065759637188209,5917.0,383.0,0.0647287476761873,534.0,62.0,0.1161048689138577,1144.0,86.0,0.0751748251748252,20693.0,1773.0,0.085681148214372,225.0,1.0,0.0044444444444444,6.0,1.0,0.1666666666666667,65.0,7.0,0.1076923076923077,290.0,17.0,0.0586206896551724,1200.0,81.0,0.0675,649.0,39.0,0.0600924499229584
2021-10-04 00:00:00,38272,3415,0.0892297240802676,483.0,29.0,0.0600414078674948,633.0,48.0,0.0758293838862559,810.0,82.0,0.1012345679012346,128.0,4.0,0.03125,2389.0,309.0,0.1293428212641273,5685.0,387.0,0.0680738786279683,546.0,79.0,0.1446886446886447,841.0,140.0,0.1664684898929846,22643.0,2067.0,0.0912864903060549,58.0,8.0,0.1379310344827586,5.0,0.0,0.0,99.0,14.0,0.1414141414141414,541.0,20.0,0.0369685767097967,1345.0,93.0,0.0691449814126394,705.0,85.0,0.1205673758865248
2021-10-03 00:00:00,15311,1813,0.1184115995036249,71.0,9.0,0.1267605633802817,176.0,14.0,0.0795454545454546,303.0,50.0,0.165016501650165,39.0,0.0,0.0,1009.0,131.0,0.1298315163528246,1952.0,202.0,0.1034836065573771,126.0,12.0,0.0952380952380952,255.0,60.0,0.2352941176470588,10502.0,1267.0,0.1206436869167778,10.0,0.0,0.0,5.0,1.0,0.2,36.0,3.0,0.0833333333333333,49.0,1.0,0.0204081632653061,183.0,15.0,0.0819672131147541,125.0,17.0,0.136
2021-10-02 00:00:00,17440,2019,0.1157683486238532,99.0,9.0,0.0909090909090909,188.0,22.0,0.1170212765957447,324.0,40.0,0.1234567901234568,37.0,4.0,0.1081081081081081,1121.0,156.0,0.1391614629794826,2045.0,204.0,0.0997555012224939,149.0,24.0,0.1610738255033557,341.0,82.0,0.2404692082111437,12127.0,1385.0,0.11420796569638,14.0,4.0,0.2857142857142857,3.0,0.0,0.0,84.0,5.0,0.0595238095238095,162.0,2.0,0.0123456790123457,227.0,33.0,0.1453744493392071,131.0,17.0,0.1297709923664122
2021-10-01 00:00:00,32378,2898,0.0895052195935512,165.0,17.0,0.103030303030303,568.0,38.0,0.0669014084507042,622.0,66.0,0.1061093247588424,104.0,4.0,0.0384615384615385,2379.0,253.0,0.1063472047078605,4374.0,330.0,0.0754458161865569,379.0,38.0,0.1002638522427441,728.0,90.0,0.1236263736263736,20102.0,1867.0,0.0928763307133619,42.0,8.0,0.1904761904761905,15.0,0.0,0.0,61.0,9.0,0.1475409836065574,280.0,13.0,0.0464285714285714,1061.0,72.0,0.0678605089538172,485.0,60.0,0.1237113402061856
2021-09-30 00:00:00,37927,3018,0.0795739183167664,169.0,21.0,0.1242603550295858,433.0,46.0,0.1062355658198614,715.0,74.0,0.1034965034965035,101.0,6.0,0.0594059405940594,3085.0,266.0,0.0862236628849271,5466.0,331.0,0.0605561653860227,400.0,51.0,0.1275,918.0,106.0,0.1154684095860567,23036.0,1907.0,0.0827834693523181,52.0,2.0,0.0384615384615385,7.0,0.0,0.0,98.0,8.0,0.0816326530612245,535.0,17.0,0.0317757009345794,1060.0,65.0,0.0613207547169811,468.0,53.0,0.1132478632478633
2021-09-29 00:00:00,36514,3323,0.0910061894068029,205.0,6.0,0.0292682926829268,379.0,37.0,0.0976253298153034,639.0,95.0,0.1486697965571205,143.0,9.0,0.0629370629370629,2303.0,296.0,0.1285280069474598,5394.0,356.0,0.0659992584352985,460.0,46.0,0.1,722.0,91.0,0.1260387811634349,22600.0,2114.0,0.0935398230088496,63.0,8.0,0.126984126984127,2.0,1.0,0.5,85.0,13.0,0.1529411764705883,340.0,11.0,0.0323529411764706,1265.0,84.0,0.066403162055336,736.0,90.0,0.1222826086956522
2021-09-28 00:00:00,38588,3374,0.0874365087591998,197.0,23.0,0.116751269035533,634.0,49.0,0.0772870662460568,807.0,69.0,0.0855018587360595,143.0,13.0,0.0909090909090909,2203.0,291.0,0.1320926009986382,5323.0,356.0,0.0668795791846703,420.0,55.0,0.130952380952381,1325.0,140.0,0.1056603773584906,23252.0,2140.0,0.0920350937553759,239.0,7.0,0.0292887029288703,7.0,3.0,0.4285714285714286,194.0,8.0,0.0412371134020619,294.0,25.0,0.0850340136054422,1226.0,87.0,0.0709624796084829,704.0,39.0,0.0553977272727273
2021-09-27 00:00:00,40956,3821,0.0932952436761403,251.0,26.0,0.1035856573705179,682.0,47.0,0.0689149560117302,816.0,119.0,0.1458333333333334,142.0,13.0,0.0915492957746479,3055.0,323.0,0.1057283142389525,5914.0,399.0,0.0674670273926277,593.0,58.0,0.0978077571669477,1022.0,120.0,0.1174168297455969,23851.0,2403.0,0.100750492641818,397.0,7.0,0.017632241813602,9.0,4.0,0.4444444444444444,96.0,24.0,0.25,504.0,31.0,0.0615079365079365,1392.0,108.0,0.0775862068965517,633.0,76.0,0.1200631911532386
2021-09-26 00:00:00,15696,1921,0.1223878695208971,77.0,4.0,0.051948051948052,157.0,27.0,0.1719745222929936,292.0,47.0,0.1609589041095891,36.0,4.0,0.1111111111111111,1043.0,185.0,0.177372962607862,2071.0,228.0,0.1100917431192661,138.0,17.0,0.1231884057971015,295.0,72.0,0.2440677966101695,10794.0,1272.0,0.1178432462479155,6.0,0.0,0.0,2.0,0.0,0.0,19.0,2.0,0.1052631578947368,63.0,6.0,0.0952380952380952,183.0,13.0,0.0710382513661202,117.0,14.0,0.1196581196581197
2021-09-25 00:00:00,18597,2270,0.1220626982846696,77.0,6.0,0.0779220779220779,215.0,32.0,0.1488372093023256,327.0,80.0,0.2446483180428135,42.0,5.0,0.1190476190476191,1214.0,181.0,0.1490939044481055,2184.0,221.0,0.1011904761904762,121.0,15.0,0.1239669421487603,418.0,75.0,0.1794258373205742,12478.0,1518.0,0.121654111235775,13.0,2.0,0.1538461538461539,3.0,0.0,0.0,85.0,3.0,0.0352941176470588,125.0,7.0,0.056,638.0,44.0,0.0689655172413793,163.0,30.0,0.1840490797546012
2021-09-24 00:00:00,32498,3082,0.0948366053295588,135.0,16.0,0.1185185185185185,584.0,51.0,0.0873287671232877,595.0,70.0,0.1176470588235294,110.0,8.0,0.0727272727272727,2189.0,304.0,0.1388761991777067,4740.0,293.0,0.0618143459915612,372.0,30.0,0.0806451612903226,722.0,95.0,0.1315789473684211,19970.0,1984.0,0.099349023535303,51.0,11.0,0.2156862745098039,6.0,2.0,0.3333333333333333,84.0,9.0,0.1071428571428571,245.0,8.0,0.0326530612244898,1131.0,76.0,0.0671971706454465,519.0,68.0,0.1310211946050096
2021-09-23 00:00:00,36225,3048,0.0841407867494824,158.0,13.0,0.0822784810126582,496.0,34.0,0.0685483870967742,648.0,80.0,0.1234567901234568,203.0,7.0,0.0344827586206897,2279.0,263.0,0.1154014918824046,5399.0,308.0,0.0570476014076681,412.0,39.0,0.0946601941747573,1083.0,103.0,0.0951061865189289,22228.0,2002.0,0.090066582688501,91.0,10.0,0.1098901098901099,5.0,1.0,0.2,80.0,9.0,0.1125,361.0,10.0,0.0277008310249307,1243.0,74.0,0.0595333869670153,585.0,47.0,0.0803418803418804
2021-09-22 00:00:00,34708,3138,0.0904114325227613,188.0,29.0,0.1542553191489362,454.0,46.0,0.1013215859030837,645.0,81.0,0.1255813953488372,224.0,12.0,0.0535714285714286,2024.0,240.0,0.1185770750988142,5490.0,331.0,0.0602914389799636,431.0,39.0,0.0904872389791183,666.0,103.0,0.1546546546546547,21308.0,2045.0,0.0959733433452225,81.0,8.0,0.0987654320987654,5.0,1.0,0.2,72.0,14.0,0.1944444444444445,215.0,11.0,0.0511627906976744,1325.0,77.0,0.0581132075471698,497.0,52.0,0.1046277665995976
2021-09-21 00:00:00,39479,3237,0.0819929582816181,193.0,14.0,0.0725388601036269,633.0,34.0,0.0537124802527646,729.0,84.0,0.1152263374485597,164.0,10.0,0.0609756097560976,2593.0,237.0,0.0913999228692634,5552.0,304.0,0.0547550432276657,479.0,67.0,0.139874739039666,1347.0,121.0,0.0898292501855976,23592.0,2126.0,0.0901152933197694,84.0,11.0,0.130952380952381,5.0,3.0,0.6,177.0,12.0,0.0677966101694915,330.0,16.0,0.0484848484848485,1240.0,80.0,0.0645161290322581,718.0,47.0,0.0654596100278552
2021-09-20 00:00:00,40009,3668,0.0916793721412682,345.0,25.0,0.072463768115942,976.0,44.0,0.0450819672131148,759.0,93.0,0.1225296442687747,181.0,14.0,0.0773480662983425,2610.0,345.0,0.132183908045977,6057.0,387.0,0.0638930163447251,527.0,49.0,0.0929791271347249,891.0,157.0,0.1762065095398429,23457.0,2262.0,0.0964317687683847,138.0,12.0,0.0869565217391304,10.0,1.0,0.1,145.0,15.0,0.103448275862069,586.0,35.0,0.0597269624573379,1202.0,89.0,0.0740432612312812,574.0,61.0,0.1062717770034843
2021-09-19 00:00:00,15980,1896,0.118648310387985,85.0,10.0,0.1176470588235294,241.0,16.0,0.0663900414937759,287.0,48.0,0.1672473867595819,37.0,3.0,0.0810810810810811,1163.0,171.0,0.1470335339638865,1991.0,201.0,0.1009542943244601,163.0,20.0,0.1226993865030675,245.0,58.0,0.2367346938775511,10916.0,1286.0,0.1178087211432759,27.0,6.0,0.2222222222222222,3.0,0.0,0.0,12.0,2.0,0.1666666666666667,46.0,2.0,0.0434782608695652,186.0,22.0,0.1182795698924731,145.0,23.0,0.1586206896551724
2021-09-18 00:00:00,18055,2117,0.1172528385488784,107.0,13.0,0.1214953271028038,249.0,20.0,0.0803212851405623,340.0,60.0,0.1764705882352941,46.0,3.0,0.0652173913043478,1142.0,186.0,0.1628721541155867,2115.0,189.0,0.0893617021276596,160.0,20.0,0.125,354.0,92.0,0.2598870056497175,12381.0,1425.0,0.1150957111703417,9.0,1.0,0.1111111111111111,3.0,0.0,0.0,29.0,3.0,0.103448275862069,61.0,3.0,0.0491803278688525,489.0,43.0,0.0879345603271984,165.0,16.0,0.096969696969697
2021-09-17 00:00:00,33507,2936,0.0876234816605485,136.0,10.0,0.0735294117647059,632.0,32.0,0.0506329113924051,624.0,62.0,0.0993589743589744,123.0,13.0,0.1056910569105691,2039.0,278.0,0.1363413437959784,5333.0,275.0,0.0515657228576786,414.0,45.0,0.108695652173913,688.0,135.0,0.1962209302325581,20392.0,1853.0,0.0908689682228325,58.0,9.0,0.1551724137931035,6.0,0.0,0.0,151.0,14.0,0.0927152317880795,181.0,20.0,0.1104972375690608,973.0,71.0,0.0729701952723536,653.0,47.0,0.0719754977029097
2021-09-16 00:00:00,39441,2976,0.0754544763063817,179.0,26.0,0.1452513966480447,577.0,29.0,0.0502599653379549,747.0,63.0,0.0843373493975904,229.0,10.0,0.0436681222707424,2829.0,236.0,0.0834217037822552,5888.0,333.0,0.0565557065217391,480.0,33.0,0.06875,882.0,109.0,0.1235827664399093,24287.0,1916.0,0.0788899411207642,74.0,11.0,0.1486486486486487,7.0,0.0,0.0,118.0,14.0,0.1186440677966102,653.0,20.0,0.0306278713629403,1047.0,73.0,0.0697230181470869,474.0,38.0,0.080168776371308
2021-09-15 00:00:00,37378,3133,0.0838193589812189,163.0,13.0,0.0797546012269939,480.0,30.0,0.0625,696.0,90.0,0.1293103448275862,152.0,7.0,0.0460526315789474,2754.0,239.0,0.0867828612926652,5946.0,373.0,0.0627312478977464,403.0,39.0,0.0967741935483871,823.0,121.0,0.1470230862697448,22965.0,1976.0,0.0860439799695188,80.0,13.0,0.1625,9.0,0.0,0.0,120.0,20.0,0.1666666666666667,193.0,34.0,0.1761658031088083,1139.0,82.0,0.0719929762949956,504.0,35.0,0.0694444444444445
2021-09-14 00:00:00,40413,3221,0.0797020760646327,223.0,19.0,0.0852017937219731,602.0,44.0,0.0730897009966778,1022.0,72.0,0.0704500978473581,157.0,16.0,0.1019108280254777,2597.0,280.0,0.1078167115902965,6334.0,302.0,0.0476791916640354,456.0,37.0,0.081140350877193,1437.0,134.0,0.093249826026444,23244.0,2049.0,0.0881517811048012,296.0,26.0,0.0878378378378378,7.0,2.0,0.2857142857142857,118.0,24.0,0.2033898305084746,466.0,23.0,0.0493562231759657,1086.0,79.0,0.072744014732965,817.0,49.0,0.0599755201958384
2021-09-13 00:00:00,43059,3736,0.0867646717294875,249.0,24.0,0.0963855421686747,776.0,55.0,0.0708762886597938,846.0,86.0,0.1016548463356974,201.0,8.0,0.0398009950248756,3254.0,346.0,0.1063306699446835,5768.0,360.0,0.0624133148404993,567.0,52.0,0.091710758377425,875.0,169.0,0.1931428571428572,25729.0,2331.0,0.0905981577208597,325.0,14.0,0.0430769230769231,8.0,1.0,0.125,150.0,26.0,0.1733333333333334,538.0,31.0,0.0576208178438662,1446.0,92.0,0.0636237897648686,794.0,72.0,0.0906801007556675
2021-09-12 00:00:00,16918,1964,0.1160893722662253,82.0,4.0,0.0487804878048781,270.0,25.0,0.0925925925925926,416.0,65.0,0.15625,43.0,2.0,0.0465116279069767,1316.0,159.0,0.1208206686930091,2120.0,206.0,0.0971698113207547,184.0,14.0,0.0760869565217391,330.0,61.0,0.1848484848484849,11002.0,1275.0,0.1158880203599346,24.0,6.0,0.25,4.0,0.0,0.0,23.0,6.0,0.2608695652173913,52.0,4.0,0.0769230769230769,211.0,14.0,0.0663507109004739,149.0,24.0,0.1610738255033557
2021-09-11 00:00:00,20033,2505,0.1250436779314132,76.0,9.0,0.118421052631579,285.0,37.0,0.1298245614035088,402.0,74.0,0.1840796019900498,44.0,5.0,0.1136363636363636,1355.0,246.0,0.181549815498155,2264.0,218.0,0.0962897526501767,183.0,28.0,0.1530054644808743,430.0,90.0,0.2093023255813954,13819.0,1692.0,0.1224401186771836,13.0,3.0,0.2307692307692308,5.0,1.0,0.2,19.0,2.0,0.1052631578947368,64.0,10.0,0.15625,494.0,33.0,0.0668016194331984,158.0,26.0,0.1645569620253165
