date,Pima_cume,Pima
1/1/2021,58,
1/10/2021,61,3
1/11/2021,67,6
1/12/2021,69,2
1/13/2021,70,1
1/14/2021,71,1
1/15/2021,73,2
1/16/2021,74,1
1/17/2021,83,9
1/18/2021,84,1
1/19/2021,93,9
1/2/2021,96,3
1/20/2021,98,2
1/21/2021,105,7
1/22/2021,130,25
1/23/2021,139,9
1/24/2021,1356,1217
1/25/2021,2728,1372
1/26/2021,3463,735
1/27/2021,3481,18
1/28/2021,4984,1503
1/29/2021,6544,1560
1/3/2021,8421,1877
1/30/2021,9474,1053
1/31/2021,9482,8
1/4/2021,10274,792
1/5/2021,10445,171
1/6/2021,12254,1809
1/7/2021,14180,1926
1/8/2021,16272,2092
1/9/2021,17845,1573
10/1/2021,18594,749
10/10/2021,19233,639
10/11/2021,19597,364
10/12/2021,21390,1793
10/13/2021,23148,1758
10/14/2021,25267,2119
10/15/2021,27514,2247
10/16/2021,30143,2629
10/17/2021,32231,2088
10/18/2021,32683,452
10/19/2021,35514,2831
10/2/2021,38352,2838
10/20/2021,40949,2597
10/21/2021,43493,2544
10/22/2021,47694,4201
10/23/2021,49163,1469
10/24/2021,49717,554
10/25/2021,53707,3990
10/3/2021,57922,4215
10/4/2021,62900,4978
10/5/2021,68418,5518
10/6/2021,75094,6676
10/7/2021,78571,3477
10/8/2021,79671,1100
10/9/2021,86939,7268
12/1/2020,93731,6792
12/10/2020,101164,7433
12/11/2020,108178,7014
12/12/2020,115361,7183
12/13/2020,120373,5012
12/14/2020,121776,1403
12/15/2020,128365,6589
12/16/2020,134886,6521
12/17/2020,141999,7113
12/18/2020,149338,7339
12/19/2020,158144,8806
12/2/2020,163023,4879
12/20/2020,164319,1296
12/21/2020,171433,7114
12/22/2020,177865,6432
12/23/2020,185620,7755
12/24/2020,193620,8000
12/25/2020,202648,9028
12/26/2020,207893,5245
12/27/2020,208988,1095
12/28/2020,215232,6244
12/29/2020,222360,7128
12/3/2020,230066,7706
12/30/2020,237661,7595
12/31/2020,243591,5930
12/4/2020,247774,4183
12/5/2020,248663,889
12/6/2020,254008,5345
12/7/2020,260381,6373
12/8/2020,268731,8350
12/9/2020,278820,10089
2/1/2021,290905,12085
2/10/2021,298721,7816
2/11/2021,302513,3792
2/12/2021,312896,10383
2/13/2021,321749,8853
2/14/2021,331959,10210
2/15/2021,340597,8638
2/16/2021,350783,10186
2/17/2021,357867,7084
2/18/2021,362035,4168
2/19/2021,372415,10380
2/2/2021,382680,10265
2/20/2021,394948,12268
2/21/2021,406994,12046
2/22/2021,419737,12743
2/23/2021,427788,8051
2/24/2021,431691,3903
2/25/2021,440819,9128
2/26/2021,450611,9792
2/27/2021,461550,10939
2/28/2021,472411,10861
2/3/2021,484037,11626
2/4/2021,490771,6734
2/5/2021,496650,5879
2/6/2021,505554,8904
2/7/2021,515823,10269
2/8/2021,527866,12043
2/9/2021,541322,13456
3/1/2021,555466,14144
3/10/2021,564211,8745
3/11/2021,570079,5868
3/12/2021,580762,10683
3/13/2021,592885,12123
3/14/2021,606611,13726
3/15/2021,619516,12905
3/16/2021,632308,12792
3/17/2021,640901,8593
3/18/2021,645776,4875
3/19/2021,657770,11994
3/2/2021,669756,11986
3/20/2021,684225,14469
3/21/2021,698224,13999
3/22/2021,712688,14464
3/23/2021,721137,8449
3/24/2021,725836,4699
3/25/2021,736420,10584
3/26/2021,746118,9698
3/27/2021,757467,11349
3/28/2021,769202,11735
3/29/2021,781298,12096
3/3/2021,787718,6420
3/30/2021,792174,4456
3/31/2021,801068,8894
3/4/2021,810339,9271
3/5/2021,820871,10532
3/6/2021,831715,10844
3/7/2021,843271,11556
3/8/2021,850702,7431
3/9/2021,854597,3895
4/1/2021,865088,10491
4/10/2021,874771,9683
4/11/2021,884529,9758
4/12/2021,893743,9214
4/13/2021,902710,8967
4/14/2021,906982,4272
4/15/2021,909920,2938
4/16/2021,916691,6771
4/17/2021,922980,6289
4/18/2021,930125,7145
4/19/2021,936163,6038
4/2/2021,942896,6733
4/20/2021,946419,3523
4/21/2021,948123,1704
4/22/2021,952523,4400
4/23/2021,956281,3758
4/24/2021,960699,4418
4/25/2021,966439,5740
4/26/2021,972736,6297
4/27/2021,977480,4744
4/28/2021,980502,3022
4/29/2021,985469,4967
4/3/2021,989224,3755
4/30/2021,993415,4191
4/4/2021,997292,3877
4/5/2021,1002552,5260
4/6/2021,1006241,3689
4/7/2021,1007842,1601
4/8/2021,1011533,3691
4/9/2021,1014815,3282
5/1/2021,1017932,3117
5/10/2021,1020781,2849
5/11/2021,1024521,3740
5/12/2021,1026279,1758
5/13/2021,1027190,911
5/14/2021,1027870,680
5/15/2021,1031181,3311
5/16/2021,1033884,2703
5/17/2021,1037030,3146
5/18/2021,1041216,4186
5/19/2021,1043886,2670
5/2/2021,1045579,1693
5/20/2021,1049313,3734
5/21/2021,1052061,2748
5/22/2021,1054902,2841
5/23/2021,1057534,2632
5/24/2021,1060900,3366
5/25/2021,1063069,2169
5/26/2021,1064196,1127
5/27/2021,1067289,3093
5/28/2021,1069343,2054
5/29/2021,1071569,2226
5/3/2021,1073547,1978
5/30/2021,1076306,2759
5/31/2021,1077873,1567
5/4/2021,1078621,748
5/5/2021,1080407,1786
5/6/2021,1082504,2097
5/7/2021,1084455,1951
5/8/2021,1086277,1822
5/9/2021,1088772,2495
6/1/2021,1090136,1364
6/10/2021,1090866,730
6/11/2021,1092545,1679
6/12/2021,1094130,1585
6/13/2021,1095902,1772
6/14/2021,1097514,1612
6/15/2021,1099299,1785
6/16/2021,1100324,1025
6/17/2021,1100543,219
6/18/2021,1101722,1179
6/19/2021,1103139,1417
6/2/2021,1104718,1579
6/20/2021,1106456,1738
6/21/2021,1108294,1838
6/22/2021,1109490,1196
6/23/2021,1110081,591
6/24/2021,1111612,1531
6/25/2021,1112993,1381
6/26/2021,1114428,1435
6/27/2021,1115813,1385
6/28/2021,1117703,1890
6/29/2021,1118893,1190
6/3/2021,1119522,629
6/30/2021,1121149,1627
6/4/2021,1122732,1583
6/5/2021,1124424,1692
6/6/2021,1126075,1651
6/7/2021,1128121,2046
6/8/2021,1129422,1301
6/9/2021,1130131,709
7/1/2021,1131987,1856
7/10/2021,1133997,2010
7/11/2021,1136198,2201
7/12/2021,1138130,1932
7/13/2021,1140547,2417
7/14/2021,1142115,1568
7/15/2021,1143117,1002
7/16/2021,1145213,2096
7/17/2021,1147124,1911
7/18/2021,1148897,1773
7/19/2021,1150535,1638
7/2/2021,1152943,2408
7/20/2021,1154504,1561
7/21/2021,1155431,927
7/22/2021,1157344,1913
7/23/2021,1159027,1683
7/24/2021,1160691,1664
7/25/2021,1162488,1797
7/26/2021,1165072,2584
7/27/2021,1166820,1748
7/28/2021,1167924,1104
7/29/2021,1170064,2140
7/3/2021,1172178,2114
7/30/2021,1174513,2335
7/31/2021,1176656,2143
7/4/2021,1179370,2714
7/5/2021,1180999,1629
7/6/2021,1182122,1123
7/7/2021,1184405,2283
7/8/2021,1186932,2527
7/9/2021,1189196,2264
8/1/2021,1191098,1902
8/10/2021,1193772,2674
8/11/2021,1195390,1618
8/12/2021,1196462,1072
8/13/2021,1198409,1947
8/14/2021,1200138,1729
8/15/2021,1201871,1733
8/16/2021,1203226,1355
8/17/2021,1205547,2321
8/18/2021,1206843,1296
8/19/2021,1207609,766
8/2/2021,1207888,279
8/20/2021,1209472,1584
8/21/2021,1211056,1584
8/22/2021,1212336,1280
8/23/2021,1214377,2041
8/24/2021,1215737,1360
8/25/2021,1216672,935
8/26/2021,1218249,1577
8/27/2021,1219833,1584
8/28/2021,1220666,833
8/29/2021,1221961,1295
8/3/2021,1224043,2082
8/30/2021,1225142,1099
8/31/2021,1225833,691
8/4/2021,1226747,914
8/5/2021,1228163,1416
8/6/2021,1229606,1443
8/7/2021,1230938,1332
8/8/2021,1233511,2573
8/9/2021,1235515,2004
9/1/2021,1236638,1123
9/10/2021,1239260,2622
9/11/2021,1242198,2938
9/12/2021,1245113,2915
9/13/2021,1247795,2682
9/14/2021,1250798,3003
9/15/2021,1252275,1477
9/16/2021,1253076,801
9/17/2021,1255784,2708
9/18/2021,1258471,2687
9/19/2021,1260813,2342
9/2/2021,1262891,2078
9/20/2021,1265692,2801
9/21/2021,1267225,1533
9/22/2021,1268298,1073
9/23/2021,1270843,2545
9/24/2021,1272094,1251
9/25/2021,1273785,1691
9/26/2021,1276028,2243
9/27/2021,1278573,2545
9/28/2021,1279777,1204
9/29/2021,1280558,781
9/3/2021,1282703,2145
9/30/2021,1284604,1901
9/4/2021,1286432,1828
9/5/2021,1288150,1718
9/6/2021,1291055,2905
9/7/2021,1293071,2016
9/8/2021,1294261,1190
9/9/2021,1295466,1205
