date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20938,22867,20905,18219,12664,191
1/10/2021,34549,35014,33053,29929,29690,439
1/11/2021,36471,36826,35010,31612,33504,495
1/12/2021,39263,39511,37803,34139,41106,592
1/13/2021,42017,42424,40917,36843,49921,678
1/14/2021,44759,45462,44150,39858,59336,744
1/15/2021,48225,48707,47520,42977,68555,852
1/16/2021,50014,50278,49204,44583,73954,896
1/17/2021,51119,51304,50271,45678,77425,928
1/18/2021,52771,52827,52013,47403,85231,966
1/19/2021,54804,54691,54057,49592,95343,1060
1/2/2021,22841,24565,22456,19636,13737,218
1/20/2021,57227,57191,56987,52561,107659,1177
1/21/2021,59925,60047,60345,56060,123417,1319
1/22/2021,64405,64183,64962,60930,139149,1470
1/23/2021,67683,66944,68045,64105,149708,1612
1/24/2021,69197,68331,69566,65789,157375,1664
1/25/2021,71570,70473,72166,68741,171033,1741
1/26/2021,74474,72981,75067,71974,188345,1847
1/27/2021,77576,75596,77996,75347,207268,1941
1/28/2021,80608,78172,80951,78980,228567,2076
1/29/2021,84443,81318,84308,82702,248559,2268
1/3/2021,23729,25315,23103,20186,14097,237
1/30/2021,87255,83451,86650,85152,260001,2437
1/31/2021,88159,84184,87517,86179,266007,2479
1/4/2021,25443,26956,24712,21679,16017,260
1/5/2021,27229,28598,26307,23247,18157,290
1/6/2021,29422,30524,28353,25286,21250,352
1/7/2021,31224,32151,30125,27073,24605,386
1/8/2021,32932,33729,31782,28728,27044,409
1/9/2021,34019,34566,32628,29526,29211,434
10/1/2021,814936,556908,574817,657338,1167299,373683
10/10/2021,824296,561855,578835,660648,1172244,378282
10/11/2021,825614,562599,579397,661156,1173053,378937
10/12/2021,826331,562956,579695,661399,1173470,379354
10/13/2021,827358,563505,580194,661803,1174128,379811
10/14/2021,828665,564144,580791,662292,1174870,380321
10/15/2021,830174,564889,581459,662812,1175467,380897
10/16/2021,831118,565294,581819,663107,1175740,382154
10/17/2021,831813,565575,582036,663269,1175904,382412
10/18/2021,833046,566284,582603,663765,1176625,382894
10/19/2021,834104,566884,583053,664234,1177253,383414
10/2/2021,815881,557379,575244,657682,1167692,374213
10/20/2021,835111,567395,583460,664642,1177807,383887
10/21/2021,836128,567922,583935,665016,1178322,384274
10/22/2021,837097,568483,584411,665427,1179173,384738
10/23/2021,837792,568847,584749,665740,1179773,385043
10/24/2021,838207,569095,584950,665963,1180151,385261
10/25/2021,838628,569325,585159,666189,1180598,385463
10/3/2021,816385,557616,575425,657837,1167912,374462
10/4/2021,817746,558273,576002,658262,1168761,375080
10/5/2021,819204,558979,576552,658738,1169671,375694
10/6/2021,820547,559737,577138,659178,1170375,376330
10/7/2021,821521,560313,577605,659613,1170950,376869
10/8/2021,822804,561038,578173,660083,1171580,377552
10/9/2021,823738,561551,578591,660438,1171953,378042
12/1/2020,53,40,47,26,45,2
12/10/2020,73,57,69,54,79,4
12/11/2020,74,61,72,60,81,4
12/12/2020,76,61,74,65,84,4
12/13/2020,77,62,76,67,86,4
12/14/2020,79,68,79,70,95,4
12/15/2020,95,84,98,92,106,4
12/16/2020,208,243,266,226,165,4
