date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,153,140,182,205,239,3
1/10/2021,188,189,256,320,671,10
1/11/2021,192,196,267,335,772,11
1/12/2021,201,207,280,366,894,11
1/13/2021,204,219,303,398,989,13
1/14/2021,221,242,322,453,1225,16
1/15/2021,228,246,340,478,1308,21
1/16/2021,228,246,341,481,1322,21
1/17/2021,228,246,342,481,1322,21
1/18/2021,235,253,354,491,1349,21
1/19/2021,244,262,367,518,1426,22
1/2/2021,153,142,183,205,240,3
1/20/2021,259,277,392,552,1505,61
1/21/2021,276,298,420,628,1629,112
1/22/2021,312,335,463,705,1737,126
1/23/2021,314,336,463,708,1755,128
1/24/2021,314,336,463,709,1757,128
1/25/2021,318,350,468,720,1819,128
1/26/2021,327,360,479,742,1906,134
1/27/2021,341,370,495,763,1991,149
1/28/2021,368,393,549,867,2110,155
1/29/2021,382,408,572,893,2146,162
1/3/2021,153,142,183,205,240,3
1/30/2021,384,408,572,894,2147,169
1/31/2021,384,409,572,907,2150,173
1/4/2021,156,144,187,209,261,3
1/5/2021,160,149,195,223,310,6
1/6/2021,169,164,209,249,482,10
1/7/2021,175,180,236,301,624,10
1/8/2021,188,189,256,319,665,10
1/9/2021,188,189,256,320,670,10
10/1/2021,2912,1963,2071,2816,4289,5396
10/10/2021,2979,2028,2151,2933,4485,5417
10/11/2021,2980,2033,2156,2937,4498,5418
10/12/2021,2995,2041,2162,2947,4528,5421
10/13/2021,3012,2055,2189,2983,4567,5424
10/14/2021,3021,2065,2204,2993,4589,5424
10/15/2021,3029,2076,2221,3002,4620,5426
10/16/2021,3036,2084,2223,3009,4637,5427
10/17/2021,3038,2087,2225,3011,4638,5427
10/18/2021,3042,2093,2239,3018,4666,5434
10/19/2021,3057,2101,2246,3030,4685,5437
10/2/2021,2918,1970,2077,2827,4303,5397
10/20/2021,3071,2117,2258,3049,4716,5439
10/21/2021,3075,2123,2272,3059,4725,5441
10/22/2021,3084,2132,2280,3066,4743,5448
10/23/2021,3088,2137,2283,3073,4755,5449
10/24/2021,3093,2144,2284,3075,4760,5450
10/25/2021,3093,2144,2284,3077,4761,5453
10/3/2021,2922,1974,2084,2835,4314,5397
10/4/2021,2930,1979,2087,2845,4338,5406
10/5/2021,2942,1991,2107,2868,4370,5407
10/6/2021,2947,1996,2118,2878,4396,5410
10/7/2021,2956,2006,2130,2894,4421,5411
10/8/2021,2965,2017,2143,2914,4464,5417
10/9/2021,2974,2022,2151,2932,4482,5417
12/1/2020,,,2,,,
12/10/2020,2,2,3,3,,1
12/11/2020,2,2,3,3,,1
12/12/2020,2,2,3,3,,1
12/13/2020,2,2,3,3,1,1
12/14/2020,2,2,3,3,1,1
12/15/2020,3,3,3,5,1,1
12/16/2020,7,9,9,16,3,1
12/17/2020,14,21,23,28,3,1
12/18/2020,19,23,27,33,5,1
12/19/2020,19,23,27,33,5,1
12/2/2020,,1,2,,,
12/20/2020,19,23,27,33,5,1
12/21/2020,20,24,30,36,6,1
12/22/2020,21,26,33,37,6,1
12/23/2020,56,49,59,81,33,1
12/24/2020,59,50,60,83,35,1
12/25/2020,59,50,60,84,36,1
12/26/2020,59,50,62,84,36,1
12/27/2020,59,50,62,84,36,1
12/28/2020,75,57,71,99,58,1
12/29/2020,117,113,138,157,165,1
12/3/2020,1,1,2,1,,
12/30/2020,145,129,167,195,206,3
12/31/2020,153,140,182,205,236,3
12/4/2020,1,1,2,2,,
