Category,value
tests,561226
Yuma,10978
Yavapai,14502
Santa Cruz,2185
Pinal,35981
Pima,55556
Navajo,4626
Mohave,12954
Maricopa,390342
La Paz,1606
Greenlee,210
Graham,1169
Gila,6239
Coconino,6931
Cochise,6616
Apache,1284
Unknown,476
65 years and older,130347
55 - 64 years,105332
45 - 54 years,98901
20 - 44 years,196736
Less than 20 years,29434
positive,0.2110736138382755
