date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20999,22794,20819,18127,12441,196
1/10/2021,34651,34926,32944,29822,29369,449
1/11/2021,36581,36734,34897,31505,33146,506
1/12/2021,39376,39422,37677,34038,40719,608
1/13/2021,42136,42338,40785,36733,49512,696
1/14/2021,44889,45374,44016,39741,58898,764
1/15/2021,48364,48619,47375,42868,68066,874
1/16/2021,50156,50191,49055,44474,73453,920
1/17/2021,51262,51214,50124,45564,76922,958
1/18/2021,52915,52740,51868,47289,84712,998
1/19/2021,54953,54605,53904,49468,94805,1093
1/2/2021,22902,24492,22363,19540,13503,225
1/20/2021,57373,57106,56831,52421,107082,1214
1/21/2021,60073,59971,60182,55902,122805,1356
1/22/2021,64571,64099,64799,60758,138504,1508
1/23/2021,67856,66857,67892,63935,149038,1655
1/24/2021,69377,68242,69415,65622,156687,1708
1/25/2021,71759,70382,72016,68572,170312,1789
1/26/2021,74675,72890,74919,71812,187597,1897
1/27/2021,77781,75504,77850,75180,206507,1994
1/28/2021,80815,78075,80810,78825,227766,2131
1/29/2021,84663,81214,84164,82554,247736,2327
1/3/2021,23797,25235,23013,20088,13856,244
1/30/2021,87483,83339,86505,85008,259159,2501
1/31/2021,88387,84077,87373,86029,265146,2544
1/4/2021,25517,26872,24614,21578,15758,267
1/5/2021,27311,28508,26202,23147,17883,297
1/6/2021,29509,30445,28242,25181,20965,360
1/7/2021,31313,32071,30018,26963,24303,396
1/8/2021,33028,33642,31676,28624,26727,419
1/9/2021,34118,34479,32520,29422,28895,444
10/1/2021,813736,556163,574283,657291,1162294,374879
10/2/2021,814570,556555,574650,657583,1162600,375279
10/3/2021,815003,556768,574802,657710,1162775,375489
10/4/2021,816269,557367,575322,658098,1163487,376049
10/5/2021,817514,558000,575796,658524,1164247,376604
10/6/2021,818750,558691,576300,658919,1164832,377193
10/7/2021,819575,559188,576692,659290,1165289,377658
10/8/2021,820027,559461,576915,659428,1165431,377957
12/1/2020,49,37,46,24,40,1
12/10/2020,68,53,67,48,73,3
12/11/2020,69,57,70,54,75,3
12/12/2020,71,57,72,58,78,3
12/13/2020,72,58,74,60,80,3
12/14/2020,74,64,77,63,89,3
12/15/2020,89,80,94,83,100,3
12/16/2020,201,234,261,213,158,3
12/17/2020,823,1069,1060,867,427,8
12/18/2020,1674,2079,1905,1528,728,9
12/19/2020,2283,2797,2487,1960,933,14
12/2/2020,52,40,48,29,45,2
12/20/2020,2494,3063,2744,2177,1032,16
12/21/2020,3851,4487,4010,3157,1516,23
12/22/2020,5676,6533,5818,4602,2169,32
12/23/2020,7916,9095,8071,6425,3081,48
12/24/2020,8867,10075,8887,7158,3445,51
12/25/2020,8904,10110,8915,7184,3463,51
12/26/2020,10402,11844,10353,8457,4021,64
12/27/2020,11026,12491,10965,8965,4274,73
12/28/2020,13145,14671,12970,10816,5517,96
12/29/2020,15984,17607,15702,13334,7681,137
12/3/2020,57,41,54,33,49,2
12/30/2020,19117,20934,18925,16309,10013,169
12/31/2020,20798,22597,20577,17853,11421,189
12/4/2020,57,42,56,36,51,2
12/5/2020,58,42,56,36,52,2
12/6/2020,59,42,56,37,52,2
12/7/2020,62,43,61,39,57,3
12/8/2020,64,44,62,43,60,3
12/9/2020,66,47,65,44,69,3
2/1/2021,90250,85792,89196,88370,281137,2654
2/10/2021,109787,101733,107344,111975,445119,4476
2/11/2021,112497,103973,109651,115154,467804,4834
2/12/2021,115771,106653,112494,118871,495028,5145
2/13/2021,119423,109501,115495,122229,514424,5542
2/14/2021,120348,110206,116409,123378,521811,5591
2/15/2021,121490,111206,117472,124829,536124,5657
2/16/2021,123383,112543,118973,126861,552863,5809
2/17/2021,125800,114403,120790,129146,569531,6430
2/18/2021,127280,115622,122064,130887,585642,6548
2/19/2021,129222,117106,123616,132809,597639,6958
2/2/2021,92317,87644,91237,91028,299340,2754
2/20/2021,132008,119112,125582,134995,607515,7294
2/21/2021,132688,119738,126259,135810,613418,7349
2/22/2021,133700,120534,127048,136860,621233,7446
2/23/2021,135401,121804,128511,138804,633122,7618
2/24/2021,137700,123647,130437,141463,650073,7848
