date,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO
2020-12-03 00:00:00,37,1,0.027027027027027,,,
2020-12-02 00:00:00,586,83,0.1416382252559727,8.0,4.0,0.5
2020-12-01 00:00:00,608,102,0.1677631578947368,6.0,3.0,0.5
2020-11-30 00:00:00,686,126,0.1836734693877551,34.0,1.0,0.0294117647058824
2020-11-29 00:00:00,96,15,0.15625,3.0,1.0,0.3333333333333333
2020-11-28 00:00:00,100,11,0.11,26.0,2.0,0.0769230769230769
2020-11-27 00:00:00,255,48,0.1882352941176471,33.0,1.0,0.0303030303030303
2020-11-26 00:00:00,53,6,0.1132075471698113,,,
2020-11-25 00:00:00,569,47,0.0826010544815466,35.0,4.0,0.1142857142857143
2020-11-24 00:00:00,889,70,0.078740157480315,45.0,2.0,0.0444444444444444
2020-11-23 00:00:00,1056,92,0.0871212121212121,51.0,4.0,0.0784313725490196
2020-11-22 00:00:00,84,6,0.0714285714285714,,,
2020-11-21 00:00:00,562,28,0.0498220640569395,1.0,0.0,0
2020-11-20 00:00:00,689,50,0.0725689404934688,45.0,3.0,0.0666666666666667
2020-11-19 00:00:00,759,67,0.0882740447957839,5.0,2.0,0.4
2020-11-18 00:00:00,808,55,0.0680693069306931,15.0,3.0,0.2
2020-11-17 00:00:00,778,56,0.0719794344473008,8.0,0.0,0
2020-11-16 00:00:00,847,86,0.1015348288075561,16.0,5.0,0.3125
2020-11-15 00:00:00,85,11,0.1294117647058824,31.0,3.0,0.0967741935483871
2020-11-14 00:00:00,379,26,0.0686015831134565,1.0,0.0,0
2020-11-13 00:00:00,692,61,0.088150289017341,9.0,1.0,0.1111111111111111
2020-11-12 00:00:00,942,93,0.0987261146496815,29.0,0.0,0
2020-11-11 00:00:00,165,19,0.1151515151515152,41.0,4.0,0.0975609756097561
2020-11-10 00:00:00,523,54,0.1032504780114723,9.0,3.0,0.3333333333333333
2020-11-09 00:00:00,741,100,0.1349527665317139,7.0,2.0,0.2857142857142857
