date,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2020-12-03 00:00:00,203,41,0.2019704433497537,2.0,2.0,1
2020-12-02 00:00:00,275,64,0.2327272727272728,18.0,6.0,0.3333333333333333
2020-12-01 00:00:00,700,219,0.3128571428571429,21.0,8.0,0.380952380952381
2020-11-30 00:00:00,888,301,0.338963963963964,21.0,12.0,0.5714285714285714
2020-11-29 00:00:00,183,62,0.3387978142076503,3.0,2.0,0.6666666666666666
2020-11-28 00:00:00,165,61,0.3696969696969697,,,
2020-11-27 00:00:00,507,138,0.2721893491124261,1.0,0.0,0
2020-11-26 00:00:00,67,26,0.3880597014925373,1.0,1.0,1
2020-11-25 00:00:00,1079,240,0.2224281742354032,14.0,2.0,0.1428571428571429
2020-11-24 00:00:00,1139,328,0.2879719051799825,22.0,10.0,0.4545454545454546
2020-11-23 00:00:00,866,253,0.292147806004619,21.0,7.0,0.3333333333333333
2020-11-22 00:00:00,232,63,0.2715517241379311,2.0,0.0,0
2020-11-21 00:00:00,174,39,0.2241379310344828,3.0,2.0,0.6666666666666666
2020-11-20 00:00:00,843,188,0.2230130486358245,30.0,14.0,0.4666666666666668
2020-11-19 00:00:00,764,161,0.2107329842931937,24.0,8.0,0.3333333333333333
2020-11-18 00:00:00,803,183,0.2278953922789539,44.0,5.0,0.1136363636363636
2020-11-17 00:00:00,851,187,0.2197414806110459,83.0,9.0,0.108433734939759
2020-11-16 00:00:00,734,213,0.2901907356948229,22.0,9.0,0.4090909090909091
2020-11-15 00:00:00,147,38,0.2585034013605443,1.0,0.0,0
2020-11-14 00:00:00,124,27,0.217741935483871,1.0,0.0,0
2020-11-13 00:00:00,661,164,0.2481089258698941,14.0,4.0,0.2857142857142857
2020-11-12 00:00:00,643,142,0.2208398133748056,17.0,5.0,0.2941176470588236
2020-11-11 00:00:00,391,79,0.2020460358056266,11.0,3.0,0.2727272727272727
2020-11-10 00:00:00,697,147,0.2109038737446198,14.0,4.0,0.2857142857142857
2020-11-09 00:00:00,756,144,0.1904761904761905,20.0,11.0,0.55
2020-11-08 00:00:00,140,40,0.2857142857142857,,,
2020-11-07 00:00:00,100,21,0.21,1.0,0.0,0
2020-11-06 00:00:00,658,118,0.1793313069908815,12.0,2.0,0.1666666666666667
2020-11-05 00:00:00,481,77,0.1600831600831601,16.0,1.0,0.0625
2020-11-04 00:00:00,504,99,0.1964285714285714,9.0,3.0,0.3333333333333333
2020-11-03 00:00:00,457,65,0.1422319474835886,13.0,3.0,0.2307692307692308
2020-11-02 00:00:00,449,66,0.1469933184855234,13.0,8.0,0.6153846153846154
2020-11-01 00:00:00,83,12,0.1445783132530121,3.0,0.0,0
2020-10-31 00:00:00,108,13,0.1203703703703704,2.0,1.0,0.5
2020-10-30 00:00:00,396,57,0.143939393939394,19.0,4.0,0.2105263157894737
2020-10-29 00:00:00,434,60,0.1382488479262673,15.0,6.0,0.4
2020-10-28 00:00:00,311,50,0.1607717041800643,5.0,1.0,0.2
2020-10-27 00:00:00,331,41,0.1238670694864048,9.0,4.0,0.4444444444444444
2020-10-26 00:00:00,318,40,0.1257861635220126,19.0,5.0,0.2631578947368421
2020-10-25 00:00:00,79,11,0.1392405063291139,,,
2020-10-24 00:00:00,242,13,0.0537190082644628,2.0,0.0,0
2020-10-23 00:00:00,434,42,0.0967741935483871,19.0,5.0,0.2631578947368421
2020-10-22 00:00:00,362,55,0.1519337016574586,9.0,1.0,0.1111111111111111
2020-10-21 00:00:00,436,41,0.0940366972477064,13.0,4.0,0.3076923076923077
2020-10-20 00:00:00,453,36,0.0794701986754967,18.0,9.0,0.5
2020-10-19 00:00:00,338,52,0.1538461538461539,10.0,3.0,0.3
2020-10-18 00:00:00,81,8,0.0987654320987654,,,
2020-10-17 00:00:00,308,17,0.0551948051948052,32.0,2.0,0.0625
2020-10-16 00:00:00,272,31,0.1139705882352941,59.0,6.0,0.1016949152542373
2020-10-15 00:00:00,468,46,0.0982905982905983,66.0,6.0,0.0909090909090909
2020-10-14 00:00:00,266,23,0.0864661654135338,27.0,9.0,0.3333333333333333
2020-10-13 00:00:00,296,23,0.0777027027027027,41.0,9.0,0.2195121951219512
2020-10-12 00:00:00,332,33,0.0993975903614458,12.0,2.0,0.1666666666666667
2020-10-11 00:00:00,78,11,0.141025641025641,1.0,0.0,0
2020-10-10 00:00:00,63,9,0.1428571428571429,5.0,1.0,0.2
2020-10-09 00:00:00,311,35,0.112540192926045,9.0,3.0,0.3333333333333333
2020-10-08 00:00:00,283,19,0.0671378091872792,10.0,4.0,0.4
2020-10-07 00:00:00,239,36,0.1506276150627615,11.0,1.0,0.0909090909090909
2020-10-06 00:00:00,286,19,0.0664335664335664,9.0,3.0,0.3333333333333333
2020-10-05 00:00:00,295,22,0.0745762711864407,8.0,1.0,0.125
2020-10-04 00:00:00,58,4,0.0689655172413793,1.0,0.0,0
2020-10-03 00:00:00,54,8,0.1481481481481482,3.0,0.0,0
2020-10-02 00:00:00,214,17,0.0794392523364486,23.0,5.0,0.2173913043478261
2020-10-01 00:00:00,227,15,0.066079295154185,18.0,6.0,0.3333333333333333
