date,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL
2020-12-03 00:00:00,68,7,0.1029411764705882,10.0,1.0,0.1
2020-12-02 00:00:00,786,133,0.1692111959287532,59.0,10.0,0.1694915254237288
2020-12-01 00:00:00,1803,336,0.1863560732113145,104.0,19.0,0.1826923076923077
2020-11-30 00:00:00,1549,276,0.1781794706262105,108.0,9.0,0.0833333333333333
2020-11-29 00:00:00,862,163,0.1890951276102088,52.0,4.0,0.0769230769230769
2020-11-28 00:00:00,903,158,0.1749723145071982,102.0,7.0,0.0686274509803922
2020-11-27 00:00:00,942,141,0.1496815286624204,70.0,7.0,0.1
2020-11-26 00:00:00,405,70,0.1728395061728395,12.0,2.0,0.1666666666666667
2020-11-25 00:00:00,1411,230,0.1630049610205528,83.0,10.0,0.1204819277108434
2020-11-24 00:00:00,1612,214,0.1327543424317618,84.0,9.0,0.1071428571428571
2020-11-23 00:00:00,1641,256,0.1560024375380866,60.0,8.0,0.1333333333333333
2020-11-22 00:00:00,784,111,0.1415816326530612,36.0,6.0,0.1666666666666667
2020-11-21 00:00:00,1061,126,0.11875589066918,66.0,5.0,0.0757575757575758
2020-11-20 00:00:00,1471,171,0.1162474507138001,114.0,17.0,0.1491228070175439
2020-11-19 00:00:00,1525,196,0.1285245901639344,55.0,9.0,0.1636363636363636
2020-11-18 00:00:00,1426,196,0.1374474053295933,90.0,15.0,0.1666666666666667
2020-11-17 00:00:00,1476,203,0.1375338753387534,103.0,12.0,0.1165048543689321
2020-11-16 00:00:00,1274,164,0.1287284144427002,92.0,7.0,0.0760869565217391
2020-11-15 00:00:00,575,76,0.1321739130434783,66.0,2.0,0.0303030303030303
2020-11-14 00:00:00,836,111,0.1327751196172249,109.0,8.0,0.073394495412844
2020-11-13 00:00:00,1050,140,0.1333333333333333,153.0,11.0,0.0718954248366013
2020-11-12 00:00:00,1010,129,0.1277227722772277,70.0,9.0,0.1285714285714286
2020-11-11 00:00:00,804,106,0.1318407960199005,93.0,8.0,0.0860215053763441
2020-11-10 00:00:00,1124,116,0.103202846975089,76.0,8.0,0.1052631578947368
2020-11-09 00:00:00,1167,102,0.0874035989717224,117.0,8.0,0.0683760683760684
2020-11-08 00:00:00,682,73,0.1070381231671554,60.0,4.0,0.0666666666666667
2020-11-07 00:00:00,719,83,0.1154381084840056,72.0,3.0,0.0416666666666667
2020-11-06 00:00:00,1167,101,0.0865467009425878,102.0,12.0,0.1176470588235294
2020-11-05 00:00:00,971,68,0.0700308959835222,63.0,8.0,0.126984126984127
2020-11-04 00:00:00,1125,115,0.1022222222222222,61.0,6.0,0.0983606557377049
2020-11-03 00:00:00,1178,102,0.0865874363327674,85.0,12.0,0.1411764705882353
2020-11-02 00:00:00,1117,104,0.0931065353625783,116.0,6.0,0.0517241379310345
2020-11-01 00:00:00,514,59,0.1147859922178988,58.0,2.0,0.0344827586206897
2020-10-31 00:00:00,549,66,0.1202185792349727,105.0,3.0,0.0285714285714286
2020-10-30 00:00:00,811,76,0.093711467324291,112.0,9.0,0.0803571428571429
2020-10-29 00:00:00,816,66,0.0808823529411765,73.0,2.0,0.0273972602739726
2020-10-28 00:00:00,761,65,0.0854139290407359,73.0,5.0,0.0684931506849315
2020-10-27 00:00:00,806,60,0.0744416873449132,108.0,12.0,0.1111111111111111
2020-10-26 00:00:00,878,72,0.082004555808656,97.0,7.0,0.0721649484536082
2020-10-25 00:00:00,363,32,0.0881542699724518,51.0,1.0,0.0196078431372549
2020-10-24 00:00:00,445,39,0.0876404494382023,82.0,5.0,0.0609756097560976
2020-10-23 00:00:00,778,45,0.057840616966581,168.0,11.0,0.0654761904761905
2020-10-22 00:00:00,778,63,0.0809768637532134,92.0,4.0,0.0434782608695652
2020-10-21 00:00:00,617,39,0.0632090761750405,44.0,6.0,0.1363636363636364
2020-10-20 00:00:00,794,58,0.0730478589420655,93.0,5.0,0.0537634408602151
2020-10-19 00:00:00,821,37,0.0450669914738124,134.0,8.0,0.0597014925373134
2020-10-18 00:00:00,330,20,0.0606060606060606,61.0,4.0,0.0655737704918033
2020-10-17 00:00:00,422,19,0.0450236966824645,111.0,2.0,0.018018018018018
2020-10-16 00:00:00,813,45,0.0553505535055351,86.0,6.0,0.0697674418604651
2020-10-15 00:00:00,767,47,0.061277705345502,68.0,12.0,0.1764705882352941
2020-10-14 00:00:00,662,42,0.0634441087613293,61.0,3.0,0.0491803278688525
2020-10-13 00:00:00,632,36,0.0569620253164557,104.0,12.0,0.1153846153846154
2020-10-12 00:00:00,667,32,0.047976011994003,145.0,10.0,0.0689655172413793
2020-10-11 00:00:00,391,30,0.0767263427109975,63.0,2.0,0.0317460317460317
2020-10-10 00:00:00,362,20,0.0552486187845304,63.0,5.0,0.0793650793650794
2020-10-09 00:00:00,563,41,0.0728241563055062,106.0,8.0,0.0754716981132076
2020-10-08 00:00:00,714,48,0.0672268907563025,67.0,5.0,0.0746268656716418
2020-10-07 00:00:00,653,33,0.0505359877488515,60.0,3.0,0.05
2020-10-06 00:00:00,651,43,0.0660522273425499,98.0,3.0,0.0306122448979592
2020-10-05 00:00:00,634,26,0.0410094637223975,107.0,5.0,0.0467289719626168
2020-10-04 00:00:00,299,14,0.0468227424749164,62.0,3.0,0.0483870967741936
2020-10-03 00:00:00,428,18,0.0420560747663551,76.0,6.0,0.0789473684210526
2020-10-02 00:00:00,489,29,0.0593047034764826,99.0,4.0,0.0404040404040404
2020-10-01 00:00:00,434,24,0.0552995391705069,71.0,13.0,0.1830985915492958
2020-09-30 00:00:00,429,19,0.0442890442890443,69.0,6.0,0.0869565217391304
2020-09-29 00:00:00,419,20,0.0477326968973747,91.0,13.0,0.1428571428571429
2020-09-28 00:00:00,547,29,0.0530164533820841,142.0,13.0,0.0915492957746479
2020-09-27 00:00:00,247,13,0.0526315789473684,49.0,3.0,0.0612244897959184
2020-09-26 00:00:00,334,13,0.0389221556886228,113.0,8.0,0.0707964601769912
2020-09-25 00:00:00,483,32,0.0662525879917184,107.0,8.0,0.0747663551401869
2020-09-24 00:00:00,665,19,0.0285714285714286,63.0,3.0,0.0476190476190476
2020-09-23 00:00:00,556,29,0.052158273381295,68.0,3.0,0.0441176470588235
2020-09-22 00:00:00,549,32,0.058287795992714,119.0,9.0,0.0756302521008403
2020-09-21 00:00:00,481,22,0.0457380457380457,100.0,9.0,0.09
2020-09-20 00:00:00,355,16,0.0450704225352113,47.0,4.0,0.0851063829787234
2020-09-19 00:00:00,389,16,0.0411311053984576,72.0,10.0,0.1388888888888889
2020-09-18 00:00:00,451,13,0.0288248337028825,96.0,7.0,0.0729166666666667
2020-09-17 00:00:00,447,20,0.0447427293064877,47.0,7.0,0.148936170212766
2020-09-16 00:00:00,373,15,0.0402144772117962,53.0,3.0,0.0566037735849057
2020-09-15 00:00:00,404,22,0.0544554455445545,97.0,8.0,0.0824742268041237
2020-09-14 00:00:00,398,16,0.0402010050251256,98.0,8.0,0.0816326530612245
