date,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ
2020-10-28 00:00:00,12,0,0,,,
2020-10-27 00:00:00,55,8,0.1454545454545455,4.0,1.0,0.25
2020-10-26 00:00:00,96,15,0.15625,2.0,0.0,0
2020-10-25 00:00:00,28,5,0.1785714285714286,1.0,1.0,1
2020-10-24 00:00:00,62,3,0.0483870967741936,,,
2020-10-23 00:00:00,203,10,0.0492610837438424,,,
2020-10-22 00:00:00,64,2,0.03125,1.0,0.0,0
2020-10-21 00:00:00,114,4,0.0350877192982456,3.0,0.0,0
2020-10-20 00:00:00,76,1,0.0131578947368421,6.0,1.0,0.1666666666666667
2020-10-19 00:00:00,73,7,0.0958904109589041,3.0,1.0,0.3333333333333333
2020-10-18 00:00:00,16,1,0.0625,2.0,0.0,0
2020-10-17 00:00:00,26,2,0.0769230769230769,1.0,0.0,0
2020-10-16 00:00:00,80,7,0.0875,4.0,2.0,0.5
2020-10-15 00:00:00,72,4,0.0555555555555556,2.0,0.0,0
2020-10-14 00:00:00,113,3,0.0265486725663717,3.0,1.0,0.3333333333333333
2020-10-13 00:00:00,57,3,0.0526315789473684,5.0,0.0,0
2020-10-12 00:00:00,80,8,0.1,4.0,1.0,0.25
2020-10-11 00:00:00,19,4,0.2105263157894737,,,
2020-10-10 00:00:00,20,1,0.05,1.0,0.0,0
2020-10-09 00:00:00,423,10,0.0236406619385343,4.0,0.0,0
2020-10-08 00:00:00,444,5,0.0112612612612613,5.0,0.0,0
2020-10-07 00:00:00,365,4,0.010958904109589,2.0,0.0,0
2020-10-06 00:00:00,415,7,0.0168674698795181,3.0,0.0,0
2020-10-05 00:00:00,67,2,0.0298507462686567,,,
2020-10-04 00:00:00,23,1,0.0434782608695652,1.0,0.0,0
2020-10-03 00:00:00,20,2,0.1,,,
2020-10-02 00:00:00,63,3,0.0476190476190476,4.0,1.0,0.25
2020-10-01 00:00:00,65,4,0.0615384615384615,2.0,0.0,0
2020-09-30 00:00:00,82,3,0.0365853658536585,3.0,0.0,0
2020-09-29 00:00:00,49,3,0.0612244897959184,8.0,1.0,0.125
2020-09-28 00:00:00,49,3,0.0612244897959184,4.0,0.0,0
2020-09-27 00:00:00,14,3,0.2142857142857143,1.0,0.0,0
2020-09-26 00:00:00,27,2,0.0740740740740741,3.0,0.0,0
2020-09-25 00:00:00,146,5,0.0342465753424658,3.0,0.0,0
2020-09-24 00:00:00,69,5,0.072463768115942,8.0,1.0,0.125
2020-09-23 00:00:00,86,4,0.0465116279069767,16.0,3.0,0.1875
2020-09-22 00:00:00,37,1,0.027027027027027,6.0,1.0,0.1666666666666667
2020-09-21 00:00:00,46,2,0.0434782608695652,4.0,0.0,0
2020-09-20 00:00:00,7,0,0,1.0,0.0,0
2020-09-19 00:00:00,8,1,0.125,2.0,0.0,0
2020-09-18 00:00:00,47,3,0.0638297872340426,5.0,2.0,0.4
2020-09-17 00:00:00,76,1,0.0131578947368421,7.0,0.0,0
2020-09-16 00:00:00,321,2,0.0062305295950156,2.0,1.0,0.5
2020-09-15 00:00:00,28,0,0,2.0,1.0,0.5
2020-09-14 00:00:00,51,5,0.0980392156862745,7.0,1.0,0.1428571428571429
2020-09-13 00:00:00,21,5,0.2380952380952381,3.0,2.0,0.6666666666666666
2020-09-12 00:00:00,20,2,0.1,2.0,0.0,0
2020-09-11 00:00:00,56,1,0.0178571428571429,3.0,1.0,0.3333333333333333
2020-09-10 00:00:00,83,1,0.0120481927710843,2.0,0.0,0
2020-09-09 00:00:00,41,2,0.0487804878048781,4.0,1.0,0.25
2020-09-08 00:00:00,47,2,0.0425531914893617,5.0,0.0,0
2020-09-07 00:00:00,3,1,0.3333333333333333,3.0,0.0,0
2020-09-06 00:00:00,4,0,0,,,
2020-09-05 00:00:00,9,0,0,2.0,0.0,0
2020-09-04 00:00:00,51,0,0,3.0,0.0,0
2020-09-03 00:00:00,38,4,0.1052631578947368,3.0,0.0,0
2020-09-02 00:00:00,47,0,0,4.0,0.0,0
2020-09-01 00:00:00,40,7,0.175,8.0,1.0,0.125
2020-08-31 00:00:00,30,1,0.0333333333333333,7.0,1.0,0.1428571428571429
2020-08-30 00:00:00,24,4,0.1666666666666667,3.0,0.0,0
2020-08-29 00:00:00,20,1,0.05,6.0,2.0,0.3333333333333333
2020-08-28 00:00:00,97,3,0.0309278350515464,7.0,1.0,0.1428571428571429
2020-08-27 00:00:00,107,2,0.0186915887850467,2.0,0.0,0
2020-08-26 00:00:00,58,3,0.0517241379310345,2.0,0.0,0
2020-08-25 00:00:00,40,4,0.1,4.0,0.0,0
2020-08-24 00:00:00,42,2,0.0476190476190476,4.0,0.0,0
2020-08-23 00:00:00,9,1,0.1111111111111111,,,
2020-08-22 00:00:00,23,1,0.0434782608695652,1.0,0.0,0
2020-08-21 00:00:00,107,9,0.0841121495327103,9.0,4.0,0.4444444444444444
2020-08-20 00:00:00,133,2,0.0150375939849624,1.0,0.0,0
2020-08-19 00:00:00,57,2,0.0350877192982456,7.0,0.0,0
2020-08-18 00:00:00,82,5,0.0609756097560976,3.0,0.0,0
2020-08-17 00:00:00,113,2,0.0176991150442478,5.0,0.0,0
2020-08-16 00:00:00,11,1,0.0909090909090909,1.0,1.0,1
2020-08-15 00:00:00,15,1,0.0666666666666667,4.0,1.0,0.25
2020-08-14 00:00:00,79,4,0.0506329113924051,2.0,0.0,0
2020-08-13 00:00:00,42,2,0.0476190476190476,2.0,0.0,0
2020-08-12 00:00:00,63,6,0.0952380952380952,8.0,2.0,0.25
2020-08-11 00:00:00,51,2,0.0392156862745098,7.0,0.0,0
2020-08-10 00:00:00,62,9,0.1451612903225807,6.0,2.0,0.3333333333333333
2020-08-09 00:00:00,15,1,0.0666666666666667,1.0,0.0,0
2020-08-08 00:00:00,25,2,0.08,,,
2020-08-07 00:00:00,74,8,0.1081081081081081,6.0,1.0,0.1666666666666667
2020-08-06 00:00:00,48,8,0.1666666666666667,24.0,1.0,0.0416666666666667
2020-08-05 00:00:00,52,6,0.1153846153846154,7.0,1.0,0.1428571428571429
2020-08-04 00:00:00,51,4,0.0784313725490196,10.0,2.0,0.2
2020-08-03 00:00:00,40,4,0.1,5.0,2.0,0.4
2020-08-02 00:00:00,19,3,0.1578947368421053,3.0,0.0,0
2020-08-01 00:00:00,198,5,0.0252525252525253,2.0,2.0,1
2020-07-31 00:00:00,187,4,0.0213903743315508,8.0,0.0,0
2020-07-30 00:00:00,44,8,0.1818181818181818,8.0,3.0,0.375
2020-07-29 00:00:00,46,5,0.108695652173913,8.0,3.0,0.375
2020-07-28 00:00:00,38,5,0.1315789473684211,7.0,1.0,0.1428571428571429
2020-07-27 00:00:00,46,4,0.0869565217391304,8.0,5.0,0.625
2020-07-26 00:00:00,190,10,0.0526315789473684,,,
2020-07-25 00:00:00,320,16,0.05,6.0,1.0,0.1666666666666667
2020-07-24 00:00:00,48,4,0.0833333333333333,11.0,2.0,0.1818181818181818
2020-07-23 00:00:00,50,7,0.14,10.0,1.0,0.1
2020-07-22 00:00:00,62,11,0.1774193548387097,6.0,2.0,0.3333333333333333
2020-07-21 00:00:00,67,12,0.1791044776119403,8.0,3.0,0.375
2020-07-20 00:00:00,81,13,0.1604938271604938,9.0,1.0,0.1111111111111111
2020-07-19 00:00:00,10,2,0.2,1.0,1.0,1
2020-07-18 00:00:00,35,9,0.2571428571428571,,,
