date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-03,2,1
2020-12-17,10,8
2020-12-18,17,7
2020-12-19,21,4
2020-12-20,23,2
2020-12-21,26,3
2020-12-22,73,47
2020-12-23,99,26
2020-12-24,124,25
2020-12-26,130,6
2020-12-28,173,43
2020-12-29,234,61
2020-12-30,306,72
2020-12-31,371,65
2021-01-01,398,27
2021-01-02,401,3
2021-01-03,407,6
2021-01-04,475,68
2021-01-05,552,77
2021-01-06,672,120
2021-01-07,842,170
2021-01-08,1009,167
2021-01-09,1018,9
2021-01-10,1023,5
2021-01-11,1124,101
2021-01-12,1265,141
2021-01-13,1475,210
2021-01-14,1694,219
2021-01-15,1914,220
2021-01-16,1928,14
2021-01-17,1937,9
2021-01-18,1965,28
2021-01-19,2074,109
2021-01-20,2511,437
2021-01-21,2920,409
2021-01-22,3475,555
2021-01-23,3504,29
2021-01-24,3512,8
2021-01-25,3638,126
2021-01-26,4080,442
2021-01-27,4290,210
2021-01-28,4801,511
2021-01-29,5277,476
2021-01-30,5363,86
2021-01-31,5410,47
2021-02-01,5609,199
2021-02-02,6222,613
2021-02-03,6461,239
2021-02-04,7055,594
2021-02-05,7764,709
2021-02-06,7803,39
2021-02-07,7817,14
2021-02-08,7998,181
2021-02-09,8566,568
2021-02-10,9232,666
2021-02-11,9871,639
2021-02-12,10516,645
2021-02-13,10999,483
2021-02-14,11433,434
2021-02-15,11548,115
2021-02-16,11660,112
2021-02-17,11715,55
2021-02-18,11769,54
2021-02-19,11886,117
2021-02-20,11930,44
2021-02-21,11948,18
2021-02-22,12020,72
2021-02-23,12660,640
2021-02-24,13503,843
2021-02-25,14282,779
2021-02-26,15142,860
2021-02-27,15288,146
2021-02-28,15376,88
2021-03-01,15682,306
2021-03-02,16646,964
2021-03-03,17468,822
2021-03-04,18341,873
2021-03-05,19181,840
2021-03-06,19314,133
2021-03-07,19380,66
2021-03-08,19626,246
2021-03-09,20343,717
2021-03-10,21179,836
2021-03-11,21978,799
2021-03-12,22736,758
2021-03-13,23284,548
2021-03-14,23717,433
2021-03-15,23977,260
2021-03-16,24773,796
2021-03-17,25589,816
2021-03-18,26357,768
2021-03-19,27303,946
2021-03-20,27429,126
2021-03-21,27549,120
2021-03-22,27829,280
2021-03-23,28654,825
2021-03-24,29481,827
2021-03-25,30269,788
2021-03-26,31152,883
2021-03-27,31313,161
2021-03-28,31396,83
2021-03-29,31704,308
2021-03-30,32699,995
2021-03-31,33657,958
2021-04-01,34698,1041
2021-04-02,35511,813
2021-04-03,35642,131
2021-04-04,35714,72
2021-04-05,36414,700
2021-04-06,37265,851
2021-04-07,38188,923
2021-04-08,39101,913
2021-04-09,39970,869
2021-04-10,40615,645
2021-04-11,40692,77
2021-04-12,41146,454
2021-04-13,42060,914
2021-04-14,43036,976
2021-04-15,43994,958
2021-04-16,45062,1068
2021-04-17,45229,167
2021-04-18,45333,104
2021-04-19,45654,321
2021-04-20,46528,874
2021-04-21,47376,848
2021-04-22,48243,867
2021-04-23,49124,881
2021-04-24,49571,447
2021-04-25,49642,71
2021-04-26,50292,650
2021-04-27,51145,853
2021-04-28,51872,727
2021-04-29,52613,741
2021-04-30,53262,649
2021-05-01,53392,130
2021-05-02,53453,61
2021-05-03,53982,529
2021-05-04,54609,627
2021-05-05,55380,771
2021-05-06,56020,640
2021-05-07,56720,700
2021-05-08,56810,90
2021-05-09,56852,42
2021-05-10,57301,449
