date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,927,865,657,487,244,5
1/1/2022,35191,20211,19636,22145,36812,25932
1/10/2021,1267,1205,949,720,524,8
1/11/2021,1329,1293,1013,757,868,8
1/12/2021,1389,1363,1088,812,1191,9
1/13/2021,1474,1436,1163,876,1527,9
1/14/2021,1492,1457,1191,900,1615,9
1/15/2021,1521,1473,1212,928,1706,9
1/16/2021,1525,1474,1216,929,1711,9
1/17/2021,1527,1477,1217,930,1715,9
1/18/2021,1535,1484,1227,934,1733,9
1/19/2021,1578,1509,1259,962,1848,14
1/2/2021,929,866,657,489,246,5
1/2/2022,35196,20216,19640,22153,36820,25936
1/20/2021,1592,1517,1268,973,1880,15
1/21/2021,1712,1704,1445,1074,2403,18
1/22/2021,1821,1799,1530,1153,3076,18
1/23/2021,1850,1838,1555,1184,3112,19
1/24/2021,1851,1840,1558,1187,3123,19
1/25/2021,1884,1914,1621,1238,3281,19
1/26/2021,2013,2054,1762,1375,3439,27
1/27/2021,2152,2207,1880,1473,3649,27
1/28/2021,2304,2359,2064,1692,4355,28
1/29/2021,2459,2489,2231,1834,5444,30
1/3/2021,931,866,658,489,246,5
1/30/2021,2497,2521,2269,1906,6305,30
1/31/2021,2498,2522,2269,1907,6322,30
1/4/2021,986,921,700,520,286,5
1/5/2021,1072,1017,766,566,321,5
1/6/2021,1185,1130,862,635,391,8
1/7/2021,1227,1172,920,674,422,8
1/8/2021,1260,1201,945,714,513,8
1/9/2021,1262,1202,949,718,518,8
10/1/2021,30746,17922,17840,19858,32284,15530
10/10/2021,31154,18101,17949,19929,32364,15724
10/11/2021,31202,18133,17967,19949,32373,15754
10/12/2021,31232,18157,17976,19954,32378,15782
10/13/2021,31266,18174,17989,19960,32384,15803
10/14/2021,31332,18196,18018,19977,32396,15832
10/15/2021,31394,18220,18036,19994,32405,15854
10/16/2021,31421,18232,18046,20006,32409,15867
10/17/2021,31435,18239,18050,20008,32409,15875
10/18/2021,31485,18274,18068,20023,32421,15923
10/19/2021,31520,18292,18080,20044,32437,15951
10/2/2021,30767,17930,17851,19864,32289,15554
10/20/2021,31548,18303,18092,20058,32445,15975
10/21/2021,31596,18329,18112,20075,32462,15986
10/22/2021,31694,18373,18137,20093,32492,16025
10/23/2021,31749,18394,18146,20108,32509,16041
10/24/2021,31764,18412,18158,20116,32516,16047
10/25/2021,31829,18441,18176,20129,32557,16076
10/26/2021,31884,18477,18189,20156,32607,16090
10/27/2021,31926,18502,18223,20172,32653,16109
10/28/2021,31983,18539,18250,20204,32696,16135
10/29/2021,32080,18573,18266,20226,32734,16154
10/3/2021,30774,17933,17856,19865,32291,15562
10/30/2021,32134,18589,18273,20232,32743,16168
10/31/2021,32144,18592,18279,20235,32746,16171
10/4/2021,30814,17952,17875,19875,32300,15585
10/5/2021,30962,17991,17893,19888,32315,15616
10/6/2021,31013,18030,17908,19898,32329,15652
10/7/2021,31054,18040,17922,19907,32335,15680
10/8/2021,31101,18072,17934,19917,32349,15704
10/9/2021,31138,18091,17940,19922,32358,15717
11/1/2021,32208,18620,18299,20256,32790,16240
11/10/2021,32669,18859,18489,20486,33150,19150
11/11/2021,32712,18878,18504,20507,33171,19311
11/12/2021,32779,18910,18528,20534,33218,19590
11/13/2021,32834,18940,18541,20549,33225,20168
11/14/2021,32856,18963,18553,20564,33235,20222
11/15/2021,32951,19017,18588,20589,33297,20581
11/16/2021,33002,19053,18619,20626,33357,20754
11/17/2021,33069,19096,18646,20662,33430,21011
11/18/2021,33176,19150,18690,20696,33493,21256
11/19/2021,33280,19208,18731,20729,33537,21468
11/2/2021,32263,18651,18321,20271,32843,16273
11/20/2021,33315,19223,18747,20748,33550,21553
11/21/2021,33338,19228,18759,20755,33558,21611
11/22/2021,33406,19257,18785,20789,33605,21811
11/23/2021,33601,19303,18823,20826,33668,22113
11/24/2021,33696,19337,18852,20864,33722,22357
11/25/2021,33697,19337,18852,20864,33722,22358
11/26/2021,33729,19355,18870,20886,33749,22462
11/27/2021,33750,19373,18892,20906,33770,22530
11/28/2021,33762,19388,18905,20922,33785,22550
11/29/2021,33814,19424,18933,20955,33861,22717
11/3/2021,32325,18673,18338,20294,32884,16399
11/30/2021,33882,19464,18986,21017,33950,22903
11/4/2021,32400,18705,18363,20328,32938,16521
11/5/2021,32443,18728,18389,20357,32967,16778
11/6/2021,32473,18743,18402,20375,32979,16906
11/7/2021,32493,18748,18411,20387,32991,16978
11/8/2021,32557,18788,18438,20432,33059,17219
11/9/2021,32614,18832,18458,20465,33107,17449
12/1/2020,1,1,2,,3,
12/1/2021,33960,19500,19013,21050,34039,23128
12/10/2020,1,2,4,,4,
12/10/2021,34486,19807,19274,21448,34962,24444
12/11/2020,1,2,4,,4,
12/11/2021,34505,19823,19282,21467,34997,24575
12/12/2020,1,2,6,,4,
12/12/2021,34531,19836,19304,21481,35025,24649
12/13/2020,1,2,6,,4,
12/13/2021,34579,19857,19325,21526,35171,24787
12/14/2020,1,2,6,,4,
12/14/2021,34619,19878,19350,21579,35306,24891
12/15/2020,1,2,6,,4,
12/15/2021,34667,19904,19380,21636,35447,24986
12/16/2020,3,3,7,1,5,
12/16/2021,34723,19935,19407,21692,35575,25106
12/17/2020,9,8,9,9,9,
12/17/2021,34776,19968,19425,21730,35672,25220
12/18/2020,9,8,10,9,9,
12/18/2021,34795,19984,19432,21742,35718,25244
12/19/2020,9,8,11,9,11,
12/19/2021,34820,19994,19447,21760,35769,25258
12/2/2020,1,1,2,,3,
12/2/2021,34033,19539,19042,21093,34153,23365
12/20/2020,9,10,11,10,11,
12/20/2021,34860,20016,19473,21809,35917,25375
12/21/2020,73,48,48,28,26,
12/21/2021,34923,20057,19492,21856,36064,25483
12/22/2020,248,248,174,139,61,
12/22/2021,34961,20084,19518,21911,36210,25560
12/23/2020,433,459,339,257,106,3
12/23/2021,34995,20102,19530,21943,36307,25626
12/24/2020,494,510,399,298,113,3
12/24/2021,35001,20108,19534,21954,36338,25635
12/25/2020,494,510,399,298,113,3
12/25/2021,35001,20108,19534,21954,36338,25635
12/26/2020,518,545,414,317,119,3
12/26/2021,35013,20112,19543,21977,36381,25649
12/27/2020,518,545,414,317,120,3
12/27/2021,35051,20144,19565,22013,36483,25726
12/28/2020,660,655,496,366,147,4
12/28/2021,35100,20165,19588,22052,36593,25803
12/29/2020,755,747,553,414,181,5
12/29/2021,35151,20180,19609,22084,36688,25859
12/3/2020,1,1,3,,3,
12/3/2021,34111,19588,19081,21140,34263,23559
12/30/2020,889,847,636,468,216,5
12/30/2021,35175,20198,19626,22124,36769,25909
12/31/2020,921,862,650,483,224,5
12/31/2021,35186,20207,19634,22141,36809,25924
12/4/2020,1,1,4,,3,
12/4/2021,34191,19618,19107,21192,34298,23680
12/5/2020,1,1,4,,3,
12/5/2021,34202,19625,19114,21202,34321,23706
12/6/2020,1,1,4,,3,
12/6/2021,34250,19657,19144,21247,34446,23862
12/7/2020,1,1,4,,3,
12/7/2021,34327,19684,19174,21306,34591,23986
12/8/2020,1,1,4,,4,
12/8/2021,34384,19727,19208,21356,34702,24173
12/9/2020,1,1,4,,4,
12/9/2021,34423,19757,19242,21412,34888,24313
2/1/2021,2544,2549,2290,1932,6926,30
2/10/2021,2876,2859,2668,2379,10056,44
2/11/2021,3005,2976,2793,2536,11076,51
2/12/2021,3057,3030,2851,2593,12161,52
