date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,109,97,58,69,60,2
1/1/2022,11459,7376,7248,6964,10578,13642
1/10/2021,264,214,162,163,194,5
1/11/2021,280,234,188,181,210,5
1/12/2021,300,249,211,209,255,5
1/13/2021,309,258,218,220,424,5
1/14/2021,320,271,227,232,586,5
1/15/2021,337,284,238,241,752,5
1/16/2021,343,286,238,241,757,5
1/17/2021,344,287,238,243,761,5
1/18/2021,346,292,240,247,768,5
1/19/2021,351,302,242,252,811,5
1/2/2021,110,97,58,70,61,2
1/2/2022,11468,7378,7251,6968,10583,13653
1/20/2021,371,318,263,271,1140,7
1/21/2021,387,338,282,288,1456,7
1/22/2021,418,368,320,316,1875,8
1/23/2021,424,373,321,318,1883,8
1/24/2021,424,375,321,320,1885,8
1/25/2021,440,385,337,339,1911,8
1/26/2021,464,403,353,361,2210,9
1/27/2021,484,424,368,385,2278,11
1/28/2021,508,450,408,457,2572,11
1/29/2021,562,514,498,532,2742,12
1/3/2021,112,99,58,71,62,2
1/30/2021,583,529,512,552,2753,12
1/31/2021,595,536,517,564,2763,12
1/4/2021,131,115,68,85,68,2
1/5/2021,158,125,86,97,78,2
1/6/2021,188,158,109,118,88,3
1/7/2021,212,176,127,133,174,4
1/8/2021,261,211,159,161,193,4
1/9/2021,264,212,161,162,194,4
10/1/2021,10273,6389,6429,6297,9796,6224
10/10/2021,10317,6418,6442,6317,9814,6298
10/11/2021,10320,6425,6448,6320,9818,6300
10/12/2021,10332,6426,6450,6321,9820,6333
10/13/2021,10336,6432,6454,6325,9821,6337
10/14/2021,10344,6441,6459,6331,9826,6348
10/15/2021,10363,6447,6466,6334,9829,6354
10/16/2021,10372,6448,6466,6334,9830,6361
10/17/2021,10377,6449,6466,6334,9830,6366
10/18/2021,10385,6455,6470,6337,9835,6370
10/19/2021,10406,6464,6477,6342,9840,6382
10/2/2021,10275,6390,6429,6300,9797,6226
10/20/2021,10410,6465,6480,6343,9841,6390
10/21/2021,10421,6467,6483,6345,9843,6395
10/22/2021,10430,6474,6486,6350,9847,6405
10/23/2021,10434,6479,6493,6353,9849,6413
10/24/2021,10435,6482,6495,6354,9850,6417
10/25/2021,10440,6488,6499,6354,9855,6420
10/26/2021,10451,6493,6504,6356,9862,6423
10/27/2021,10460,6500,6506,6360,9870,6428
10/28/2021,10473,6510,6513,6367,9880,6436
10/29/2021,10477,6515,6516,6370,9883,6445
10/3/2021,10279,6390,6429,6300,9799,6226
10/30/2021,10482,6519,6524,6380,9885,6447
10/31/2021,10482,6522,6526,6380,9885,6450
10/4/2021,10283,6392,6435,6301,9801,6230
10/5/2021,10295,6396,6437,6305,9809,6251
10/6/2021,10299,6404,6438,6307,9812,6256
10/7/2021,10308,6415,6441,6311,9813,6281
10/8/2021,10310,6418,6441,6312,9814,6292
10/9/2021,10315,6418,6441,6314,9814,6294
11/1/2021,10489,6530,6537,6382,9891,6458
11/10/2021,10638,6653,6645,6449,9969,9488
11/11/2021,10657,6676,6663,6459,9983,9551
11/12/2021,10675,6693,6675,6463,10001,9736
11/13/2021,10685,6700,6684,6467,10006,9807
11/14/2021,10693,6710,6698,6473,10010,9899
11/15/2021,10730,6749,6738,6494,10044,10025
11/16/2021,10767,6774,6758,6506,10059,10159
11/17/2021,10784,6797,6769,6520,10073,10404
11/18/2021,10807,6812,6778,6530,10080,10567
11/19/2021,10831,6834,6796,6542,10090,10671
11/2/2021,10506,6540,6549,6388,9903,6476
11/20/2021,10847,6846,6807,6551,10094,10723
11/21/2021,10862,6851,6818,6555,10098,10768
11/22/2021,10880,6859,6828,6566,10107,10817
11/23/2021,10897,6875,6839,6581,10133,10868
11/24/2021,10917,6896,6854,6595,10168,10931
11/25/2021,10922,6896,6854,6597,10176,10931
11/26/2021,10944,6912,6869,6622,10198,11000
11/27/2021,10966,6935,6878,6630,10200,11061
11/28/2021,10982,6946,6888,6634,10204,11103
11/29/2021,11000,6960,6898,6646,10221,11258
11/3/2021,10513,6547,6551,6392,9906,6539
11/30/2021,11039,7011,6951,6667,10247,11907
11/4/2021,10535,6568,6566,6405,9916,7155
11/5/2021,10558,6596,6589,6416,9924,7728
11/6/2021,10559,6597,6590,6416,9929,7744
11/7/2021,10565,6600,6594,6418,9930,7761
11/8/2021,10579,6613,6600,6425,9936,8355
11/9/2021,10608,6634,6621,6440,9961,8655
12/1/2020,,,1,,,
12/1/2021,11058,7031,6961,6680,10279,11974
12/10/2020,,1,1,,,
12/10/2021,11181,7142,7048,6796,10414,12703
12/11/2020,,1,1,,,
12/11/2021,11194,7151,7052,6806,10418,12730
12/12/2020,,1,1,,,
12/12/2021,11204,7159,7063,6815,10422,12754
12/13/2020,,1,1,,,
12/13/2021,11213,7172,7069,6825,10433,12798
12/14/2020,,1,1,,,
12/14/2021,11257,7207,7124,6839,10441,13031
12/15/2020,,1,1,,,
12/15/2021,11280,7220,7132,6848,10459,13063
12/16/2020,,1,1,,,
12/16/2021,11290,7238,7143,6858,10468,13092
12/17/2020,5,1,2,2,,
12/17/2021,11304,7249,7150,6863,10474,13125
12/18/2020,6,4,3,4,,
12/18/2021,11312,7258,7154,6868,10479,13158
12/19/2020,6,7,3,4,1,
12/19/2021,11322,7268,7160,6872,10485,13189
12/2/2020,,,1,,,
12/2/2021,11074,7045,6974,6709,10313,12041
12/20/2020,7,7,3,4,1,
12/20/2021,11333,7283,7166,6885,10495,13239
12/21/2020,8,8,3,4,2,
12/21/2021,11347,7293,7178,6895,10498,13290
12/22/2020,22,17,9,13,11,
12/22/2021,11365,7308,7184,6899,10513,13338
12/23/2020,29,25,11,18,14,
12/23/2021,11376,7313,7191,6907,10517,13367
12/24/2020,40,29,15,22,16,
12/24/2021,11384,7316,7196,6908,10521,13376
12/25/2020,40,29,15,22,16,
12/25/2021,11384,7316,7196,6908,10521,13376
12/26/2020,44,31,15,22,16,
12/26/2021,11389,7322,7202,6912,10522,13391
12/27/2020,44,31,15,22,16,
12/27/2021,11400,7335,7211,6928,10531,13430
12/28/2020,55,44,24,27,21,
12/28/2021,11421,7345,7223,6942,10547,13469
12/29/2020,76,65,34,35,22,
12/29/2021,11435,7360,7234,6951,10560,13556
12/3/2020,,1,1,,,
12/3/2021,11090,7066,6993,6721,10325,12135
12/30/2020,94,82,42,49,35,1
12/30/2021,11450,7369,7242,6957,10566,13623
12/31/2020,109,97,53,60,48,1
12/31/2021,11456,7374,7247,6963,10576,13637
12/4/2020,,1,1,,,
12/4/2021,11107,7081,7005,6734,10335,12158
12/5/2020,,1,1,,,
12/5/2021,11115,7088,7014,6745,10341,12197
12/6/2020,,1,1,,,
12/6/2021,11124,7095,7025,6755,10348,12217
12/7/2020,,1,1,,,
12/7/2021,11144,7105,7035,6768,10372,12308
12/8/2020,,1,1,,,
12/8/2021,11157,7116,7043,6778,10387,12445
12/9/2020,,1,1,,,
12/9/2021,11165,7125,7047,6786,10401,12617
2/1/2021,613,550,540,585,2799,12
2/10/2021,884,858,994,1221,3754,19
2/11/2021,919,906,1091,1335,3896,19
2/12/2021,943,988,1232,1417,4005,19
2/13/2021,1005,1078,1378,1497,4095,23
2/14/2021,1076,1148,1492,1570,4189,27
2/15/2021,1092,1156,1502,1585,4231,27
2/16/2021,1103,1160,1511,1596,4260,29
2/17/2021,1108,1163,1514,1597,4276,29
2/18/2021,1111,1163,1514,1598,4290,29
2/19/2021,1113,1164,1514,1602,4296,29
2/2/2021,660,603,631,696,3023,12
2/20/2021,1116,1167,1515,1606,4307,29
2/21/2021,1116,1167,1516,1606,4312,29
2/22/2021,1120,1168,1521,1607,4328,29
2/23/2021,1131,1176,1529,1612,4352,30
2/24/2021,1149,1189,1538,1633,4451,31
2/25/2021,1157,1198,1565,1644,4525,32
2/26/2021,1180,1225,1582,1666,4656,33
2/27/2021,1187,1226,1587,1681,4694,34
2/28/2021,1189,1228,1588,1684,4731,34
2/3/2021,671,613,648,705,3061,14
