date,Greenlee_cume,Greenlee
2021-09-15,7278,12
2021-09-16,7296,18
2021-09-17,7336,40
2021-09-18,7339,3
2021-09-20,7395,56
2021-09-21,7427,32
2021-09-22,7433,6
2021-09-23,7456,23
2021-09-24,7477,21
2021-09-25,7504,27
2021-09-26,7505,1
2021-09-27,7520,15
2021-09-28,7533,13
2021-09-29,7545,12
2021-09-30,7578,33
2021-10-01,7598,20
2021-10-02,7599,1
2021-10-04,7625,26
2021-10-05,7634,9
2021-10-06,7640,6
2021-10-07,7658,18
2021-10-08,7673,15
2021-10-09,7675,2
2021-10-11,7686,11
2021-10-12,7696,10
2021-10-13,7703,7
2021-10-14,7715,12
2021-10-15,7730,15
2021-10-16,7734,4
2021-10-18,7754,20
2021-10-19,7758,4
2021-10-20,7765,7
2021-10-21,7782,17
2021-10-22,7798,16
2021-10-25,7821,23
2021-10-26,7851,30
2021-10-27,7876,25
2021-10-28,7896,20
2021-10-29,7919,23
2021-10-31,7920,1
2021-11-01,7944,24
2021-11-02,7968,24
2021-11-03,7992,24
2021-11-04,8193,201
2021-11-05,8234,41
2021-11-06,8237,3
2021-11-07,8238,1
2021-11-08,8302,64
2021-11-09,8321,19
2021-11-10,8330,9
2021-11-11,8347,17
2021-11-12,8444,97
2021-11-13,8451,7
2021-11-15,8476,25
2021-11-16,8601,125
2021-11-17,8634,33
2021-11-18,8642,8
2021-11-19,8679,37
2021-11-20,8680,1
2021-11-21,8681,1
2021-11-22,8741,60
2021-11-23,8757,16
2021-11-24,8774,17
2021-11-26,8776,2
2021-11-27,8858,82
2021-11-28,8861,3
2021-11-29,8864,3
2021-11-30,8897,33
2021-12-01,8938,41
2021-12-02,9011,73
2021-12-03,9110,99
2021-12-04,9112,2
2021-12-05,9119,7
2021-12-06,9140,21
2021-12-07,9160,20
2021-12-08,9182,22
2021-12-09,9234,52
2021-12-10,9270,36
2021-12-13,9292,22
2021-12-14,9306,14
2021-12-15,9318,12
2021-12-16,9402,84
2021-12-17,9428,26
2021-12-18,9429,1
2021-12-19,9431,2
2021-12-20,9458,27
2021-12-21,9473,15
2021-12-22,9486,13
2021-12-23,9499,13
2021-12-26,9500,1
2021-12-27,9520,20
2021-12-28,9549,29
2021-12-29,9567,18
2021-12-30,9594,27
2021-12-31,9597,3
2022-01-01,9602,5
2022-01-02,9603,1
