date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11599,13080,12250,9877,6128,98
1/1/2022,546308,377780,387761,405835,649680,309464
1/10/2021,19750,20107,19120,16058,11962,195
1/11/2021,20982,21212,20347,17033,13809,227
1/12/2021,22950,23187,22360,18717,18639,305
1/13/2021,24945,25307,24580,20390,24198,366
1/14/2021,26872,27422,26856,22306,30229,401
1/15/2021,29061,29429,28982,24100,35140,454
1/16/2021,30420,30613,30258,25275,38326,482
1/17/2021,31378,31509,31217,26241,41469,506
1/18/2021,32420,32444,32368,27370,46667,532
1/19/2021,33691,33655,33689,28673,52950,592
1/2/2021,13120,14453,13499,10962,6888,117
1/2/2022,546399,377830,387817,405886,649715,309605
1/20/2021,34971,34930,35317,30216,59959,630
1/21/2021,36441,36422,37180,32082,68162,675
1/22/2021,39300,39049,40129,35114,76107,761
1/23/2021,41892,41107,42610,37601,80959,830
1/24/2021,43156,42283,43887,39011,86091,868
1/25/2021,44459,43440,45320,40597,93589,911
1/26/2021,46117,44890,47049,42485,104469,961
1/27/2021,47584,46200,48550,44144,114859,993
1/28/2021,48790,47284,49774,45568,125731,1022
1/29/2021,50819,48945,51497,47402,136461,1083
1/3/2021,13851,15030,14012,11401,7134,132
1/30/2021,52546,50352,53088,48971,141482,1138
1/31/2021,53163,50897,53727,49654,145146,1162
1/4/2021,14873,15960,14967,12200,8011,138
1/5/2021,15818,16803,15827,13012,8796,153
1/6/2021,16985,17763,16790,13943,9554,161
1/7/2021,17890,18574,17612,14730,10316,172
1/8/2021,18694,19253,18269,15300,10814,176
1/9/2021,19378,19800,18811,15757,11633,191
10/1/2021,491881,348945,361913,382756,620803,215338
10/10/2021,497316,351836,364262,384521,623205,218049
10/11/2021,498133,352265,364613,384815,623623,218443
10/12/2021,498498,352440,364781,384942,623803,218653
10/13/2021,499070,352745,365058,385152,624142,218926
10/14/2021,499761,353087,365373,385396,624492,219203
10/15/2021,500641,353529,365766,385671,624772,219539
10/16/2021,501250,353772,365985,385846,624917,219785
10/17/2021,501679,353951,366115,385936,625007,219937
10/18/2021,502400,354336,366451,386203,625379,220218
10/19/2021,503025,354694,366694,386427,625688,220506
10/2/2021,492516,349264,362191,382950,621001,215681
10/20/2021,503668,355044,366943,386652,625984,220840
10/21/2021,504294,355391,367227,386858,626264,221100
10/22/2021,505036,355837,367608,387169,626696,221458
10/23/2021,505492,356090,367858,387319,626896,221690
10/24/2021,505789,356261,368005,387448,627058,221824
10/25/2021,506493,356661,368332,387757,627546,222124
10/26/2021,507161,357021,368655,388012,628038,222395
10/27/2021,507855,357385,369022,388310,628544,222694
10/28/2021,508509,357746,369324,388590,629021,222950
10/29/2021,509178,358195,369713,388897,629416,223271
10/3/2021,492816,349408,362297,383041,621110,215833
10/30/2021,509566,358410,369897,389071,629573,223451
10/31/2021,509799,358535,370002,389162,629702,223523
10/4/2021,493630,349805,362636,383280,621553,216202
10/5/2021,494402,350236,362976,383520,621990,216564
10/6/2021,495171,350640,363311,383751,622331,216954
10/7/2021,495694,350962,363574,383972,622606,217237
10/8/2021,496381,351328,363858,384207,622866,217610
10/9/2021,496974,351650,364107,384396,623049,217905
11/1/2021,510439,358854,370301,389408,630084,223751
11/10/2021,516157,361886,372992,391514,633090,239600
11/11/2021,516829,362226,373303,391762,633496,242756
11/12/2021,517569,362649,373658,392042,633851,245473
11/13/2021,518046,362920,373862,392228,634032,249783
11/14/2021,518393,363102,374036,392356,634191,250660
11/15/2021,519132,363506,374374,392661,634627,252523
11/16/2021,519856,363881,374698,392963,635106,254204
11/17/2021,520529,364243,375003,393279,635633,256495
11/18/2021,521262,364607,375322,393621,636088,258666
11/19/2021,522094,365069,375722,393954,636476,261073
11/2/2021,511211,359233,370620,389675,630454,224015
11/20/2021,522625,365395,376021,394178,636679,265238
11/21/2021,522996,365581,376210,394347,636793,266041
11/22/2021,523716,366003,376559,394701,637168,267789
11/23/2021,524516,366386,376955,395126,637569,269625
11/24/2021,525219,366777,377307,395457,637890,271936
11/25/2021,525224,366780,377307,395458,637902,271945
11/26/2021,525783,367134,377612,395759,638131,273075
11/27/2021,526171,367362,377790,395976,638318,273734
11/28/2021,526469,367550,377950,396142,638467,274072
11/29/2021,527106,367930,378312,396481,638836,275518
11/3/2021,511809,359539,370909,389879,630774,224376
11/30/2021,527820,368288,378683,396822,639272,276768
11/4/2021,512375,359833,371173,390103,631123,225358
11/5/2021,513230,360270,371582,390400,631490,227251
11/6/2021,513766,360574,371867,390590,631723,231128
11/7/2021,514115,360778,372025,390720,631889,231961
11/8/2021,514823,361194,372358,391002,632287,234036
11/9/2021,515525,361555,372681,391283,632734,236227
12/1/2020,42,41,39,24,23,1
12/1/2021,528592,368723,379084,397229,639734,278151
12/10/2020,51,50,52,40,48,1
12/10/2021,534661,372034,382202,400338,643256,289095
12/11/2020,53,52,53,43,48,1
12/11/2021,535074,372264,382429,400512,643439,290425
12/12/2020,54,52,54,45,48,1
12/12/2021,535360,372437,382580,400643,643582,290860
12/13/2020,55,53,57,46,50,1
12/13/2021,536040,372771,382859,400968,643983,291819
12/14/2020,57,56,57,47,58,1
12/14/2021,536553,373021,383090,401219,644314,292569
12/15/2020,62,63,65,58,64,1
12/15/2021,537221,373395,383442,401512,644733,293728
12/16/2020,74,78,80,65,68,1
12/16/2021,537922,373765,383782,401860,645258,294770
12/17/2020,291,426,395,307,195,2
12/17/2021,538599,374092,384138,402197,645714,296125
12/18/2020,670,909,803,571,322,2
12/18/2021,539020,374316,384354,402397,645919,297274
12/19/2020,1014,1384,1209,855,455,7
12/19/2021,539430,374500,384511,402579,646100,297734
12/2/2020,43,42,40,29,32,1
12/2/2021,529274,369118,379460,397641,640138,279196
12/20/2020,1211,1635,1461,1060,548,8
12/20/2021,540208,374890,384875,402971,646553,299103
12/21/2020,1895,2478,2229,1623,836,11
12/21/2021,540935,375264,385215,403332,646998,300472
12/22/2020,2816,3585,3223,2330,1163,15
12/22/2021,541706,375634,385567,403686,647404,301861
12/23/2020,3847,4865,4391,3140,1539,21
12/23/2021,542415,375963,385897,404027,647787,302933
12/24/2020,4215,5246,4746,3433,1685,21
12/24/2021,542644,376056,386002,404144,647889,303130
12/25/2020,4215,5246,4747,3433,1689,21
12/25/2021,542646,376058,386004,404145,647890,303130
12/26/2020,5315,6544,5869,4383,2120,30
12/26/2021,542976,376194,386172,404279,648045,303454
12/27/2020,5813,7074,6402,4816,2338,36
12/27/2021,543778,376591,386564,404656,648482,304758
12/28/2020,6931,8276,7535,5837,2963,46
12/28/2021,544609,376956,386893,405032,648877,306261
12/29/2020,8665,10047,9221,7267,4038,69
12/29/2021,545340,377312,387256,405388,649253,307663
12/3/2020,46,42,43,30,35,1
12/3/2021,530022,369502,379869,398011,640516,280600
12/30/2020,10507,12003,11193,8932,5061,87
12/30/2021,545955,377611,387554,405670,649566,308895
12/31/2020,11451,12933,12098,9715,5473,95
12/31/2021,546250,377746,387725,405808,649664,309342
12/4/2020,46,44,43,31,37,1
12/4/2021,530521,369796,380141,398260,640729,282326
12/5/2020,46,44,43,31,39,1
12/5/2021,530913,369972,380311,398406,640882,282724
12/6/2020,46,44,43,31,39,1
12/6/2021,531726,370393,380698,398797,641388,283689
12/7/2020,46,45,47,33,41,1
12/7/2021,532516,370809,381093,399183,641848,284864
12/8/2020,48,46,48,35,42,1
12/8/2021,533247,371217,381467,399563,642339,286332
12/9/2020,48,46,51,36,46,1
12/9/2021,533985,371625,381854,399993,642891,287706
2/1/2021,54037,51699,54568,50709,153865,1195
2/10/2021,62912,59745,63288,61227,245163,1662
2/11/2021,63980,60666,64309,62649,256197,1717
2/12/2021,65771,62122,65847,64614,271459,1804
2/13/2021,67619,63694,67665,66645,281549,1894
2/14/2021,68270,64176,68249,67388,286724,1913
2/15/2021,68929,64801,68908,68280,296189,1957
2/16/2021,70041,65597,69812,69439,306588,2001
2/17/2021,71015,66500,70751,70616,317738,2069
2/18/2021,71864,67209,71536,71682,328716,2098
2/19/2021,72989,68117,72437,72882,337900,2160
2/2/2021,54999,52590,55432,51885,163947,1232
2/20/2021,74675,69508,73808,74462,345980,2255
2/21/2021,75279,70077,74399,75195,351082,2286
2/22/2021,75887,70633,74932,75866,356946,2330
2/23/2021,77008,71499,75952,77128,365186,2390
2/24/2021,78173,72534,77061,78568,374875,2466
2/25/2021,79275,73488,78055,79860,384811,2545
2/26/2021,80807,74778,79346,81601,394118,2629
2/27/2021,82061,75860,80421,82941,400609,2701
2/28/2021,82624,76298,80915,83926,404465,2739
2/3/2021,55826,53386,56275,52875,174436,1282
2/4/2021,56762,54238,57302,54035,185268,1327
2/5/2021,58007,55331,58431,55349,194279,1383
2/6/2021,59251,56387,59574,56586,204920,1457
2/7/2021,59775,56890,60083,57165,210602,1482
2/8/2021,60727,57802,61092,58447,221346,1551
2/9/2021,61807,58792,62157,59814,233271,1615
3/1/2021,83471,77056,81813,85349,409952,2817
3/10/2021,93823,85276,90743,141075,456343,3547
3/11/2021,95900,86983,92515,150960,462799,3679
3/12/2021,98223,88775,94468,159922,468377,3805
3/13/2021,99910,90197,96071,168042,472624,3896
3/14/2021,101167,91287,97232,174228,475257,3967
3/15/2021,102664,92604,98800,182158,479307,4060
3/16/2021,104695,94209,100665,189758,483442,4190
3/17/2021,107301,96536,103249,198497,488864,4361
3/18/2021,109984,98812,105836,206270,493875,4531
3/19/2021,113404,101378,108630,213313,498600,4789
3/2/2021,84300,77812,82630,87271,416045,2866
3/20/2021,116274,103812,111452,218669,502537,4995
3/21/2021,118524,105703,113607,222745,504904,5164
3/22/2021,121762,108561,116744,227255,508124,5462
3/23/2021,125626,111856,120243,232202,511258,5861
3/24/2021,132019,117190,125889,236819,514518,7086
3/25/2021,139181,122888,132007,241040,517748,8334
3/26/2021,145575,128014,137420,244872,520051,9570
3/27/2021,151575,132808,142430,247584,521535,11173
3/28/2021,156701,136653,146559,249344,522478,12609
3/29/2021,164358,142452,153011,251303,523744,14247
3/3/2021,85209,78541,83507,90314,421890,2941
3/30/2021,172011,148204,159339,253572,525110,15973
3/31/2021,180315,154382,166446,256398,526904,18014
3/4/2021,86302,79463,84472,97193,427878,3020
3/5/2021,87903,80557,85666,105084,433083,3151
3/6/2021,88988,81346,86490,111257,436997,3212
3/7/2021,89817,82017,87185,116449,439683,3265
3/8/2021,90916,82921,88158,124519,444979,3336
3/9/2021,92282,84009,89339,132120,450218,3415
4/1/2021,188598,160567,173999,259348,529042,19850
4/10/2021,239690,195469,213615,281776,544785,30711
4/11/2021,242898,197484,215846,283013,545599,31808
4/12/2021,247691,200629,219529,285418,547571,32875
4/13/2021,251993,203280,222532,287337,549032,33881
4/14/2021,256461,205896,225433,289123,550342,34897
4/15/2021,261680,209273,228769,291308,551967,35859
4/16/2021,266080,212187,231879,293278,553378,36733
4/17/2021,269423,214533,234630,294899,554498,37799
4/18/2021,271343,215718,235973,295657,555028,38440
4/19/2021,274734,218056,238442,297255,556410,39229
4/2/2021,195126,165384,179621,261934,530633,21386
4/20/2021,277955,220152,240863,298811,557719,40053
4/21/2021,282138,222904,243617,300646,559238,41009
4/22/2021,286060,225422,246245,302353,560612,41796
4/23/2021,289852,228073,248921,304064,561813,42695
4/24/2021,292222,229630,250532,305204,562608,43444
4/25/2021,293813,230619,251572,305798,563013,44112
4/26/2021,296559,232465,253536,307205,564101,44817
4/27/2021,299451,234302,255586,308624,565307,45478
4/28/2021,302329,236013,257538,310038,566665,46243
4/29/2021,305162,237689,259360,311461,567941,46854
4/3/2021,199657,168677,183563,263701,531807,22651
4/30/2021,308412,239555,261513,313089,569312,47606
4/4/2021,201831,170004,185111,264336,532189,23187
4/5/2021,207374,173602,189260,266793,533942,24326
4/6/2021,213553,177720,194089,269693,536211,25609
4/7/2021,220379,182641,199433,272959,538595,26758
4/8/2021,227072,187331,204565,276284,541177,27868
4/9/2021,234083,191798,209655,279513,543320,29300
5/1/2021,310484,240766,262864,314109,569985,48213
5/10/2021,327572,250573,272994,322012,576703,52301
5/11/2021,329540,251619,274113,322899,577429,52789
