date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4288,4514,3810,3581,2453,27
1/1/2022,145577,92184,89866,107172,212282,92738
1/10/2021,6550,6514,5692,5536,5104,56
1/11/2021,6861,6793,5962,5818,5503,66
1/12/2021,7187,7058,6225,6079,6037,74
1/13/2021,7405,7294,6470,6328,6503,81
1/14/2021,7704,7602,6793,6626,6944,85
1/15/2021,8314,8183,7375,7189,8282,93
1/16/2021,8552,8380,7558,7358,8567,95
1/17/2021,8634,8438,7605,7415,8705,99
1/18/2021,8975,8743,7927,7704,10285,104
1/19/2021,9341,9030,8250,8030,11963,114
1/2/2021,4459,4637,3916,3697,2589,28
1/2/2022,145618,92206,89902,107194,212303,92850
1/20/2021,9828,9575,8766,8513,14118,125
1/21/2021,10225,10021,9261,8994,17247,133
1/22/2021,10915,10710,10007,9738,20317,142
1/23/2021,11189,10946,10200,9939,22104,147
1/24/2021,11330,11077,10310,10047,22434,150
1/25/2021,12048,11721,11055,10811,25732,165
1/26/2021,12753,12302,11708,11464,28787,173
1/27/2021,13473,12895,12368,12189,31991,181
1/28/2021,14307,13532,13043,12921,35347,192
1/29/2021,15226,14261,13777,13680,38458,207
1/3/2021,4547,4727,3990,3755,2645,29
1/30/2021,15871,14695,14128,14078,41181,213
1/31/2021,16040,14806,14245,14215,41939,217
1/4/2021,4883,5050,4259,4037,2920,37
1/5/2021,5214,5376,4524,4330,3252,40
1/6/2021,5631,5715,4947,4701,3600,46
1/7/2021,5929,5954,5154,4984,4026,50
1/8/2021,6200,6246,5436,5271,4291,53
1/9/2021,6453,6418,5605,5456,5027,56
10/1/2021,130717,83585,82982,99953,201870,57022
10/10/2021,132112,84329,83499,100403,202393,57728
10/11/2021,132304,84445,83573,100466,202473,57839
10/12/2021,132421,84499,83602,100486,202515,57893
10/13/2021,132558,84582,83659,100534,202575,57973
10/14/2021,132764,84685,83724,100598,202657,58060
10/15/2021,133000,84789,83841,100671,202724,58155
10/16/2021,133110,84848,83877,100711,202758,58194
10/17/2021,133192,84883,83903,100723,202776,58234
10/18/2021,133377,84988,83971,100784,202836,58299
10/19/2021,133509,85069,84043,100844,202913,58372
10/2/2021,130822,83640,83031,99985,201904,57092
10/20/2021,133658,85135,84113,100904,202970,58447
10/21/2021,133807,85218,84207,100961,203020,58521
10/22/2021,133998,85325,84282,101043,203156,58600
10/23/2021,134104,85376,84319,101091,203248,58657
10/24/2021,134160,85401,84336,101115,203306,58699
10/25/2021,134334,85480,84395,101180,203522,58761
10/26/2021,134501,85608,84493,101283,203741,58926
10/27/2021,134711,85748,84595,101373,203951,59173
10/28/2021,134878,85828,84663,101452,204169,59228
