date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,923,869,659,487,248,5
1/1/2022,35443,20331,19745,22291,37262,26630
1/10/2021,1262,1213,950,721,532,9
1/10/2022,35816,20486,19895,22598,37783,27358
1/11/2021,1324,1303,1014,758,878,9
1/11/2022,35879,20510,19915,22636,37848,27417
1/12/2021,1386,1375,1091,812,1203,10
1/12/2022,35952,20542,19935,22680,37887,27497
1/13/2021,1474,1449,1167,880,1542,10
1/13/2022,36003,20563,19955,22705,37929,27574
1/14/2021,1492,1471,1195,904,1630,10
1/14/2022,36042,20582,19973,22740,37955,27623
1/15/2021,1522,1487,1215,932,1720,10
1/15/2022,36065,20593,19979,22753,37968,27653
1/16/2021,1527,1488,1219,933,1725,10
1/16/2022,36082,20604,19986,22760,37987,27673
1/17/2021,1530,1491,1220,934,1729,10
1/17/2022,36101,20616,19989,22766,37993,27729
1/18/2021,1538,1498,1230,938,1748,10
1/19/2021,1585,1523,1266,966,1876,15
1/2/2021,925,870,659,489,250,5
1/2/2022,35457,20340,19752,22310,37283,26639
1/20/2021,1599,1531,1275,977,1910,16
1/21/2021,1719,1716,1454,1079,2434,19
1/22/2021,1827,1814,1541,1159,3109,19
1/23/2021,1856,1852,1567,1190,3146,20
1/24/2021,1857,1854,1570,1193,3157,20
1/25/2021,1890,1928,1633,1244,3316,20
1/26/2021,2018,2068,1773,1383,3476,28
1/27/2021,2159,2221,1893,1482,3695,28
1/28/2021,2312,2373,2075,1703,4402,28
1/29/2021,2466,2504,2241,1845,5494,30
1/3/2021,927,870,660,489,250,5
1/3/2022,35494,20346,19760,22341,37358,26725
1/30/2021,2504,2536,2278,1917,6356,30
1/31/2021,2505,2537,2278,1918,6373,30
1/4/2021,981,926,702,520,291,5
1/4/2022,35544,20369,19778,22390,37485,26824
1/5/2021,1065,1024,768,566,327,6
1/5/2022,35610,20388,19799,22441,37579,26995
1/6/2021,1179,1138,863,636,397,9
1/6/2022,35668,20412,19821,22491,37651,27089
1/7/2021,1221,1180,921,674,430,9
1/7/2022,35724,20437,19842,22532,37694,27166
1/8/2021,1254,1209,946,715,521,9
1/8/2022,35752,20452,19853,22549,37711,27245
1/9/2021,1256,1210,950,719,526,9
1/9/2022,35767,20463,19868,22562,37731,27257
10/1/2021,30883,17988,17899,19946,32591,15531
10/10/2021,31313,18173,18015,20022,32674,15723
10/11/2021,31360,18203,18033,20042,32682,15752
10/12/2021,31398,18229,18043,20047,32688,15785
10/13/2021,31437,18246,18056,20054,32694,15806
10/14/2021,31506,18267,18087,20070,32708,15837
10/15/2021,31572,18290,18106,20087,32717,15860
10/16/2021,31600,18302,18116,20099,32721,15873
10/17/2021,31614,18309,18121,20101,32721,15881
10/18/2021,31664,18346,18138,20117,32733,15929
10/19/2021,31703,18365,18150,20138,32747,15958
10/2/2021,30905,17997,17910,19952,32596,15554
10/20/2021,31730,18376,18163,20153,32755,15982
10/21/2021,31785,18403,18183,20171,32774,16035
10/22/2021,31889,18447,18210,20190,32805,16120
10/23/2021,31945,18468,18219,20205,32822,16208
10/24/2021,31962,18486,18230,20213,32830,16287
10/25/2021,32028,18514,18249,20227,32868,16357
10/26/2021,32083,18551,18261,20254,32915,16371
10/27/2021,32127,18576,18293,20273,32965,16388
10/28/2021,32185,18613,18322,20306,33010,16413
10/29/2021,32284,18648,18341,20330,33052,16433
10/3/2021,30914,18000,17917,19954,32599,15563
10/30/2021,32338,18666,18349,20336,33062,16447
10/31/2021,32349,18669,18355,20339,33065,16451
10/4/2021,30955,18022,17937,19966,32608,15588
10/5/2021,31108,18061,17955,19979,32627,15618
10/6/2021,31161,18097,17972,19989,32641,15652
10/7/2021,31205,18108,17988,20000,32647,15679
10/8/2021,31258,18143,18000,20010,32661,15704
10/9/2021,31297,18162,18006,20015,32668,15716
11/1/2021,32408,18696,18376,20360,33114,16537
11/10/2021,32867,18938,18571,20590,33485,19483
11/11/2021,32912,18958,18586,20611,33506,19650
11/12/2021,32980,18992,18609,20642,33553,19926
11/13/2021,33036,19022,18622,20658,33561,20505
11/14/2021,33057,19045,18634,20673,33571,20560
11/15/2021,33149,19100,18669,20699,33634,20919
11/16/2021,33199,19136,18700,20737,33693,21093
11/17/2021,33267,19179,18727,20772,33764,21351
11/18/2021,33371,19235,18768,20809,33826,21597
11/19/2021,33483,19298,18815,20841,33869,21888
11/2/2021,32461,18726,18398,20375,33166,16576
11/20/2021,33518,19314,18831,20860,33882,21974
11/21/2021,33540,19319,18843,20868,33890,22031
11/22/2021,33613,19348,18869,20902,33936,22233
11/23/2021,33808,19394,18908,20940,33999,22538
11/24/2021,33904,19431,18937,20979,34053,22784
11/25/2021,33905,19431,18937,20979,34053,22785
11/26/2021,33939,19449,18955,21001,34081,22888
11/27/2021,33960,19465,18976,21022,34103,22966
11/28/2021,33973,19480,18989,21038,34118,22986
11/29/2021,34026,19518,19017,21070,34193,23154
11/3/2021,32527,18747,18414,20401,33210,16710
11/30/2021,34097,19558,19069,21131,34282,23341
11/4/2021,32600,18781,18438,20433,33267,16830
11/5/2021,32645,18804,18467,20462,33299,17101
11/6/2021,32674,18819,18480,20480,33311,17229
11/7/2021,32694,18824,18489,20492,33323,17309
11/8/2021,32756,18863,18517,20536,33392,17551
11/9/2021,32813,18910,18539,20569,33438,17780
12/1/2020,1,1,2,,3,
12/1/2021,34176,19595,19096,21165,34370,23566
12/10/2020,1,2,4,,4,
12/10/2021,34697,19906,19358,21557,35305,24877
12/11/2020,1,2,4,,4,
12/11/2021,34717,19922,19367,21576,35342,25003
12/12/2020,1,2,6,,4,
12/12/2021,34742,19932,19385,21590,35372,25085
12/13/2020,1,2,6,,4,
12/13/2021,34791,19953,19406,21634,35519,25226
12/14/2020,1,2,6,,4,
12/14/2021,34832,19976,19432,21689,35662,25327
12/15/2020,1,2,6,,4,
12/15/2021,34880,20004,19462,21747,35802,25444
12/16/2020,3,3,7,1,5,
12/16/2021,34937,20035,19489,21805,35935,25585
12/17/2020,9,8,9,9,9,
12/17/2021,34997,20072,19510,21853,36090,25765
12/18/2020,9,8,10,9,9,
12/18/2021,35016,20089,19518,21865,36136,25788
12/19/2020,9,8,12,9,11,
12/19/2021,35043,20100,19533,21882,36191,25802
12/2/2020,1,1,2,,3,
12/2/2021,34247,19636,19125,21209,34487,23808
12/20/2020,9,10,12,10,11,
12/20/2021,35088,20128,19565,21932,36342,25930
