date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,624,986,957,761,548,6
1/1/2022,41754,33334,34555,39756,81512,25929
1/10/2021,1165,1712,1772,1499,2327,16
1/10/2022,42281,33634,34821,40099,81997,26996
1/11/2021,1213,1793,1859,1566,2507,21
1/11/2022,42342,33653,34855,40133,82056,27137
1/12/2021,1300,1910,1985,1663,2793,21
1/12/2022,42407,33683,34883,40157,82090,27286
1/13/2021,1409,2051,2135,1841,3200,23
1/13/2022,42482,33714,34923,40206,82143,27401
1/14/2021,1508,2233,2295,1994,3722,24
1/14/2022,42572,33758,34958,40241,82184,27553
1/15/2021,1629,2392,2476,2128,4106,25
1/15/2022,42630,33782,34974,40264,82195,27704
1/16/2021,1688,2481,2578,2219,4732,27
1/16/2022,42649,33795,34981,40275,82201,27744
1/17/2021,1708,2510,2622,2255,4788,28
1/17/2022,42663,33804,34985,40280,82215,27780
1/18/2021,1777,2621,2704,2354,5017,30
1/19/2021,1850,2697,2791,2443,5534,32
1/2/2021,705,1103,1088,866,629,7
1/2/2022,41778,33350,34567,39777,81549,25956
1/20/2021,1927,2824,2899,2566,6311,37
1/21/2021,2019,2958,3072,2736,7066,41
1/22/2021,2166,3127,3259,2927,7828,44
1/23/2021,2249,3295,3420,3086,8427,46
1/24/2021,2286,3329,3482,3116,8588,48
1/25/2021,2364,3403,3571,3244,9195,50
1/26/2021,2436,3486,3671,3362,9770,51
1/27/2021,2548,3612,3832,3553,10501,52
1/28/2021,2627,3726,3952,3704,11520,52
1/29/2021,2740,3848,4092,3889,12535,60
1/3/2021,733,1148,1135,890,652,8
1/3/2022,41836,33383,34602,39834,81628,26053
1/30/2021,2810,3937,4228,4046,13329,63
1/31/2021,2846,3959,4260,4074,13484,65
1/4/2021,796,1247,1227,980,884,9
1/4/2022,41903,33419,34635,39887,81714,26199
1/5/2021,890,1357,1318,1077,1120,10
1/5/2022,41970,33455,34663,39932,81779,26383
1/6/2021,1004,1484,1459,1204,1389,12
1/6/2022,42043,33487,34712,39970,81852,26527
1/7/2021,1068,1570,1571,1313,1726,15
1/7/2022,42136,33540,34747,40018,81914,26702
1/8/2021,1123,1652,1712,1450,2169,16
1/8/2022,42179,33567,34762,40042,81929,26847
1/9/2021,1155,1697,1757,1487,2306,16
1/9/2022,42205,33577,34770,40054,81941,26885
10/1/2021,36100,29873,31673,36907,76547,17968
10/10/2021,36795,30304,31976,37114,76803,18313
10/11/2021,36893,30371,32024,37145,76844,18375
