date,Arizona_cume,Arizona
2020-12-01,303,
2020-12-02,333,30
2020-12-03,362,29
2020-12-04,374,12
2020-12-05,378,4
2020-12-06,382,4
2020-12-07,407,25
2020-12-08,426,19
2020-12-09,448,22
2020-12-10,475,27
2020-12-11,493,18
2020-12-12,512,19
2020-12-13,526,14
2020-12-14,551,25
2020-12-15,661,110
2020-12-16,1324,663
2020-12-17,4628,3304
2020-12-18,8403,3775
2020-12-19,10993,2590
2020-12-20,12111,1118
2020-12-21,17740,5629
2020-12-22,25639,7899
2020-12-23,35615,9976
2020-12-24,39524,3909
2020-12-25,39672,148
2020-12-26,46262,6590
2020-12-27,48944,2682
2020-12-28,58526,9582
2020-12-29,71978,13452
2020-12-30,87290,15312
2020-12-31,95615,8325
2021-01-01,99027,3412
2021-01-02,106872,7845
2021-01-03,110172,3300
2021-01-04,119390,9218
2021-01-05,128918,9528
2021-01-06,141434,12516
2021-01-07,154643,13209
2021-01-08,167130,12487
2021-01-09,175200,8070
2021-01-10,178564,3364
2021-01-11,195293,16729
2021-01-12,219234,23941
2021-01-13,245274,26040
2021-01-14,270771,25497
2021-01-15,296784,26013
2021-01-16,312802,16018
2021-01-17,322302,9500
2021-01-18,342087,19785
2021-01-19,369986,27899
2021-01-20,403580,33594
2021-01-21,440315,36735
2021-01-22,479437,39122
2021-01-23,508556,29119
2021-01-24,525001,16445
2021-01-25,555716,30715
2021-01-26,593604,37888
2021-01-27,634823,41219
2021-01-28,676387,41564
2021-01-29,717687,41300
2021-01-30,744423,26736
2021-01-31,756444,12021
2021-02-01,792635,36191
2021-02-02,833358,40723
2021-02-03,879032,45674
2021-02-04,927890,48858
2021-02-05,973681,45791
2021-02-06,1013398,39717
2021-02-07,1030037,16639
2021-02-08,1070275,40238
2021-02-09,1115740,45465
2021-02-10,1168626,52886
2021-02-11,1221832,53206
2021-02-12,1285170,63338
2021-02-13,1332101,46931
2021-02-14,1349820,17719
2021-02-15,1382576,32756
2021-02-16,1429097,46521
2021-02-17,1478048,48951
2021-02-18,1525324,47276
2021-02-19,1569711,44387
2021-02-20,1606002,36291
2021-02-21,1621681,15679
2021-02-22,1651839,30158
2021-02-23,1697636,45797
2021-02-24,1756376,58740
2021-02-25,1818508,62132
2021-02-26,1887292,68784
2021-02-27,1940142,52850
2021-02-28,1966965,26823
2021-03-01,2020946,53981
2021-03-02,2073741,52795
2021-03-03,2134289,60548
2021-03-04,2194545,60256
2021-03-05,2255895,61350
2021-03-06,2302589,46694
2021-03-07,2329251,26662
2021-03-08,2382276,53025
2021-03-09,2441031,58755
2021-03-10,2511031,70000
2021-03-11,2584386,73355
2021-03-12,2659897,75511
2021-03-13,2713758,53861
2021-03-14,2743157,29399
2021-03-15,2793259,50102
2021-03-16,2850117,56858
2021-03-17,2915409,65292
2021-03-18,2981680,66271
2021-03-19,3044089,62409
2021-03-20,3092896,48807
2021-03-21,3125460,32564
2021-03-22,3171159,45699
2021-03-23,3221904,50745
2021-03-24,3287702,65798
2021-03-25,3361601,73899
2021-03-26,3434497,72896
2021-03-27,3489483,54986
2021-03-28,3528707,39224
2021-03-29,3592159,63452
2021-03-30,3661668,69509
2021-03-31,3741469,79801
2021-04-01,3824413,82944
2021-04-02,3895623,71210
2021-04-03,3946537,50914
2021-04-04,3968069,21532
2021-04-05,4028413,60344
2021-04-06,4096337,67924
2021-04-07,4173357,77020
2021-04-08,4252082,78725
2021-04-09,4324496,72414
2021-04-10,4374808,50312
2021-04-11,4406324,31516
2021-04-12,4460280,53956
2021-04-13,4511578,51298
2021-04-14,4572932,61354
2021-04-15,4638758,65826
2021-04-16,4703020,64262
2021-04-17,4746535,43515
2021-04-18,4776886,30351
2021-04-19,4830643,53757
2021-04-20,4886556,55913
2021-04-21,4949840,63284
2021-04-22,5013518,63678
2021-04-23,5072987,59469
2021-04-24,5113464,40477
2021-04-25,5139483,26019
2021-04-26,5187029,47546
2021-04-27,5237195,50166
2021-04-28,5288034,50839
2021-04-29,5334953,46919
2021-04-30,5381390,46437
2021-05-01,5410480,29090
2021-05-02,5431794,21314
2021-05-03,5462624,30830
2021-05-04,5502565,39941
2021-05-05,5538555,35990
2021-05-06,5576864,38309
2021-05-07,5615978,39114
2021-05-08,5643046,27068
2021-05-09,5656036,12990
2021-05-10,5682569,26533
2021-05-11,5709313,26744
2021-05-12,5740401,31088
2021-05-13,5780426,40025
2021-05-14,5820814,40388
2021-05-15,5852083,31269
2021-05-16,5869401,17318
2021-05-17,5902222,32821
2021-05-18,5930423,28201
2021-05-19,5967018,36595
2021-05-20,5998296,31278
2021-05-21,6032666,34370
2021-05-22,6058952,26286
2021-05-23,6069910,10958
2021-05-24,6092799,22889
2021-05-25,6114629,21830
2021-05-26,6138279,23650
2021-05-27,6160029,21750
2021-05-28,6184322,24293
2021-05-29,6197699,13377
2021-05-30,6205214,7515
2021-05-31,6209783,4569
2021-06-01,6231411,21628
2021-06-02,6251979,20568
2021-06-03,6275595,23616
2021-06-04,6302108,26513
2021-06-05,6322875,20767
2021-06-06,6332658,9783
2021-06-07,6352856,20198
2021-06-08,6372064,19208
2021-06-09,6392701,20637
2021-06-10,6413475,20774
2021-06-11,6439145,25670
2021-06-12,6456118,16973
2021-06-13,6464191,8073
2021-06-14,6482046,17855
2021-06-15,6498492,16446
2021-06-16,6515234,16742
2021-06-17,6531473,16239
2021-06-18,6550560,19087
2021-06-19,6561762,11202
2021-06-20,6567552,5790
2021-06-21,6579306,11754
2021-06-22,6593421,14115
2021-06-23,6608719,15298
2021-06-24,6623084,14365
2021-06-25,6639548,16464
2021-06-26,6649580,10032
2021-06-27,6655551,5971
2021-06-28,6667518,11967
2021-06-29,6679538,12020
2021-06-30,6692715,13177
2021-07-01,6705801,13086
2021-07-02,6719230,13429
2021-07-03,6726968,7738
2021-07-04,6728316,1348
2021-07-05,6737703,9387
2021-07-06,6748738,11035
2021-07-07,6760065,11327
2021-07-08,6771226,11161
2021-07-09,6786492,15266
2021-07-10,6796622,10130
2021-07-11,6801654,5032
2021-07-12,6812808,11154
2021-07-13,6822922,10114
2021-07-14,6833562,10640
2021-07-15,6844348,10786
2021-07-16,6858081,13733
2021-07-17,6866590,8509
2021-07-18,6871941,5351
2021-07-19,6884464,12523
2021-07-20,6896352,11888
2021-07-21,6909361,13009
2021-07-22,6922499,13138
2021-07-23,6938569,16070
2021-07-24,6949343,10774
2021-07-25,6956027,6684
2021-07-26,6970077,14050
2021-07-27,6984178,14101
2021-07-28,6998954,14776
2021-07-29,7013418,14464
2021-07-30,7032990,19572
2021-07-31,7046443,13453
2021-08-01,7054448,8005
2021-08-02,7069561,15113
2021-08-03,7083396,13835
2021-08-04,7097984,14588
2021-08-05,7112272,14288
2021-08-06,7132123,19851
2021-08-07,7145318,13195
2021-08-08,7153070,7752
2021-08-09,7168585,15515
2021-08-10,7183033,14448
2021-08-11,7197440,14407
2021-08-12,7212767,15327
2021-08-13,7233501,20734
2021-08-14,7247633,14132
2021-08-15,7256272,8639
2021-08-16,7273539,17267
2021-08-17,7289988,16449
2021-08-18,7307041,17053
2021-08-19,7323042,16001
2021-08-20,7343812,20770
2021-08-21,7358153,14341
2021-08-22,7366322,8169
2021-08-23,7383429,17107
2021-08-24,7399779,16350
2021-08-25,7416162,16383
2021-08-26,7432191,16029
2021-08-27,7453240,21049
2021-08-28,7467314,14074
2021-08-29,7475592,8278
2021-08-30,7491525,15933
2021-08-31,7505390,13865
2021-09-01,7520681,15291
2021-09-02,7533185,12504
2021-09-03,7551828,18643
2021-09-04,7562703,10875
2021-09-05,7569471,6768
2021-09-06,7571943,2472
2021-09-07,7585991,14048
2021-09-08,7599273,13282
2021-09-09,7611301,12028
2021-09-10,7628734,17433
2021-09-11,7640374,11640
2021-09-12,7647111,6737
2021-09-13,7660948,13837
