date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,110,97,59,68,68,3
1/1/2022,11630,7482,7370,7053,10705,14915
1/10/2021,265,213,164,162,201,6
1/10/2022,11810,7586,7504,7198,10786,15309
1/11/2021,281,233,189,181,217,6
1/11/2022,11848,7602,7535,7237,10811,15332
1/12/2021,301,248,212,209,262,6
1/12/2022,11867,7615,7549,7258,10821,15360
1/13/2021,311,258,219,220,432,6
1/13/2022,11890,7631,7559,7267,10827,15392
1/14/2021,322,271,229,232,595,6
1/14/2022,11903,7646,7567,7275,10831,15433
1/15/2021,338,285,240,241,761,6
1/15/2022,11928,7663,7576,7282,10831,15485
1/16/2021,344,288,240,241,766,6
1/16/2022,11946,7667,7585,7285,10834,15508
1/17/2021,345,289,240,243,770,6
1/17/2022,11950,7674,7590,7290,10837,15526
1/18/2021,347,294,242,247,777,6
1/19/2021,352,304,244,252,821,6
1/2/2021,111,97,59,69,69,3
1/2/2022,11640,7485,7373,7058,10710,14927
1/20/2021,372,320,265,271,1151,8
1/21/2021,387,341,284,288,1467,8
1/22/2021,418,371,322,318,1886,9
1/23/2021,424,376,323,320,1894,9
1/24/2021,424,378,323,322,1896,9
1/25/2021,440,388,339,341,1922,9
1/26/2021,464,405,356,363,2221,10
1/27/2021,484,426,371,388,2289,11
1/28/2021,509,453,411,459,2585,11
1/29/2021,563,517,503,532,2755,12
1/3/2021,113,99,59,70,70,3
1/3/2022,11663,7497,7387,7075,10718,14983
1/30/2021,584,532,517,552,2766,12
1/31/2021,596,539,522,564,2776,12
1/4/2021,132,115,69,84,76,3
1/4/2022,11685,7506,7401,7091,10731,15028
1/5/2021,159,125,87,96,86,3
1/5/2022,11707,7525,7422,7114,10743,15077
1/6/2021,189,157,111,117,96,4
1/6/2022,11739,7544,7439,7127,10758,15136
1/7/2021,213,175,129,132,181,5
1/7/2022,11764,7553,7469,7152,10770,15202
1/8/2021,262,210,161,160,200,5
1/8/2022,11781,7561,7479,7167,10773,15243
1/9/2021,265,211,163,161,201,5
1/9/2022,11795,7572,7487,7176,10776,15288
10/1/2021,10349,6410,6465,6332,9898,6219
10/10/2021,10395,6440,6478,6351,9916,6292
10/11/2021,10399,6446,6486,6354,9920,6294
10/12/2021,10411,6448,6488,6355,9922,6325
10/13/2021,10420,6454,6492,6359,9923,6329
10/14/2021,10428,6462,6498,6364,9928,6340
10/15/2021,10447,6468,6505,6367,9931,6346
10/16/2021,10456,6469,6505,6367,9932,6354
10/17/2021,10461,6470,6505,6367,9932,6359
10/18/2021,10469,6476,6509,6370,9937,6363
10/19/2021,10489,6486,6516,6375,9942,6377
10/2/2021,10351,6411,6465,6334,9899,6221
10/20/2021,10492,6487,6519,6376,9943,6385
10/21/2021,10504,6489,6523,6378,9944,6390
10/22/2021,10514,6496,6526,6383,9948,6401
10/23/2021,10518,6501,6533,6385,9951,6409
10/24/2021,10519,6504,6535,6386,9952,6413
10/25/2021,10524,6510,6539,6386,9958,6418
10/26/2021,10536,6515,6544,6388,9965,6445
10/27/2021,10545,6521,6546,6391,9973,6475
10/28/2021,10558,6532,6554,6397,9982,6561
10/29/2021,10562,6537,6556,6399,9985,6807
10/3/2021,10355,6411,6465,6334,9901,6221
10/30/2021,10567,6541,6564,6409,9987,6809
10/31/2021,10567,6544,6566,6409,9987,6812
10/4/2021,10359,6413,6471,6335,9903,6225
10/5/2021,10371,6417,6473,6339,9911,6246
10/6/2021,10375,6424,6474,6341,9914,6250
10/7/2021,10385,6436,6477,6345,9915,6275
10/8/2021,10388,6440,6477,6346,9916,6286
10/9/2021,10393,6440,6478,6348,9916,6288
11/1/2021,10574,6552,6576,6411,9993,6819
11/10/2021,10726,6679,6687,6482,10072,10195
11/11/2021,10747,6703,6705,6493,10086,10258
11/12/2021,10766,6721,6717,6498,10104,10453
11/13/2021,10776,6728,6726,6502,10109,10524
11/14/2021,10784,6738,6740,6508,10113,10624
11/15/2021,10821,6778,6780,6528,10147,10750
11/16/2021,10858,6805,6801,6540,10162,10883
11/17/2021,10874,6828,6812,6554,10176,11133
11/18/2021,10897,6844,6820,6564,10183,11298
11/19/2021,10920,6867,6837,6576,10193,11403
11/2/2021,10590,6562,6588,6417,10003,6838
11/20/2021,10936,6879,6848,6585,10197,11457
11/21/2021,10952,6884,6859,6589,10201,11503
11/22/2021,10970,6891,6870,6601,10211,11552
11/23/2021,10987,6907,6880,6615,10237,11604
11/24/2021,11006,6929,6895,6629,10272,11668
11/25/2021,11011,6929,6895,6631,10280,11668
11/26/2021,11033,6945,6910,6656,10302,11737
11/27/2021,11056,6968,6919,6665,10304,11799
11/28/2021,11072,6979,6929,6669,10308,11841
11/29/2021,11089,6993,6939,6681,10325,12002
11/3/2021,10597,6569,6589,6423,10007,6911
11/30/2021,11132,7060,7003,6703,10351,12991
11/4/2021,10621,6592,6605,6436,10017,7630
11/5/2021,10647,6620,6629,6448,10026,8411
11/6/2021,10648,6621,6630,6448,10031,8428
11/7/2021,10654,6624,6634,6450,10032,8445
11/8/2021,10668,6637,6640,6457,10038,9046
11/9/2021,10697,6658,6662,6472,10064,9352
12/1/2020,,,1,,,
12/1/2021,11151,7081,7013,6717,10384,13068
12/10/2020,,1,1,,,
12/10/2021,11276,7196,7104,6835,10519,13818
12/11/2020,,1,1,,,
12/11/2021,11289,7204,7109,6845,10524,13847
12/12/2020,,1,1,,,
12/12/2021,11299,7212,7121,6854,10528,13872
12/13/2020,,1,1,,,
12/13/2021,11309,7225,7127,6864,10539,13916
12/14/2020,,1,1,,,
12/14/2021,11379,7284,7207,6889,10547,14141
12/15/2020,,1,1,,,
12/15/2021,11405,7304,7220,6901,10566,14226
12/16/2020,,1,1,,,
12/16/2021,11415,7323,7234,6912,10576,14289
12/17/2020,5,1,2,2,,
12/17/2021,11430,7335,7241,6919,10581,14328
12/18/2020,6,4,3,4,,
12/18/2021,11438,7344,7245,6924,10586,14372
12/19/2020,6,7,3,4,1,
12/19/2021,11447,7355,7251,6928,10592,14402
12/2/2020,,,1,,,
12/2/2021,11165,7097,7026,6747,10418,13133
12/20/2020,7,7,3,4,1,
12/20/2021,11459,7370,7258,6942,10603,14452
12/21/2020,8,8,3,4,2,
12/21/2021,11475,7379,7270,6952,10606,14503
12/22/2020,22,17,9,13,11,
12/22/2021,11495,7394,7276,6957,10621,14551
12/23/2020,29,25,11,18,14,
12/23/2021,11507,7399,7283,6965,10625,14580
12/24/2020,40,29,15,22,16,
