date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4368,4460,3705,3489,2206,26
1/10/2021,6662,6428,5584,5417,4728,61
1/11/2021,6979,6704,5851,5706,5109,71
1/12/2021,7311,6960,6116,5965,5626,80
1/13/2021,7526,7200,6357,6213,6071,90
1/14/2021,7832,7510,6675,6505,6496,95
1/15/2021,8460,8086,7255,7069,7805,103
1/16/2021,8701,8280,7440,7235,8081,106
1/17/2021,8784,8339,7486,7293,8214,109
1/18/2021,9131,8647,7806,7583,9785,115
1/19/2021,9502,8933,8133,7906,11462,125
1/2/2021,4541,4583,3806,3602,2320,27
1/20/2021,9997,9482,8642,8388,13594,138
1/21/2021,10402,9923,9134,8872,16708,147
1/22/2021,11103,10609,9888,9613,19757,160
1/23/2021,11381,10843,10082,9813,21562,165
1/24/2021,11524,10975,10191,9918,21884,168
1/25/2021,12251,11612,10939,10671,25140,183
1/26/2021,12964,12192,11603,11314,28178,192
1/27/2021,13691,12789,12269,12041,31355,201
1/28/2021,14535,13429,12941,12768,34687,215
1/29/2021,15459,14155,13671,13518,37780,236
1/3/2021,4631,4673,3876,3659,2367,29
1/30/2021,16119,14584,14023,13920,40511,242
1/31/2021,16287,14696,14140,14055,41257,247
1/4/2021,4974,4981,4138,3942,2616,38
1/5/2021,5313,5301,4406,4227,2930,41
1/6/2021,5732,5639,4830,4594,3264,48
1/7/2021,6035,5873,5045,4870,3671,53
1/8/2021,6310,6155,5332,5153,3924,56
1/9/2021,6564,6329,5498,5342,4656,61
10/1/2021,130194,83256,82697,99943,198398,58663
10/10/2021,131520,83948,83168,100359,198863,59348
10/11/2021,131698,84052,83233,100418,198932,59461
10/12/2021,131806,84096,83260,100437,198960,59507
10/13/2021,131924,84166,83307,100476,198998,59574
10/14/2021,132116,84256,83368,100529,199071,59659
10/15/2021,132182,84296,83409,100556,199088,59693
10/2/2021,130293,83313,82745,99975,198434,58736
10/3/2021,130371,83348,82768,99988,198459,58775
10/4/2021,130582,83447,82846,100037,198537,58866
10/5/2021,130774,83538,82891,100102,198610,58941
10/6/2021,130981,83651,82957,100156,198669,59030
10/7/2021,131109,83738,83003,100217,198713,59108
10/8/2021,131347,83842,83088,100278,198776,59220
10/9/2021,131447,83903,83139,100328,198818,59305
12/1/2020,13,8,11,7,17,
12/10/2020,16,12,16,12,25,
12/11/2020,16,14,19,14,27,
12/12/2020,16,14,19,16,28,
12/13/2020,17,14,19,17,28,
12/14/2020,17,17,22,17,29,
12/15/2020,20,22,26,23,36,
12/16/2020,23,24,28,24,37,
12/17/2020,269,334,338,280,122,
12/18/2020,587,693,633,549,239,1
12/19/2020,793,901,777,652,302,1
12/2/2020,14,8,13,7,17,
12/20/2020,795,903,780,656,307,1
12/21/2020,1210,1278,1063,936,437,3
12/22/2020,1607,1667,1401,1220,571,5
12/23/2020,2110,2153,1786,1532,745,6
12/24/2020,2370,2432,1984,1748,836,8
12/25/2020,2371,2433,1984,1750,839,8
12/26/2020,2576,2639,2134,1902,911,9
12/27/2020,2623,2683,2164,1934,927,9
12/28/2020,3091,3129,2519,2264,1112,11
12/29/2020,3551,3589,2865,2655,1358,17
12/3/2020,14,9,14,9,19,
12/30/2020,3993,4054,3313,3081,1632,18
12/31/2020,4313,4410,3623,3396,1883,23
12/4/2020,14,10,15,9,19,
12/5/2020,15,10,15,9,19,
12/6/2020,15,10,15,10,19,
12/7/2020,15,10,15,11,20,
12/8/2020,15,10,15,12,20,
12/9/2020,16,12,16,12,24,
2/1/2021,16920,15245,14726,14688,43589,257
2/10/2021,21284,18363,18239,18922,69341,378
2/11/2021,21625,18620,18474,19242,73512,390
2/12/2021,21994,18911,18774,19668,77316,400
2/13/2021,22212,19058,18928,19877,80570,413
2/14/2021,22282,19089,18987,19927,81051,420
2/15/2021,22443,19199,19104,20069,82900,424
2/16/2021,22646,19327,19287,20293,85114,433
2/17/2021,22951,19543,19495,20565,87236,449
2/18/2021,23176,19701,19642,20768,89156,454
2/19/2021,23426,19846,19825,20962,90127,461
2/2/2021,17589,15815,15386,15358,46002,272
2/20/2021,23701,20037,19991,21138,90874,476
2/21/2021,23735,20068,20035,21179,91133,479
2/22/2021,23875,20136,20111,21292,92131,484
2/23/2021,24034,20235,20225,21448,93687,490
2/24/2021,24343,20428,20412,21706,95628,525
2/25/2021,24545,20594,20566,21976,98519,538
2/26/2021,24914,20849,20852,22495,101944,555
2/27/2021,25105,21008,21030,22746,104361,565
2/28/2021,25209,21092,21104,22881,106388,579
2/3/2021,18168,16309,15913,15983,49099,285
2/4/2021,18729,16736,16352,16572,52513,301
2/5/2021,19474,17281,17000,17413,56377,322
2/6/2021,19965,17556,17303,17785,58109,335
2/7/2021,20040,17601,17355,17866,58715,337
2/8/2021,20420,17851,17646,18212,61473,344
2/9/2021,20817,18079,17930,18540,64727,358
3/1/2021,25461,21294,21334,23311,109229,606
3/10/2021,28673,23540,23778,31012,136149,836
3/11/2021,29180,23921,24229,32615,139665,888
3/12/2021,29851,24350,24710,34093,143093,945
3/13/2021,30236,24611,25043,35259,144660,982
3/14/2021,30565,24793,25257,36084,145867,1017
3/15/2021,30954,25130,25580,38368,148121,1062
3/16/2021,31704,25681,26194,40762,150741,1144
3/17/2021,32765,26513,27016,43606,153211,1233
3/18/2021,33784,27265,27824,46412,155466,1315
3/19/2021,35047,28199,28743,49225,157417,1423
3/2/2021,25730,21485,21537,23676,112321,630
3/20/2021,35887,28724,29359,50999,158536,1484
3/21/2021,36546,29311,29992,52436,159274,1568
3/22/2021,37700,30025,30766,54385,160999,1682
3/23/2021,39112,31013,31766,56617,162800,1821
3/24/2021,40917,32229,32997,58666,164469,2107
3/25/2021,42986,33811,34647,60911,166052,2488
3/26/2021,45129,35383,36256,63001,167479,2970
3/27/2021,46404,36273,37161,64202,168216,3326
3/28/2021,47239,36922,37890,64625,168428,3637
3/29/2021,49346,38393,39309,65448,168996,4230
3/3/2021,26137,21776,21835,24297,116296,662
3/30/2021,51671,39958,40851,66483,169990,4871
3/31/2021,54099,41448,42556,67759,171071,5558
3/4/2021,26447,21980,22054,25053,119442,680
3/5/2021,26848,22256,22352,25973,122506,712
3/6/2021,27120,22461,22578,26688,124823,732
3/7/2021,27376,22648,22785,27345,126670,741
3/8/2021,27696,22846,23027,28373,129592,753
3/9/2021,28050,23137,23319,29594,132609,780
4/1/2021,56174,42667,44010,68585,171973,6217
4/10/2021,72711,51951,54151,75943,178715,11146
4/11/2021,73570,52363,54595,76292,178974,11416
4/12/2021,75078,53103,55474,77054,179646,11721
4/13/2021,76273,53687,56056,77579,180120,11984
4/14/2021,77611,54407,56746,78134,180543,12290
4/15/2021,78662,55051,57308,78580,180903,12536
4/16/2021,79831,55716,58040,79143,181373,12895
4/17/2021,80457,56056,58420,79445,181573,13097
4/18/2021,80857,56279,58633,79593,181681,13255
4/19/2021,81483,56677,59045,80026,182038,13445
4/2/2021,58342,43958,45535,69388,172713,6903
4/20/2021,82178,56997,59401,80352,182353,13599
4/21/2021,82939,57472,59849,80738,182684,13761
4/22/2021,83717,57921,60273,81123,183023,13971
4/23/2021,84644,58544,60844,81626,183418,14240
4/24/2021,85281,58881,61258,81966,183678,14477
4/25/2021,85665,59053,61458,82087,183783,14637
4/26/2021,86436,59500,61899,82504,184111,14831
4/27/2021,87223,59935,62337,82877,184418,15039
4/28/2021,88030,60322,62764,83324,184772,15232
4/29/2021,88772,60707,63146,83677,185125,15390
4/3/2021,59752,44767,46409,69967,173059,7426
4/30/2021,89531,61132,63655,84120,185501,15569
4/4/2021,60631,45170,46877,70213,173246,7729
4/5/2021,62691,46307,48186,71216,174227,8357
4/6/2021,64636,47385,49438,72211,175339,8950
4/7/2021,67197,48851,50855,73283,176392,9627
4/8/2021,69374,50036,52117,74325,177364,10196
4/9/2021,71565,51284,53454,75378,178291,10753
5/1/2021,89913,61388,63974,84403,185682,15703
5/10/2021,93602,63530,66179,86509,187545,16722
5/11/2021,93948,63753,66402,86743,187787,16827
5/12/2021,94377,63975,66629,86955,188012,17075
5/13/2021,94826,64261,66879,87198,188229,18716
5/14/2021,95334,64566,67146,87434,188440,20120
5/15/2021,95772,64848,67415,87659,188569,21867
5/16/2021,96128,65044,67622,87810,188665,22899
5/17/2021,96702,65363,67958,88110,188945,23695
5/18/2021,97193,65641,68183,88309,189151,24264
5/19/2021,97646,65880,68438,88518,189343,24855
5/2/2021,90219,61570,64129,84545,185779,15816
5/20/2021,98064,66143,68684,88734,189524,25442
5/21/2021,98586,66461,68973,89016,189727,26371
5/22/2021,98976,66680,69174,89196,189843,27361
5/23/2021,99224,66826,69311,89291,189903,27782
5/24/2021,99659,67105,69532,89460,190056,28323
5/25/2021,100071,67357,69747,89639,190207,28710
5/26/2021,100418,67561,69930,89770,190316,29102
5/27/2021,100734,67724,70101,89908,190442,29502
5/28/2021,101093,67977,70356,90102,190588,30097
5/29/2021,101334,68082,70476,90218,190657,30387
5/3/2021,90734,61851,64400,84824,186008,15934
5/30/2021,101460,68153,70531,90280,190688,30535
5/31/2021,101554,68196,70591,90323,190716,30636
5/4/2021,91209,62103,64689,85096,186261,16064
5/5/2021,91768,62431,65007,85375,186559,16217
5/6/2021,92216,62678,65248,85596,186816,16311
5/7/2021,92737,62998,65594,85948,187118,16456
5/8/2021,93105,63233,65873,86170,187249,16598
5/9/2021,93313,63344,66020,86314,187329,16657
6/1/2021,101955,68382,70793,90477,190878,31158
6/10/2021,104369,69703,71941,91558,191692,34091
6/11/2021,104617,69827,72068,91672,191770,34400
6/12/2021,104799,69921,72168,91735,191803,34603
