date,Pima_cume,Pima
1/1/2021,56,
1/10/2021,59,3
1/11/2021,65,6
1/12/2021,67,2
1/13/2021,68,1
1/14/2021,69,1
1/15/2021,71,2
1/16/2021,72,1
1/17/2021,80,8
1/18/2021,81,1
1/19/2021,90,9
1/2/2021,93,3
1/20/2021,95,2
1/21/2021,102,7
1/22/2021,127,25
1/23/2021,136,9
1/24/2021,1352,1216
1/25/2021,2723,1371
1/26/2021,3458,735
1/27/2021,3475,17
1/28/2021,4978,1503
1/29/2021,6537,1559
1/3/2021,8413,1876
1/30/2021,9465,1052
1/31/2021,9473,8
1/4/2021,10265,792
1/5/2021,10436,171
1/6/2021,12243,1807
1/7/2021,14169,1926
1/8/2021,16260,2091
1/9/2021,17830,1570
10/1/2021,18521,691
10/10/2021,19156,635
10/11/2021,19518,362
10/12/2021,21302,1784
10/13/2021,23059,1757
10/14/2021,25178,2119
10/15/2021,27422,2244
10/2/2021,30050,2628
10/3/2021,32138,2088
10/4/2021,32589,451
10/5/2021,35415,2826
10/6/2021,38250,2835
10/7/2021,40843,2593
10/8/2021,43387,2544
10/9/2021,47581,4194
12/1/2020,49049,1468
12/10/2020,49603,554
12/11/2020,53590,3987
12/12/2020,57802,4212
12/13/2020,62764,4962
12/14/2020,68279,5515
12/15/2020,74949,6670
12/16/2020,78425,3476
12/17/2020,79523,1098
12/18/2020,86786,7263
12/19/2020,93572,6786
12/2/2020,101002,7430
12/20/2020,108010,7008
12/21/2020,115190,7180
12/22/2020,120202,5012
12/23/2020,121602,1400
12/24/2020,128117,6515
12/25/2020,134628,6511
12/26/2020,141728,7100
12/27/2020,149058,7330
12/28/2020,157860,8802
12/29/2020,162734,4874
12/3/2020,164029,1295
12/30/2020,171132,7103
12/31/2020,177560,6428
12/4/2020,185303,7743
12/5/2020,193298,7995
12/6/2020,202318,9020
12/7/2020,207562,5244
12/8/2020,208653,1091
12/9/2020,214887,6234
2/1/2021,222006,7119
2/10/2021,229706,7700
2/11/2021,237288,7582
2/12/2021,243213,5925
2/13/2021,247387,4174
2/14/2021,248272,885
2/15/2021,253602,5330
2/16/2021,259968,6366
2/17/2021,268315,8347
2/18/2021,278394,10079
2/19/2021,290472,12078
2/2/2021,298285,7813
2/20/2021,302062,3777
2/21/2021,312343,10281
2/22/2021,321185,8842
2/23/2021,331385,10200
2/24/2021,340010,8625
2/25/2021,350187,10177
2/26/2021,357262,7075
2/27/2021,361424,4162
2/28/2021,371794,10370
2/3/2021,382048,10254
2/4/2021,394300,12252
2/5/2021,406337,12037
2/6/2021,419062,12725
2/7/2021,427110,8048
2/8/2021,431007,3897
2/9/2021,440119,9112
3/1/2021,449905,9786
3/10/2021,460831,10926
3/11/2021,471675,10844
3/12/2021,483294,11619
3/13/2021,490014,6720
3/14/2021,495887,5873
3/15/2021,504780,8893
3/16/2021,515040,10260
3/17/2021,527072,12032
3/18/2021,540515,13443
3/19/2021,554636,14121
3/2/2021,563377,8741
