"Date","Navajo","Apache","Coconino","McKinley","San Juan_NM_UT","All_Others","Deaths","Daily Deaths","Daily Cases","Cumulative Cases","per capita","pct_growth","week_change","Recoveries","Recovery_Day","Case_Mvg_Avg","avg_pct_change","death_avg"
2021-05-02,NA,NA,NA,NA,NA,NA,1281,0,6,30514,17650.9038322487,0.000196669725973515,-0.490384615384615,16585,11,7.57142857142857,-0.475247524752475,1.14285714285714
2021-05-03,NA,NA,NA,NA,NA,NA,1281,0,8,30522,17655.5314533623,0.000262174739463853,-0.455445544554455,16596,11,7.85714285714286,-0.427083333333333,1.14285714285714
2021-05-04,NA,NA,NA,NA,NA,NA,1282,1,21,30543,17667.6789587852,0.000688028307450364,-0.208333333333333,16606,10,10.8571428571429,-0.276190476190476,1.28571428571429
2021-05-05,NA,NA,NA,NA,NA,NA,1282,0,7,30550,17671.7281272596,0.000229185083325148,-0.380952380952381,29201,12595,9.28571428571429,-0.368932038834951,1.28571428571429
2021-05-06,NA,NA,NA,NA,NA,NA,1282,0,15,30565,17680.4049168474,0.000490998363338789,-0.281553398058252,29213,12,10.5714285714286,-0.237113402061856,0.857142857142857
2021-05-07,NA,NA,NA,NA,NA,NA,1283,1,13,30578,17687.9248011569,0.000425323081956486,-0.206185567010309,29225,12,11,0.0547945205479452,0.714285714285714
2021-05-08,NA,NA,NA,NA,NA,NA,1284,1,12,30590,17694.8662328272,0.000392439008437439,0.123287671232877,29224,-1,11.7142857142857,0.547169811320755,0.428571428571429
2021-05-09,NA,NA,NA,NA,NA,NA,1284,0,15,30605,17703.543022415,0.0004903563255966,0.716981132075472,29239,15,13,0.654545454545455,0.428571428571429
2021-05-10,NA,NA,NA,NA,NA,NA,1285,1,15,30620,17712.2198120029,0.000490115994118608,0.781818181818182,29239,0,14,0.289473684210526,0.571428571428571
2021-05-11,NA,NA,NA,NA,NA,NA,1285,0,22,30642,17724.9457700651,0.000718484650555193,0.302631578947368,29261,22,14.1428571428571,0.523076923076923,0.428571428571429
2021-05-12,NA,NA,NA,NA,NA,NA,1285,0,20,30662,17736.5148228489,0.00065269890999282,0.723076923076923,29265,4,16,0.513513513513514,0.428571428571429
2021-05-13,NA,NA,NA,NA,NA,NA,1286,1,15,30677,17745.1916124367,0.000489204879003327,0.513513513513513,29283,18,16,0.454545454545455,0.571428571428571
2021-05-14,NA,NA,NA,NA,NA,NA,1291,5,16,30693,17754.4468546638,0.000521563386250285,0.493506493506494,29294,11,16.4285714285714,0.402439024390244,1.14285714285714
2021-05-15,NA,NA,NA,NA,NA,NA,1292,1,15,30708,17763.1236442516,0.000488710780959828,0.439024390243902,29302,8,16.8571428571429,0.296703296703297,1.14285714285714
2021-05-16,NA,NA,NA,NA,NA,NA,1293,1,7,30715,17767.172812726,0.000227953627719161,0.208791208791209,29329,27,15.7142857142857,0.122448979591837,1.28571428571429
2021-05-17,NA,NA,NA,NA,NA,NA,1293,0,7,30722,17771.2219812003,0.000227901676705193,0.0408163265306122,29343,14,14.5714285714286,0.0303030303030303,1.14285714285714
2021-05-18,NA,NA,NA,NA,NA,NA,1295,2,18,30740,17781.6341287057,0.000585899355510709,-0.0101010101010101,29353,10,14,-0.125,1.42857142857143
2021-05-19,NA,NA,NA,NA,NA,NA,1297,2,7,30747,17785.68329718,0.000227716330513988,-0.241071428571429,29356,3,12.1428571428571,-0.241071428571429,1.71428571428571
2021-05-20,NA,NA,NA,NA,NA,NA,1297,0,4,30751,17787.9971077368,0.000130093992909877,-0.339285714285714,29361,5,10.5714285714286,-0.356521739130435,1.57142857142857
2021-05-21,NA,NA,NA,NA,NA,NA,1297,0,2,30753,17789.1540130152,6.50385353321843e-05,-0.478260869565217,29361,0,8.57142857142857,-0.491525423728814,0.857142857142857
2021-05-22,NA,NA,NA,NA,NA,NA,1299,2,14,30767,17797.2523499638,0.000455240139173414,-0.5,29376,15,8.42857142857143,-0.463636363636364,1
2021-05-23,NA,NA,NA,NA,NA,NA,1301,2,11,30778,17803.6153289949,0.000357525920629246,-0.427272727272727,29383,7,9,-0.382352941176471,1.14285714285714
2021-05-24,NA,NA,NA,NA,NA,NA,1301,0,2,30780,17804.7722342733,6.49814802781207e-05,-0.431372549019608,29408,25,8.28571428571429,-0.408163265306122,1.14285714285714
2021-05-25,NA,NA,NA,NA,NA,NA,1302,1,5,30785,17807.6644974693,0.000162443144899285,-0.540816326530612,29426,18,6.42857142857143,-0.470588235294118,1
2021-05-26,NA,NA,NA,NA,NA,NA,1306,4,8,30793,17812.2921185828,0.000259866818255644,-0.458823529411765,29424,-2,6.57142857142857,-0.378378378378378,1.28571428571429
2021-05-27,NA,NA,NA,NA,NA,NA,1318,12,22,30815,17825.018076645,0.000714448088851362,-0.135135135135135,29436,12,9.14285714285714,0.0666666666666666,3
2021-05-28,NA,NA,NA,NA,NA,NA,1318,0,10,30825,17830.8026030369,0.000324517280545189,0.2,29454,18,10.2857142857143,0.220338983050848,3
2021-05-29,NA,NA,NA,NA,NA,NA,1322,4,9,30834,17836.0086767896,0.000291970802919708,0.135593220338983,29454,0,9.57142857142857,0.0634920634920635,3.28571428571429
2021-05-30,NA,NA,NA,NA,NA,NA,1322,0,2,30836,17837.165582068,6.48634624116235e-05,-0.0793650793650794,29454,0,8.28571428571429,0,3
2021-05-31,NA,NA,NA,NA,NA,NA,1322,0,2,30838,17838.3224873463,6.48592554157478e-05,0,29454,0,8.28571428571429,0.288888888888889,3
2021-06-01,NA,NA,NA,NA,NA,NA,1322,0,0,30838,17838.3224873463,0,0.177777777777778,29454,0,7.57142857142857,0.152173913043478,2.85714285714286
2021-06-02,NA,NA,NA,NA,NA,NA,1322,0,9,30847,17843.5285610991,0.000291847720345029,0.173913043478261,29483,29,7.71428571428571,-0.15625,2.28571428571429
2021-06-03,NA,NA,NA,NA,NA,NA,1328,6,14,30861,17851.6268980477,0.000453852886828541,-0.28125,29483,0,6.57142857142857,-0.361111111111111,1.42857142857143
2021-06-04,NA,NA,NA,NA,NA,NA,1329,1,6,30867,17855.0976138829,0.000194420141926704,-0.416666666666667,29489,6,6,-0.373134328358209,1.57142857142857
2021-06-05,NA,NA,NA,NA,NA,NA,1332,3,7,30874,17859.1467823572,0.000226779408429715,-0.402985074626866,29489,0,5.71428571428571,-0.310344827586207,1.42857142857143
2021-06-06,NA,NA,NA,NA,NA,NA,1333,1,7,30881,17863.1959508315,0.000226727991189998,-0.224137931034483,29489,0,6.42857142857143,-0.224137931034483,1.57142857142857
2021-06-07,NA,NA,NA,NA,NA,NA,1333,0,5,30886,17866.0882140275,0.000161911855186037,-0.172413793103448,29509,20,6.85714285714286,-0.0943396226415095,1.57142857142857
2021-06-08,NA,NA,NA,NA,NA,NA,1333,0,0,30886,17866.0882140275,0,-0.0943396226415094,29509,0,6.85714285714286,-0.111111111111111,1.57142857142857
2021-06-09,NA,NA,NA,NA,NA,NA,1334,1,11,30897,17872.4511930586,0.000356148416758402,-0.0740740740740741,29514,5,7.14285714285714,0.0869565217391305,1.71428571428571
2021-06-10,NA,NA,NA,NA,NA,NA,1334,0,9,30906,17877.6572668113,0.000291290416545296,-0.0217391304347826,29518,4,6.42857142857143,0.0714285714285715,0.857142857142857
2021-06-11,NA,NA,NA,NA,NA,NA,1334,0,8,30914,17882.2848879248,0.0002588494143532,0.119047619047619,29518,0,6.71428571428571,0.175,0.714285714285714
2021-06-12,NA,NA,NA,NA,NA,NA,1340,6,9,30923,17887.4909616775,0.00029113023225723,0.225,29518,0,7,0.0888888888888889,1.14285714285714
2021-06-13,NA,NA,NA,NA,NA,NA,1340,0,2,30925,17888.6478669559,6.46767778029299e-05,-0.0222222222222222,29518,0,6.28571428571429,-0.0833333333333333,1
2021-06-14,NA,NA,NA,NA,NA,NA,1340,0,2,30927,17889.8047722343,6.46725949878739e-05,-0.145833333333333,29533,15,5.85714285714286,-0.145833333333333,1
2021-06-15,NA,NA,NA,NA,NA,NA,1340,0,5,30932,17892.6970354302,0.000161671031784525,-0.0416666666666667,29549,16,6.57142857142857,-0.0800000000000001,1
2021-06-16,NA,NA,NA,NA,NA,NA,1341,1,4,30936,17895.010845987,0.000129315918789603,-0.22,29554,5,5.57142857142857,-0.133333333333333,1
2021-06-17,NA,NA,NA,NA,NA,NA,1343,2,12,30948,17901.9522776573,0.000387897595034911,-0.0666666666666667,29555,1,6,-0.106382978723404,1.28571428571429
2021-06-18,NA,NA,NA,NA,NA,NA,1343,0,11,30959,17908.3152566884,0.000355434923096808,-0.0425531914893617,29559,4,6.42857142857143,-0.0816326530612245,1.28571428571429
2021-06-19,NA,NA,NA,NA,NA,NA,1346,3,5,30964,17911.2075198843,0.000161503924545366,-0.163265306122449,29559,0,5.85714285714286,-0.0681818181818182,0.857142857142857
2021-06-20,NA,NA,NA,NA,NA,NA,1346,0,1,30965,17911.7859725235,3.22955690479266e-05,-0.0909090909090909,29559,0,5.71428571428571,-0.0243902439024389,0.857142857142857
2021-06-21,NA,NA,NA,NA,NA,NA,1346,0,2,30967,17912.9428778019,6.45890521556596e-05,-0.024390243902439,29566,7,5.71428571428571,-0.130434782608696,0.857142857142857
2021-06-22,NA,NA,NA,NA,NA,NA,1347,1,5,30972,17915.8351409978,0.000161462201698582,-0.130434782608696,29581,15,5.71428571428571,0.0256410256410257,1
2021-06-23,NA,NA,NA,NA,NA,NA,1347,0,2,30974,17916.9920462762,6.45744543458608e-05,-0.0256410256410256,29582,1,5.42857142857143,-0.0952380952380952,0.857142857142857
2021-06-24,NA,NA,NA,NA,NA,NA,1348,1,2,30976,17918.1489515546,6.45702847549558e-05,-0.333333333333333,29584,2,4,-0.377777777777778,0.714285714285714
2021-06-25,NA,NA,NA,NA,NA,NA,1348,0,3,30979,17919.8843094722,9.6849173553719e-05,-0.555555555555556,29594,10,2.85714285714286,-0.51219512195122,0.714285714285714
2021-06-26,NA,NA,NA,NA,NA,NA,1352,4,8,30987,17924.5119305857,0.000258239452532361,-0.439024390243902,29594,0,3.28571428571429,-0.425,0.857142857142857
2021-06-27,NA,NA,NA,NA,NA,NA,1352,0,3,30990,17926.2472885033,9.68147933004163e-05,-0.375,29594,0,3.57142857142857,-0.375,0.857142857142857
2021-06-28,NA,NA,NA,NA,NA,NA,1352,0,4,30994,17928.56109906,0.000129073894804776,-0.325,29615,21,3.85714285714286,-0.325,0.857142857142857
2021-06-29,NA,NA,NA,NA,NA,NA,1352,0,3,30997,17930.2964569776,9.67929276634187e-05,-0.375,29615,0,3.57142857142857,-0.342105263157895,0.714285714285714
2021-06-30,NA,NA,NA,NA,NA,NA,1354,2,7,31004,17934.3456254519,0.000225828305965093,-0.210526315789474,29615,0,4.28571428571429,0.0714285714285714,1
2021-07-01,NA,NA,NA,NA,NA,NA,1354,0,4,31008,17936.6594360087,0.000129015610888918,0.142857142857143,29616,1,4.57142857142857,0.6,0.857142857142857
2021-07-02,NA,NA,NA,NA,NA,NA,1354,0,4,31012,17938.9732465654,0.000128998968008256,0.65,29617,1,4.71428571428571,0.434782608695652,0.857142857142857
2021-07-03,NA,NA,NA,NA,NA,NA,1354,0,5,31017,17941.8655097614,0.000161227911776087,0.304347826086957,29617,0,4.28571428571429,0.2,0.285714285714286
2021-07-05,NA,NA,NA,NA,NA,NA,1355,1,11,31028,17948.2284887925,0.00035464422735919,0.52,29617,0,5.42857142857143,0.407407407407407,0.428571428571429
2021-07-06,NA,NA,NA,NA,NA,NA,1357,2,7,31035,17952.2776572668,0.000225602681449014,0.518518518518518,29639,22,5.85714285714286,0.64,0.714285714285714
2021-07-07,NA,NA,NA,NA,NA,NA,1357,0,8,31043,17956.9052783803,0.000257773481553085,0.84,29642,3,6.57142857142857,0.533333333333333,0.714285714285714
2021-07-08,NA,NA,NA,NA,NA,NA,1357,0,24,31067,17970.7881417209,0.000773121154527591,1.1,29645,3,9,0.96875,0.428571428571429
2021-07-09,NA,NA,NA,NA,NA,NA,1358,1,14,31081,17978.8864786696,0.000450638941642257,1.28125,29644,-1,10.4285714285714,1.21212121212121,0.571428571428571
2021-07-10,NA,NA,NA,NA,NA,NA,1358,0,13,31094,17986.406362979,0.000418261960683376,1.48484848484848,29644,0,11.7142857142857,1.73333333333333,0.571428571428571
2021-07-11,NA,NA,NA,NA,NA,NA,1361,3,2,31096,17987.5632682574,6.43210908857014e-05,1.63333333333333,29644,0,11.2857142857143,1.07894736842105,1
2021-07-12,NA,NA,NA,NA,NA,NA,1361,0,4,31100,17989.8770788142,0.000128633907898122,0.894736842105263,29660,16,10.2857142857143,0.75609756097561,0.857142857142857
2021-07-13,NA,NA,NA,NA,NA,NA,1361,0,7,31107,17993.9262472885,0.00022508038585209,0.75609756097561,29666,6,10.2857142857143,0.565217391304348,0.571428571428571
2021-07-14,NA,NA,NA,NA,NA,NA,1362,1,25,31132,18008.3875632683,0.000803677628829524,0.934782608695652,29674,8,12.7142857142857,0.412698412698413,0.714285714285714
2021-07-15,NA,NA,NA,NA,NA,NA,1364,2,22,31154,18021.1135213304,0.000706668379802133,0.380952380952381,29682,8,12.4285714285714,0.191780821917808,1
2021-07-16,NA,NA,NA,NA,NA,NA,1364,0,6,31160,18024.5842371656,0.000192591641522758,0.0821917808219178,29694,12,11.2857142857143,-0.0365853658536584,0.857142857142857
2021-07-18,NA,NA,NA,NA,NA,NA,1366,2,30,31190,18041.9378163413,0.000962772785622593,0.170731707317073,29694,0,13.7142857142857,0.215189873417721,1.14285714285714
2021-07-19,NA,NA,NA,NA,NA,NA,1366,0,11,31201,18048.3007953724,0.000352677140109009,0.329113924050633,29741,47,15,0.458333333333333,0.714285714285714
2021-07-20,NA,NA,NA,NA,NA,NA,1366,0,17,31218,18058.1344902386,0.000544854331591936,0.638888888888889,29759,18,16.8571428571429,0.638888888888889,0.714285714285714
2021-07-21,NA,NA,NA,NA,NA,NA,1366,0,21,31239,18070.2819956616,0.000672688833365366,0.833333333333333,29759,0,18.8571428571429,0.48314606741573,0.714285714285714
2021-07-22,NA,NA,NA,NA,NA,NA,1368,2,29,31268,18087.0571221981,0.0009283267710234,0.528089887640449,29775,16,19.4285714285714,0.563218390804598,0.857142857142857
2021-07-23,NA,NA,NA,NA,NA,NA,1368,0,11,31279,18093.4201012292,0.000351797364717922,0.436781609195402,29785,10,17.8571428571429,0.582278481012658,0.571428571428571
2021-07-24,NA,NA,NA,NA,NA,NA,1368,0,12,31291,18100.3615328995,0.000383643978388056,0.658227848101266,29785,0,18.7142857142857,0.364583333333333,0.571428571428571
2021-07-25,NA,NA,NA,NA,NA,NA,1372,4,6,31297,18103.8322487346,0.000191748426065003,0.114583333333333,29785,0,15.2857142857143,0.0190476190476191,0.857142857142857
2021-07-26,NA,NA,NA,NA,NA,NA,1372,0,8,31305,18108.4598698482,0.000255615554206473,-0.00952380952380952,29817,32,14.8571428571429,-0.11864406779661,0.857142857142857
2021-07-27,NA,NA,NA,NA,NA,NA,1373,1,17,31322,18118.2935647144,0.000543044242133844,-0.11864406779661,29844,27,14.8571428571429,-0.212121212121212,1
2021-07-28,NA,NA,NA,NA,NA,NA,1373,0,15,31337,18126.9703543022,0.000478896622182492,-0.257575757575758,29859,15,14,-0.279411764705882,1
2021-07-29,NA,NA,NA,NA,NA,NA,1374,1,14,31351,18135.0686912509,0.00044675623065386,-0.389705882352941,29867,8,11.8571428571429,-0.336,0.857142857142857
2021-07-30,NA,NA,NA,NA,NA,NA,1374,0,26,31377,18150.1084598698,0.000829319638926988,-0.216,29882,15,14,-0.251908396946565,0.857142857142857
2021-07-31,NA,NA,NA,NA,NA,NA,1377,3,25,31402,18164.5697758496,0.000796761959397011,-0.152671755725191,29882,0,15.8571428571429,0.0373831775700934,1.28571428571429
2021-08-01,NA,NA,NA,NA,NA,NA,1377,0,10,31412,18170.3543022415,0.000318451054072989,0.0747663551401869,29882,0,16.4285714285714,0.105769230769231,0.714285714285714
2021-08-02,NA,NA,NA,NA,NA,NA,1377,0,9,31421,18175.5603759942,0.000286514707754998,0.115384615384615,29925,43,16.5714285714286,0.115384615384615,0.714285714285714
2021-08-03,NA,NA,NA,NA,NA,NA,1377,0,28,31449,18191.7570498915,0.000891123770726584,0.221153846153846,29937,12,18.1428571428571,0.295918367346939,0.571428571428571
2021-08-04,NA,NA,NA,NA,NA,NA,1377,0,37,31486,18213.1597975416,0.00117650799707463,0.520408163265306,29947,10,21.2857142857143,0.795180722891566,0.571428571428571
2021-08-05,NA,NA,NA,NA,NA,NA,1377,0,43,31529,18238.0332610268,0.0013656863367846,1.14457831325301,29954,7,25.4285714285714,0.816326530612245,0.428571428571429
2021-08-06,NA,NA,NA,NA,NA,NA,1377,0,18,31547,18248.4454085322,0.000570902978210536,0.73469387755102,29954,0,24.2857142857143,0.531531531531531,0.428571428571429
2021-08-07,NA,NA,NA,NA,NA,NA,1377,0,46,31593,18275.0542299349,0.00145814182014138,0.720720720720721,29954,0,27.2857142857143,0.660869565217391,0
2021-08-08,NA,NA,NA,NA,NA,NA,1377,0,18,31611,18285.4663774403,0.000569746462824043,0.730434782608696,29954,0,28.4285714285714,0.71551724137931,0
2021-08-09,NA,NA,NA,NA,NA,NA,1383,6,39,31650,18308.0260303688,0.00123374774603777,0.974137931034483,30038,84,32.7142857142857,0.803149606299213,0.857142857142857
2021-08-10,NA,NA,NA,NA,NA,NA,1384,1,16,31666,18317.2812725958,0.000505529225908373,0.708661417322835,30055,17,31,0.456375838926175,1
2021-08-11,NA,NA,NA,NA,NA,NA,1386,2,49,31715,18345.6254519161,0.00154740099791575,0.536912751677852,30062,7,32.7142857142857,0.286516853932584,1.28571428571429
2021-08-12,NA,NA,NA,NA,NA,NA,1386,0,39,31754,18368.1851048445,0.00122970203373798,0.264044943820225,30078,16,32.1428571428571,0.323529411764706,1.28571428571429
2021-08-13,NA,NA,NA,NA,NA,NA,1387,1,67,31821,18406.9414316703,0.00210997039743025,0.611764705882353,30078,0,39.1428571428571,0.43455497382199,1.42857142857143
2021-08-14,NA,NA,NA,NA,NA,NA,1389,2,62,31883,18442.8054953001,0.00194839885610132,0.518324607329843,30078,0,41.4285714285714,0.457286432160804,1.71428571428571
2021-08-15,NA,NA,NA,NA,NA,NA,1390,1,37,31920,18464.2082429501,0.00116049305272402,0.552763819095477,30078,0,44.1428571428571,0.349344978165939,1.85714285714286
2021-08-16,NA,NA,NA,NA,NA,NA,1390,0,37,31957,18485.6109906001,0.00115914786967419,0.34061135371179,30227,149,43.8571428571429,0.414746543778802,1
2021-08-17,NA,NA,NA,NA,NA,NA,1390,0,40,31997,18508.7490961678,0.00125168194761711,0.525345622119816,30295,68,47.2857142857143,0.445414847161572,0.857142857142857
2021-08-18,NA,NA,NA,NA,NA,NA,1392,2,71,32068,18549.8192335503,0.00221895802731506,0.541484716157205,30330,35,50.4285714285714,0.568888888888889,0.857142857142857
2021-08-19,NA,NA,NA,NA,NA,NA,1394,2,80,32148,18596.0954446855,0.00249469876512411,0.751111111111111,30342,12,56.2857142857143,0.437956204379562,1.14285714285714
2021-08-20,NA,NA,NA,NA,NA,NA,1395,1,24,32172,18609.978308026,0.000746547219111609,0.281021897810219,30388,46,50.1428571428571,0.210344827586207,1.14285714285714
2021-08-21,NA,NA,NA,NA,NA,NA,1397,2,47,32219,18637.165582068,0.00146089767499689,0.158620689655172,30435,47,48,0.0873786407766989,1.14285714285714
2021-08-22,NA,NA,NA,NA,NA,NA,1397,0,33,32252,18656.2545191612,0.00102424035506999,0.0744336569579288,30435,0,47.4285714285714,0.0814332247557004,1
2021-08-23,NA,NA,NA,NA,NA,NA,1397,0,24,32276,18670.1373825018,0.000744139898300881,0.0390879478827362,30435,0,45.5714285714286,-0.0362537764350453,1
2021-08-24,NA,NA,NA,NA,NA,NA,1398,1,39,32315,18692.6970354302,0.00120832816953774,-0.0392749244712991,30591,156,45.4285714285714,-0.0991501416430595,1.14285714285714
2021-08-25,NA,NA,NA,NA,NA,NA,1399,1,59,32374,18726.8257411424,0.00182577750270772,-0.13314447592068,30608,17,43.7142857142857,-0.223350253807107,1
2021-08-26,NA,NA,NA,NA,NA,NA,1400,1,56,32430,18759.2190889371,0.00172978315932538,-0.284263959390863,30633,25,40.2857142857143,-0.196581196581197,0.857142857142857
2021-08-27,NA,NA,NA,NA,NA,NA,1400,0,39,32469,18781.7787418655,0.00120259019426457,-0.153846153846154,30703,70,42.4285714285714,-0.116071428571429,0.714285714285714
2021-08-28,NA,NA,NA,NA,NA,NA,1403,3,35,32504,18802.0245842372,0.0010779512766023,-0.151785714285714,30757,54,40.7142857142857,-0.141566265060241,0.857142857142857
2021-08-29,NA,NA,NA,NA,NA,NA,1403,0,24,32528,18815.9074475777,0.00073837066207236,-0.168674698795181,30800,43,39.4285714285714,-0.134796238244514,0.857142857142857
2021-08-30,NA,NA,NA,NA,NA,NA,1403,0,17,32545,18825.741142444,0.000522626660108215,-0.156739811912226,30857,57,38.4285714285714,-0.154088050314465,0.857142857142857
2021-08-31,NA,NA,NA,NA,NA,NA,1403,0,55,32600,18857.5560375994,0.00168996773697957,-0.10377358490566,30902,45,40.7142857142857,-0.0686274509803921,0.714285714285714
2021-09-01,NA,NA,NA,NA,NA,NA,1404,1,50,32650,18886.4786695589,0.00153374233128834,-0.0980392156862745,30919,17,39.4285714285714,-0.0212765957446808,0.714285714285714
2021-09-02,NA,NA,NA,NA,NA,NA,1406,2,57,32707,18919.4504699928,0.0017457886676876,-0.0177304964539007,30940,21,39.5714285714286,-0.0673400673400674,0.857142857142857
