date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-09,6,1
2020-12-16,11,5
2020-12-17,48,37
2020-12-18,81,33
2020-12-19,108,27
2020-12-20,119,11
2020-12-21,268,149
2020-12-22,517,249
2020-12-23,888,371
2020-12-24,958,70
2020-12-26,1271,313
2020-12-27,1347,76
2020-12-28,1787,440
2020-12-29,2418,631
2020-12-30,3273,855
2020-12-31,3815,542
2021-01-01,3882,67
2021-01-02,4398,516
2021-01-03,4565,167
2021-01-04,5145,580
2021-01-05,5772,627
2021-01-06,6544,772
2021-01-07,7287,743
2021-01-08,8157,870
2021-01-09,8477,320
2021-01-10,8558,81
2021-01-11,9155,597
2021-01-12,10000,845
2021-01-13,11169,1169
2021-01-14,12389,1220
2021-01-15,13487,1098
2021-01-16,14511,1024
2021-01-17,14718,207
2021-01-18,15372,654
2021-01-19,16492,1120
2021-01-20,18027,1535
2021-01-21,19633,1606
2021-01-22,21297,1664
2021-01-23,22686,1389
2021-01-24,23109,423
2021-01-25,24309,1200
2021-01-26,25666,1357
2021-01-27,27465,1799
2021-01-28,29347,1882
2021-01-29,31296,1949
2021-01-30,32676,1380
2021-01-31,33023,347
2021-02-01,34744,1721
2021-02-02,36777,2033
2021-02-03,39015,2238
2021-02-04,41313,2298
2021-02-05,44055,2742
2021-02-06,46204,2149
2021-02-07,46735,531
2021-02-08,48795,2060
2021-02-09,51237,2442
2021-02-10,54314,3077
2021-02-11,57513,3199
2021-02-12,61235,3722
2021-02-13,64777,3542
2021-02-14,65466,689
2021-02-15,66922,1456
2021-02-16,69017,2095
2021-02-17,71356,2339
2021-02-18,73825,2469
2021-02-19,75791,1966
2021-02-20,77571,1780
2021-02-21,78079,508
2021-02-22,79540,1461
2021-02-23,81499,1959
2021-02-24,84315,2816
2021-02-25,88034,3719
2021-02-26,92003,3969
2021-02-27,94360,2357
2021-02-28,95276,916
2021-03-01,98379,3103
2021-03-02,101865,3486
2021-03-03,106086,4221
2021-03-04,110283,4197
2021-03-05,113921,3638
2021-03-06,117025,3104
2021-03-07,118176,1151
2021-03-08,121285,3109
2021-03-09,124658,3373
2021-03-10,128288,3630
2021-03-11,133092,4804
2021-03-12,137396,4304
2021-03-13,140075,2679
2021-03-14,141302,1227
2021-03-15,144087,2785
2021-03-16,147561,3474
2021-03-17,151353,3792
2021-03-18,155341,3988
2021-03-19,158870,3529
2021-03-20,161317,2447
2021-03-21,162806,1489
2021-03-22,165608,2802
2021-03-23,168795,3187
2021-03-24,172860,4065
2021-03-25,176996,4136
2021-03-26,181511,4515
2021-03-27,183792,2281
2021-03-28,185705,1913
2021-03-29,189253,3548
2021-03-30,193058,3805
2021-03-31,197307,4249
2021-04-01,201784,4477
2021-04-02,204689,2905
2021-04-03,207120,2431
2021-04-04,207947,827
2021-04-05,210928,2981
2021-04-06,214517,3589
2021-04-07,218331,3814
2021-04-08,221967,3636
2021-04-09,225220,3253
2021-04-10,227517,2297
2021-04-11,228755,1238
2021-04-12,231719,2964
2021-04-13,234358,2639
2021-04-14,237333,2975
2021-04-15,240380,3047
2021-04-16,243832,3452
2021-04-17,245536,1704
2021-04-18,246836,1300
2021-04-19,249758,2922
2021-04-20,253070,3312
2021-04-21,256932,3862
2021-04-22,259853,2921
2021-04-23,262236,2383
2021-04-24,264335,2099
2021-04-25,265853,1518
2021-04-26,268288,2435
2021-04-27,271013,2725
2021-04-28,273492,2479
2021-04-29,275520,2028
2021-04-30,277678,2158
2021-05-01,279048,1370
2021-05-02,279949,901
2021-05-03,281648,1699
2021-05-04,283742,2094
2021-05-05,285819,2077
2021-05-06,287460,1641
2021-05-07,289165,1705
2021-05-08,290590,1425
2021-05-09,291226,636
2021-05-10,292641,1415
2021-05-11,294222,1581
2021-05-12,296264,2042
2021-05-13,298315,2051
2021-05-14,300409,2094
2021-05-15,301968,1559
2021-05-16,302944,976
2021-05-17,304579,1635
2021-05-18,306121,1542
2021-05-19,308088,1967
2021-05-20,309815,1727
2021-05-21,311438,1623
2021-05-22,312957,1519
2021-05-23,313486,529
2021-05-24,314636,1150
2021-05-25,315878,1242
2021-05-26,317252,1374
2021-05-27,318509,1257
2021-05-28,320010,1501
2021-05-29,320736,726
2021-05-30,321141,405
2021-05-31,321394,253
2021-06-01,322557,1163
2021-06-02,323707,1150
2021-06-03,324830,1123
2021-06-04,326176,1346
2021-06-05,327235,1059
2021-06-06,327708,473
2021-06-07,328705,997
2021-06-08,329643,938
2021-06-09,330849,1206
2021-06-10,331939,1090
2021-06-11,333207,1268
2021-06-12,334119,912
2021-06-13,334587,468
2021-06-14,335503,916
2021-06-15,336434,931
2021-06-16,337299,865
2021-06-17,338304,1005
2021-06-18,339508,1204
2021-06-19,340190,682
2021-06-20,340582,392
2021-06-21,341302,720
2021-06-22,342075,773
2021-06-23,343018,943
2021-06-24,343773,755
2021-06-25,344738,965
2021-06-26,345273,535
2021-06-27,345706,433
2021-06-28,346346,640
2021-06-29,347080,734
2021-06-30,347832,752
2021-07-01,348540,708
2021-07-02,349380,840
2021-07-03,349941,561
2021-07-04,350058,117
2021-07-05,350665,607
2021-07-06,351330,665
2021-07-07,352015,685
2021-07-08,352674,659
2021-07-09,353449,775
2021-07-10,353909,460
2021-07-11,354148,239
2021-07-12,354823,675
2021-07-13,355512,689
2021-07-14,356107,595
2021-07-15,356689,582
2021-07-16,357484,795
2021-07-17,358068,584
2021-07-18,358461,393
2021-07-19,359205,744
2021-07-20,359972,767
2021-07-21,360896,924
2021-07-22,361699,803
2021-07-23,362724,1025
2021-07-24,363469,745
2021-07-25,363989,520
2021-07-26,364823,834
2021-07-27,365637,814
2021-07-28,366580,943
2021-07-29,367440,860
2021-07-30,368621,1181
2021-07-31,369433,812
2021-08-01,369933,500
2021-08-02,370753,820
2021-08-03,371573,820
2021-08-04,372476,903
2021-08-05,373374,898
2021-08-06,374645,1271
2021-08-07,375462,817
2021-08-08,375936,474
2021-08-09,376876,940
2021-08-10,377754,878
2021-08-11,378639,885
2021-08-12,379590,951
2021-08-13,380849,1259
2021-08-14,381801,952
2021-08-15,382365,564
2021-08-16,383525,1160
2021-08-17,384585,1060
2021-08-18,385782,1197
2021-08-19,386703,921
2021-08-20,387957,1254
2021-08-21,388808,851
2021-08-22,389392,584
2021-08-23,390567,1175
2021-08-24,391538,971
2021-08-25,392579,1041
2021-08-26,393416,837
2021-08-27,394619,1203
2021-08-28,395465,846
2021-08-29,395985,520
2021-08-30,396970,985
2021-08-31,397832,862
2021-09-01,398757,925
2021-09-02,399475,718
2021-09-03,400755,1280
2021-09-04,401432,677
2021-09-05,401838,406
2021-09-06,402032,194
2021-09-07,402901,869
2021-09-08,403703,802
2021-09-09,404386,683
2021-09-10,405519,1133
2021-09-11,406323,804
2021-09-12,406760,437
2021-09-13,407711,951
2021-09-14,408546,835
2021-09-15,409101,555
2021-09-16,409780,679
2021-09-17,410842,1062
2021-09-18,411562,720
2021-09-19,411916,354
2021-09-20,412332,416
2021-09-21,412986,654
2021-09-22,413688,702
2021-09-23,414359,671
2021-09-24,415397,1038
2021-09-25,416173,776
2021-09-26,416597,424
2021-09-27,417535,938
2021-09-28,418457,922
2021-09-29,419400,943
2021-09-30,420314,914
2021-10-01,421331,1017
2021-10-02,421956,625
2021-10-03,422292,336
2021-10-04,423191,899
2021-10-05,424083,892
2021-10-06,424961,878
2021-10-07,425798,837
2021-10-08,426640,842
2021-10-09,427281,641
2021-10-10,427631,350
2021-10-11,428544,913
2021-10-12,428971,427
2021-10-13,429504,533
2021-10-14,430248,744
2021-10-15,431107,859
2021-10-16,431578,471
2021-10-17,431887,309
2021-10-18,432575,688
2021-10-19,433208,633
2021-10-20,433834,626
2021-10-21,434461,627
2021-10-22,435993,1532
2021-10-23,436945,952
2021-10-24,437488,543
2021-10-25,439038,1550
2021-10-26,440461,1423
2021-10-27,441968,1507
2021-10-28,443573,1605
2021-10-29,445200,1627
2021-10-30,445893,693
2021-10-31,446285,392
2021-11-01,447272,987
2021-11-02,447945,673
2021-11-03,448525,580
