date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,295,385,431,502,349,7
1/10/2021,446,552,643,751,815,12
1/11/2021,463,566,674,789,914,12
1/12/2021,483,590,703,836,1076,12
1/13/2021,501,621,744,883,1244,13
1/14/2021,535,651,792,949,1446,14
1/15/2021,560,695,829,1017,1679,15
1/16/2021,571,712,845,1056,1947,17
1/17/2021,572,715,845,1059,1971,17
1/18/2021,590,732,868,1090,2184,18
1/19/2021,608,749,899,1141,2368,19
1/2/2021,301,394,440,513,362,7
1/20/2021,642,777,923,1206,2643,19
1/21/2021,659,799,943,1241,2793,19
1/22/2021,687,822,971,1287,3034,19
1/23/2021,700,832,980,1306,3633,19
1/24/2021,700,838,989,1312,4165,19
1/25/2021,706,845,999,1331,4420,20
1/26/2021,721,852,1007,1359,4776,20
1/27/2021,745,871,1033,1410,5190,21
1/28/2021,764,894,1065,1458,5719,21
1/29/2021,780,902,1079,1488,6098,21
1/3/2021,303,395,449,520,369,7
1/30/2021,785,907,1091,1507,6401,21
1/31/2021,788,908,1098,1520,6875,21
1/4/2021,323,422,480,566,432,8
1/5/2021,338,446,503,593,475,8
1/6/2021,378,480,543,657,546,9
1/7/2021,405,508,588,692,661,11
1/8/2021,435,541,627,734,766,12
1/9/2021,441,550,637,746,784,12
10/1/2021,7442,5969,8351,16650,40658,2943
10/10/2021,7567,6030,8424,16743,40767,2984
10/11/2021,7579,6037,8434,16758,40782,2986
10/12/2021,7598,6048,8445,16768,40796,2990
10/13/2021,7609,6060,8455,16776,40819,2995
10/14/2021,7623,6063,8470,16787,40846,3003
10/15/2021,7657,6079,8485,16798,40866,3020
10/16/2021,7669,6090,8495,16801,40871,3028
10/17/2021,7678,6090,8498,16805,40875,3031
10/18/2021,7707,6099,8513,16819,40891,3033
10/19/2021,7722,6113,8518,16835,40916,3047
10/2/2021,7451,5981,8359,16659,40674,2945
10/20/2021,7731,6122,8527,16842,40935,3049
10/21/2021,7752,6129,8536,16853,40950,3053
10/22/2021,7772,6148,8561,16866,40995,3061
10/23/2021,7780,6153,8566,16874,41040,3065
10/24/2021,7782,6155,8566,16880,41052,3072
10/25/2021,7793,6161,8577,16900,41133,3072
10/26/2021,7807,6168,8583,16910,41190,3078
10/27/2021,7816,6174,8599,16931,41263,3084
