date,Greenlee_cume,Greenlee
2020-12-18,2,
2020-12-21,16,14
2020-12-22,42,26
2020-12-23,49,7
2020-12-24,53,4
2020-12-26,54,1
2020-12-28,56,2
2020-12-29,64,8
2020-12-30,85,21
2020-12-31,115,30
2021-01-01,117,2
2021-01-04,118,1
2021-01-05,139,21
2021-01-06,154,15
2021-01-07,192,38
2021-01-08,208,16
2021-01-09,209,1
2021-01-12,248,39
2021-01-13,289,41
2021-01-14,352,63
2021-01-15,367,15
2021-01-16,368,1
2021-01-18,392,24
2021-01-19,429,37
2021-01-20,461,32
2021-01-21,709,248
2021-01-22,896,187
2021-01-23,1251,355
2021-01-24,1259,8
2021-01-25,1304,45
2021-01-26,1308,4
2021-01-27,1388,80
2021-01-28,1643,255
2021-01-29,1775,132
2021-01-30,1777,2
2021-02-01,1803,26
2021-02-02,1873,70
2021-02-03,1906,33
2021-02-04,1989,83
2021-02-05,2142,153
2021-02-06,2145,3
2021-02-08,2163,18
2021-02-09,2201,38
2021-02-10,2301,100
2021-02-11,2445,144
2021-02-12,2634,189
2021-02-13,2639,5
2021-02-15,2677,38
2021-02-16,2757,80
2021-02-17,2905,148
2021-02-18,3162,257
2021-02-19,3168,6
2021-02-20,3170,2
2021-02-22,3230,60
2021-02-23,3538,308
2021-02-24,3694,156
2021-02-25,3822,128
2021-02-26,3975,153
2021-02-28,3990,15
2021-03-01,4017,27
2021-03-02,4167,150
2021-03-03,4218,51
2021-03-04,4259,41
2021-03-05,4401,142
2021-03-06,4402,1
2021-03-07,4403,1
2021-03-08,4443,40
2021-03-09,4515,72
2021-03-10,4597,82
2021-03-11,4663,66
2021-03-12,4774,111
2021-03-13,4780,6
2021-03-15,4891,111
2021-03-16,4916,25
2021-03-17,4971,55
2021-03-18,4996,25
2021-03-19,5035,39
2021-03-20,5036,1
2021-03-22,5042,6
2021-03-23,5055,13
2021-03-24,5064,9
2021-03-25,5105,41
2021-03-26,5155,50
2021-03-27,5159,4
2021-03-28,5168,9
2021-03-29,5176,8
2021-03-30,5230,54
2021-03-31,5238,8
2021-04-01,5298,60
2021-04-02,5325,27
2021-04-03,5326,1
2021-04-05,5342,16
2021-04-06,5367,25
2021-04-07,5384,17
2021-04-08,5440,56
2021-04-09,5478,38
2021-04-10,5481,3
2021-04-11,5482,1
2021-04-12,5527,45
2021-04-13,5541,14
2021-04-14,5557,16
2021-04-15,5583,26
2021-04-16,5616,33
2021-04-17,5617,1
2021-04-19,5620,3
2021-04-20,5638,18
2021-04-21,5645,7
2021-04-22,5676,31
2021-04-23,5679,3
2021-04-24,5682,3
2021-04-26,5687,5
2021-04-27,5719,32
2021-04-28,5727,8
2021-04-29,5736,9
2021-04-30,5757,21
2021-05-01,5760,3
2021-05-03,5761,1
2021-05-04,5779,18
2021-05-05,5788,9
2021-05-06,5803,15
2021-05-07,5807,4
2021-05-08,5809,2
2021-05-10,5825,16
2021-05-11,5826,1
2021-05-12,5843,17
2021-05-13,5862,19
2021-05-14,5868,6
2021-05-16,5871,3
2021-05-17,5873,2
2021-05-18,5886,13
2021-05-19,5891,5
2021-05-20,5913,22
2021-05-21,5944,31
2021-05-22,5957,13
2021-05-23,5958,1
2021-05-24,5960,2
2021-05-25,5977,17
2021-05-26,5980,3
2021-05-27,5991,11
2021-05-28,6002,11
2021-05-29,6004,2
2021-06-01,6021,17
2021-06-02,6023,2
2021-06-03,6036,13
2021-06-04,6041,5
2021-06-05,6042,1
2021-06-07,6045,3
2021-06-08,6051,6
2021-06-09,6054,3
2021-06-10,6061,7
2021-06-11,6064,3
2021-06-12,6071,7
2021-06-14,6073,2
2021-06-15,6086,13
2021-06-16,6089,3
2021-06-17,6108,19
2021-06-18,6113,5
2021-06-19,6117,4
2021-06-20,6118,1
2021-06-21,6121,3
2021-06-22,6130,9
2021-06-24,6133,3
2021-06-25,6140,7
2021-06-26,6142,2
2021-06-28,6144,2
2021-06-29,6156,12
2021-06-30,6157,1
2021-07-01,6168,11
2021-07-02,6173,5
2021-07-06,6176,3
2021-07-07,6182,6
2021-07-08,6191,9
2021-07-09,6194,3
2021-07-11,6196,2
2021-07-12,6206,10
2021-07-13,6208,2
2021-07-14,6211,3
2021-07-15,6219,8
2021-07-16,6220,1
2021-07-19,6223,3
2021-07-20,6238,15
2021-07-21,6241,3
2021-07-22,6252,11
2021-07-23,6270,18
2021-07-24,6273,3
2021-07-25,6276,3
2021-07-26,6284,8
2021-07-27,6290,6
2021-07-28,6298,8
2021-07-29,6322,24
2021-07-30,6330,8
2021-07-31,6333,3
2021-08-01,6334,1
2021-08-02,6341,7
2021-08-03,6354,13
2021-08-04,6370,16
2021-08-05,6386,16
2021-08-06,6396,10
2021-08-07,6401,5
2021-08-08,6403,2
2021-08-09,6418,15
2021-08-10,6433,15
2021-08-11,6439,6
2021-08-12,6485,46
2021-08-13,6506,21
2021-08-14,6511,5
2021-08-15,6512,1
2021-08-16,6530,18
2021-08-17,6569,39
2021-08-18,6587,18
2021-08-19,6623,36
2021-08-20,6671,48
2021-08-21,6766,95
2021-08-22,6767,1
2021-08-23,6792,25
2021-08-24,6811,19
2021-08-25,6831,20
2021-08-26,6876,45
2021-08-27,6907,31
2021-08-28,6912,5
2021-08-30,6950,38
2021-08-31,6975,25
2021-09-01,6985,10
2021-09-02,6997,12
2021-09-03,7020,23
2021-09-04,7022,2
2021-09-07,7038,16
2021-09-08,7058,20
2021-09-09,7104,46
2021-09-10,7137,33
2021-09-11,7201,64
2021-09-12,7202,1
2021-09-13,7213,11
2021-09-14,7236,23
