date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,637,734,568,440,357,3
1/10/2021,1150,1147,939,795,712,15
1/11/2021,1221,1232,1016,847,779,16
1/12/2021,1328,1317,1089,932,976,17
1/13/2021,1390,1382,1170,1007,1235,18
1/14/2021,1490,1468,1264,1093,1507,18
1/15/2021,1605,1563,1343,1185,2251,19
1/16/2021,1616,1579,1358,1209,2354,19
1/17/2021,1622,1587,1366,1213,2361,19
1/18/2021,1691,1659,1422,1266,2426,20
1/19/2021,1779,1724,1487,1345,2683,21
1/2/2021,663,750,576,455,367,3
1/20/2021,2030,1999,1810,1633,2900,26
1/21/2021,2180,2111,1912,1732,3114,27
1/22/2021,2275,2188,2009,1847,3452,28
1/23/2021,2319,2222,2043,1884,3652,31
1/24/2021,2325,2225,2043,1885,3671,31
1/25/2021,2373,2277,2106,1985,3979,32
1/26/2021,2435,2330,2162,2068,4339,35
1/27/2021,2689,2471,2312,2231,4718,38
1/28/2021,2883,2595,2443,2391,5122,44
1/29/2021,2981,2679,2523,2500,5462,48
1/3/2021,663,751,576,456,369,3
1/30/2021,3042,2722,2551,2538,5580,56
1/31/2021,3052,2724,2552,2543,5604,56
1/4/2021,732,827,635,525,430,4
1/5/2021,818,900,688,591,496,8
1/6/2021,900,947,742,644,561,10
1/7/2021,1016,1032,829,711,661,11
1/8/2021,1136,1139,927,775,702,15
1/9/2021,1150,1146,937,792,710,15
10/1/2021,22373,11779,11044,12797,19043,8442
10/10/2021,22504,11832,11097,12829,19090,8514
10/11/2021,22513,11837,11103,12831,19096,8518
10/12/2021,22519,11841,11105,12831,19097,8527
10/13/2021,22535,11845,11115,12835,19110,8535
10/14/2021,22549,11847,11116,12846,19116,8543
10/15/2021,22563,11855,11125,12849,19123,8551
10/16/2021,22578,11855,11127,12854,19124,8556
10/17/2021,22597,11858,11130,12854,19125,8564
10/18/2021,22608,11867,11134,12859,19133,8568
10/19/2021,22627,11871,11136,12864,19137,8574
10/2/2021,22386,11779,11045,12797,19048,8447
10/20/2021,22641,11880,11146,12867,19145,8583
10/21/2021,22656,11887,11150,12874,19150,8588
10/22/2021,22678,11902,11160,12893,19177,8595
10/23/2021,22692,11908,11166,12903,19193,8605
10/24/2021,22700,11912,11168,12904,19203,8606
10/25/2021,22716,11923,11178,12913,19228,8615
10/26/2021,22731,11932,11184,12929,19248,8638
10/27/2021,22756,11941,11196,12943,19285,8649
10/28/2021,22774,11946,11203,12949,19307,8655
10/29/2021,22804,11970,11216,12967,19336,8670
10/3/2021,22399,11779,11049,12800,19050,8457
10/30/2021,22827,11983,11232,12976,19346,8683
10/31/2021,22840,11989,11240,12982,19352,8690
10/4/2021,22421,11783,11055,12807,19058,8462
10/5/2021,22434,11787,11059,12812,19065,8468
10/6/2021,22458,11805,11070,12817,19071,8480
10/7/2021,22468,11815,11076,12824,19074,8489
10/8/2021,22487,11828,11094,12827,19077,8502
10/9/2021,22497,11831,11096,12829,19086,8509
11/1/2021,22860,11998,11245,12995,19360,8692
11/2/2021,22872,12002,11248,12999,19371,8698
11/3/2021,22884,12008,11254,13004,19381,8705
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,3,,3,1,
12/16/2020,25,42,32,25,14,
12/17/2020,53,76,63,52,19,
12/18/2020,100,134,108,84,38,
12/19/2020,110,147,115,98,39,
12/2/2020,,1,,1,,
12/20/2020,111,148,115,98,41,
12/21/2020,113,149,117,98,42,
12/22/2020,120,169,130,109,47,1
12/23/2020,175,278,207,148,70,2
12/24/2020,254,379,279,204,83,2
12/25/2020,280,407,299,224,88,2
12/26/2020,298,431,313,234,90,2
12/27/2020,325,454,327,246,93,2
12/28/2020,380,513,371,276,105,3
12/29/2020,444,588,417,325,200,3
12/3/2020,,1,,1,,
12/30/2020,544,673,493,387,302,3
12/31/2020,597,715,541,423,352,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3111,2788,2612,2652,6055,56
2/10/2021,4995,3657,3577,3946,10042,219
2/11/2021,5141,3777,3704,4123,10679,228
2/12/2021,5566,4082,4000,4508,11409,281
2/13/2021,5972,4301,4180,4706,11918,321
2/14/2021,5982,4304,4184,4710,11946,321
2/15/2021,6116,4433,4297,4825,12277,330
2/16/2021,6279,4591,4449,5014,12691,341
2/17/2021,6876,4937,4728,5283,13037,648
2/18/2021,6942,4997,4807,5380,13133,652
2/19/2021,7067,5067,4888,5492,13216,665
2/2/2021,3156,2824,2648,2702,6460,58
2/20/2021,7306,5171,5002,5578,13277,685
2/21/2021,7309,5174,5005,5581,13284,686
2/22/2021,7342,5196,5024,5626,13311,687
2/23/2021,7368,5215,5061,5673,13369,689
2/24/2021,7660,5425,5248,5892,13591,707
2/25/2021,7917,5618,5422,6082,13882,735
2/26/2021,8220,5836,5648,6297,14153,756
2/27/2021,8314,5912,5722,6368,14236,764
2/28/2021,8324,5917,5728,6374,14265,764
2/3/2021,3519,2954,2793,2874,6962,69
2/4/2021,3953,3101,2941,3060,7598,84
2/5/2021,4056,3192,3043,3208,8210,87
2/6/2021,4403,3411,3325,3577,8547,184
2/7/2021,4412,3414,3332,3585,8592,185
2/8/2021,4620,3461,3399,3689,8931,197
2/9/2021,4676,3504,3434,3770,9275,200
3/1/2021,8588,6116,5931,6574,14458,779
