date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-17,9,8
2020-12-18,15,6
2020-12-19,19,4
2020-12-20,21,2
2020-12-21,24,3
2020-12-22,71,47
2020-12-23,97,26
2020-12-24,122,25
2020-12-26,128,6
2020-12-28,171,43
2020-12-29,232,61
2020-12-30,304,72
2020-12-31,368,64
2021-01-01,379,11
2021-01-02,382,3
2021-01-03,388,6
2021-01-04,455,67
2021-01-05,532,77
2021-01-06,652,120
2021-01-07,821,169
2021-01-08,986,165
2021-01-09,995,9
2021-01-10,1000,5
2021-01-11,1101,101
2021-01-12,1241,140
2021-01-13,1447,206
2021-01-14,1663,216
2021-01-15,1883,220
2021-01-16,1897,14
2021-01-17,1906,9
2021-01-18,1934,28
2021-01-19,2042,108
2021-01-20,2477,435
2021-01-21,2885,408
2021-01-22,3436,551
2021-01-23,3465,29
2021-01-24,3473,8
2021-01-25,3599,126
2021-01-26,4039,440
2021-01-27,4246,207
2021-01-28,4755,509
2021-01-29,5230,475
2021-01-30,5315,85
2021-01-31,5361,46
2021-02-01,5555,194
2021-02-02,6164,609
2021-02-03,6399,235
2021-02-04,6993,594
2021-02-05,7698,705
2021-02-06,7735,37
2021-02-07,7749,14
2021-02-08,7930,181
2021-02-09,8497,567
2021-02-10,9161,664
2021-02-11,9799,638
2021-02-12,10444,645
2021-02-13,10927,483
2021-02-14,11361,434
2021-02-15,11476,115
2021-02-16,11588,112
2021-02-17,11641,53
2021-02-18,11689,48
2021-02-19,11803,114
2021-02-20,11845,42
2021-02-21,11862,17
2021-02-22,11933,71
2021-02-23,12572,639
2021-02-24,13412,840
2021-02-25,14188,776
2021-02-26,15047,859
2021-02-27,15189,142
2021-02-28,15276,87
2021-03-01,15573,297
2021-03-02,16534,961
2021-03-03,17355,821
2021-03-04,18227,872
2021-03-05,19063,836
2021-03-06,19190,127
2021-03-07,19255,65
2021-03-08,19499,244
2021-03-09,20204,705
2021-03-10,21026,822
2021-03-11,21819,793
2021-03-12,22573,754
2021-03-13,23118,545
2021-03-14,23551,433
2021-03-15,23809,258
2021-03-16,24602,793
2021-03-17,25415,813
2021-03-18,26176,761
2021-03-19,27116,940
2021-03-20,27232,116
2021-03-21,27341,109
2021-03-22,27612,271
2021-03-23,28433,821
2021-03-24,29259,826
2021-03-25,30047,788
2021-03-26,30927,880
