date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,176,181,163,193,245,5
1/10/2021,271,298,303,316,530,6
1/11/2021,278,310,311,330,577,6
1/12/2021,287,317,325,358,643,9
1/13/2021,298,326,337,375,741,9
1/14/2021,313,358,363,422,866,10
1/15/2021,422,473,471,548,997,26
1/16/2021,425,473,472,548,1052,26
1/17/2021,426,473,472,548,1054,26
1/18/2021,438,478,485,560,1132,26
1/19/2021,445,493,493,580,1185,27
1/2/2021,177,181,163,194,246,5
1/20/2021,469,504,509,600,1266,27
1/21/2021,484,512,518,624,1400,28
1/22/2021,552,568,553,666,1465,32
1/23/2021,558,579,563,673,1674,32
1/24/2021,559,579,565,673,1674,32
1/25/2021,572,590,580,691,1720,33
1/26/2021,581,596,584,704,1791,33
1/27/2021,607,610,607,721,1902,35
1/28/2021,631,640,644,751,1987,35
1/29/2021,676,672,663,785,2209,42
1/3/2021,177,181,163,194,246,5
1/30/2021,711,696,686,792,2215,45
1/31/2021,711,696,686,793,2215,45
1/4/2021,196,215,197,213,282,5
1/5/2021,208,229,213,229,336,5
1/6/2021,226,253,230,250,374,6
1/7/2021,249,267,252,268,468,6
1/8/2021,271,298,303,316,529,6
1/9/2021,271,298,303,316,530,6
10/1/2021,3734,2812,2688,3180,5155,1655
10/10/2021,3784,2844,2711,3190,5170,1678
10/11/2021,3792,2851,2713,3190,5171,1680
10/12/2021,3795,2857,2718,3191,5173,1683
10/13/2021,3800,2857,2722,3195,5174,1687
10/14/2021,3810,2863,2727,3195,5174,1689
10/15/2021,3822,2870,2732,3198,5176,1690
10/16/2021,3829,2871,2733,3199,5177,1692
10/17/2021,3831,2872,2733,3199,5177,1692
10/18/2021,3839,2881,2737,3199,5178,1694
10/19/2021,3844,2883,2740,3200,5179,1696
10/2/2021,3735,2813,2688,3180,5157,1655
10/20/2021,3848,2885,2740,3201,5179,1700
10/21/2021,3855,2892,2742,3203,5181,1706
10/22/2021,3863,2895,2744,3207,5183,1716
10/23/2021,3867,2896,2744,3208,5183,1720
10/24/2021,3868,2896,2744,3210,5183,1722
10/25/2021,3876,2898,2745,3213,5185,1723
10/26/2021,3883,2900,2746,3213,5187,1725
10/27/2021,3888,2902,2746,3213,5189,1726
10/28/2021,3899,2918,2752,3215,5191,1738
10/29/2021,3906,2920,2756,3219,5194,1744
10/3/2021,3736,2815,2688,3180,5157,1655
10/30/2021,3910,2920,2758,3220,5195,1746
