date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,2,1
2020-12-16,4,2
2020-12-18,6,2
2020-12-21,18,12
2020-12-22,79,61
2020-12-23,289,210
2020-12-24,423,134
2020-12-26,587,164
2020-12-27,648,61
2020-12-28,917,269
2020-12-29,1298,381
2020-12-30,1636,338
2020-12-31,1912,276
2021-01-01,1983,71
2021-01-02,2032,49
2021-01-03,2058,26
2021-01-04,2246,188
2021-01-05,2380,134
2021-01-06,2632,252
2021-01-07,2884,252
2021-01-08,3142,258
2021-01-09,3198,56
2021-01-10,3248,50
2021-01-11,3447,199
2021-01-12,3732,285
2021-01-13,4038,306
2021-01-14,4422,384
2021-01-15,4835,413
2021-01-16,5190,355
2021-01-17,5221,31
2021-01-18,5593,372
2021-01-19,5922,329
2021-01-20,6487,565
2021-01-21,6938,451
2021-01-22,7354,416
2021-01-23,8161,807
2021-01-24,8778,617
2021-01-25,9333,555
2021-01-26,9959,626
2021-01-27,10769,810
2021-01-28,11682,913
2021-01-29,12209,527
2021-01-30,12670,461
2021-01-31,13199,529
2021-02-01,13880,681
2021-02-02,14494,614
2021-02-03,15646,1152
2021-02-04,16359,713
2021-02-05,17022,663
2021-02-06,17362,340
2021-02-07,17548,186
2021-02-08,17945,397
2021-02-09,18388,443
2021-02-10,19351,963
2021-02-11,19990,639
2021-02-12,20896,906
2021-02-13,21395,499
2021-02-14,21504,109
2021-02-15,22047,543
2021-02-16,22615,568
2021-02-17,23151,536
2021-02-18,23534,383
2021-02-19,23950,416
2021-02-20,24110,160
2021-02-21,24173,63
2021-02-22,24480,307
2021-02-23,24720,240
2021-02-24,25468,748
2021-02-25,26489,1021
2021-02-26,27379,890
2021-02-27,28205,826
2021-02-28,28730,525
2021-03-01,29612,882
2021-03-02,30562,950
2021-03-03,32813,2251
2021-03-04,34312,1499
2021-03-05,35864,1552
2021-03-06,36691,827
2021-03-07,37119,428
2021-03-08,37919,800
2021-03-09,38881,962
2021-03-10,40809,1928
2021-03-11,42400,1591
2021-03-12,43810,1410
2021-03-13,44634,824
2021-03-14,45004,370
2021-03-15,45807,803
2021-03-16,46811,1004
2021-03-17,48607,1796
2021-03-18,49922,1315
2021-03-19,51107,1185
2021-03-20,52276,1169
2021-03-21,52823,547
2021-03-22,54081,1258
2021-03-23,55309,1228
2021-03-24,56839,1530
2021-03-25,58249,1410
2021-03-26,59786,1537
2021-03-27,60796,1010
2021-03-28,61606,810
2021-03-29,63140,1534
2021-03-30,64652,1512
2021-03-31,66890,2238
2021-04-01,68618,1728
2021-04-02,70133,1515
2021-04-03,70854,721
2021-04-04,71146,292
2021-04-05,72359,1213
2021-04-06,73723,1364
2021-04-07,75409,1686
2021-04-08,76900,1491
2021-04-09,78507,1607
2021-04-10,79479,972
2021-04-11,79913,434
2021-04-12,81908,1995
2021-04-13,82975,1067
2021-04-14,84701,1726
2021-04-15,86207,1506
2021-04-16,87463,1256
2021-04-17,88342,879
2021-04-18,88774,432
2021-04-19,89800,1026
2021-04-20,90968,1168
2021-04-21,92344,1376
2021-04-22,93612,1268
2021-04-23,94914,1302
2021-04-24,95707,793
2021-04-25,96036,329
2021-04-26,97229,1193
2021-04-27,98580,1351
2021-04-28,99831,1251
2021-04-29,100998,1167
2021-04-30,102220,1222
2021-05-01,102886,666
2021-05-02,103128,242
2021-05-03,103945,817
2021-05-04,104807,862
2021-05-05,105748,941
2021-05-06,106557,809
2021-05-07,107401,844
2021-05-08,107993,592
2021-05-09,108130,137
2021-05-10,108714,584
2021-05-11,109321,607
2021-05-12,109857,536
2021-05-13,110628,771
2021-05-14,111317,689
2021-05-15,111730,413
2021-05-16,111900,170
2021-05-17,113138,1238
2021-05-18,113735,597
2021-05-19,114397,662
2021-05-20,115086,689
2021-05-21,115762,676
2021-05-22,116129,367
2021-05-23,116257,128
2021-05-24,116704,447
2021-05-25,117155,451
2021-05-26,117526,371
2021-05-27,117921,395
2021-05-28,118445,524
2021-05-29,118579,134
2021-05-30,118650,71
2021-05-31,118725,75
2021-06-01,119178,453
2021-06-02,119534,356
2021-06-03,119878,344
2021-06-04,120287,409
2021-06-05,120494,207
2021-06-06,120569,75
2021-06-07,120980,411
2021-06-08,121254,274
2021-06-09,121676,422
2021-06-10,122023,347
2021-06-11,122468,445
2021-06-12,122740,272
2021-06-13,122827,87
2021-06-14,123141,314
2021-06-15,123491,350
2021-06-16,123809,318
2021-06-17,124065,256
2021-06-18,124418,353
2021-06-19,124597,179
2021-06-20,124688,91
2021-06-21,124923,235
2021-06-22,125179,256
2021-06-23,125443,264
2021-06-24,125664,221
2021-06-25,125985,321
2021-06-26,126126,141
2021-06-27,126194,68
2021-06-28,126404,210
2021-06-29,126636,232
2021-06-30,126898,262
2021-07-01,127138,240
2021-07-02,127449,311
2021-07-03,127546,97
2021-07-04,127570,24
2021-07-05,127760,190
2021-07-06,127963,203
2021-07-07,128174,211
2021-07-08,128403,229
2021-07-09,128680,277
2021-07-10,128866,186
2021-07-11,128934,68
2021-07-12,129165,231
