date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4296,4505,3798,3574,2444,25
1/10/2021,6557,6499,5680,5519,5087,54
1/11/2021,6868,6777,5951,5800,5487,64
1/12/2021,7195,7040,6214,6063,6021,72
1/13/2021,7413,7276,6458,6313,6484,79
1/14/2021,7714,7583,6780,6610,6921,83
1/15/2021,8324,8161,7363,7170,8257,91
1/16/2021,8561,8358,7546,7337,8541,93
1/17/2021,8643,8416,7593,7394,8679,97
1/18/2021,8986,8720,7916,7683,10256,102
1/19/2021,9353,9006,8239,8010,11934,112
1/2/2021,4467,4628,3904,3689,2578,26
1/20/2021,9840,9552,8753,8494,14085,123
1/21/2021,10236,9997,9247,8976,17205,131
1/22/2021,10927,10685,9992,9722,20270,140
1/23/2021,11201,10921,10185,9923,22057,145
1/24/2021,11343,11051,10295,10031,22384,148
1/25/2021,12054,11692,11038,10786,25662,163
1/26/2021,12759,12272,11692,11439,28712,171
1/27/2021,13481,12864,12353,12159,31905,179
1/28/2021,14313,13502,13028,12889,35252,190
1/29/2021,15226,14228,13762,13645,38352,207
1/3/2021,4556,4717,3979,3746,2634,27
1/30/2021,15872,14661,14111,14043,41071,213
1/31/2021,16041,14772,14228,14180,41827,217
1/4/2021,4891,5040,4247,4029,2905,35
1/5/2021,5223,5365,4511,4321,3233,38
1/6/2021,5637,5702,4934,4688,3583,44
1/7/2021,5936,5941,5140,4968,4008,48
1/8/2021,6207,6232,5423,5255,4272,51
1/9/2021,6459,6404,5592,5440,5010,54
10/1/2021,130585,83504,82900,99905,201310,57128
10/10/2021,131994,84249,83416,100357,201835,57835
10/11/2021,132186,84365,83491,100419,201915,57947
10/12/2021,132303,84419,83522,100439,201957,58001
10/13/2021,132442,84503,83578,100488,202018,58081
10/14/2021,132651,84607,83643,100552,202099,58169
10/15/2021,132888,84712,83760,100626,202166,58264
10/16/2021,132998,84770,83796,100666,202201,58303
10/17/2021,133080,84806,83822,100678,202218,58343
10/18/2021,133266,84912,83889,100739,202277,58408
10/19/2021,133398,84994,83962,100799,202354,58481
10/2/2021,130692,83560,82949,99938,201344,57198
10/20/2021,133548,85059,84032,100859,202411,58556
10/21/2021,133699,85142,84124,100917,202461,58630
10/22/2021,133890,85249,84201,100998,202594,58709
10/23/2021,133996,85299,84238,101046,202684,58763
10/24/2021,134051,85324,84255,101069,202741,58805
10/25/2021,134224,85403,84314,101133,202947,58867
10/26/2021,134390,85531,84411,101231,203159,59032
10/27/2021,134599,85670,84512,101318,203364,59279
10/28/2021,134766,85750,84580,101399,203574,59334
10/29/2021,134964,85858,84663,101496,203753,59413
10/3/2021,130772,83596,82973,99953,201371,57237
10/30/2021,135041,85899,84688,101531,203856,59448
10/31/2021,135087,85924,84709,101547,203900,59465
10/4/2021,130997,83697,83055,100004,201459,57328
10/5/2021,131199,83790,83116,100074,201546,57406
10/6/2021,131412,83918,83188,100131,201618,57499
10/7/2021,131554,84016,83243,100197,201669,57583
10/8/2021,131818,84134,83331,100270,201739,57699
10/9/2021,131919,84201,83384,100324,201786,57791
11/1/2021,135280,86040,84803,101645,204110,59533
11/10/2021,136771,86853,85397,102287,205499,64987
11/11/2021,136917,86923,85475,102368,205695,65906
11/12/2021,137109,87020,85563,102454,205865,66871
11/13/2021,137199,87100,85621,102513,205939,68317
11/14/2021,137284,87170,85665,102551,205996,69323
11/15/2021,137506,87300,85779,102650,206146,70424
11/16/2021,137803,87467,85944,102772,206357,71517
11/17/2021,138027,87607,86043,102862,206581,72401
11/18/2021,138240,87722,86125,102955,206763,73086
11/19/2021,138477,87868,86220,103081,206926,74059
11/2/2021,135476,86150,84878,101719,204303,59631
11/20/2021,138600,87968,86299,103158,206989,74970
