date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,928,864,656,486,244,5
1/10/2021,1269,1203,948,719,523,8
1/11/2021,1329,1291,1013,755,867,8
1/12/2021,1389,1361,1089,809,1191,9
1/13/2021,1474,1434,1165,872,1527,9
1/14/2021,1492,1455,1193,896,1615,9
1/15/2021,1521,1471,1214,924,1706,9
1/16/2021,1525,1472,1218,925,1711,9
1/17/2021,1527,1475,1219,926,1715,9
1/18/2021,1535,1482,1229,930,1733,9
1/19/2021,1578,1507,1261,959,1847,14
1/2/2021,930,865,656,488,246,5
1/20/2021,1592,1515,1270,970,1879,15
1/21/2021,1712,1702,1447,1070,2400,18
1/22/2021,1821,1797,1532,1149,3068,18
1/23/2021,1850,1836,1557,1180,3104,19
1/24/2021,1851,1838,1560,1183,3115,19
1/25/2021,1884,1912,1623,1235,3273,19
1/26/2021,2013,2053,1763,1372,3431,27
1/27/2021,2152,2206,1881,1470,3640,27
1/28/2021,2305,2357,2066,1688,4345,28
1/29/2021,2460,2487,2233,1829,5434,30
1/3/2021,932,865,657,488,246,5
1/30/2021,2498,2519,2271,1902,6295,30
1/31/2021,2499,2520,2271,1903,6312,30
1/4/2021,987,920,699,519,286,5
1/5/2021,1073,1016,765,565,321,5
1/6/2021,1186,1129,861,633,391,8
1/7/2021,1229,1170,919,672,422,8
1/8/2021,1262,1199,944,713,512,8
1/9/2021,1264,1200,948,717,517,8
10/1/2021,30713,17900,17841,19821,32248,15552
10/10/2021,31121,18078,17950,19892,32328,15746
10/11/2021,31170,18109,17968,19912,32337,15776
10/12/2021,31200,18133,17977,19917,32342,15803
10/13/2021,31235,18150,17990,19924,32348,15824
10/14/2021,31305,18172,18019,19941,32360,15852
10/15/2021,31368,18195,18037,19958,32369,15874
10/16/2021,31395,18207,18047,19970,32373,15887
10/17/2021,31409,18214,18051,19972,32373,15895
10/18/2021,31459,18249,18069,19987,32385,15943
10/19/2021,31494,18267,18081,20008,32401,15971
10/2/2021,30734,17908,17852,19827,32253,15576
10/20/2021,31521,18278,18093,20022,32409,15995
10/21/2021,31569,18304,18113,20039,32426,16007
10/22/2021,31666,18348,18138,20057,32456,16046
10/23/2021,31721,18369,18147,20072,32473,16061
10/24/2021,31736,18387,18159,20080,32480,16067
10/25/2021,31801,18416,18177,20093,32521,16096
10/26/2021,31855,18452,18190,20120,32565,16110
10/27/2021,31897,18477,18224,20136,32610,16129
10/28/2021,31954,18514,18250,20168,32651,16155
10/29/2021,32050,18548,18266,20190,32688,16174
10/3/2021,30741,17911,17857,19828,32255,15584
10/30/2021,32104,18564,18273,20196,32697,16188
10/31/2021,32113,18567,18278,20199,32700,16191
10/4/2021,30781,17930,17876,19838,32264,15607
10/5/2021,30929,17969,17894,19851,32279,15638
10/6/2021,30982,18007,17909,19861,32293,15674
10/7/2021,31023,18017,17923,19870,32299,15702
10/8/2021,31070,18049,17935,19880,32313,15726
10/9/2021,31106,18068,17941,19885,32322,15739
11/1/2021,32177,18595,18298,20220,32745,16260
11/10/2021,32639,18833,18488,20449,33096,19169
11/11/2021,32683,18851,18503,20470,33116,19331
11/12/2021,32750,18883,18526,20497,33163,19610
11/13/2021,32805,18913,18539,20512,33170,20189
11/14/2021,32827,18936,18551,20527,33179,20243
11/15/2021,32922,18989,18586,20551,33240,20602
11/16/2021,32973,19025,18617,20588,33300,20775
11/17/2021,33041,19069,18643,20623,33373,21032
11/18/2021,33148,19123,18687,20657,33436,21278
11/19/2021,33252,19183,18728,20690,33480,21490
11/2/2021,32232,18626,18320,20234,32797,16293
11/20/2021,33287,19198,18744,20709,33493,21575
11/21/2021,33310,19203,18756,20716,33501,21633
11/22/2021,33380,19232,18782,20750,33548,21833
11/23/2021,33576,19278,18820,20787,33611,22135
11/24/2021,33670,19312,18849,20825,33665,22379
11/25/2021,33671,19312,18849,20825,33665,22380
11/26/2021,33703,19330,18867,20847,33694,22484
11/27/2021,33724,19348,18889,20867,33715,22552
11/28/2021,33737,19363,18903,20883,33730,22572
11/29/2021,33790,19398,18931,20916,33805,22739
11/3/2021,32294,18648,18337,20257,32836,16419
11/30/2021,33858,19439,18983,20978,33893,22925
11/4/2021,32368,18680,18362,20291,32888,16540
11/5/2021,32412,18703,18388,20320,32916,16797
11/6/2021,32442,18718,18401,20338,32928,16925
11/7/2021,32462,18723,18410,20350,32939,16997
11/8/2021,32526,18763,18437,20395,33006,17238
11/9/2021,32583,18806,18457,20428,33053,17468
12/1/2020,1,1,2,,3,
12/1/2021,33937,19475,19010,21011,33980,23150
12/10/2020,1,2,4,,4,
12/10/2021,34463,19779,19272,21411,34894,24465
12/11/2020,1,2,4,,4,
12/11/2021,34481,19795,19280,21430,34929,24597
12/12/2020,1,2,6,,4,
12/12/2021,34507,19808,19302,21444,34957,24671
12/13/2020,1,2,6,,4,
12/13/2021,34551,19825,19322,21484,35098,24806
12/14/2020,1,2,6,,4,
12/14/2021,34591,19846,19347,21537,35232,24910
12/15/2020,1,2,6,,4,
12/15/2021,34640,19872,19377,21593,35372,25003
12/16/2020,3,3,7,1,5,
12/16/2021,34696,19900,19404,21644,35494,25120
12/17/2020,9,8,9,9,9,
12/17/2021,34731,19930,19422,21678,35586,25231
12/18/2020,9,8,10,9,9,
12/18/2021,34750,19946,19429,21690,35632,25255
12/19/2020,9,8,11,9,11,
12/19/2021,34775,19956,19444,21708,35683,25269
12/2/2020,1,1,2,,3,
12/2/2021,34010,19514,19039,21054,34094,23386
12/20/2020,9,10,11,10,11,
12/20/2021,34817,19977,19469,21757,35831,25381
12/21/2020,73,48,48,28,26,
12/21/2021,34880,20018,19488,21804,35979,25483
12/22/2020,248,248,174,138,61,
12/22/2021,34913,20043,19511,21857,36121,25559
12/23/2020,432,459,338,256,106,3
12/23/2021,34944,20060,19523,21889,36216,25624
12/24/2020,493,510,398,297,113,3
12/24/2021,34950,20066,19527,21900,36247,25633
12/25/2020,493,510,398,297,113,3
12/25/2021,34950,20066,19527,21900,36247,25633
12/26/2020,517,545,413,316,119,3
12/26/2021,34962,20070,19536,21923,36290,25647
12/27/2020,517,545,413,316,120,3
12/27/2021,34975,20090,19549,21947,36328,25707
12/28/2020,660,655,495,365,147,4
12/29/2020,756,746,552,413,181,5
12/3/2020,1,1,3,,3,
12/3/2021,34088,19562,19078,21102,34200,23580
12/30/2020,890,846,635,467,216,5
12/31/2020,922,861,649,482,224,5
12/4/2020,1,1,4,,3,
12/4/2021,34167,19592,19104,21154,34235,23702
12/5/2020,1,1,4,,3,
12/5/2021,34177,19599,19111,21164,34258,23728
12/6/2020,1,1,4,,3,
12/6/2021,34225,19630,19141,21209,34382,23884
12/7/2020,1,1,4,,3,
12/7/2021,34303,19657,19171,21269,34523,24008
12/8/2020,1,1,4,,4,
12/8/2021,34360,19700,19206,21319,34634,24194
12/9/2020,1,1,4,,4,
12/9/2021,34399,19730,19240,21375,34820,24334
2/1/2021,2544,2546,2292,1928,6917,30
2/10/2021,2876,2854,2668,2373,10045,44
2/11/2021,3005,2971,2793,2530,11065,51
2/12/2021,3057,3025,2851,2587,12150,52
2/13/2021,3083,3049,2866,2623,12799,54
2/14/2021,3088,3053,2866,2624,12805,54
2/15/2021,3094,3057,2870,2631,12844,54
2/16/2021,3117,3063,2879,2635,12890,56
