date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,166,154,194,242,281,3
1/10/2021,233,233,313,419,879,10
1/11/2021,245,247,328,444,1392,11
1/12/2021,256,262,350,481,1667,11
1/13/2021,267,286,388,532,1863,13
1/14/2021,306,322,416,603,2215,16
1/15/2021,326,342,449,645,2399,21
1/16/2021,326,342,450,648,2413,21
1/17/2021,326,342,451,648,2413,21
1/18/2021,333,349,463,658,2440,21
1/19/2021,351,369,482,695,2529,22
1/2/2021,171,157,195,243,282,3
1/20/2021,479,441,606,942,2670,61
1/21/2021,592,537,735,1137,2849,113
1/22/2021,649,598,804,1246,2974,125
1/23/2021,651,599,805,1248,2993,127
1/24/2021,651,599,805,1249,2995,127
1/25/2021,657,613,813,1263,3059,127
1/26/2021,670,626,828,1289,3152,133
1/27/2021,712,661,877,1365,3260,149
1/28/2021,820,754,1035,1571,3420,155
1/29/2021,866,803,1088,1647,3482,162
1/3/2021,171,157,195,243,282,3
1/30/2021,868,803,1088,1649,3483,169
1/31/2021,870,804,1088,1678,3492,173
1/4/2021,179,161,206,257,346,3
1/5/2021,187,176,226,281,423,6
1/6/2021,198,196,250,317,627,10
1/7/2021,209,218,284,383,797,10
1/8/2021,233,233,313,418,865,10
1/9/2021,233,233,313,419,878,10
10/1/2021,4127,2663,2888,3803,5726,5382
10/10/2021,4170,2695,2921,3848,5774,5405
10/11/2021,4171,2698,2922,3848,5782,5406
10/12/2021,4178,2705,2923,3851,5784,5409
10/13/2021,4179,2706,2926,3854,5790,5412
10/14/2021,4183,2709,2928,3857,5797,5416
10/15/2021,4186,2710,2930,3862,5799,5418
10/16/2021,4189,2711,2930,3864,5800,5418
10/17/2021,4190,2712,2930,3864,5800,5419
10/18/2021,4193,2717,2937,3869,5805,5426
10/19/2021,4201,2720,2940,3872,5813,5428
10/2/2021,4129,2664,2890,3806,5730,5383
10/20/2021,4207,2726,2940,3880,5824,5430
10/21/2021,4210,2731,2946,3885,5825,5433
10/22/2021,4214,2735,2947,3888,5830,5439
10/23/2021,4216,2737,2954,3896,5844,5440
10/24/2021,4217,2739,2954,3897,5848,5441
