date,La Paz_cume,La Paz
2020-12-21 00:00:00,30,
2020-12-22 00:00:00,70,40
2020-12-23 00:00:00,88,18
2020-12-30 00:00:00,110,22
2021-01-06 00:00:00,150,40
2021-01-07 00:00:00,210,60
2021-01-11 00:00:00,211,1
2021-01-13 00:00:00,397,186
2021-01-14 00:00:00,398,1
2021-01-19 00:00:00,441,43
2021-01-20 00:00:00,550,109
2021-01-25 00:00:00,572,22
2021-01-26 00:00:00,595,23
2021-01-27 00:00:00,1133,538
2021-01-28 00:00:00,1784,651
2021-01-29 00:00:00,1806,22
2021-01-30 00:00:00,1807,1
2021-02-01 00:00:00,1832,25
2021-02-02 00:00:00,1865,33
2021-02-03 00:00:00,2564,699
2021-02-04 00:00:00,2737,173
2021-02-05 00:00:00,2790,53
2021-02-06 00:00:00,2791,1
2021-02-08 00:00:00,2834,43
2021-02-09 00:00:00,2871,37
2021-02-10 00:00:00,3448,577
2021-02-11 00:00:00,3653,205
2021-02-12 00:00:00,3654,1
2021-02-16 00:00:00,3655,1
2021-02-17 00:00:00,3748,93
2021-02-18 00:00:00,4267,519
2021-02-19 00:00:00,4268,1
2021-02-22 00:00:00,4301,33
2021-02-23 00:00:00,4325,24
2021-02-24 00:00:00,4658,333
2021-02-25 00:00:00,5311,653
2021-02-26 00:00:00,5333,22
2021-03-01 00:00:00,5404,71
2021-03-02 00:00:00,5478,74
2021-03-03 00:00:00,6230,752
2021-03-04 00:00:00,6944,714
2021-03-05 00:00:00,7000,56
2021-03-06 00:00:00,7023,23
2021-03-08 00:00:00,7081,58
2021-03-09 00:00:00,7174,93
2021-03-10 00:00:00,7842,668
2021-03-11 00:00:00,8463,621
2021-03-12 00:00:00,8520,57
2021-03-13 00:00:00,8529,9
2021-03-15 00:00:00,8574,45
2021-03-16 00:00:00,8631,57
2021-03-17 00:00:00,9099,468
2021-03-18 00:00:00,9680,581
2021-03-19 00:00:00,9728,48
2021-03-22 00:00:00,9776,48
2021-03-23 00:00:00,9837,61
2021-03-24 00:00:00,10188,351
2021-03-25 00:00:00,10680,492
2021-03-26 00:00:00,10681,1
2021-03-29 00:00:00,10738,57
2021-03-30 00:00:00,10981,243
2021-03-31 00:00:00,11498,517
2021-04-01 00:00:00,11555,57
2021-04-02 00:00:00,11578,23
2021-04-03 00:00:00,11588,10
2021-04-05 00:00:00,11633,45
2021-04-06 00:00:00,11728,95
2021-04-07 00:00:00,11997,269
2021-04-08 00:00:00,12337,340
2021-04-09 00:00:00,12451,114
2021-04-10 00:00:00,12481,30
2021-04-11 00:00:00,12491,10
2021-04-12 00:00:00,12552,61
2021-04-13 00:00:00,12605,53
