date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-04-13 00:00:00,27706,4213938,11498.0,1199360.0
2021-04-12 00:00:00,41333,4186232,10520.0,1187862.0
2021-04-11 00:00:00,24720,4144899,13392.0,1177342.0
2021-04-10 00:00:00,40417,4120179,16375.0,1163950.0
2021-04-09 00:00:00,64760,4079762,18055.0,1147575.0
2021-04-08 00:00:00,70012,4015002,16946.0,1129520.0
2021-04-07 00:00:00,72240,3944990,18034.0,1112574.0
2021-04-06 00:00:00,62282,3872750,16629.0,1094540.0
2021-04-05 00:00:00,56393,3810468,16485.0,1077911.0
2021-04-04 00:00:00,20029,3754075,10412.0,1061426.0
2021-04-03 00:00:00,46526,3734046,23328.0,1051014.0
2021-04-02 00:00:00,68265,3687520,24781.0,1027686.0
2021-04-01 00:00:00,72095,3619255,24097.0,1002905.0
2021-03-31 00:00:00,75426,3547160,24418.0,978808.0
2021-03-30 00:00:00,65862,3471734,24237.0,954390.0
2021-03-29 00:00:00,59335,3405872,24130.0,930153.0
2021-03-28 00:00:00,37505,3346537,22848.0,906023.0
2021-03-27 00:00:00,51886,3309032,22584.0,883175.0
2021-03-26 00:00:00,69931,3257146,23050.0,860591.0
2021-03-25 00:00:00,70438,3187215,22029.0,837541.0
2021-03-24 00:00:00,63677,3116777,19060.0,815512.0
2021-03-23 00:00:00,48130,3053100,12948.0,796452.0
2021-03-22 00:00:00,42586,3004970,12901.0,783504.0
2021-03-21 00:00:00,30703,2962384,17060.0,770603.0
2021-03-20 00:00:00,45974,2931681,17700.0,753543.0
2021-03-19 00:00:00,59023,2885707,17469.0,735843.0
2021-03-18 00:00:00,62238,2826684,16481.0,718374.0
2021-03-17 00:00:00,61880,2764446,16719.0,701893.0
2021-03-16 00:00:00,54030,2702566,14687.0,685174.0
2021-03-15 00:00:00,46626,2648536,13744.0,670487.0
2021-03-14 00:00:00,27712,2601910,16102.0,656743.0
2021-03-13 00:00:00,50226,2574198,17897.0,640641.0
2021-03-12 00:00:00,71274,2523972,16837.0,622744.0
2021-03-11 00:00:00,69443,2452698,17634.0,605907.0
2021-03-10 00:00:00,66727,2383255,16902.0,588273.0
2021-03-09 00:00:00,56495,2316528,16196.0,571371.0
2021-03-08 00:00:00,50114,2260033,16646.0,555175.0
2021-03-07 00:00:00,25903,2209919,16283.0,538529.0
2021-03-06 00:00:00,44351,2184016,16443.0,522246.0
2021-03-05 00:00:00,58028,2139665,16392.0,505803.0
2021-03-04 00:00:00,57473,2081637,15925.0,489411.0
2021-03-03 00:00:00,58362,2024164,15402.0,473486.0
2021-03-02 00:00:00,49684,1965802,14456.0,458084.0
2021-03-01 00:00:00,44840,1916118,12850.0,443628.0
2021-02-28 00:00:00,25390,1871278,15592.0,430778.0
2021-02-27 00:00:00,51638,1845888,15108.0,415186.0
2021-02-26 00:00:00,66551,1794250,13993.0,400078.0
2021-02-25 00:00:00,60034,1727699,13365.0,386085.0
2021-02-24 00:00:00,56365,1667665,13716.0,372720.0
2021-02-23 00:00:00,43931,1611300,12731.0,359004.0
2021-02-22 00:00:00,27734,1567369,11777.0,346273.0
2021-02-21 00:00:00,14816,1539635,10822.0,334496.0
2021-02-20 00:00:00,34885,1524819,11255.0,323674.0
2021-02-19 00:00:00,42028,1489934,10223.0,312419.0
2021-02-18 00:00:00,44205,1447906,9841.0,302196.0
2021-02-17 00:00:00,46622,1403701,10555.0,292355.0
2021-02-16 00:00:00,44252,1357079,11079.0,281800.0
2021-02-15 00:00:00,31068,1312827,11030.0,270721.0
2021-02-14 00:00:00,17272,1281759,10228.0,259691.0
2021-02-13 00:00:00,45506,1264487,10478.0,249463.0
2021-02-12 00:00:00,60775,1218981,11058.0,238985.0
2021-02-11 00:00:00,50612,1158206,10847.0,227927.0
2021-02-10 00:00:00,50188,1107594,11071.0,217080.0
2021-02-09 00:00:00,43867,1057406,11037.0,206009.0
2021-02-08 00:00:00,38409,1013539,13488.0,194972.0
2021-02-07 00:00:00,16278,975130,11448.0,181484.0
2021-02-06 00:00:00,38011,958852,10991.0,170036.0
2021-02-05 00:00:00,43611,920841,9143.0,159045.0
2021-02-04 00:00:00,46008,877230,9949.0,149902.0
2021-02-03 00:00:00,43400,831222,8977.0,139953.0
2021-02-02 00:00:00,38162,787822,8730.0,130976.0
2021-02-01 00:00:00,29499,749660,8254.0,122246.0
2021-01-31 00:00:00,11550,720161,4834.0,113992.0
2021-01-30 00:00:00,26168,708611,4759.0,109158.0
2021-01-29 00:00:00,39553,682443,4954.0,104399.0
2021-01-28 00:00:00,39295,642890,5412.0,99445.0
2021-01-27 00:00:00,39353,603595,5515.0,94033.0
2021-01-26 00:00:00,36490,564242,6136.0,88518.0
2021-01-25 00:00:00,28995,527752,5274.0,82382.0
2021-01-24 00:00:00,16179,498757,5751.0,77108.0
2021-01-23 00:00:00,28549,482578,5761.0,71357.0
2021-01-22 00:00:00,37633,454029,5562.0,65596.0
2021-01-21 00:00:00,34837,416396,6169.0,60034.0
2021-01-20 00:00:00,31482,381559,5694.0,53865.0
2021-01-19 00:00:00,26521,350077,6001.0,48171.0
2021-01-18 00:00:00,18864,323556,6008.0,42170.0
2021-01-17 00:00:00,9294,304692,5970.0,36162.0
2021-01-16 00:00:00,15709,295398,5664.0,30192.0
2021-01-15 00:00:00,24683,279689,5948.0,24528.0
2021-01-14 00:00:00,24493,255006,5885.0,18580.0
2021-01-13 00:00:00,24973,230513,6323.0,12695.0
2021-01-12 00:00:00,23038,205540,5637.0,6372.0
2021-01-11 00:00:00,15491,182502,733.0,735.0
2021-01-10 00:00:00,3195,167011,,
2021-01-09 00:00:00,7904,163816,,
2021-01-08 00:00:00,11836,155912,1.0,2.0
