date,Navajo_cume,Navajo
2020-12-16 00:00:00,4,
2020-12-17 00:00:00,13,9
2020-12-18 00:00:00,33,20
2020-12-21 00:00:00,38,5
2020-12-22 00:00:00,126,88
2020-12-23 00:00:00,295,169
2020-12-24 00:00:00,396,101
2020-12-28 00:00:00,753,357
2020-12-29 00:00:00,1000,247
2020-12-30 00:00:00,1271,271
2020-12-31 00:00:00,1546,275
2021-01-01 00:00:00,1578,32
2021-01-03 00:00:00,1579,1
2021-01-04 00:00:00,1791,212
2021-01-05 00:00:00,2096,305
2021-01-06 00:00:00,2452,356
2021-01-07 00:00:00,3073,621
2021-01-08 00:00:00,3409,336
2021-01-11 00:00:00,3816,407
2021-01-12 00:00:00,4260,444
2021-01-13 00:00:00,4551,291
2021-01-14 00:00:00,4933,382
2021-01-15 00:00:00,5246,313
2021-01-18 00:00:00,5430,184
2021-01-19 00:00:00,5862,432
2021-01-20 00:00:00,6354,492
2021-01-21 00:00:00,6967,613
2021-01-22 00:00:00,7345,378
2021-01-23 00:00:00,7472,127
2021-01-24 00:00:00,7478,6
2021-01-25 00:00:00,7894,416
2021-01-26 00:00:00,8294,400
2021-01-27 00:00:00,8777,483
2021-01-28 00:00:00,9660,883
2021-01-29 00:00:00,10171,511
2021-01-30 00:00:00,10313,142
2021-02-01 00:00:00,10853,540
2021-02-02 00:00:00,11413,560
2021-02-03 00:00:00,12380,967
2021-02-04 00:00:00,13110,730
2021-02-05 00:00:00,13468,358
2021-02-06 00:00:00,13635,167
2021-02-08 00:00:00,14263,628
2021-02-09 00:00:00,14944,681
2021-02-10 00:00:00,15460,516
2021-02-11 00:00:00,16159,699
2021-02-12 00:00:00,16787,628
2021-02-13 00:00:00,16910,123
2021-02-14 00:00:00,16950,40
2021-02-15 00:00:00,17140,190
2021-02-16 00:00:00,17797,657
2021-02-17 00:00:00,18425,628
2021-02-18 00:00:00,18894,469
2021-02-19 00:00:00,19110,216
2021-02-20 00:00:00,19152,42
2021-02-21 00:00:00,19171,19
2021-02-22 00:00:00,19373,202
2021-02-23 00:00:00,19760,387
2021-02-24 00:00:00,20221,461
2021-02-25 00:00:00,21025,804
2021-02-26 00:00:00,21479,454
2021-02-27 00:00:00,21861,382
2021-02-28 00:00:00,21881,20
2021-03-01 00:00:00,22278,397
2021-03-02 00:00:00,22725,447
2021-03-03 00:00:00,23466,741
2021-03-04 00:00:00,24177,711
2021-03-05 00:00:00,24389,212
2021-03-06 00:00:00,24463,74
2021-03-07 00:00:00,24493,30
2021-03-08 00:00:00,24804,311
2021-03-09 00:00:00,25166,362
2021-03-10 00:00:00,25903,737
2021-03-11 00:00:00,26623,720
2021-03-12 00:00:00,27117,494
2021-03-13 00:00:00,27267,150
2021-03-14 00:00:00,27329,62
2021-03-15 00:00:00,27895,566
2021-03-16 00:00:00,28380,485
2021-03-17 00:00:00,28992,612
2021-03-18 00:00:00,29933,941
2021-03-19 00:00:00,30316,383
2021-03-20 00:00:00,30390,74
2021-03-21 00:00:00,30448,58
2021-03-22 00:00:00,30672,224
2021-03-23 00:00:00,31236,564
2021-03-24 00:00:00,32026,790
2021-03-25 00:00:00,32918,892
2021-03-26 00:00:00,33384,466
2021-03-27 00:00:00,33475,91
2021-03-28 00:00:00,33527,52
2021-03-29 00:00:00,33992,465
2021-03-30 00:00:00,34301,309
2021-03-31 00:00:00,35128,827
2021-04-01 00:00:00,35504,376
2021-04-02 00:00:00,35797,293
2021-04-03 00:00:00,35867,70
2021-04-04 00:00:00,35903,36
2021-04-05 00:00:00,36233,330
2021-04-06 00:00:00,36567,334
2021-04-07 00:00:00,36890,323
2021-04-08 00:00:00,37609,719
2021-04-09 00:00:00,37894,285
2021-04-10 00:00:00,38054,160
2021-04-11 00:00:00,38123,69
2021-04-12 00:00:00,38601,478
2021-04-13 00:00:00,38764,163
