date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,924,868,660,487,247,5
1/1/2022,35415,20313,19725,22267,37216,26414
1/10/2021,1263,1212,952,721,531,9
1/10/2022,35786,20466,19876,22574,37735,27115
1/11/2021,1325,1302,1016,758,877,9
1/11/2022,35849,20490,19896,22612,37800,27174
1/12/2021,1387,1374,1093,812,1202,10
1/12/2022,35922,20521,19916,22656,37838,27252
1/13/2021,1475,1448,1169,880,1541,10
1/13/2022,35973,20542,19936,22681,37880,27328
1/14/2021,1493,1470,1197,904,1630,10
1/14/2022,35996,20554,19949,22702,37890,27368
1/15/2021,1523,1486,1217,932,1720,10
1/16/2021,1527,1487,1221,933,1725,10
1/17/2021,1529,1490,1222,934,1729,10
1/18/2021,1537,1497,1232,938,1748,10
1/19/2021,1584,1522,1268,967,1876,15
1/2/2021,926,869,660,489,249,5
1/2/2022,35429,20322,19732,22286,37237,26423
1/20/2021,1598,1530,1277,978,1910,16
1/21/2021,1718,1715,1456,1080,2434,19
1/22/2021,1826,1812,1543,1160,3109,19
1/23/2021,1855,1851,1568,1191,3146,20
1/24/2021,1856,1853,1571,1194,3157,20
1/25/2021,1889,1927,1634,1245,3316,20
1/26/2021,2017,2067,1774,1384,3476,28
1/27/2021,2158,2220,1894,1483,3695,28
1/28/2021,2311,2372,2076,1704,4402,28
1/29/2021,2465,2503,2242,1846,5494,30
1/3/2021,928,869,661,489,249,5
1/3/2022,35464,20328,19740,22317,37311,26482
1/30/2021,2503,2535,2279,1918,6355,30
1/31/2021,2504,2536,2279,1919,6372,30
1/4/2021,982,925,703,520,290,5
1/4/2022,35513,20350,19758,22365,37438,26580
1/5/2021,1066,1023,769,566,326,6
1/5/2022,35580,20368,19780,22416,37532,26751
1/6/2021,1180,1137,865,636,396,9
1/6/2022,35638,20392,19802,22466,37604,26845
1/7/2021,1222,1179,923,674,429,9
1/7/2022,35694,20417,19823,22507,37647,26923
1/8/2021,1255,1208,948,715,520,9
