date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11605,13121,12295,9920,6215,101
1/1/2022,549538,379579,389619,407944,656419,312123
1/10/2021,19771,20170,19208,16130,12124,205
1/10/2022,555523,382422,392250,410339,658526,321571
1/11/2021,21000,21282,20435,17113,14000,237
1/11/2022,556259,382822,392543,410599,658779,322712
1/12/2021,22968,23270,22447,18807,18865,315
1/12/2022,556896,383140,392823,410890,659017,324015
1/13/2021,24966,25391,24673,20489,24435,375
1/13/2022,557736,383504,393116,411165,659250,325152
1/14/2021,26895,27510,26956,22406,30485,409
1/14/2022,558071,383660,393226,411262,659335,326020
1/15/2021,29082,29509,29088,24206,35422,461
1/16/2021,30440,30694,30370,25385,38618,489
1/17/2021,31399,31591,31328,26355,41772,512
1/18/2021,32443,32529,32486,27488,47030,539
1/19/2021,33710,33746,33815,28802,53367,600
1/2/2021,13121,14506,13548,11003,6986,120
1/2/2022,549879,379737,389777,408081,656539,312458
1/20/2021,35001,35024,35451,30353,60432,635
1/21/2021,36481,36517,37320,32241,68717,679
1/22/2021,39345,39155,40271,35280,76704,764
1/23/2021,41937,41215,42758,37776,81583,830
1/24/2021,43200,42393,44038,39188,86730,868
1/25/2021,44505,43553,45472,40795,94299,909
1/26/2021,46164,45012,47206,42698,105262,958
1/27/2021,47635,46330,48719,44369,115713,989
1/28/2021,48846,47414,49951,45793,126635,1017
1/29/2021,50874,49081,51680,47631,137460,1079
1/3/2021,13851,15081,14064,11447,7235,134
1/3/2022,550637,380103,390118,408441,656858,313698
1/30/2021,52607,50488,53274,49212,142515,1133
1/31/2021,53220,51035,53914,49900,146187,1157
1/4/2021,14881,16014,15021,12256,8132,142
1/4/2022,551465,380469,390429,408760,657168,314722
1/5/2021,15824,16859,15894,13070,8929,159
1/5/2022,552298,380877,390764,409127,657522,315983
1/6/2021,16991,17826,16862,14007,9697,168
1/6/2022,553099,381255,391150,409445,657813,317177
1/7/2021,17899,18640,17688,14800,10469,179
1/7/2022,553883,381631,391524,409770,658044,318760
1/8/2021,18714,19315,18353,15370,10971,185
1/8/2022,554380,381859,391739,409938,658162,320042
1/9/2021,19398,19864,18898,15830,11794,201
1/9/2022,554743,382074,391928,410065,658249,320564
10/1/2021,494337,350194,363324,384331,626331,215425
10/10/2021,499985,353180,365755,386186,628992,218236
10/11/2021,500778,353592,366095,386479,629439,218615
10/12/2021,501236,353830,366306,386650,629695,218877
10/13/2021,501865,354167,366598,386884,630066,219197
10/14/2021,502540,354501,366914,387115,630404,219475
10/15/2021,503399,354946,367307,387393,630699,219820
10/16/2021,504008,355190,367522,387569,630851,220065
10/17/2021,504433,355367,367657,387662,630954,220216
10/18/2021,505140,355744,367981,387920,631339,220503
10/19/2021,505749,356100,368227,388144,631668,220788
10/2/2021,494998,350509,363602,384526,626555,215775
10/20/2021,506395,356454,368472,388377,631986,221119
10/21/2021,507029,356812,368761,388584,632298,221374
10/22/2021,507773,357271,369146,388900,632750,221738
10/23/2021,508241,357531,369406,389061,632977,221967
10/24/2021,508538,357705,369549,389192,633157,222099
10/25/2021,509258,358111,369881,389508,633681,222393
10/26/2021,509940,358476,370206,389768,634208,222668
10/27/2021,510645,358843,370575,390074,634744,222954
10/28/2021,511281,359198,370870,390360,635235,223192
10/29/2021,511966,359654,371279,390680,635675,223508
10/3/2021,495339,350670,363717,384634,626688,215933
10/30/2021,512349,359878,371475,390873,635851,223690
10/31/2021,512597,360011,371585,390971,635992,223765
10/4/2021,496155,351069,364056,384887,627168,216322
10/5/2021,496933,351509,364402,385138,627622,216696
10/6/2021,497693,351909,364738,385371,628028,217082
10/7/2021,498312,352286,365033,385611,628339,217401
10/8/2021,499059,352679,365359,385873,628655,217804
10/9/2021,499647,352996,365603,386066,628844,218088
11/1/2021,513250,360340,371883,391228,636408,223999
11/10/2021,518936,363334,374575,393342,639510,239966
11/11/2021,519606,363672,374885,393592,639905,243122
11/12/2021,520341,364095,375243,393869,640273,245846
11/13/2021,520798,364369,375450,394056,640449,250213
11/14/2021,521128,364547,375621,394182,640604,251092
11/15/2021,521846,364953,375956,394485,641051,252972
11/16/2021,522575,365339,376276,394787,641535,254665
11/17/2021,523237,365699,376575,395093,642040,257039
11/18/2021,523964,366068,376894,395436,642484,259233
11/19/2021,524794,366540,377296,395774,642886,261668
11/2/2021,514002,360709,372197,391497,636796,224256
11/20/2021,525325,366873,377594,396005,643099,265855
11/21/2021,525694,367056,377783,396183,643219,266659
11/22/2021,526436,367488,378136,396549,643629,268433
11/23/2021,527245,367875,378541,396983,644037,270297
11/24/2021,527967,368273,378900,397314,644372,272635
11/25/2021,527972,368276,378900,397315,644385,272645
11/26/2021,528545,368635,379202,397620,644625,273799
11/27/2021,528939,368865,379384,397843,644824,274495
11/28/2021,529238,369045,379545,398003,644971,274862
11/29/2021,529880,369435,379904,398339,645341,276330
11/3/2021,514604,361013,372494,391718,637147,224609
11/30/2021,530584,369792,380279,398685,645767,277593
11/4/2021,515179,361311,372759,391943,637518,225603
11/5/2021,516029,361731,373166,392241,637904,227503
11/6/2021,516572,362034,373448,392431,638131,231436
11/7/2021,516905,362238,373605,392558,638288,232292
11/8/2021,517605,362643,373945,392835,638680,234396
11/9/2021,518298,362994,374263,393107,639121,236581
12/1/2020,46,41,40,24,27,2
12/1/2021,531365,370232,380683,399101,646231,279026
12/10/2020,56,50,54,41,54,2
12/10/2021,537582,373651,383863,402272,649839,290330
12/11/2020,58,51,56,44,54,2
12/11/2021,538033,373909,384117,402466,650030,291707
12/12/2020,60,51,57,47,54,2
12/12/2021,538325,374083,384266,402595,650171,292146
12/13/2020,61,52,60,48,56,2
12/13/2021,539016,374426,384553,402926,650581,293122
12/14/2020,63,55,60,49,64,2
12/14/2021,539547,374687,384805,403199,650937,293875
12/15/2020,68,62,69,60,70,2
12/15/2021,540244,375074,385171,403496,651362,295079
12/16/2020,80,78,85,67,74,2
12/16/2021,540946,375452,385509,403855,651884,296137
12/17/2020,297,428,400,305,204,3
12/17/2021,541651,375784,385878,404204,652348,297531
12/18/2020,679,910,811,569,331,3
12/18/2021,542104,376023,386106,404413,652561,299034
12/19/2020,1024,1383,1217,855,463,8
12/19/2021,542526,376216,386276,404597,652748,299516
12/2/2020,47,42,41,29,37,2
12/2/2021,532084,370642,381068,399538,646648,280113
12/20/2020,1221,1636,1468,1060,557,9
12/20/2021,543326,376619,386650,404999,653209,300960
12/21/2020,1902,2483,2236,1629,845,12
12/21/2021,544074,376998,386994,405370,653673,302386
12/22/2020,2818,3597,3231,2342,1170,15
12/22/2021,544864,377381,387353,405727,654086,303800
12/23/2020,3843,4886,4395,3154,1547,21
12/23/2021,545598,377713,387694,406076,654487,304879
12/24/2020,4209,5270,4755,3448,1694,21
12/24/2021,545831,377805,387801,406189,654593,305076
12/25/2020,4209,5270,4756,3448,1698,21
12/25/2021,545834,377807,387803,406190,654594,305076
12/26/2020,5306,6568,5881,4402,2133,30
12/26/2021,546165,377942,387973,406324,654745,305401
12/27/2020,5806,7095,6416,4837,2351,36
12/27/2021,546965,378344,388373,406712,655190,306708
12/28/2020,6921,8301,7552,5855,2985,46
12/28/2021,547798,378712,388709,407086,655590,308253
12/29/2020,8652,10082,9240,7292,4073,70
12/29/2021,548556,379083,389091,407474,655963,309960
12/3/2020,50,42,44,30,40,2
12/3/2021,532844,371039,381492,399921,647046,281559
12/30/2020,10495,12032,11225,8963,5114,89
12/30/2021,549178,379403,389408,407771,656295,311424
12/31/2020,11441,12962,12135,9747,5537,97
12/31/2021,549482,379545,389583,407917,656403,311991
12/4/2020,50,44,44,31,43,2
12/4/2021,533356,371341,381774,400170,647266,283355
12/5/2020,50,44,44,31,45,2
12/5/2021,533752,371517,381939,400323,647425,283765
12/6/2020,50,44,44,31,45,2
12/6/2021,534586,371962,382331,400720,647948,284779
12/7/2020,50,45,48,34,47,2
12/7/2021,535388,372389,382736,401112,648423,286022
12/8/2020,52,46,49,36,48,2
12/8/2021,536136,372807,383120,401496,648910,287509
12/9/2020,52,46,53,37,52,2
12/9/2021,536882,373219,383507,401923,649461,288906
2/1/2021,54114,51854,54767,50969,154983,1193
2/10/2021,63043,59938,63547,61542,246771,1653
2/11/2021,64110,60866,64575,62964,257848,1709
2/12/2021,65911,62317,66125,64940,273180,1791
2/13/2021,67766,63890,67954,66973,283313,1880
2/14/2021,68414,64375,68540,67717,288502,1899
