date,Pima_cume,Pima
2020-12-01,85,
2020-12-02,91,6
2020-12-03,99,8
2020-12-04,102,3
2020-12-05,103,1
2020-12-06,105,2
2020-12-07,108,3
2020-12-08,111,3
2020-12-09,121,10
2020-12-10,124,3
2020-12-11,133,9
2020-12-12,139,6
2020-12-13,142,3
2020-12-14,149,7
2020-12-15,178,29
2020-12-16,188,10
2020-12-17,1412,1224
2020-12-18,2788,1376
2020-12-19,3525,737
2020-12-20,3552,27
2020-12-21,5065,1513
2020-12-22,6632,1567
2020-12-23,8524,1892
2020-12-24,9588,1064
2020-12-25,9597,9
2020-12-26,10392,795
2020-12-27,10566,174
2020-12-28,12384,1818
2020-12-29,14341,1957
2020-12-30,16459,2118
2020-12-31,18057,1598
2021-01-01,19176,1119
2021-01-02,19848,672
2021-01-03,20230,382
2021-01-04,22074,1844
2021-01-05,23877,1803
2021-01-06,26032,2155
2021-01-07,28342,2310
2021-01-08,31012,2670
2021-01-09,33111,2099
2021-01-10,33571,460
2021-01-11,36428,2857
2021-01-12,39325,2897
2021-01-13,41957,2632
2021-01-14,44541,2584
2021-01-15,48807,4266
2021-01-16,50294,1487
2021-01-17,50859,565
2021-01-18,54865,4006
2021-01-19,59127,4262
2021-01-20,64183,5056
2021-01-21,69777,5594
2021-01-22,76509,6732
2021-01-23,80005,3496
2021-01-24,81122,1117
2021-01-25,88493,7371
2021-01-26,95389,6896
2021-01-27,102908,7519
2021-01-28,110031,7123
2021-01-29,117301,7270
2021-01-30,122355,5054
2021-01-31,123793,1438
2021-02-01,131009,7216
2021-02-02,137702,6693
2021-02-03,144943,7241
2021-02-04,152371,7428
2021-02-05,161300,8929
2021-02-06,166224,4924
2021-02-07,167535,1311
2021-02-08,174738,7203
2021-02-09,181279,6541
2021-02-10,189129,7850
2021-02-11,197212,8083
2021-02-12,206363,9151
2021-02-13,211664,5301
2021-02-14,212782,1118
2021-02-15,219117,6335
2021-02-16,226350,7233
2021-02-17,234167,7817
2021-02-18,241887,7720
2021-02-19,247886,5999
2021-02-20,252126,4240
2021-02-21,253070,944
2021-02-22,258525,5455
2021-02-23,265002,6477
2021-02-24,273441,8439
2021-02-25,283660,10219
2021-02-26,295871,12211
2021-02-27,303761,7890
2021-02-28,307659,3898
2021-03-01,318925,11266
2021-03-02,327957,9032
2021-03-03,338311,10354
2021-03-04,347058,8747
2021-03-05,357379,10321
2021-03-06,364536,7157
2021-03-07,368747,4211
2021-03-08,379249,10502
2021-03-09,389629,10380
2021-03-10,402053,12424
2021-03-11,414224,12171
2021-03-12,427136,12912
2021-03-13,435240,8104
2021-03-14,439178,3938
2021-03-15,448430,9252
2021-03-16,458321,9891
2021-03-17,469381,11060
2021-03-18,480363,10982
2021-03-19,492068,11705
2021-03-20,498878,6810
2021-03-21,504839,5961
2021-03-22,513827,8988
2021-03-23,524204,10377
2021-03-24,536344,12140
2021-03-25,549911,13567
2021-03-26,564259,14348
2021-03-27,573053,8794
2021-03-28,578957,5904
2021-03-29,589715,10758
2021-03-30,601942,12227
2021-03-31,615790,13848
2021-04-01,629428,13638
2021-04-02,642358,12930
2021-04-03,651007,8649
2021-04-04,655921,4914
2021-04-05,668048,12127
2021-04-06,680122,12074
2021-04-07,694680,14558
2021-04-08,708787,14107
2021-04-09,723319,14532
2021-04-10,731839,8520
2021-04-11,736575,4736
2021-04-12,747267,10692
2021-04-13,757016,9749
2021-04-14,768443,11427
2021-04-15,780274,11831
2021-04-16,792434,12160
2021-04-17,798891,6457
2021-04-18,803391,4500
2021-04-19,812337,8946
2021-04-20,821699,9362
2021-04-21,832315,10616
2021-04-22,843238,10923
2021-04-23,854872,11634
2021-04-24,862339,7467
2021-04-25,866263,3924
