date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,2,1
2020-12-16,4,2
2020-12-18,6,2
2020-12-21,18,12
2020-12-22,79,61
2020-12-23,289,210
2020-12-24,423,134
2020-12-26,587,164
2020-12-27,648,61
2020-12-28,917,269
2020-12-29,1298,381
2020-12-30,1636,338
2020-12-31,1912,276
2021-01-01,1982,70
2021-01-02,2031,49
2021-01-03,2057,26
2021-01-04,2245,188
2021-01-05,2379,134
2021-01-06,2631,252
2021-01-07,2883,252
2021-01-08,3141,258
2021-01-09,3197,56
2021-01-10,3247,50
2021-01-11,3446,199
2021-01-12,3731,285
2021-01-13,4037,306
2021-01-14,4421,384
2021-01-15,4834,413
2021-01-16,5189,355
2021-01-17,5220,31
2021-01-18,5592,372
2021-01-19,5921,329
2021-01-20,6486,565
2021-01-21,6934,448
2021-01-22,7350,416
2021-01-23,8157,807
2021-01-24,8774,617
2021-01-25,9329,555
2021-01-26,9955,626
2021-01-27,10765,810
2021-01-28,11677,912
2021-01-29,12203,526
2021-01-30,12664,461
2021-01-31,13193,529
2021-02-01,13871,678
2021-02-02,14485,614
2021-02-03,15637,1152
2021-02-04,16350,713
2021-02-05,17013,663
2021-02-06,17353,340
2021-02-07,17539,186
2021-02-08,17936,397
2021-02-09,18379,443
2021-02-10,19342,963
2021-02-11,19981,639
2021-02-12,20887,906
2021-02-13,21386,499
2021-02-14,21495,109
2021-02-15,22038,543
2021-02-16,22606,568
2021-02-17,23142,536
2021-02-18,23522,380
2021-02-19,23938,416
2021-02-20,24098,160
2021-02-21,24161,63
2021-02-22,24468,307
2021-02-23,24708,240
2021-02-24,25456,748
2021-02-25,26477,1021
2021-02-26,27366,889
2021-02-27,28192,826
2021-02-28,28713,521
2021-03-01,29591,878
2021-03-02,30540,949
2021-03-03,32791,2251
2021-03-04,34289,1498
2021-03-05,35841,1552
2021-03-06,36667,826
2021-03-07,37095,428
2021-03-08,37895,800
2021-03-09,38857,962
2021-03-10,40785,1928
2021-03-11,42376,1591
2021-03-12,43785,1409
2021-03-13,44609,824
2021-03-14,44979,370
2021-03-15,45782,803
2021-03-16,46785,1003
2021-03-17,48580,1795
2021-03-18,49894,1314
2021-03-19,51079,1185
2021-03-20,52248,1169
2021-03-21,52794,546
2021-03-22,54052,1258
2021-03-23,55277,1225
2021-03-24,56807,1530
2021-03-25,58216,1409
2021-03-26,59753,1537
2021-03-27,60762,1009
2021-03-28,61571,809
2021-03-29,63105,1534
2021-03-30,64616,1511
2021-03-31,66854,2238
2021-04-01,68577,1723
2021-04-02,70092,1515
2021-04-03,70813,721
2021-04-04,71105,292
2021-04-05,72316,1211
2021-04-06,73680,1364
2021-04-07,75366,1686
2021-04-08,76857,1491
2021-04-09,78463,1606
2021-04-10,79434,971
2021-04-11,79868,434
2021-04-12,81863,1995
2021-04-13,82928,1065
2021-04-14,84654,1726
2021-04-15,86160,1506
2021-04-16,87415,1255
2021-04-17,88294,879
2021-04-18,88725,431
2021-04-19,89751,1026
2021-04-20,90919,1168
2021-04-21,92295,1376
2021-04-22,93563,1268
2021-04-23,94864,1301
2021-04-24,95656,792
2021-04-25,95984,328
2021-04-26,97177,1193
2021-04-27,98528,1351
2021-04-28,99779,1251
2021-04-29,100946,1167
2021-04-30,102165,1219
2021-05-01,102831,666
2021-05-02,103073,242
2021-05-03,103890,817
2021-05-04,104751,861
2021-05-05,105691,940
2021-05-06,106500,809
2021-05-07,107344,844
2021-05-08,107936,592
2021-05-09,108073,137
2021-05-10,108657,584
2021-05-11,109264,607
2021-05-12,109800,536
2021-05-13,110571,771
2021-05-14,111260,689
2021-05-15,111673,413
2021-05-16,111843,170
2021-05-17,113081,1238
2021-05-18,113678,597
2021-05-19,114340,662
2021-05-20,115028,688
2021-05-21,115704,676
2021-05-22,116071,367
2021-05-23,116199,128
2021-05-24,116646,447
2021-05-25,117097,451
2021-05-26,117467,370
2021-05-27,117862,395
2021-05-28,118386,524
2021-05-29,118520,134
2021-05-30,118591,71
2021-05-31,118666,75
2021-06-01,119119,453
2021-06-02,119475,356
2021-06-03,119818,343
2021-06-04,120226,408
2021-06-05,120433,207
2021-06-06,120508,75
2021-06-07,120918,410
2021-06-08,121192,274
2021-06-09,121614,422
2021-06-10,121961,347
2021-06-11,122406,445
2021-06-12,122678,272
2021-06-13,122765,87
2021-06-14,123079,314
2021-06-15,123429,350
2021-06-16,123747,318
2021-06-17,124003,256
2021-06-18,124356,353
2021-06-19,124535,179
2021-06-20,124626,91
2021-06-21,124861,235
2021-06-22,125117,256
2021-06-23,125381,264
2021-06-24,125602,221
2021-06-25,125923,321
2021-06-26,126064,141
2021-06-27,126132,68
2021-06-28,126342,210
2021-06-29,126574,232
2021-06-30,126836,262
2021-07-01,127075,239
2021-07-02,127386,311
2021-07-03,127483,97
2021-07-04,127507,24
2021-07-05,127697,190
2021-07-06,127899,202
2021-07-07,128110,211
2021-07-08,128339,229
2021-07-09,128616,277
2021-07-10,128801,185
2021-07-11,128869,68
2021-07-12,129100,231
