date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20789,22974,21151,18464,13278,177
1/10/2021,34318,35229,33407,30314,30856,399
1/11/2021,36238,37052,35381,32013,35224,454
1/12/2021,39011,39740,38193,34569,43085,549
1/13/2021,41757,42674,41344,37325,52107,629
1/14/2021,44508,45731,44604,40376,61734,690
1/15/2021,47972,48990,48018,43541,71179,787
1/16/2021,49749,50562,49699,45162,76599,825
1/17/2021,50844,51580,50775,46250,80103,855
1/18/2021,52490,53098,52528,47995,88163,892
1/19/2021,54537,54970,54586,50198,98332,980
1/2/2021,22675,24686,22716,19886,14397,202
1/20/2021,57065,57534,57638,53417,110810,1091
1/21/2021,59867,60487,61131,57071,126770,1228
1/22/2021,64334,64654,65757,61998,142652,1365
1/23/2021,67592,67404,68833,65190,153262,1502
1/24/2021,69094,68790,70348,66878,160965,1553
1/25/2021,71450,70944,72942,69830,174695,1623
1/26/2021,74353,73454,75835,73066,192092,1718
1/27/2021,77473,76102,78809,76501,211131,1809
1/28/2021,80568,78761,81874,80249,232573,1936
1/29/2021,84420,81935,85277,84043,252691,2113
1/3/2021,23555,25430,23379,20434,14777,219
1/30/2021,87205,84061,87620,86502,264165,2276
1/31/2021,88113,84790,88487,87546,270227,2313
1/4/2021,25258,27087,25000,21956,16800,239
1/5/2021,27033,28760,26596,23548,19019,267
1/6/2021,29213,30695,28659,25613,22213,326
1/7/2021,31009,32349,30443,27429,25644,357
1/8/2021,32717,33942,32124,29112,28159,375
1/9/2021,33794,34788,32973,29906,30356,394
10/1/2021,817611,558916,576789,658983,1182493,367499
10/10/2021,827224,563977,580878,662290,1187417,372117
10/11/2021,828563,564745,581450,662796,1188237,372789
10/12/2021,829330,565111,581751,663031,1188640,373214
10/13/2021,830379,565673,582235,663418,1189284,373704
10/14/2021,831698,566321,582818,663914,1190038,374214
10/15/2021,833254,567075,583495,664435,1190655,374796
10/16/2021,834228,567499,583859,664740,1190926,376064
10/17/2021,834946,567795,584080,664899,1191097,376327
10/18/2021,836212,568511,584650,665400,1191822,376815
10/19/2021,837295,569130,585111,665873,1192474,377343
10/2/2021,818592,559402,577239,659330,1182887,368039
10/20/2021,838362,569685,585555,666307,1193118,377864
10/21/2021,839486,570296,586086,666758,1193742,378305
10/22/2021,840911,571137,586771,667379,1195033,378925
10/23/2021,841750,571603,587204,667776,1195818,379313
10/24/2021,842217,571885,587431,668029,1196331,379551
10/25/2021,843439,572564,588030,668644,1197979,380017
10/26/2021,844659,573285,588637,669239,1199563,380629
10/27/2021,845944,574021,589329,669935,1201156,381347
10/28/2021,847249,574729,589917,670615,1202692,381813
10/29/2021,848533,575517,590602,671315,1203973,382369
10/3/2021,819110,559644,577417,659481,1183098,368285
10/30/2021,849219,575888,590909,671650,1204499,382650
10/31/2021,849592,576095,591101,671822,1204862,382770
10/4/2021,820504,560312,578022,659911,1183958,368912
10/5/2021,821984,561037,578560,660376,1184856,369521
10/6/2021,823383,561811,579156,660819,1185557,370166
10/7/2021,824381,562415,579628,661251,1186131,370704
10/8/2021,825689,563147,580195,661719,1186747,371395
10/9/2021,826661,563677,580628,662077,1187122,371884
11/1/2021,850749,576722,591662,672416,1206184,383227
11/10/2021,861277,582409,596687,677537,1216224,416149
11/11/2021,862480,583031,597286,678143,1217497,421103
11/12/2021,863895,583849,598002,678817,1218692,426692
11/13/2021,864862,584461,598479,679324,1219305,434356
11/14/2021,865536,584862,598847,679659,1219762,436964
11/15/2021,866972,585688,599589,680433,1221157,441089
11/16/2021,868439,586511,600349,681206,1222664,445018
11/17/2021,869740,587269,600971,681993,1224228,449763
11/18/2021,871246,588042,601641,682793,1225686,453778
11/19/2021,872908,589034,602456,683647,1226903,458473
11/2/2021,852068,577417,592266,673014,1207509,383730
11/20/2021,873959,589716,603053,684206,1227470,464775
11/21/2021,874722,590106,603441,684626,1227864,466467
11/22/2021,876119,590896,604181,685609,1229091,469495
11/23/2021,877876,591747,605017,686592,1230349,473033
11/24/2021,879288,592604,605752,687449,1231401,477120
11/25/2021,879308,592609,605754,687453,1231421,477131
11/26/2021,880406,593259,606326,688167,1232109,479314
11/27/2021,881153,593737,606725,688651,1232581,480878
11/28/2021,881803,594122,607070,689074,1232963,481739
11/29/2021,883043,594894,607764,689942,1234187,484567
11/3/2021,853181,577990,592787,673540,1208566,384550
11/30/2021,884446,595717,608572,690877,1235483,487742
11/4/2021,854282,578577,593318,674103,1209810,386693
11/5/2021,855809,579374,594085,674814,1211055,390284
11/6/2021,856739,579901,594537,675241,1211779,395728
11/7/2021,857426,580294,594847,675534,1212222,398311
11/8/2021,858780,581059,595477,676280,1213641,403276
11/9/2021,860107,581767,596106,676963,1215092,407683
12/1/2020,61,50,62,37,54,1
12/1/2021,886017,596667,609381,691971,1236965,490545
12/10/2020,83,72,90,71,97,3
12/10/2021,897310,603029,615417,699603,1247097,512165
12/11/2020,85,76,94,77,99,3
12/11/2021,897991,603453,615795,700029,1247551,514216
12/12/2020,87,76,97,82,104,3
12/12/2021,898582,603823,616124,700335,1247948,515281
12/13/2020,88,77,100,85,107,3
12/13/2021,899725,604378,616627,701075,1249047,517004
12/14/2020,90,83,103,87,118,3
12/14/2021,900261,604679,616916,701417,1249538,518258
12/15/2020,109,101,124,111,131,3
12/16/2020,219,265,302,247,195,3
12/17/2020,840,1109,1136,925,478,7
12/18/2020,1676,2140,1999,1603,804,8
12/19/2020,2272,2862,2588,2033,1018,13
12/2/2020,64,54,65,43,63,2
12/2/2021,887357,597460,610148,693010,1238316,492788
12/20/2020,2485,3134,2857,2258,1127,15
12/21/2020,3822,4565,4128,3255,1634,22
12/22/2020,5616,6620,5947,4712,2318,29
12/23/2020,7825,9182,8241,6556,3262,42
12/24/2020,8767,10169,9055,7298,3632,45
12/25/2020,8804,10205,9084,7323,3651,45
12/26/2020,10276,11942,10525,8609,4227,57
12/27/2020,10888,12589,11143,9117,4487,65
12/28/2020,12968,14786,13163,10983,5762,84
12/29/2020,15756,17729,15900,13498,7986,120
