date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,931,866,653,484,243,5
1/10/2021,1271,1207,942,717,520,8
1/11/2021,1331,1295,1007,754,863,8
1/12/2021,1391,1366,1082,808,1187,9
1/13/2021,1476,1440,1157,871,1523,9
1/14/2021,1496,1459,1185,895,1611,9
1/15/2021,1525,1475,1206,924,1701,9
1/16/2021,1529,1476,1210,925,1706,9
1/17/2021,1531,1479,1211,926,1710,9
1/18/2021,1539,1486,1221,930,1728,9
1/19/2021,1582,1512,1252,959,1842,14
1/2/2021,933,867,653,486,244,5
1/20/2021,1596,1520,1261,970,1874,15
1/21/2021,1716,1707,1438,1070,2395,18
1/22/2021,1825,1802,1523,1149,3063,18
1/23/2021,1854,1841,1548,1180,3099,19
1/24/2021,1855,1843,1551,1183,3110,19
1/25/2021,1888,1917,1615,1234,3268,19
1/26/2021,2017,2059,1754,1372,3425,27
1/27/2021,2156,2213,1872,1469,3634,27
1/28/2021,2309,2364,2058,1687,4337,28
1/29/2021,2464,2494,2225,1829,5425,30
1/3/2021,935,867,653,486,244,5
1/30/2021,2502,2526,2263,1902,6286,30
1/31/2021,2503,2527,2263,1903,6303,30
1/4/2021,989,923,694,517,283,5
1/5/2021,1075,1019,760,563,318,5
1/6/2021,1188,1132,856,631,388,8
1/7/2021,1231,1174,913,670,419,8
1/8/2021,1264,1203,938,711,509,8
1/9/2021,1266,1204,942,715,514,8
10/1/2021,30697,17877,17841,19799,32131,15629
10/10/2021,31106,18054,17950,19870,32211,15823
10/11/2021,31155,18085,17968,19890,32220,15853
10/12/2021,31185,18109,17977,19895,32225,15880
10/13/2021,31220,18127,17989,19902,32231,15901
10/14/2021,31289,18149,18018,19919,32243,15930
10/15/2021,31352,18172,18037,19935,32252,15952
10/16/2021,31379,18184,18047,19947,32256,15965
10/17/2021,31393,18191,18051,19949,32256,15973
10/18/2021,31443,18226,18069,19964,32268,16021
10/19/2021,31478,18244,18081,19986,32283,16049
10/2/2021,30718,17885,17852,19805,32136,15653
10/20/2021,31505,18256,18093,19999,32291,16073
10/21/2021,31553,18282,18113,20016,32308,16085
10/22/2021,31649,18327,18137,20034,32338,16125
10/23/2021,31704,18348,18146,20049,32355,16140
