date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,632,991,942,760,539,6
1/10/2021,1171,1722,1738,1484,2300,14
1/11/2021,1219,1805,1823,1551,2480,19
1/12/2021,1309,1919,1946,1650,2762,19
1/13/2021,1419,2057,2095,1827,3171,22
1/14/2021,1518,2238,2255,1976,3695,23
1/15/2021,1638,2396,2434,2110,4076,24
1/16/2021,1696,2485,2535,2202,4693,27
1/17/2021,1715,2515,2579,2238,4748,27
1/18/2021,1779,2628,2652,2331,4969,28
1/19/2021,1851,2703,2736,2414,5476,31
1/2/2021,713,1109,1071,866,620,7
1/20/2021,1927,2830,2843,2537,6248,36
1/21/2021,2020,2962,3014,2706,6997,40
1/22/2021,2169,3129,3199,2897,7755,42
1/23/2021,2252,3295,3362,3054,8348,45
1/24/2021,2288,3329,3422,3085,8509,47
1/25/2021,2367,3401,3512,3208,9109,49
1/26/2021,2441,3485,3608,3326,9683,50
1/27/2021,2554,3612,3766,3516,10410,51
1/28/2021,2632,3726,3885,3668,11427,51
1/29/2021,2744,3850,4024,3853,12434,59
1/3/2021,741,1155,1116,890,642,7
1/30/2021,2814,3940,4159,4011,13222,62
1/31/2021,2850,3962,4191,4041,13375,64
1/4/2021,805,1253,1209,978,871,8
1/5/2021,901,1363,1298,1074,1105,9
1/6/2021,1014,1487,1431,1198,1372,11
1/7/2021,1077,1576,1545,1302,1707,13
1/8/2021,1129,1661,1678,1436,2142,14
1/9/2021,1161,1706,1723,1473,2279,14
10/1/2021,35796,29770,31445,36793,75754,18052
10/10/2021,36474,30192,31739,36989,76000,18404
10/11/2021,36576,30260,31787,37018,76039,18464
10/12/2021,36635,30291,31813,37034,76060,18486
10/13/2021,36714,30333,31845,37049,76081,18515
10/14/2021,36793,30382,31880,37082,76102,18538
10/15/2021,36897,30442,31924,37125,76136,18585
10/16/2021,36962,30475,31953,37142,76150,18611
10/17/2021,37001,30505,31972,37155,76159,18627
10/18/2021,37081,30561,32015,37186,76203,18649
10/19/2021,37144,30597,32044,37213,76228,18693
10/2/2021,35846,29809,31478,36822,75768,18093
10/20/2021,37199,30640,32082,37241,76265,18715
10/21/2021,37290,30682,32114,37270,76290,18747
10/22/2021,37386,30747,32163,37308,76340,18784
10/23/2021,37455,30803,32193,37325,76369,18812
10/24/2021,37484,30819,32209,37334,76393,18828
10/25/2021,37553,30869,32252,37359,76468,18847
10/26/2021,37639,30922,32302,37382,76529,18889
10/27/2021,37730,30979,32346,37424,76594,18922
10/28/2021,37851,31042,32389,37467,76674,18947
10/29/2021,37947,31095,32440,37511,76719,18978
10/3/2021,35895,29837,31493,36833,75775,18111
