date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,3,1
2020-12-03,5,2
2020-12-04,6,1
2020-12-07,8,2
2020-12-08,9,1
2020-12-09,11,2
2020-12-13,12,1
2020-12-15,16,4
2020-12-16,45,29
2020-12-17,92,47
2020-12-18,130,38
2020-12-19,131,1
2020-12-21,148,17
2020-12-22,159,11
2020-12-23,326,167
2020-12-24,335,9
2020-12-25,337,2
2020-12-26,339,2
2020-12-28,411,72
2020-12-29,742,331
2020-12-30,903,161
2020-12-31,1043,140
2021-01-01,1046,3
2021-01-02,1058,12
2021-01-04,1162,104
2021-01-05,1335,173
2021-01-06,1670,335
2021-01-07,1999,329
2021-01-08,2195,196
2021-01-09,2211,16
2021-01-10,2212,1
2021-01-11,2803,591
2021-01-12,3172,369
2021-01-13,3497,325
2021-01-14,4031,534
2021-01-15,4335,304
2021-01-16,4354,19
2021-01-17,4355,1
2021-01-18,4425,70
2021-01-19,4704,279
2021-01-20,5522,818
2021-01-21,6344,822
2021-01-22,6813,469
2021-01-23,6843,30
2021-01-24,6847,4
2021-01-25,7230,383
2021-01-26,7673,443
2021-01-27,8227,554
2021-01-28,9118,891
2021-01-29,9545,427
2021-01-30,9559,14
2021-01-31,9604,45
2021-02-01,10093,489
2021-02-02,10499,406
2021-02-03,11171,672
2021-02-04,12410,1239
2021-02-05,12993,583
2021-02-06,13224,231
2021-02-07,13228,4
2021-02-08,13482,254
2021-02-09,13752,270
2021-02-10,14809,1057
2021-02-11,15656,847
2021-02-12,15959,303
2021-02-13,16112,153
2021-02-14,16115,3
2021-02-15,16212,97
2021-02-16,16971,759
2021-02-17,17683,712
2021-02-18,18594,911
2021-02-19,19022,428
2021-02-20,19145,123
2021-02-21,19159,14
2021-02-22,19709,550
2021-02-23,20160,451
2021-02-24,20627,467
2021-02-25,21320,693
2021-02-26,21522,202
2021-02-27,21757,235
2021-02-28,21761,4
2021-03-01,22165,404
2021-03-02,22448,283
2021-03-03,22931,483
2021-03-04,23315,384
2021-03-05,23671,356
2021-03-06,23751,80
2021-03-07,23755,4
2021-03-08,23997,242
2021-03-09,24297,300
2021-03-10,24974,677
2021-03-11,25429,455
2021-03-12,25735,306
2021-03-13,25803,68
2021-03-14,25806,3
2021-03-15,26013,207
2021-03-16,26394,381
2021-03-17,26681,287
2021-03-18,26926,245
2021-03-19,27094,168
2021-03-20,27149,55
2021-03-21,27155,6
2021-03-22,27406,251
2021-03-23,27642,236
2021-03-24,28043,401
2021-03-25,28285,242
2021-03-26,28453,168
2021-03-27,28503,50
2021-03-28,28507,4
2021-03-29,28700,193
2021-03-30,28908,208
2021-03-31,29135,227
2021-04-01,29309,174
2021-04-02,29476,167
2021-04-03,29564,88
2021-04-04,29572,8
2021-04-05,29750,178
2021-04-06,29954,204
2021-04-07,30158,204
2021-04-08,30355,197
2021-04-09,30523,168
2021-04-10,30592,69
2021-04-11,30601,9
2021-04-12,30803,202
2021-04-13,30955,152
2021-04-14,31104,149
2021-04-15,31251,147
2021-04-16,31406,155
2021-04-17,31422,16
2021-04-18,31427,5
2021-04-19,31560,133
2021-04-20,31685,125
2021-04-21,31789,104
2021-04-22,31913,124
2021-04-23,32020,107
2021-04-24,32073,53
2021-04-25,32080,7
2021-04-26,32193,113
2021-04-27,32328,135
2021-04-28,32455,127
2021-04-29,32594,139
2021-04-30,32723,129
2021-05-01,32784,61
2021-05-02,32786,2
2021-05-03,32899,113
2021-05-04,33023,124
2021-05-05,33119,96
2021-05-06,33195,76
2021-05-07,33277,82
2021-05-08,33295,18
2021-05-09,33299,4
2021-05-10,33397,98
2021-05-11,33500,103
2021-05-12,33602,102
2021-05-13,33783,181
2021-05-14,34031,248
2021-05-15,34452,421
2021-05-16,34460,8
2021-05-17,34759,299
2021-05-18,35030,271
2021-05-19,35218,188
2021-05-20,35376,158
2021-05-21,35491,115
2021-05-22,35555,64
2021-05-23,35562,7
2021-05-24,35691,129
2021-05-25,35828,137
2021-05-26,35971,143
2021-05-27,36100,129
2021-05-28,36203,103
2021-05-29,36221,18
2021-05-30,36226,5
2021-05-31,36233,7
2021-06-01,36345,112
2021-06-02,36442,97
2021-06-03,36543,101
2021-06-04,36776,233
2021-06-05,37127,351
2021-06-06,37137,10
2021-06-07,37411,274
2021-06-08,37722,311
2021-06-09,37976,254
2021-06-10,38086,110
2021-06-11,38205,119
2021-06-12,38237,32
2021-06-13,38243,6
2021-06-14,38361,118
2021-06-15,38488,127
2021-06-16,38633,145
2021-06-17,38726,93
2021-06-18,38782,56
2021-06-19,38815,33
2021-06-20,38819,4
2021-06-21,38908,89
2021-06-22,39000,92
2021-06-23,39090,90
2021-06-24,39159,69
2021-06-25,39245,86
2021-06-26,39280,35
2021-06-27,39285,5
2021-06-28,39381,96
2021-06-29,39494,113
2021-06-30,39606,112
2021-07-01,39665,59
2021-07-02,39725,60
2021-07-03,39730,5
2021-07-04,39732,2
2021-07-05,39737,5
2021-07-06,39850,113
2021-07-07,39923,73
2021-07-08,39996,73
2021-07-09,40043,47
2021-07-10,40048,5
2021-07-11,40050,2
2021-07-12,40144,94
2021-07-13,40218,74
2021-07-14,40309,91
2021-07-15,40369,60
2021-07-16,40450,81
2021-07-17,40461,11
2021-07-18,40468,7
2021-07-19,40522,54
2021-07-20,40609,87
2021-07-21,40681,72
2021-07-22,40756,75
2021-07-23,40861,105
2021-07-24,40866,5
2021-07-25,40870,4
2021-07-26,40948,78
2021-07-27,41058,110
2021-07-28,41170,112
2021-07-29,41275,105
2021-07-30,41361,86
2021-07-31,41375,14
2021-08-01,41376,1
2021-08-02,41486,110
2021-08-03,41613,127
2021-08-04,41709,96
2021-08-05,41777,68
2021-08-06,41889,112
2021-08-07,41903,14
2021-08-08,41908,5
2021-08-09,42021,113
2021-08-10,42107,86
2021-08-11,42210,103
2021-08-12,42299,89
2021-08-13,42431,132
2021-08-14,42456,25
2021-08-15,42472,16
2021-08-16,42568,96
2021-08-17,42676,108
2021-08-18,42796,120
2021-08-19,42896,100
2021-08-20,43016,120
2021-08-21,43031,15
2021-08-22,43043,12
2021-08-23,43150,107
2021-08-24,43256,106
2021-08-25,43350,94
2021-08-26,43465,115
2021-08-27,43596,131
2021-08-28,43621,25
2021-08-29,43628,7
2021-08-30,43712,84
2021-08-31,43785,73
2021-09-01,43869,84
2021-09-02,43941,72
2021-09-03,44059,118
2021-09-04,44079,20
2021-09-05,44084,5
2021-09-06,44089,5
2021-09-07,44164,75
2021-09-08,44264,100
2021-09-09,44323,59
2021-09-10,44399,76
2021-09-11,44415,16
2021-09-12,44421,6
2021-09-13,44499,78
2021-09-14,44564,65
2021-09-15,44629,65
2021-09-16,44675,46
2021-09-17,44797,122
2021-09-18,44805,8
2021-09-19,44810,5
2021-09-20,44870,60
2021-09-21,44942,72
2021-09-22,44990,48
2021-09-23,45040,50
2021-09-24,45156,116
2021-09-25,45202,46
2021-09-26,45241,39
2021-09-27,45307,66
2021-09-28,45415,108
2021-09-29,45550,135
2021-09-30,45737,187
2021-10-01,45901,164
2021-10-02,45964,63
2021-10-03,46015,51
2021-10-04,46114,99
2021-10-05,46265,151
2021-10-06,46380,115
2021-10-07,46545,165
2021-10-08,46691,146
2021-10-09,46766,75
2021-10-10,46795,29
2021-10-11,46843,48
2021-10-12,46976,133
2021-10-13,47177,201
2021-10-14,47298,121
2021-10-15,47419,121
2021-10-16,47469,50
2021-10-17,47489,20
2021-10-18,47616,127
2021-10-19,47738,122
2021-10-20,47878,140
2021-10-21,47958,80
2021-10-22,48068,110
2021-10-23,48148,80
2021-10-24,48219,71
2021-10-25,48379,160
2021-10-26,48547,168
2021-10-27,48855,308
2021-10-28,49084,229
2021-10-29,49240,156
2021-10-30,49292,52
2021-10-31,49371,79
2021-11-01,49581,210
2021-11-02,49783,202
2021-11-03,50009,226
2021-11-04,50375,366
2021-11-05,50545,170
2021-11-06,50686,141
2021-11-07,50861,175
2021-11-08,51085,224
2021-11-09,51315,230
2021-11-10,51663,348
2021-11-11,51894,231
2021-11-12,52243,349
2021-11-13,52384,141
2021-11-14,52585,201
2021-11-15,52807,222
2021-11-16,53188,381
2021-11-17,53460,272
2021-11-18,53688,228
2021-11-19,54011,323
2021-11-20,54184,173
2021-11-21,54292,108
2021-11-22,54648,356
2021-11-23,54953,305
2021-11-24,55168,215
2021-11-26,55381,213
2021-11-27,55478,97
2021-11-28,55621,143
2021-11-29,55872,251
2021-11-30,56164,292
2021-12-01,56452,288
2021-12-02,56640,188
2021-12-03,57126,486
2021-12-04,57371,245
2021-12-05,57498,127
2021-12-06,57721,223
2021-12-07,57990,269
2021-12-08,58257,267
2021-12-09,58509,252
2021-12-10,58757,248
2021-12-11,58850,93
2021-12-12,58941,91
2021-12-13,59162,221
2021-12-14,59223,61
