date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4305,4496,3790,3555,2407,25
1/10/2021,6573,6490,5668,5495,5035,54
1/11/2021,6884,6769,5938,5779,5430,64
1/12/2021,7212,7031,6203,6043,5961,72
1/13/2021,7429,7268,6447,6292,6421,79
1/14/2021,7732,7575,6767,6590,6856,84
1/15/2021,8345,8151,7348,7158,8186,92
1/16/2021,8586,8345,7530,7324,8466,94
1/17/2021,8668,8404,7576,7380,8603,98
1/18/2021,9011,8710,7899,7670,10180,103
1/19/2021,9380,8995,8224,7995,11858,113
1/2/2021,4477,4619,3895,3668,2540,26
1/20/2021,9872,9538,8736,8480,14006,124
1/21/2021,10271,9982,9228,8962,17125,132
1/22/2021,10961,10670,9977,9707,20183,142
1/23/2021,11237,10904,10170,9909,21971,147
1/24/2021,11379,11034,10280,10017,22298,150
1/25/2021,12091,11677,11020,10774,25571,165
1/26/2021,12801,12254,11676,11424,28621,173
1/27/2021,13522,12847,12336,12146,31814,182
1/28/2021,14354,13490,13008,12874,35160,194
1/29/2021,15267,14218,13741,13629,38257,212
1/3/2021,4566,4709,3969,3725,2596,27
1/30/2021,15913,14651,14091,14028,40978,218
1/31/2021,16083,14762,14207,14165,41733,222
1/4/2021,4902,5033,4234,4009,2866,35
1/5/2021,5235,5358,4495,4302,3191,38
1/6/2021,5650,5696,4919,4669,3537,44
1/7/2021,5950,5934,5126,4949,3960,48
1/8/2021,6223,6222,5412,5231,4224,51
1/9/2021,6475,6395,5581,5416,4960,54
10/1/2021,130553,83473,82897,99946,200811,57415
10/10/2021,131965,84215,83411,100395,201336,58122
10/11/2021,132157,84331,83485,100457,201415,58235
10/12/2021,132275,84384,83516,100477,201457,58289
10/13/2021,132414,84468,83573,100526,201518,58369
10/14/2021,132622,84572,83640,100588,201599,58458
10/15/2021,132858,84679,83755,100661,201666,58553
10/16/2021,132968,84738,83791,100702,201700,58592
