Category,value
tests,10511564
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1598993
20 - 44 years,4541225
45 - 54 years,1417216
55 - 64 years,1328921
65 years and older,1606639
Unknown,18570
positive,0.0970475944397998
