date,Pima_cume,Pima
2020-12-01,95,
2020-12-02,102,7
2020-12-03,111,9
2020-12-04,114,3
2020-12-05,115,1
2020-12-06,117,2
2020-12-07,121,4
2020-12-08,124,3
2020-12-09,135,11
2020-12-10,139,4
2020-12-11,148,9
2020-12-12,154,6
2020-12-13,156,2
2020-12-14,163,7
2020-12-15,193,30
2020-12-16,203,10
2020-12-17,1422,1219
2020-12-18,2797,1375
2020-12-19,3533,736
2020-12-20,3561,28
2020-12-21,5073,1512
2020-12-22,6638,1565
2020-12-23,8525,1887
2020-12-24,9593,1068
2020-12-25,9602,9
2020-12-26,10393,791
2020-12-27,10569,176
2020-12-28,12368,1799
2020-12-29,14311,1943
2020-12-30,16407,2096
2020-12-31,17972,1565
2021-01-01,19137,1165
2021-01-02,19809,672
2021-01-03,20183,374
2021-01-04,22018,1835
2021-01-05,23793,1775
2021-01-06,25912,2119
2021-01-07,28133,2221
2021-01-08,30778,2645
2021-01-09,32332,1554
2021-01-10,32793,461
2021-01-11,35638,2845
2021-01-12,38475,2837
2021-01-13,41067,2592
2021-01-14,43628,2561
2021-01-15,47837,4209
2021-01-16,49297,1460
2021-01-17,49861,564
2021-01-18,53864,4003
2021-01-19,58036,4172
2021-01-20,62993,4957
2021-01-21,68545,5552
2021-01-22,75209,6664
2021-01-23,77883,2674
2021-01-24,78991,1108
2021-01-25,86257,7266
2021-01-26,93061,6804
2021-01-27,100469,7408
2021-01-28,107486,7017
2021-01-29,114721,7235
2021-01-30,118559,3838
2021-01-31,120002,1443
2021-02-01,127199,7197
2021-02-02,133798,6599
2021-02-03,140948,7150
2021-02-04,148277,7329
2021-02-05,157093,8816
2021-02-06,161427,4334
2021-02-07,162729,1302
2021-02-08,169841,7112
2021-02-09,176255,6414
2021-02-10,184011,7756
2021-02-11,191967,7956
2021-02-12,200922,8955
2021-02-13,205486,4564
2021-02-14,206608,1122
2021-02-15,212914,6306
2021-02-16,220025,7111
2021-02-17,227689,7664
2021-02-18,235335,7646
2021-02-19,241251,5916
2021-02-20,244705,3454
2021-02-21,245647,942
2021-02-22,251038,5391
2021-02-23,257386,6348
2021-02-24,265608,8222
2021-02-25,275639,10031
2021-02-26,287693,12054
2021-02-27,294361,6668
2021-02-28,298245,3884
2021-03-01,309419,11174
2021-03-02,318277,8858
2021-03-03,328504,10227
2021-03-04,337126,8622
2021-03-05,347345,10219
2021-03-06,353866,6521
2021-03-07,358016,4150
2021-03-08,368423,10407
2021-03-09,378706,10283
2021-03-10,391012,12306
2021-03-11,403051,12039
2021-03-12,415816,12765
2021-03-13,423252,7436
2021-03-14,427195,3943
2021-03-15,436394,9199
2021-03-16,446227,9833
2021-03-17,457223,10996
2021-03-18,468122,10899
2021-03-19,479829,11707
2021-03-20,486642,6813
2021-03-21,492583,5941
2021-03-22,501565,8982
2021-03-23,511891,10326
2021-03-24,523950,12059
2021-03-25,537432,13482
2021-03-26,551714,14282
2021-03-27,560536,8822
2021-03-28,566435,5899
2021-03-29,577089,10654
2021-03-30,589235,12146
2021-03-31,603027,13792
2021-04-01,616759,13732
2021-04-02,629645,12886
2021-04-03,637764,8119
2021-04-04,642621,4857
2021-04-05,654704,12083
2021-04-06,666761,12057
2021-04-07,681327,14566
2021-04-08,695426,14099
2021-04-09,709949,14523
2021-04-10,718466,8517
2021-04-11,723197,4731
2021-04-12,733848,10651
2021-04-13,743649,9801
2021-04-14,755056,11407
2021-04-15,766892,11836
2021-04-16,779103,12211
2021-04-17,785560,6457
2021-04-18,790088,4528
2021-04-19,799042,8954
2021-04-20,808412,9370
2021-04-21,819024,10612
2021-04-22,829949,10925
2021-04-23,841580,11631
2021-04-24,849062,7482
2021-04-25,852976,3914
2021-04-26,863524,10548
2021-04-27,873265,9741
2021-04-28,883079,9814
2021-04-29,892365,9286
2021-04-30,901440,9075
2021-05-01,906022,4582
2021-05-02,908987,2965
2021-05-03,915799,6812
2021-05-04,922118,6319
2021-05-05,929326,7208
2021-05-06,935401,6075
2021-05-07,942195,6794
2021-05-08,945731,3536
2021-05-09,947444,1713
2021-05-10,951899,4455
2021-05-11,955704,3805
2021-05-12,960158,4454
2021-05-13,965924,5766
2021-05-14,972256,6332
2021-05-15,977032,4776
2021-05-16,980076,3044
2021-05-17,985075,4999
2021-05-18,988884,3809
2021-05-19,993101,4217
2021-05-20,997021,3920
2021-05-21,1002333,5312
2021-05-22,1006038,3705
2021-05-23,1007647,1609
2021-05-24,1011367,3720
2021-05-25,1014667,3300
2021-05-26,1017820,3153
2021-05-27,1020689,2869
2021-05-28,1024457,3768
2021-05-29,1026234,1777
2021-05-30,1027163,929
2021-05-31,1027859,696
2021-06-01,1031311,3452
2021-06-02,1034010,2699
2021-06-03,1037186,3176
2021-06-04,1041389,4203
2021-06-05,1044071,2682
2021-06-06,1045786,1715
2021-06-07,1049535,3749
2021-06-08,1052294,2759
2021-06-09,1055163,2869
2021-06-10,1057811,2648
2021-06-11,1061196,3385
2021-06-12,1063379,2183
2021-06-13,1064511,1132
2021-06-14,1067622,3111
2021-06-15,1069687,2065
2021-06-16,1071935,2248
2021-06-17,1073915,1980
2021-06-18,1076676,2761
2021-06-19,1078245,1569
2021-06-20,1079010,765
2021-06-21,1080821,1811
2021-06-22,1082969,2148
2021-06-23,1084935,1966
2021-06-24,1086780,1845
2021-06-25,1089289,2509
2021-06-26,1090657,1368
2021-06-27,1091396,739
2021-06-28,1093085,1689
2021-06-29,1094688,1603
2021-06-30,1096485,1797
2021-07-01,1098195,1710
2021-07-02,1099998,1803
2021-07-03,1101028,1030
2021-07-04,1101252,224
2021-07-05,1102449,1197
2021-07-06,1103877,1428
2021-07-07,1105467,1590
2021-07-08,1107218,1751
2021-07-09,1109070,1852
2021-07-10,1110257,1187
2021-07-11,1110856,599
2021-07-12,1112394,1538
2021-07-13,1113769,1375
2021-07-14,1115202,1433
2021-07-15,1116608,1406
2021-07-16,1118503,1895
2021-07-17,1119697,1194
2021-07-18,1120337,640
2021-07-19,1121973,1636
2021-07-20,1123575,1602
2021-07-21,1125276,1701
2021-07-22,1126957,1681
2021-07-23,1129013,2056
2021-07-24,1130329,1316
2021-07-25,1131035,706
2021-07-26,1132904,1869
2021-07-27,1134929,2025
2021-07-28,1137143,2214
2021-07-29,1139098,1955
2021-07-30,1141542,2444
2021-07-31,1143123,1581
2021-08-01,1144225,1102
2021-08-02,1146357,2132
2021-08-03,1148279,1922
2021-08-04,1150067,1788
2021-08-05,1151718,1651
2021-08-06,1154142,2424
2021-08-07,1155715,1573
2021-08-08,1156662,947
2021-08-09,1158602,1940
2021-08-10,1160315,1713
2021-08-11,1161998,1683
2021-08-12,1163822,1824
2021-08-13,1166426,2604
2021-08-14,1168188,1762
2021-08-15,1169313,1125
2021-08-16,1171489,2176
2021-08-17,1173635,2146
2021-08-18,1175984,2349
2021-08-19,1178241,2257
2021-08-20,1181123,2882
2021-08-21,1182869,1746
2021-08-22,1184022,1153
2021-08-23,1186370,2348
2021-08-24,1188959,2589
2021-08-25,1191300,2341
2021-08-26,1193282,1982
2021-08-27,1196102,2820
2021-08-28,1197857,1755
2021-08-29,1198991,1134
2021-08-30,1201091,2100
2021-08-31,1202999,1908
2021-09-01,1204989,1990
2021-09-02,1206625,1636
2021-09-03,1209087,2462
2021-09-04,1210462,1375
2021-09-05,1211305,843
2021-09-06,1211627,322
2021-09-07,1213301,1674
2021-09-08,1214931,1630
2021-09-09,1216481,1550
2021-09-10,1218674,2193
2021-09-11,1220120,1446
2021-09-12,1221122,1002
2021-09-13,1222739,1617
2021-09-14,1224421,1682
2021-09-15,1225879,1458
2021-09-16,1227435,1556
2021-09-17,1229626,2191
2021-09-18,1230810,1184
2021-09-19,1231576,766
2021-09-20,1233042,1466
2021-09-21,1234562,1520
2021-09-22,1236065,1503
2021-09-23,1237487,1422
2021-09-24,1240175,2688
2021-09-25,1242306,2131
2021-09-26,1243503,1197
2021-09-27,1246267,2764
2021-09-28,1249370,3103
2021-09-29,1252502,3132
2021-09-30,1255387,2885
2021-10-01,1258874,3487
2021-10-02,1260532,1658
2021-10-03,1261635,1103
2021-10-04,1264602,2967
2021-10-05,1267439,2837
2021-10-06,1270072,2633
2021-10-07,1272639,2567
2021-10-08,1275927,3288
2021-10-09,1277554,1627
2021-10-10,1278694,1140
2021-10-11,1281408,2714
2021-10-12,1283453,2045
2021-10-13,1285630,2177
2021-10-14,1287996,2366
2021-10-15,1290788,2792
2021-10-16,1292109,1321
2021-10-17,1292968,859
2021-10-18,1295352,2384
2021-10-19,1297441,2089
2021-10-20,1299654,2213
2021-10-21,1301904,2250
2021-10-22,1306348,4444
2021-10-23,1308832,2484
2021-10-24,1310511,1679
2021-10-25,1315187,4676
2021-10-26,1320231,5044
2021-10-27,1325377,5146
2021-10-28,1330021,4644
2021-10-29,1335304,5283
2021-10-30,1337929,2625
2021-10-31,1339460,1531
2021-11-01,1344480,5020
2021-11-02,1349393,4913
2021-11-03,1353950,4557
2021-11-04,1358752,4802
2021-11-05,1364564,5812
2021-11-06,1367775,3211
2021-11-07,1370562,2787
2021-11-08,1376505,5943
2021-11-09,1382143,5638
2021-11-10,1388333,6190
2021-11-11,1393608,5275
2021-11-12,1399728,6120
2021-11-13,1403839,4111
2021-11-14,1406372,2533
2021-11-15,1412359,5987
2021-11-16,1418725,6366
2021-11-17,1424822,6097
2021-11-18,1430870,6048
2021-11-19,1438072,7202
2021-11-20,1441760,3688
2021-11-21,1443959,2199
2021-11-22,1450084,6125
2021-11-23,1456105,6021
2021-11-24,1461947,5842
2021-11-25,1461978,31
2021-11-26,1465755,3777
2021-11-27,1468813,3058
2021-11-28,1471388,2575
2021-11-29,1476946,5558
2021-11-30,1482958,6012
2021-12-01,1489366,6408
2021-12-02,1495546,6180
2021-12-03,1502657,7111
2021-12-04,1507004,4347
2021-12-05,1510092,3088
2021-12-06,1515379,5287
2021-12-07,1521922,6543
2021-12-08,1528577,6655
2021-12-09,1534433,5856
2021-12-10,1540966,6533
2021-12-11,1544057,3091
2021-12-12,1546414,2357
2021-12-13,1551263,4849
2021-12-14,1556272,5009
2021-12-15,1561817,5545
2021-12-16,1567641,5824
2021-12-17,1573722,6081
2021-12-18,1576946,3224
2021-12-19,1579308,2362
2021-12-20,1584665,5357
2021-12-21,1590270,5605
2021-12-22,1595986,5716
2021-12-23,1600725,4739
2021-12-24,1602027,1302
2021-12-25,1602030,3
2021-12-26,1603815,1785
2021-12-27,1608678,4863
2021-12-28,1613855,5177
2021-12-29,1619141,5286
2021-12-30,1624100,4959
2021-12-31,1625903,1803
2022-01-01,1626223,320
2022-01-02,1627946,1723
2022-01-03,1632059,4113
2022-01-04,1636325,4266
2022-01-05,1640982,4657
