date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11629,13352,12523,10048,6327,97
1/1/2022,557382,385842,396626,413315,667258,321729
1/10/2021,19802,20494,19522,16299,12277,203
1/10/2022,563360,388724,399320,415709,669441,332173
1/11/2021,21031,21624,20772,17287,14151,235
1/11/2022,564109,389134,399639,415989,669708,333403
1/12/2021,23008,23611,22811,18990,18999,311
1/12/2022,564771,389460,399950,416292,669952,334801
1/13/2021,25007,25757,25069,20696,24597,372
1/13/2022,565634,389838,400263,416591,670215,336060
1/14/2021,26939,27909,27396,22631,30688,404
1/14/2022,566441,390221,400548,416839,670403,337692
1/15/2021,29142,29919,29566,24431,35640,455
1/15/2022,566902,390473,400731,417000,670498,338932
1/16/2021,30504,31111,30872,25612,38860,483
1/16/2022,567142,390586,400830,417089,670557,339340
1/17/2021,31467,32003,31849,26586,42033,505
1/17/2022,567661,390841,401078,417301,670701,340411
1/18/2021,32507,32953,33007,27711,47271,528
1/18/2022,568325,391149,401345,417505,670909,341347
1/19/2021,33773,34162,34345,29016,53562,583
1/19/2022,569072,391493,401623,417760,671104,342567
1/2/2021,13149,14761,13808,11150,7111,115
1/2/2022,557664,385980,396760,413433,667366,322043
1/20/2021,35072,35459,35992,30558,60622,616
1/20/2022,569715,391787,401891,417996,671299,343624
1/21/2021,36535,36961,37897,32429,68905,660
1/21/2022,570345,392105,402153,418191,671467,344830
1/22/2021,39400,39599,40878,35456,76908,739
1/22/2022,570721,392335,402310,418345,671564,345715
1/23/2021,41993,41683,43378,37947,81818,798
1/23/2022,570969,392459,402438,418414,671608,346081
1/24/2021,43259,42852,44679,39363,86981,837
1/24/2022,571551,392737,402657,418637,671797,346995
1/25/2021,44568,44017,46115,40970,94531,877
1/25/2022,572024,392975,402888,418819,671956,347790
1/26/2021,46228,45487,47849,42879,105463,924
1/26/2022,572550,393220,403096,418992,672103,348717
1/27/2021,47702,46822,49371,44552,115902,952
1/27/2022,573066,393462,403292,419167,672247,349534
1/28/2021,48905,47918,50611,45980,126831,980
1/28/2022,573549,393693,403493,419335,672374,350541
1/29/2021,50938,49612,52342,47822,137636,1039
1/29/2022,573889,393851,403668,419453,672442,351363
1/3/2021,13886,15347,14335,11601,7366,130
1/3/2022,558387,386311,397078,413764,667691,323260
