date,Pinal_cume,Pinal
2020-12-01,6,
2020-12-03,7,1
2020-12-09,8,1
2020-12-13,9,1
2020-12-16,13,4
2020-12-17,45,32
2020-12-18,74,29
2020-12-19,90,16
2020-12-20,99,9
2020-12-21,212,113
2020-12-22,406,194
2020-12-23,692,286
2020-12-24,750,58
2020-12-26,994,244
2020-12-27,1043,49
2020-12-28,1440,397
2020-12-29,2005,565
2020-12-30,2774,769
2020-12-31,3308,534
2021-01-01,3465,157
2021-01-02,3913,448
2021-01-03,4056,143
2021-01-04,4613,557
2021-01-05,5227,614
2021-01-06,6001,774
2021-01-07,6732,731
2021-01-08,7591,859
2021-01-09,8426,835
2021-01-10,8500,74
2021-01-11,9020,520
2021-01-12,9792,772
2021-01-13,10796,1004
2021-01-14,11866,1070
2021-01-15,12879,1013
2021-01-16,13871,992
2021-01-17,14047,176
2021-01-18,14669,622
2021-01-19,15706,1037
2021-01-20,17142,1436
2021-01-21,18633,1491
2021-01-22,20195,1562
2021-01-23,22285,2090
2021-01-24,22618,333
2021-01-25,23763,1145
2021-01-26,25024,1261
2021-01-27,26719,1695
2021-01-28,28544,1825
2021-01-29,30352,1808
2021-01-30,32820,2468
2021-01-31,33113,293
2021-02-01,34943,1830
2021-02-02,36858,1915
2021-02-03,39007,2149
2021-02-04,41172,2165
2021-02-05,43760,2588
2021-02-06,46325,2565
2021-02-07,46808,483
2021-02-08,48862,2054
2021-02-09,51181,2319
2021-02-10,54128,2947
2021-02-11,57236,3108
2021-02-12,60812,3576
2021-02-13,64669,3857
2021-02-14,65234,565
2021-02-15,66632,1398
2021-02-16,68595,1963
2021-02-17,70838,2243
2021-02-18,73199,2361
2021-02-19,75079,1880
2021-02-20,77438,2359
2021-02-21,77884,446
2021-02-22,79219,1335
2021-02-23,81111,1892
2021-02-24,83893,2782
2021-02-25,87558,3665
2021-02-26,91378,3820
2021-02-27,94810,3432
2021-02-28,95640,830
2021-03-01,98942,3302
2021-03-02,102419,3477
2021-03-03,106564,4145
2021-03-04,110591,4027
2021-03-05,114034,3443
2021-03-06,117465,3431
2021-03-07,118563,1098
2021-03-08,121514,2951
2021-03-09,124734,3220
2021-03-10,128192,3458
2021-03-11,132814,4622
2021-03-12,136958,4144
2021-03-13,140030,3072
2021-03-14,141109,1079
2021-03-15,143762,2653
2021-03-16,147074,3312
2021-03-17,150685,3611
2021-03-18,154434,3749
2021-03-19,157674,3240
2021-03-20,159714,2040
2021-03-21,161008,1294
2021-03-22,163558,2550
2021-03-23,166552,2994
2021-03-24,170435,3883
2021-03-25,174259,3824
2021-03-26,178554,4295
2021-03-27,180524,1970
2021-03-28,182194,1670
2021-03-29,185585,3391
2021-03-30,189136,3551
2021-03-31,193133,3997
2021-04-01,197330,4197
2021-04-02,200116,2786
2021-04-03,202771,2655
2021-04-04,203531,760
2021-04-05,206270,2739
2021-04-06,209522,3252
2021-04-07,213012,3490
2021-04-08,216254,3242
2021-04-09,219210,2956
2021-04-10,221226,2016
2021-04-11,222242,1016
2021-04-12,225036,2794
2021-04-13,227462,2426
2021-04-14,230192,2730
2021-04-15,232889,2697
2021-04-16,236059,3170
2021-04-17,237514,1455
2021-04-18,238566,1052
2021-04-19,241186,2620
2021-04-20,244222,3036
2021-04-21,247809,3587
2021-04-22,250423,2614
2021-04-23,252535,2112
2021-04-24,254393,1858
2021-04-25,255740,1347
2021-04-26,257976,2236
2021-04-27,260400,2424
2021-04-28,262678,2278
2021-04-29,264507,1829
2021-04-30,266445,1938
2021-05-01,267653,1208
2021-05-02,268376,723
2021-05-03,269894,1518
2021-05-04,271774,1880
2021-05-05,273650,1876
2021-05-06,275121,1471
2021-05-07,276635,1514
2021-05-08,277911,1276
2021-05-09,278458,547
2021-05-10,279743,1285
2021-05-11,281187,1444
2021-05-12,283109,1922
2021-05-13,284882,1773
2021-05-14,286780,1898
2021-05-15,288097,1317
2021-05-16,288920,823
2021-05-17,290390,1470
2021-05-18,291747,1357
2021-05-19,293499,1752
2021-05-20,295061,1562
2021-05-21,296507,1446
2021-05-22,297819,1312
2021-05-23,298282,463
2021-05-24,299338,1056
2021-05-25,300467,1129
2021-05-26,301722,1255
2021-05-27,302864,1142
2021-05-28,304225,1361
2021-05-29,304886,661
2021-05-30,305256,370
2021-05-31,305488,232
2021-06-01,306577,1089
2021-06-02,307603,1026
2021-06-03,308582,979
2021-06-04,309762,1180
2021-06-05,310652,890
2021-06-06,311081,429
2021-06-07,311977,896
2021-06-08,312814,837
2021-06-09,313898,1084
2021-06-10,314846,948
2021-06-11,316012,1166
2021-06-12,316822,810
2021-06-13,317247,425
2021-06-14,318070,823
2021-06-15,318927,857
2021-06-16,319694,767
2021-06-17,320606,912
2021-06-18,321726,1120
2021-06-19,322351,625
2021-06-20,322701,350
2021-06-21,323362,661
2021-06-22,324074,712
2021-06-23,324943,869
2021-06-24,325647,704
2021-06-25,326512,865
2021-06-26,327003,491
2021-06-27,327401,398
2021-06-28,327973,572
2021-06-29,328608,635
2021-06-30,329313,705
2021-07-01,329976,663
2021-07-02,330736,760
2021-07-03,331254,518
2021-07-04,331362,108
2021-07-05,331914,552
2021-07-06,332542,628
2021-07-07,333164,622
2021-07-08,333763,599
2021-07-09,334440,677
2021-07-10,334852,412
2021-07-11,335075,223
2021-07-12,335684,609
2021-07-13,336345,661
2021-07-14,336906,561
2021-07-15,337425,519
2021-07-16,338160,735
2021-07-17,338689,529
2021-07-18,339035,346
2021-07-19,339667,632
2021-07-20,340353,686
2021-07-21,341194,841
2021-07-22,341928,734
2021-07-23,342878,950
2021-07-24,343557,679
2021-07-25,344034,477
2021-07-26,344788,754
2021-07-27,345527,739
2021-07-28,346419,892
2021-07-29,347199,780
2021-07-30,348285,1086
2021-07-31,349023,738
2021-08-01,349489,466
2021-08-02,350234,745
2021-08-03,350988,754
2021-08-04,351830,842
2021-08-05,352631,801
2021-08-06,353776,1145
2021-08-07,354505,729
2021-08-08,354939,434
2021-08-09,355776,837
2021-08-10,356549,773
2021-08-11,357325,776
2021-08-12,358173,848
2021-08-13,359310,1137
2021-08-14,360168,858
2021-08-15,360658,490
2021-08-16,361688,1030
2021-08-17,362631,943
2021-08-18,363751,1120
2021-08-19,364618,867
2021-08-20,365831,1213
2021-08-21,366631,800
2021-08-22,367170,539
2021-08-23,368278,1108
2021-08-24,369175,897
2021-08-25,370159,984
2021-08-26,370920,761
2021-08-27,372086,1166
2021-08-28,372902,816
2021-08-29,373381,479
2021-08-30,374304,923
2021-08-31,375105,801
2021-09-01,375992,887
2021-09-02,376723,731
2021-09-03,377900,1177
2021-09-04,378523,623
2021-09-05,378903,380
2021-09-06,379090,187
2021-09-07,379907,817
2021-09-08,380673,766
2021-09-09,381373,700
2021-09-10,382489,1116
2021-09-11,383244,755
2021-09-12,383637,393
2021-09-13,384480,843
2021-09-14,385246,766
2021-09-15,385991,745
2021-09-16,386697,706
2021-09-17,387689,992
2021-09-18,388363,674
2021-09-19,388695,332
2021-09-20,389270,575
2021-09-21,389885,615
2021-09-22,390542,657
2021-09-23,391172,630
2021-09-24,392184,1012
2021-09-25,392891,707
2021-09-26,393278,387
2021-09-27,394175,897
2021-09-28,395081,906
2021-09-29,396023,942
2021-09-30,396896,873
2021-10-01,397919,1023
2021-10-02,398541,622
2021-10-03,398902,361
2021-10-04,399765,863
2021-10-05,400598,833
2021-10-06,401462,864
2021-10-07,402368,906
2021-10-08,403304,936
2021-10-09,403921,617
2021-10-10,404244,323
2021-10-11,405101,857
2021-10-12,405701,600
2021-10-13,406308,607
2021-10-14,407020,712
2021-10-15,407845,825
2021-10-16,408320,475
2021-10-17,408627,307
2021-10-18,409294,667
2021-10-19,409892,598
2021-10-20,410505,613
2021-10-21,411189,684
2021-10-22,412766,1577
2021-10-23,413938,1172
2021-10-24,414544,606
2021-10-25,416209,1665
2021-10-26,417761,1552
2021-10-27,419401,1640
2021-10-28,421095,1694
2021-10-29,422899,1804
2021-10-30,423656,757
2021-10-31,424155,499
2021-11-01,425834,1679
2021-11-02,427395,1561
2021-11-03,428975,1580
2021-11-04,430577,1602
2021-11-05,432591,2014
2021-11-06,434083,1492
2021-11-07,434589,506
2021-11-08,436286,1697
2021-11-09,437883,1597
2021-11-10,439557,1674
2021-11-11,440928,1371
2021-11-12,442769,1841
2021-11-13,444301,1532
2021-11-14,444776,475
2021-11-15,446263,1487
2021-11-16,447648,1385
2021-11-17,449312,1664
2021-11-18,450997,1685
2021-11-19,452793,1796
2021-11-20,454038,1245
2021-11-21,454504,466
2021-11-22,456142,1638
2021-11-23,457945,1803
2021-11-24,459410,1465
2021-11-25,459420,10
2021-11-26,460431,1011
2021-11-27,461043,612
2021-11-28,461446,403
2021-11-29,462949,1503
2021-11-30,464636,1687
2021-12-01,466445,1809
2021-12-02,468321,1876
2021-12-03,470283,1962
2021-12-04,471108,825
2021-12-05,471607,499
2021-12-06,473339,1732
2021-12-07,475357,2018
2021-12-08,477327,1970
2021-12-09,479260,1933
2021-12-10,481275,2015
2021-12-11,482448,1173
2021-12-12,482907,459
2021-12-13,484252,1345
2021-12-14,485564,1312
2021-12-15,487113,1549
2021-12-16,488828,1715
2021-12-17,490274,1446
2021-12-18,491064,790
2021-12-19,491540,476
2021-12-20,493089,1549
2021-12-21,494588,1499
2021-12-22,496220,1632
2021-12-23,497523,1303
2021-12-24,497936,413
2021-12-25,497943,7
2021-12-26,498318,375
2021-12-27,499489,1171
2021-12-28,500851,1362
2021-12-29,502155,1304
2021-12-30,503495,1340
2021-12-31,504066,571
2022-01-01,504171,105
2022-01-02,504598,427
2022-01-03,505717,1119
2022-01-04,506964,1247
2022-01-05,508289,1325
2022-01-06,509686,1397
2022-01-07,511485,1799
2022-01-08,512387,902
2022-01-09,512775,388
2022-01-10,513984,1209
2022-01-11,515205,1221
2022-01-12,516638,1433
2022-01-13,518419,1781
2022-01-14,519794,1375
2022-01-15,520517,723
2022-01-16,520837,320
2022-01-17,521616,779
2022-01-18,522642,1026
2022-01-19,523561,919
2022-01-20,524522,961
2022-01-21,525551,1029
2022-01-22,526080,529
2022-01-23,526380,300
2022-01-24,527369,989
2022-01-25,528292,923
2022-01-26,529212,920
2022-01-27,530146,934
2022-01-28,531063,917
2022-01-29,531667,604
2022-01-30,531951,284
2022-01-31,532626,675
2022-02-01,533245,619
2022-02-02,533946,701
2022-02-03,534784,838
2022-02-04,535617,833
2022-02-05,536074,457
2022-02-06,536274,200
2022-02-07,536498,224
