date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,413,439,668,460,6
1/1/2022,13062,9249,12024,22614,62921,6415
1/10/2021,569,705,811,1163,1028,10
1/10/2022,13231,9346,12104,22754,63132,6576
1/11/2021,579,714,821,1182,1062,11
1/11/2022,13252,9356,12110,22766,63156,6596
1/12/2021,598,738,852,1229,1163,11
1/12/2022,13268,9366,12116,22780,63178,6610
1/13/2021,643,790,942,1337,1385,12
1/13/2022,13284,9381,12126,22799,63193,6633
1/14/2021,678,834,997,1412,1513,14
1/14/2022,13303,9395,12140,22822,63217,6689
1/15/2021,693,845,1010,1435,1568,14
1/15/2022,13315,9401,12148,22828,63223,6701
1/16/2021,716,880,1057,1493,1734,16
1/16/2022,13328,9404,12150,22829,63231,6708
1/17/2021,718,882,1060,1499,1750,17
1/17/2022,13343,9408,12156,22838,63246,6725
1/18/2021,723,884,1073,1521,1891,18
1/18/2022,13357,9417,12163,22846,63258,6742
1/19/2021,759,935,1127,1602,2070,18
1/19/2022,13371,9423,12171,22859,63278,6766
1/2/2021,334,446,462,701,475,6
1/2/2022,13073,9255,12034,22623,62926,6425
1/20/2021,801,985,1198,1697,2380,18
1/20/2022,13388,9433,12176,22870,63296,6789
1/21/2021,923,1144,1377,1935,3092,18
1/21/2022,13401,9441,12187,22885,63315,6823
1/22/2021,1061,1279,1550,2194,4059,19
1/22/2022,13406,9448,12189,22892,63317,6830
1/23/2021,1099,1337,1606,2304,5260,22
1/23/2022,13409,9452,12192,22894,63321,6841
1/24/2021,1116,1354,1628,2378,6470,23
1/24/2022,13423,9459,12201,22902,63327,6847
1/25/2021,1140,1378,1659,2466,7217,23
1/25/2022,13434,9466,12207,22911,63342,6862
1/26/2021,1151,1391,1689,2515,7687,23
1/26/2022,13447,9470,12214,22921,63351,6869
1/27/2021,1222,1447,1760,2708,9042,24
1/27/2022,13455,9473,12219,22933,63362,6890
1/28/2021,1273,1522,1868,2922,10529,30
1/28/2022,13471,9476,12231,22948,63371,6916
1/29/2021,1357,1583,1971,3102,11870,34
1/29/2022,13474,9482,12235,22950,63373,6922
1/3/2021,334,448,462,703,477,6
1/3/2022,13098,9266,12043,22641,62957,6438
1/30/2021,1404,1611,2028,3192,12530,34
1/30/2022,13478,9482,12237,22951,63378,6925
1/31/2021,1441,1638,2076,3281,13262,36
1/31/2022,13483,9493,12242,22959,63393,6936
1/4/2021,343,452,473,720,484,6
