date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21079,22720,20693,18038,12157,199
1/10/2021,34774,34841,32790,29708,28921,466
1/11/2021,36704,36655,34740,31384,32677,525
1/12/2021,39511,39342,37519,33907,40217,632
1/13/2021,42287,42258,40616,36600,48971,722
1/14/2021,45052,45291,43847,39598,58317,792
1/15/2021,48537,48527,47212,42718,67437,910
1/16/2021,50334,50106,48890,44328,72806,956
1/17/2021,51451,51124,49960,45417,76262,994
1/18/2021,53106,52661,51695,47138,84041,1036
1/19/2021,55144,54528,53729,49318,94102,1134
1/2/2021,22984,24421,22224,19452,13196,231
1/20/2021,57558,57033,56660,52256,106338,1260
1/21/2021,60268,59891,60013,55727,122025,1407
1/22/2021,64769,64033,64614,60586,137685,1575
1/23/2021,68067,66789,67714,63764,148201,1725
1/24/2021,69597,68177,69236,65452,155836,1778
1/25/2021,71985,70320,71835,68399,169427,1864
1/26/2021,74915,72840,74732,71635,186679,1974
1/27/2021,78038,75455,77666,75003,205569,2073
1/28/2021,81083,78028,80627,78646,226807,2214
1/29/2021,84945,81166,83982,82393,246740,2416
1/3/2021,23884,25160,22873,19999,13544,252
1/30/2021,87770,83296,86319,84848,258162,2595
1/31/2021,88674,84039,87181,85876,264133,2641
1/4/2021,25612,26791,24467,21484,15418,277
1/5/2021,27404,28426,26056,23049,17517,311
1/6/2021,29613,30370,28089,25077,20574,374
1/7/2021,31418,31997,29861,26863,23894,412
1/8/2021,33142,33565,31520,28516,26297,436
1/9/2021,34237,34397,32368,29312,28461,461
12/1/2020,43,27,33,23,36,1
12/10/2020,60,41,51,47,62,3
12/11/2020,61,44,54,53,64,3
12/12/2020,63,44,56,56,67,3
12/13/2020,64,45,58,58,69,3
12/14/2020,65,51,61,60,78,3
12/15/2020,78,64,75,77,88,3
12/16/2020,187,217,235,204,146,3
12/17/2020,812,1049,1032,854,405,8
12/18/2020,1661,2055,1876,1507,702,9
12/19/2020,2279,2773,2452,1942,902,14
12/2/2020,46,30,35,28,41,2
12/20/2020,2491,3036,2710,2155,997,16
12/21/2020,3853,4460,3974,3128,1476,23
12/22/2020,5697,6502,5775,4572,2115,32
12/23/2020,7949,9072,8017,6391,3016,49
12/24/2020,8911,10045,8831,7124,3374,52
12/25/2020,8949,10079,8859,7149,3391,52
12/26/2020,10458,11809,10290,8423,3943,65
12/27/2020,11083,12460,10897,8931,4194,75
12/28/2020,13217,14637,12894,10779,5424,98
12/29/2020,16072,17569,15623,13300,7572,142
12/3/2020,50,31,41,32,44,2
12/30/2020,19216,20900,18840,16273,9888,174
12/31/2020,20909,22560,20486,17807,11277,193
12/4/2020,50,31,43,35,46,2
12/5/2020,51,31,43,35,47,2
12/6/2020,52,31,43,36,47,2
12/7/2020,54,33,47,38,49,3
12/8/2020,56,34,48,42,52,3
12/9/2020,58,35,49,43,58,3
2/1/2021,90529,85734,88978,88193,279885,2756
2/10/2021,110071,101642,107098,111812,443589,4640
2/11/2021,112803,103855,109401,114999,466252,5005
2/12/2021,116079,106546,112239,118700,493461,5329
2/13/2021,119741,109394,115234,122071,512834,5734
2/14/2021,120668,110098,116149,123223,520209,5785
2/15/2021,121818,111089,117216,124674,534474,5851
2/16/2021,123707,112427,118730,126700,551197,6011
2/17/2021,126132,114277,120552,128986,567841,6641
