date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,301,386,428,501,331,7
1/10/2021,454,557,637,751,792,12
1/11/2021,471,571,668,789,891,12
1/12/2021,491,595,697,836,1053,12
1/13/2021,509,626,741,880,1217,13
1/14/2021,543,656,791,945,1418,14
1/15/2021,568,701,829,1011,1651,15
1/16/2021,579,718,845,1051,1918,17
1/17/2021,580,721,845,1054,1942,17
1/18/2021,598,739,867,1084,2152,18
1/19/2021,617,756,899,1133,2335,19
1/2/2021,307,395,437,512,344,7
1/20/2021,650,784,923,1199,2608,20
1/21/2021,667,806,945,1233,2757,20
1/22/2021,696,828,974,1279,2999,20
1/23/2021,709,838,984,1298,3595,20
1/24/2021,709,844,993,1304,4127,20
1/25/2021,716,851,1003,1322,4381,21
1/26/2021,730,858,1013,1350,4735,22
1/27/2021,754,877,1039,1401,5148,23
1/28/2021,773,900,1071,1449,5678,23
1/29/2021,789,908,1086,1478,6057,23
1/3/2021,309,396,446,519,351,7
1/30/2021,794,913,1098,1497,6360,23
1/31/2021,797,915,1104,1510,6834,23
1/4/2021,330,424,475,566,413,8
1/5/2021,345,450,496,593,456,8
1/6/2021,385,485,536,657,526,9
1/7/2021,412,513,581,694,639,11
1/8/2021,443,545,621,735,743,12
1/9/2021,449,554,632,746,761,12
12/16/2020,,,1,,,
12/17/2020,,,1,,,
12/18/2020,,,1,1,,
12/19/2020,,,1,1,,
12/20/2020,,,1,1,,
12/21/2020,1,,5,5,3,
12/22/2020,5,12,23,25,10,
12/23/2020,32,54,77,81,41,
12/24/2020,65,89,105,102,57,
12/25/2020,65,89,105,102,57,
12/26/2020,94,131,137,144,75,1
12/27/2020,100,140,151,154,96,2
12/28/2020,146,200,205,221,137,3
12/29/2020,207,270,300,320,192,4
12/30/2020,253,331,367,416,258,6
12/31/2020,299,383,420,490,309,6
2/1/2021,814,935,1122,1562,7237,24
2/10/2021,900,1031,1239,1791,10455,30
2/11/2021,903,1037,1251,1806,10680,31
2/12/2021,928,1063,1275,1848,11053,34
2/13/2021,930,1072,1280,1865,11279,34
2/14/2021,931,1073,1280,1872,11305,34
2/15/2021,941,1083,1298,1890,11463,35
2/16/2021,945,1088,1308,1910,11710,35
2/17/2021,958,1093,1314,1924,11973,35
2/18/2021,967,1107,1329,1942,12151,35
2/19/2021,970,1111,1330,1949,12235,35
2/2/2021,822,951,1139,1586,7640,25
2/20/2021,970,1111,1331,1953,12255,35
2/21/2021,970,1111,1331,1953,12278,35
2/22/2021,973,1112,1335,1961,12367,35
2/23/2021,975,1112,1336,1966,12442,35
2/24/2021,977,1118,1346,1987,12705,35
2/25/2021,982,1122,1359,2006,13026,35
2/26/2021,985,1128,1372,2024,13342,35
2/27/2021,995,1143,1381,2037,13555,35
2/28/2021,1000,1146,1391,2048,13865,35
2/3/2021,840,966,1167,1633,8405,27
2/4/2021,852,980,1188,1667,8822,27
2/5/2021,867,991,1204,1690,9178,28
2/6/2021,872,993,1206,1694,9383,28
2/7/2021,872,1001,1209,1706,9489,28
2/8/2021,872,1004,1212,1721,9648,29
2/9/2021,883,1017,1226,1743,9781,29
3/1/2021,1009,1152,1404,2061,14262,36
3/10/2021,1172,1314,1631,3044,19486,42
3/11/2021,1184,1327,1643,3237,20340,42
3/12/2021,1208,1346,1665,3392,21079,43
3/13/2021,1218,1364,1685,3538,21422,44
3/14/2021,1222,1374,1692,3597,21691,44
3/15/2021,1236,1384,1703,3721,22099,45
3/16/2021,1248,1388,1717,3850,22679,45
3/17/2021,1269,1403,1758,4047,23799,45
3/18/2021,1290,1425,1793,4205,24535,45
3/19/2021,1313,1446,1817,4459,25148,47
3/2/2021,1018,1162,1410,2074,14737,36
3/20/2021,1342,1471,1858,4743,25781,47
3/21/2021,1349,1474,1873,4909,25959,48
3/22/2021,1370,1497,1905,5260,26483,50
3/23/2021,1400,1518,1954,5632,26945,52
3/24/2021,1419,1545,2011,6150,27461,54
3/25/2021,1444,1580,2066,6592,27929,55
3/26/2021,1535,1671,2236,6962,28353,70
3/27/2021,1607,1725,2354,7224,28557,83
3/28/2021,1661,1763,2424,7348,28762,89
3/29/2021,1763,1853,2601,7708,29120,114
3/3/2021,1056,1183,1459,2161,15550,39
3/30/2021,1856,1936,2776,8025,29471,120
3/31/2021,1981,2048,2975,8358,29995,134
3/4/2021,1065,1191,1473,2214,16222,39
3/5/2021,1107,1241,1524,2387,16904,39
3/6/2021,1128,1281,1579,2498,17309,40
3/7/2021,1133,1281,1585,2591,17561,40
3/8/2021,1136,1288,1591,2723,17963,41
3/9/2021,1141,1298,1602,2860,18584,42
4/1/2021,2080,2130,3131,8653,30386,146
4/10/2021,2718,2648,3966,10230,32399,253
4/11/2021,2738,2671,4005,10311,32505,269
4/12/2021,2935,2869,4253,10618,32834,287
4/13/2021,2985,2908,4335,10744,32995,305
4/14/2021,3055,2945,4419,10870,33217,322
4/15/2021,3243,3105,4553,11004,33362,330
4/16/2021,3300,3146,4628,11116,33494,350
4/17/2021,3327,3177,4663,11165,33575,361
4/18/2021,3338,3186,4679,11187,33607,366
4/19/2021,3392,3210,4711,11287,33742,371
4/2/2021,2162,2217,3239,8865,30666,161
4/20/2021,3422,3252,4752,11375,33882,375
4/21/2021,3466,3293,4793,11454,33996,381
4/22/2021,3526,3330,4859,11574,34122,386
4/23/2021,3598,3374,4910,11685,34230,410
4/24/2021,3626,3404,4950,11727,34292,417
4/25/2021,3639,3409,4958,11745,34310,417
4/26/2021,3680,3438,5004,11810,34395,428
4/27/2021,3724,3459,5055,11887,34510,433
4/28/2021,3759,3475,5098,11969,34623,438
4/29/2021,3800,3506,5133,12051,34750,445
4/3/2021,2224,2259,3303,8975,30781,168
4/30/2021,3833,3544,5178,12152,34887,459
4/4/2021,2252,2275,3337,9019,30807,174
4/5/2021,2318,2330,3447,9220,31055,176
4/6/2021,2394,2371,3553,9429,31338,192
4/7/2021,2517,2474,3674,9675,31666,208
4/8/2021,2586,2539,3791,9877,31944,221
4/9/2021,2673,2617,3916,10105,32262,246
5/1/2021,3857,3562,5207,12196,34920,466
5/10/2021,4084,3746,5487,12647,35568,508
5/11/2021,4105,3775,5510,12709,35639,514
5/12/2021,4131,3797,5532,12752,35714,518
5/13/2021,4169,3818,5564,12803,35777,528
5/14/2021,4210,3842,5612,12864,35866,548
5/15/2021,4244,3864,5641,12921,35921,588
5/16/2021,4256,3872,5657,12939,35941,606
5/17/2021,4327,3947,5740,13043,36033,636
5/18/2021,4374,3976,5788,13105,36136,655
5/19/2021,4419,3999,5827,13177,36227,699
5/2/2021,3862,3570,5222,12206,34932,466
5/20/2021,4480,4037,5869,13251,36314,742
5/21/2021,4522,4056,5904,13314,36379,806
5/22/2021,4559,4071,5936,13346,36405,837
5/23/2021,4579,4077,5947,13369,36412,848
5/24/2021,4612,4090,5980,13423,36466,886
5/25/2021,4651,4104,6011,13471,36537,913
5/26/2021,4677,4124,6034,13520,36597,922
5/27/2021,4701,4132,6058,13561,36636,936
5/28/2021,4729,4156,6086,13606,36691,966
5/29/2021,4741,4164,6101,13622,36705,978
5/3/2021,3894,3592,5253,12268,35008,470
5/30/2021,4745,4172,6107,13630,36708,983
5/31/2021,4758,4177,6107,13641,36715,985
5/4/2021,3921,3618,5293,12332,35115,474
5/5/2021,3954,3637,5330,12387,35231,481
5/6/2021,3987,3672,5377,12465,35335,487
5/7/2021,4014,3699,5421,12531,35407,492
5/8/2021,4048,3719,5444,12590,35471,501
5/9/2021,4054,3725,5458,12601,35482,502
6/1/2021,4789,4197,6139,13681,36775,1003
6/10/2021,4966,4309,6293,13944,37065,1221
6/11/2021,4983,4328,6316,13983,37106,1243
6/12/2021,5000,4333,6331,14003,37120,1255
6/13/2021,5005,4338,6336,14012,37127,1260
6/14/2021,5024,4346,6353,14044,37153,1272
6/15/2021,5051,4357,6361,14062,37183,1298
6/16/2021,5069,4368,6373,14093,37215,1316
6/17/2021,5085,4378,6391,14119,37238,1324
6/18/2021,5117,4393,6408,14144,37271,1346
6/19/2021,5131,4398,6418,14158,37280,1361
6/2/2021,4808,4209,6167,13717,36805,1030
6/20/2021,5137,4404,6425,14162,37283,1366
6/21/2021,5157,4408,6435,14189,37317,1377
6/22/2021,5174,4417,6451,14216,37349,1385
6/23/2021,5200,4428,6470,14236,37378,1396
6/24/2021,5221,4442,6486,14256,37418,1408
6/25/2021,5248,4462,6515,14289,37452,1421
6/26/2021,5266,4473,6523,14309,37466,1436
6/27/2021,5271,4478,6529,14316,37475,1445
6/28/2021,5287,4491,6547,14333,37501,1467
6/29/2021,5308,4500,6562,14362,37522,1479
6/3/2021,4826,4218,6184,13750,36843,1038
6/30/2021,5323,4509,6577,14393,37557,1506
6/4/2021,4847,4236,6205,13785,36891,1051
6/5/2021,4860,4246,6216,13801,36913,1062
6/6/2021,4868,4248,6220,13810,36917,1071
6/7/2021,4904,4262,6239,13847,36956,1106
6/8/2021,4915,4276,6251,13866,36990,1132
6/9/2021,4940,4291,6272,13905,37037,1200
7/1/2021,5343,4523,6592,14413,37593,1527
7/10/2021,5523,4639,6737,14604,37805,1653
